API_WELL_NUMBER,WELL_NAME,WATER_DEPTH,SURF_LATITUDE,WELL_NAME_SUFFIX,COMPANY_NAME,BOTM_FLD_NAME_CD,WELL_SPUD_DATE,TOTAL_DEPTH_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD,BOREHOLE_STAT_DT,BOREHOLE_STAT_CD,CASING_CUT_CODE,UNDWTR_COMP_STUB,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE
,,,,,,,,,,10566,,1/28/1962,PA,Y,N,-91.71975142,29.11405653,-91.71975142
,,,,,,,,,,5165,,3/17/1960,PA,Y,N,-91.75545691,29.10234102,-91.75545691
,,,,,,,,,,10004,,6/14/1960,PA,Y,N,-91.75454993,29.1070739,-91.75454993
,,,,,,,,,,9031,,5/1/1992,PA,Y,N,-91.75454999,29.10899625,-91.75200389
,,,,,,,,,,6339,6000,7/9/1960,ST,N,N,-91.75454996,29.10723007,-91.75490536
,,,,,,,,,,7864,6000,7/10/1960,ST,N,N,-91.75454996,29.10774257,-91.75418866
,,,,,,,,,,3917,,5/1/1992,PA,Y,N,-91.7546535,29.10563062,-91.7535883
,,,,,,,,,,14060,,5/31/1969,PA,Y,N,-91.68987856,29.10094174,-91.68987856
,,,,,,,,,,11498,,5/31/2013,TA,N,N,-91.44100471,28.47790419,-91.44422041
,,,,,,,,,,14406,14167,3/28/2006,ST,N,N,-91.73011994,28.8241191,-91.72405144
,,,,,,,,,,15833,4500,5/8/2006,ST,N,N,-91.73011994,28.8199662,-91.71435064
,,,,,,,,,,15587,15132,5/28/2006,ST,N,N,-91.73011994,28.820196,-91.71491984
,,,,,,,,,,16943,17398,12/7/2022,TA,N,S,-91.73011994,28.8186191,-91.71275184
,,,,,,,,,,14325,,4/17/1969,ST,N,N,-91.73011994,28.8244527,-91.72388944
,,,,,,,,,,6200,,4/1/1969,PA,Y,N,-91.73842893,28.46645345,-91.73840683
,,,,,,,,,,12842,,6/30/1995,PA,Y,N,-91.52653906,29.29621372,-91.52730926
,,,,,,,,,,6129,,7/1/2011,PA,M,N,-91.78770037,28.4607964,-91.79860317
,,,,,,,,,,9647,,4/24/1969,PA,Y,N,-91.7604537,28.80277097,-91.7591839
,,,,,,,,,,14247,9550,4/17/1969,ST,Y,N,-91.75229585,28.82146028,-91.75333135
,,,,,,,,,,10486,800,7/3/2011,PA,E,N,-91.75229585,28.81797998,-91.74803575
,,,,,,,,,,14533,,1/15/1969,ST,N,N,-91.75229585,28.82154518,-91.75250085
,,,,,,,,,,6055,,7/23/1994,PA,M,N,-91.78766918,28.45781852,-91.77308558
,,,,,,,,,,10175,,1/2/2008,ST,N,N,-91.73558132,28.82033153,-91.73470562
,,,,,,,,,,10061,2973,1/21/2008,ST,N,N,-91.73558132,28.81842813,-91.73085472
,,,,,,,,,,10205,6750,7/28/2024,PA,M,N,-91.73558132,28.81844433,-91.73006792
,,,,,,,,,,11494,,5/13/1969,COM,N,N,-91.44101096,28.48030896,-91.44243706
,,,,,,,,,,11776,,12/26/1997,ST,N,N,-91.71766389,28.80581211,-91.71847229
,,,,,,,,,,9685,0,1/7/1998,ST,N,N,-91.71766389,28.80269481,-91.72409429
,,,,,,,,,,9734,8666,1/18/1998,ST,N,N,-91.71766389,28.80286761,-91.72402589
,,,,,,,,,,9957,9818,3/1/2012,PA,M,N,-91.71766389,28.80284481,-91.72394779
,,,,,,,,,,10732,,5/27/1983,ST,N,N,-91.7604537,28.80262207,-91.7599057
,,,,,,,,,,11668,3020,9/2/2006,PA,Y,N,-91.7604537,28.80118767,-91.7612159
,,,,,,,,,,14167,,2/21/2001,TA,N,N,-91.73011129,28.8203666,-91.72055059
,,,,,,,,,,10587,,7/30/2024,PA,M,N,-91.73561165,28.81795525,-91.72728185
,,,,,,,,,,15867,,4/15/1989,PA,Y,N,-91.60509322,29.20382093,-91.60509324
,,,,,,,,,,6096,,8/11/1980,PA,M,N,-91.78770053,28.46463845,-91.80149623
,,,,,,,,,,9372,,7/2/2011,PA,E,N,-91.75233952,28.81956334,-91.74241292
,,,,,,,,,,10862,,2/23/1970,PA,Y,N,-91.44095184,28.47175111,-91.44054574
,,,,,,,,,,12667,,9/20/1971,PA,Y,N,-91.47742566,28.45665545,-91.47742571
,,,,,,,,,,14182,,11/13/1969,TA,N,N,-91.73015806,28.82928726,-91.73991316
,,,,,,,,,,9488,,6/8/1969,PA,Y,N,-91.6371681,28.94994222,-91.6383626
,,,,,,,,,,12153,,6/14/1969,PA,Y,N,-91.51582814,28.5805344,-91.51582814
,,,,,,,,,,15154,16150,12/30/2022,TA,N,N,-91.73018302,28.82439548,-91.74892452
,,,,,,,,,,14858,,8/14/1969,ST,N,N,-91.73018302,28.82462458,-91.74849492
,,,,,,,,,,15562,,8/7/1969,PA,Y,N,-91.55401229,28.56136496,-91.55401229
,,,,,,,,,,11552,,5/4/1996,ST,N,N,-91.44095808,28.48029527,-91.44577028
,,,,,,,,,,4199,,12/22/1979,ST,Y,N,-91.87253718,28.08378673,-91.87242018
,,,,,,,,,,4104,2200,1/2/1980,ST,Y,N,-91.87253718,28.08573213,-91.87491008
,,,,,,,,,,3876,2100,1/21/1980,PA,N,N,-91.87253718,28.08393333,-91.87277138
,,,,,,,,,,6728,,2/3/1980,PA,Y,N,-92.13631092,28.60520576,-92.14138452
,,,,,,,,,,6532,,5/27/1998,PA,Y,N,-91.8706024,28.21778724,-91.8625649
,,,,,,,,,,9634,10370,11/7/2011,TA,N,P,-91.97305081,28.40534127,-91.97283761
,,,,,,,,,,9951,,3/12/1980,ST,N,N,-91.97305081,28.40485017,-91.97281311
,,,,,,,,,,7432,,3/19/1981,PA,Y,N,-91.98264198,28.44356583,-91.98292228
,,,,,,,,,,5737,,5/27/1998,PA,Y,N,-91.87064912,28.22560339,-91.87575722
,,,,,,,,,,9863,7326,11/16/1981,PA,Y,N,-92.13631074,28.59677657,-92.14077344
,,,,,,,,,,9164,,10/23/1981,ST,N,N,-92.13631074,28.59679537,-92.14051814
,,,,,,,,,,10004,9450,5/15/1980,PA,Y,N,-92.0325288,28.47684218,-92.0324161
,,,,,,,,,,9700,,4/24/1980,ST,N,N,-92.0325288,28.47675068,-92.0322868
,,,,,,,,,,11462,,8/14/1980,PA,Y,N,-92.06093699,28.4746727,-92.06077829
,,,,,,,,,,8287,,4/14/1990,PA,Y,N,-91.960382,28.1699553,-91.9643793
,,,,,,,,,,5268,,2/3/1980,ST,Y,N,-91.87687037,28.09070839,-91.87137727
,,,,,,,,,,5290,2488,2/15/1980,ST,Y,N,-91.87687037,28.09296879,-91.87313307
,,,,,,,,,,5389,1050,2/27/1980,PA,Y,N,-91.87687037,28.09494559,-91.88019507
,,,,,,,,,,8536,,1/27/1983,PA,Y,N,-92.13633878,28.59769359,-92.13798348
,,,,,,,,,,4642,,9/30/1981,PA,Y,N,-91.91549108,28.10181901,-91.91546628
,,,,,,,,,,8725,,5/27/1998,PA,Y,N,-91.87062141,28.23076139,-91.85992171
,,,,,,,,,,6799,,9/11/2023,PA,M,N,-92.10410877,28.27121093,-92.10677747
,,,,,,,,,,6203,,5/27/1998,PA,Y,N,-91.8706365,28.21631205,-91.8633052
,,,,,,,,,,9595,,5/12/2012,PA,M,N,-92.11487358,28.26379114,-92.11431128
,,,,,,,,,,,,,CNL,,N,-92.13636059,,
,,,,,,,,,,8824,,12/19/2011,TA,N,P,-91.97305375,28.41074776,-91.97443535
,,,,,,,,,,5335,,4/30/1984,COM,N,N,-92.0110039,28.29682566,-92.0080615
,,,,,,,,,,8870,,7/17/2001,PA,Y,N,-91.97105461,28.18660672,-91.9750378
,,,,,,,,,,,,,CNL,,N,-92.13631074,,
,,,,,,,,,,13910,,7/23/1980,PA,Y,N,-91.91808095,28.17050627,-91.91808095
,,,,,,,,,,6013,3446,10/22/2012,TA,N,P,-91.97302621,28.42001039,-91.97273981
,,,,,,,,,,4266,,4/9/1980,ST,N,N,-91.97302621,28.42008859,-91.97282171
,,,,,,,,,,,,,CNL,,N,-91.888925,,
,,,,,,,,,,6548,,1/2/1981,COM,N,N,-92.01096668,28.2896307,-91.99473638
,,,,,,,,,,6113,,5/27/1998,PA,Y,N,-91.87062141,28.22106109,-91.87079781
,,,,,,,,,,9113,,6/30/2001,PA,Y,N,-91.97107914,28.17531779,-91.96930524
,,,,,,,,,,5725,,2/5/1981,COM,N,N,-92.01098581,28.30572714,-92.01114901
,,,,,,,,,,8695,,5/12/2012,PA,M,N,-92.11482385,28.26332054,-92.10873375
,,,,,,,,,,8720,,12/6/1980,ST,Y,N,-91.97310043,28.40937423,-91.97949613
,,,,,,,,,,8695,3465,12/30/1980,TA,N,N,-91.97310043,28.41455673,-91.98097233
,,,,,,,,,,5206,,7/26/2000,COM,,N,-92.0499652,28.32855861,-92.0483281
,,,,,,,,,,7250,,12/2/2000,COM,,N,-92.09277325,28.59034985,-92.08732695
,,,,,,,,,,4786,,10/14/2000,ST,,N,-92.09277334,28.59070396,-92.10103974
,,,,,,,,,,4858,,8/12/2009,ST,M,N,-92.09277334,28.59095456,-92.10065614
,,,,,,,,,,6504,2873,9/12/2009,COM,N,N,-92.09277334,28.59361506,-92.08374884
,,,,,,,,,,7598,,10/10/2000,COM,,N,-91.88226902,28.29135959,-91.88676292
,,,,,,,,,,4656,,5/3/2015,PA,M,N,-91.91645733,28.04823995,-91.91639403
,,,,,,,,,,6985,,6/16/2011,PA,M,N,-92.15250869,28.12429291,-92.15268139
,,,,,,,,,,8160,,5/18/2004,ST,,N,-92.12822715,28.24381439,-92.13256505
,,,,,,,,,,7498,6106,6/8/2004,COM,N,N,-92.12822715,28.24433749,-92.12861965
,,,,,,,,,,3017,,3/19/2004,ST,,N,-92.120597,28.00664172,-92.1205738
,,,,,,,,,,1780,1045,3/21/2004,ST,N,N,-92.120597,28.00690312,-92.1203243
,,,,,,,,,,2755,1055,9/15/2017,PA,M,N,-92.120597,28.00766192,-92.1203667
,,,,,,,,,,7263,,4/21/2002,COM,,N,-92.12822715,28.24233689,-92.12568515
,,,,,,,,,,13419,,8/6/2001,COM,,N,-91.88439633,28.52846019,-91.88578573
,,,,,,,,,,1535,,6/4/2005,PA,E,N,-91.9427713,28.4719269,-91.949378
,,,,,,,,,,8801,,7/20/2001,ST,,N,-92.12820544,28.24911617,-92.14002164
,,,,,,,,,,8918,7428,8/31/2022,PA,M,N,-92.12820544,28.24924797,-92.13937734
,,,,,,,,,,13089,,4/18/2008,PA,M,N,-91.96143016,28.58653934,-91.96486646
,,,,,,,,,,3881,,6/3/2008,PA,M,N,-91.88137148,28.02203017,-91.87600858
,,,,,,,,,,9303,,3/26/2002,COM,,N,-92.06363637,28.43311505,-92.06574887
,,,,,,,,,,13477,,10/21/2001,PA,Y,N,-91.91911724,28.49613532,-91.91678744
,,,,,,,,,,8989,,11/8/2004,ST,,N,-92.06361584,28.43120656,-92.06338184
,,,,,,,,,,9077,6022,11/24/2018,TA,N,N,-92.06361584,28.42625996,-92.06400254
,,,,,,,,,,7768,,1/19/2019,PA,M,N,-92.06361466,28.42522862,-92.05551716
,,,,,,,,,,*****,*****,10/23/2018,CNL,N,N,-92.06361466,*****,*****
,,,,,,,,,,15020,,1/14/2002,PA,,N,-92.01923714,28.49211448,-92.01599054
,,,,,,,,,,5208,,11/10/2001,ST,,N,-91.88035207,28.6017675,-91.88402857
,,,,,,,,,,13707,5364,2/3/2002,ST,,N,-91.88035207,28.6084473,-91.89628727
,,,,,,,,,,13653,14074,2/20/2002,ST,,N,-91.88035207,28.6084457,-91.89623677
,,,,,,,,,,14195,14136,6/25/2016,TA,,N,-91.88035207,28.6083432,-91.89616817
,,,,,,,,,,7010,,7/11/2002,COM,,N,-92.12820232,28.24281674,-92.12342762
,,,,,,,,,,7072,,9/30/2014,TA,,N,-92.12820217,28.2434207,-92.12075877
,,,,,,,,,,9859,,9/6/2002,ST,,N,-91.90773123,28.14679389,-91.93014953
,,,,,,,,,,9837,10486,10/9/2002,COM,N,N,-91.90773123,28.14695609,-91.93021553
,,,,,,,,,,4700,,1/20/2015,PA,M,N,-92.06614052,27.9707335,-92.06615382
,,,,,,,,,,7091,,4/30/2003,COM,N,N,-92.0928104,28.59153469,-92.08656
,,,,,,,,,,7077,,4/24/2003,COM,N,N,-92.09278544,28.59468783,-92.08096484
,,,,,,,,,,5300,,1/19/2015,PA,M,N,-92.0661583,27.97311207,-92.0783339
,,,,,,,,,,4401,,4/25/2003,PA,Y,N,-92.06614941,27.97596447,-92.06074621
,,,,,,,,,,15938,,11/3/1956,ST,Y,N,-91.75453267,29.09323194,-91.75415867
,,,,,,,,,,14939,12063,12/9/1957,PA,Y,N,-91.75453267,29.09385744,-91.75286407
,,,,,,,,,,7037,,3/19/1959,PA,Y,N,-91.7594116,29.09055831,-91.7594116
,,,,,,,,,,8493,6620,3/16/1959,PA,Y,N,-91.75941273,29.09139332,-91.75925823
,,,,,,,,,,8765,,3/4/1959,ST,N,N,-91.75941273,29.09098132,-91.75945223
,,,,,,,,,,10569,,5/6/1975,PA,Y,N,-91.76160104,29.09008365,-91.76160104
,,,,,,,,,,10485,,9/26/1976,PA,Y,N,-91.76161274,29.09283357,-91.76161274
,,,,,,,,,,10436,,8/8/1959,PA,Y,N,-91.76047276,29.09643703,-91.76046966
,,,,,,,,,,9963,6685,8/20/1974,PA,Y,N,-91.76047276,29.09757674,-91.75921576
,,,,,,,,,,9959,,4/3/1960,ST,Y,N,-91.75910982,29.10014541,-91.75966062
,,,,,,,,,,9442,6375,9/1/1980,PA,Y,N,-91.75910982,29.10033701,-91.75702672
,,,,,,,,,,11017,,8/20/1974,PA,Y,N,-91.76124905,29.08298652,-91.75820855
,,,,,,,,,,9966,,10/5/1994,PA,Y,N,-91.758386,29.08147335,-91.7581873
,,,,,,,,,,10644,6955,8/27/1974,PA,E,N,-91.75872192,29.07671447,-91.75908502
,,,,,,,,,,8383,,4/15/1959,ST,,N,-91.75872192,29.07641707,-91.75922772
,,,,,,,,,,8335,6980,4/27/1959,ST,,N,-91.75872192,29.07633787,-91.75903992
,,,,,,,,,,10529,,7/10/1959,ST,Y,N,-91.75869599,29.07023672,-91.75672138
,,,,,,,,,,11504,6900,8/20/1974,PA,Y,N,-91.75869599,29.07107594,-91.75515789
,,,,,,,,,,10170,,5/2/1992,PA,Y,N,-91.76092265,29.08736341,-91.76092265
,,,,,,,,,,9437,8350,5/30/1960,PA,Y,N,-91.76092273,29.08809777,-91.75905013
,,,,,,,,,,8627,,2/1/1960,ST,,N,-91.76092273,29.08797527,-91.75927873
,,,,,,,,,,8943,8070,2/3/1960,ST,N,N,-91.76092273,29.08801517,-91.75888313
,,,,,,,,,,9138,8779,2/7/1960,ST,N,N,-91.76092273,29.08803847,-91.75883793
,,,,,,,,,,6012,,10/3/1979,PA,Y,N,-91.75155663,29.05736813,-91.75155663
,,,,,,,,,,10745,,1/8/1958,PA,Y,N,-91.75330649,29.05296259,-91.75330649
,,,,,,,,,,10098,,8/20/1974,PA,Y,N,-91.75726553,29.06474089,-91.75495253
,,,,,,,,,,10353,,5/30/1960,PA,Y,N,-91.75717778,29.05990824,-91.75415318
,,,,,,,,,,14990,,11/5/1954,PA,Y,N,-91.75434773,29.04813449,-91.75390596
,,,,,,,,,,11242,,7/9/1956,PA,Y,N,-91.81528327,29.23733244,-91.81528327
,,,,,,,,,,12862,,2/16/1971,PA,Y,N,-91.7295011,29.2465168,-91.72961709
,,,,,,,,,,10830,,1/3/1962,PA,Y,N,-91.71116623,29.24194045,-91.71116623
,,,,,,,,,,10800,,7/15/1997,ST,N,N,-91.70074565,29.24747018,-91.70074568
,,,,,,,,,,10074,1968,1/20/2007,PA,Y,N,-91.70074565,29.24724101,-91.69845925
,,,,,,,,,,10762,,3/20/2007,PA,M,N,-91.7035646,29.24663722,-91.7035646
,,,,,,,,,,10766,,12/8/1973,PA,Y,N,-91.69008204,29.24667473,-91.69008204
,,,,,,,,,,10700,,1/27/2007,PA,M,N,-91.69502507,29.24795364,-91.69502507
,,,,,,,,,,14045,,5/6/2007,PA,M,N,-91.68417783,29.23692822,-91.68417783
,,,,,,,,,,13481,,11/19/2004,PA,M,N,-91.69781346,29.24734094,-91.69804686
,,,,,,,,,,10629,8394,11/19/2004,PA,M,N,-91.69780398,29.2439171,-91.69957148
,,,,,,,,,,11107,3870,6/6/1996,COM,N,N,-91.44095808,28.47557507,-91.44010888
,,,,,,,,,,11468,7950,12/3/1983,ST,N,N,-91.72671845,28.81610799,-91.72299255
,,,,,,,,,,10834,3150,10/14/2023,PA,M,N,-91.72671845,28.81147169,-91.72263715
,,,,,,,,,,9645,,7/8/1969,ST,N,N,-91.72671845,28.81512669,-91.72571675
,,,,,,,,,,10129,,7/20/1969,PA,Y,N,-91.5780982,28.77879338,-91.5780874
,,,,,,,,,,10722,4348,7/5/2011,PA,E,N,-91.7523489,28.81440731,-91.7548447
,,,,,,,,,,6636,,7/7/1969,ST,N,N,-91.7523489,28.81252601,-91.7525013
,,,,,,,,,,5415,,6/24/2011,PA,M,N,-91.7876971,28.46383957,-91.7700989
,,,,,,,,,,11438,,7/1/2013,TA,N,N,-91.44094253,28.48039506,-91.43699603
,,,,,,,,,,14489,,9/3/1969,PA,Y,N,-91.57868347,28.78224235,-91.57868347
,,,,,,,,,,11446,,8/19/1969,PA,Y,N,-91.44093317,28.49032702,-91.43952607
,,,,,,,,,,13257,2971,10/13/1969,PA,Y,N,-91.55526478,28.49348233,-91.5552648
,,,,,,,,,,9561,,8/27/1969,ST,N,N,-91.55526478,28.4934824,-91.55526478
,,,,,,,,,,3887,3360,9/6/1969,ST,N,N,-91.55526478,28.4934824,-91.55526478
,,,,,,,,,,5656,,1/16/2011,PA,M,N,-91.76335488,28.48425256,-91.76340298
,,,,,,,,,,5607,,9/5/1969,ST,Y,N,-91.74355911,28.81494496,-91.74717981
,,,,,,,,,,2778,659,9/14/1969,PA,Y,N,-91.74355911,28.81204124,-91.74431162
,,,,,,,,,,10955,3148,10/14/2023,PA,M,N,-91.72672781,28.81233542,-91.72165411
,,,,,,,,,,6149,,6/25/2011,PA,M,N,-91.78766911,28.46003012,-91.80519371
,,,,,,,,,,8135,,5/20/2014,PA,M,N,-91.47005624,28.9863862,-91.47001244
,,,,,,,,,,13630,,11/26/1997,PA,N,N,-91.64867147,28.69227486,-91.64867147
,,,,,,,,,,11042,6672,4/4/1970,PA,Y,N,-91.76042871,28.8092115,-91.76006841
,,,,,,,,,,7932,,3/19/1970,ST,N,N,-91.76042871,28.8088733,-91.75632271
,,,,,,,,,,8249,6946,3/26/1970,ST,N,N,-91.76042871,28.8088204,-91.75695581
,,,,,,,,,,14740,14703,10/14/2023,PA,M,N,-91.72671845,28.81556209,-91.71537445
,,,,,,,,,,12677,,10/8/1969,ST,N,N,-91.72671845,28.81601669,-91.71912715
,,,,,,,,,,13583,3950,4/7/1972,ST,N,N,-91.72671845,28.81574029,-91.71556365
,,,,,,,,,,14343,13457,5/1/1972,ST,N,N,-91.72671845,28.81577499,-91.71578925
,,,,,,,,,,9535,2576,10/3/1969,PA,Y,N,-91.74547226,28.81770599,-91.74793236
,,,,,,,,,,2722,,9/25/1969,ST,N,N,-91.74547226,28.81412309,-91.74611716
,,,,,,,,,,6956,,8/13/1969,PA,Y,N,-91.72672781,28.81192982,-91.72732751
,,,,,,,,,,7999,957,11/2/1969,PA,Y,N,-91.73537395,28.8177444,-91.73213365
,,,,,,,,,,3530,,10/8/1969,ST,N,N,-91.73537395,28.8116076,-91.73537135
,,,,,,,,,,14399,9800,9/11/1977,ST,Y,N,-91.50326182,28.69925001,-91.50433172
,,,,,,,,,,12957,11875,7/10/1995,ST,N,N,-91.50326182,28.69503391,-91.50691772
,,,,,,,,,,13213,8084,9/5/2010,PA,M,N,-91.50326182,28.69510531,-91.50999572
,,,,,,,,,,13559,,1/23/1970,ST,N,N,-91.50326182,28.70060571,-91.50608052
,,,,,,,,,,12066,3746,11/22/1977,ST,N,N,-91.50326182,28.69422881,-91.50546412
,,,,,,,,,,12383,,4/1/2011,PA,M,N,-91.48909542,28.63956395,-91.48773112
,,,,,,,,,,4010,,5/27/1998,PA,Y,N,-91.87063366,28.23335959,-91.87685436
,,,,,,,,,,,,,CNL,,N,-91.91805054,,
,,,,,,,,,,6367,7864,12/10/1981,ST,N,N,-92.01097587,28.28758491,-91.99249957
,,,,,,,,,,7070,5509,8/7/2014,TA,N,P,-92.01097587,28.28840941,-91.99687377
,,,,,,,,,,5856,,4/27/1981,ST,N,N,-92.01097587,28.28844191,-91.99469587
,,,,,,,,,,6314,6104,5/15/1981,ST,N,N,-92.01097587,28.28783341,-91.99302117
,,,,,,,,,,3337,,8/13/1982,COM,N,N,-92.01106023,28.3066154,-92.00600283
,,,,,,,,,,5401,,3/24/2015,TA,N,P,-92.01101695,28.30476177,-92.01731645
,,,,,,,,,,8394,,1/11/1981,ST,N,N,-92.03560967,28.44387165,-92.05077217
,,,,,,,,,,8396,5450,8/27/1995,ST,N,N,-92.03560967,28.44326645,-92.04725007
,,,,,,,,,,8673,5425,6/25/2024,TA,N,N,-92.03560967,28.43498385,-92.05463557
,,,,,,,,,,8862,,4/20/1982,ST,N,N,-91.97109174,28.17126447,-91.96818124
,,,,,,,,,,9223,8528,6/30/2001,PA,Y,N,-91.97109174,28.17224437,-91.96419384
,,,,,,,,,,8284,5194,6/11/1982,ST,,N,-91.97109174,28.17306917,-91.96532234
,,,,,,,,,,3863,,10/11/2000,ST,N,N,-92.01094532,28.30021225,-91.99733592
,,,,,,,,,,3421,3487,10/24/2000,ST,,N,-92.01094532,28.30067065,-91.99605312
,,,,,,,,,,3575,3416,11/7/2000,TA,,N,-92.01094532,28.30108545,-91.99442792
,,,,,,,,,,,,,CNL,,N,-91.92672234,,
,,,,,,,,,,5026,,3/21/1981,COM,N,N,-92.01102303,28.30668479,-92.01444553
,,,,,,,,,,12008,5160,6/30/2001,PA,Y,N,-91.97106999,28.18499408,-91.96419159
,,,,,,,,,,5603,,10/12/1980,ST,,N,-91.97106999,28.18242548,-91.96892859
,,,,,,,,,,5710,,10/15/1995,ST,N,N,-92.01103222,28.3019132,-92.01788342
,,,,,,,,,,4212,3457,11/3/1995,COM,N,N,-92.01103222,28.3018117,-92.01265942
,,,,,,,,,,10011,,8/5/1981,PA,Y,N,-91.95414037,28.40266444,-91.95475767
,,,,,,,,,,4629,3505,6/29/1995,ST,N,N,-92.01100419,28.30182445,-92.01269739
,,,,,,,,,,4656,5872,8/1/1995,COM,N,N,-92.01100419,28.30589605,-92.01386269
,,,,,,,,,,4692,,10/19/1980,ST,N,N,-92.01100419,28.30264005,-92.01156779
,,,,,,,,,,4653,3694,7/13/1995,ST,N,N,-92.01100419,28.30553685,-92.01421709
,,,,,,,,,,4713,5856,7/21/1995,ST,N,N,-92.01100419,28.30612245,-92.01420009
,,,,,,,,,,8705,7426,7/30/2018,TA,N,N,-91.97302885,28.41692434,-91.97352105
,,,,,,,,,,8728,,11/12/1980,ST,N,N,-91.97302885,28.41868064,-91.97269265
,,,,,,,,,,10271,5100,7/20/1986,PA,Y,N,-91.98570052,28.34354762,-91.97757852
,,,,,,,,,,7509,,12/3/1980,ST,N,N,-91.98570052,28.34432122,-91.98339222
,,,,,,,,,,9247,,5/9/2012,PA,M,N,-92.11492005,28.27275495,-92.11460195
,,,,,,,,,,8741,,11/5/1996,ST,N,N,-92.03560658,28.43801412,-92.04147318
,,,,,,,,,,8528,0,11/29/1996,COM,N,N,-92.03560658,28.43842442,-92.04524768
,,,,,,,,,,5199,,3/4/1981,COM,N,N,-92.01104141,28.3021616,-92.01584781
,,,,,,,,,,8391,,5/13/1981,COM,N,N,-92.03559118,28.4470526,-92.04383418
,,,,,,,,,,11698,12574,6/6/2007,PA,Y,N,-91.96135222,28.57458844,-91.95341522
,,,,,,,,,,11697,,2/13/1981,ST,,N,-91.96135222,28.57731734,-91.95345852
,,,,,,,,,,5388,,9/5/2014,TA,N,N,-91.8633196,28.26141613,-91.8764364
,,,,,,,,,,7811,,10/12/2024,PA,M,N,-92.15564256,28.48800222,-92.15544386
,,,,,,,,,,6121,,12/25/2003,ST,N,N,-91.86599404,28.25913646,-91.85729744
,,,,,,,,,,6113,5332,6/14/2004,TA,N,N,-91.86599404,28.25930886,-91.85665984
,,,,,,,,,,13427,,6/11/2007,PA,Y,N,-91.96135864,28.58097148,-91.94334094
,,,,,,,,,,10399,,9/22/2016,PA,E,N,-91.90949403,28.43029659,-91.90964813
,,,,,,,,,,10208,,9/23/2016,PA,E,N,-91.90949487,28.43334227,-91.89769817
,,,,,,,,,,10220,,9/21/2016,PA,E,N,-91.9095165,28.42733293,-91.9161164
,,,,,,,,,,4884,,4/2/2004,ST,N,N,-92.12822683,28.23934015,-92.13403503
,,,,,,,,,,7390,5200,4/10/2004,ST,N,N,-92.12822683,28.23633625,-92.14105783
,,,,,,,,,,9050,9059,9/2/2022,PA,M,N,-92.12822683,28.23587445,-92.14216923
,,,,,,,,,,7670,,10/27/2022,PA,M,N,-92.12820544,28.24906927,-92.12591594
,,,,,,,,,,7321,,5/24/2010,PA,M,N,-91.95739811,28.39146013,-91.95663821
,,,,,,,,,,7402,,5/24/2010,PA,M,N,-91.95741506,28.3777049,-91.95716566
,,,,,,,,,,6826,,12/30/2009,ST,N,N,-92.15562256,28.48746468,-92.15546006
,,,,,,,,,,6649,3100,6/10/2024,PA,M,N,-92.15562256,28.49020868,-92.15607706
,,,,,,,,,,9227,,9/15/2023,TA,N,N,-92.01120431,28.2479201,-92.01572041
,,,,,,,,,,13700,,9/11/2004,ST,N,N,-91.91810402,27.98583785,-91.89538212
,,,,,,,,,,13701,11898,10/12/2004,ST,N,N,-91.91810402,27.98642065,-91.89462562
,,,,,,,,,,10838,11898,11/8/2004,ST,N,N,-91.91810402,27.98469595,-91.90153852
,,,,,,,,,,13364,8444,7/9/2023,PA,S,N,-91.91810402,27.98695445,-91.89413712
,,,,,,,,,,6327,,7/26/2004,ST,N,N,-91.90559292,28.25390358,-91.91866482
,,,,,,,,,,6376,9000,10/15/2014,PA,E,N,-91.90559292,28.25407448,-91.91937602
,,,,,,,,,,2750,,4/6/2006,CNL,N,N,-91.9056151,28.24138567,-91.9056151
,,,,,,,,,,13223,,8/2/2006,ST,N,N,-91.88440366,28.54100305,-91.88771706
,,,,,,,,,,11250,6281,9/10/2006,ST,N,N,-91.88440366,28.54154205,-91.88030456
,,,,,,,,,,10809,7265,10/6/2012,TA,N,P,-91.88440366,28.54244655,-91.88095036
,,,,,,,,,,10350,,9/22/2016,PA,E,N,-91.90954345,28.43248214,-91.91379125
,,,,,,,,,,9324,,9/23/2016,PA,E,N,-91.90953706,28.41925591,-91.91317866
,,,,,,,,,,14863,,3/2/2017,ST,N,N,-91.91808457,27.98782089,-91.89231387
,,,,,,,,,,12937,13858,3/25/2017,ST,N,N,-91.91808457,27.98704219,-91.89371447
,,,,,,,,,,14186,14599,7/10/2023,PA,S,N,-91.91808457,27.98733239,-91.88853747
,,,,,,,,,,8400,,10/23/2012,PA,M,N,-91.98917423,28.20411576,-91.99496443
,,,,,,,,,,4210,,2/22/2017,PA,M,N,-92.04279994,27.97676894,-92.04201034
,,,,,,,,,,16700,,6/20/2005,CNL,N,N,-91.92415583,28.530165,-91.92635889
,,,,,,,,,,13960,,9/9/2005,ST,N,N,-92.03577274,28.51088446,-92.03181234
,,,,,,,,,,14301,13206,4/3/2006,ST,N,N,-92.03577274,28.51052466,-92.03066574
,,,,,,,,,,15400,12817,5/12/2006,ST,N,N,-92.03577274,28.50870416,-92.02672664
,,,,,,,,,,11976,7203,5/8/2013,ST,N,N,-92.03577274,28.51207816,-92.02610674
