API Well Number,Permit Type,APD Received Date,APD Approved Date,Company Number,Company Name,Bottom Area Code,Bottom Block Number,Bottom Lease Number,Surface Area Code,Surface Block Number,Surface Lease Number,Surface NS Dist,Surface NS Code,Surface EW Dist,Surface EW Code,Well Type,Well Name,Well Name Suffix,Water Depth (feet),Rig ID Number,Rig Name,Surf X Coord Loc,Surf Y Coord Loc,Surface Latitude,Surface Longitude
427084054300,,4/19/2001,5/2/2001,01624,TDC Energy Corporation,HI,233,G22241,HI,233,G22241,5325,S,550,W,,  001,ST00BP00,50,93137,NABORS POOL 54,3476345.81,456765,29.0093771,-94.37972737
608044022000,,4/19/2001,4/24/2001,02219,Anadarko US Offshore LLC,EB,602,G14205,EB,602,G14205,3536,N,2812,E,,  007,ST00BP00,3644,28516,DIAMOND OCEAN STAR,1169348,9943984,27.39570136,-94.45217814
177024128502,,4/20/2001,4/23/2001,00059,Hess Corporation,WC,505,G16200,WC,505,G16200,4419,N,2341,W,, A002,ST01BP00,136,91914,R&B FALCON G.H. GALLOWAY,1408550.76,-68128.2480,28.46627851,-93.17360838
177054018602,,4/20/2001,4/24/2001,01764,"Energy Resource Technology, Inc.",VR,22,G02865,VR,22,G02865,5266,S,2142,E,,JB006,ST02BP00,37,92127,SEAHAWK 2505,1615724.0760,293332.7210,29.46773886,-92.5409071
177074081900,,4/20/2001,5/7/2001,01513,Callon Petroleum Operating Company,SM,261,G16337,SM,261,G16337,6016,N,6853,E,,  006,ST00BP00,35,4808,PRIDE WYOMING,1743835.5120,181101.7870,29.16220538,-92.13586786
177100006701,,4/20/2001,4/20/2001,00003,Union Oil Company of California,EI,276,G00989,EI,276,G00989,1120,N,7747,W,, C008,ST01BP00,176,90810,GSF HIGH ISLAND II,1962680.52,-79193.34,28.44886111,-91.44942674
177104031002,,4/20/2001,4/23/2001,02421,"Devon Energy Production Co., L.P.",EI,333,G02317,EI,333,G02317,1950,N,2713,E,, A005,ST02BP00,232,91314,ROWAN PARIS,1847065.40,-148730.70,28.25685115,-91.80818319
177104153300,,4/20/2001,5/1/2001,00114,BP America Production Company,EI,274,G07738,EI,274,G07738,1806,N,3232,W,,  002,ST00BP00,178,28506,DIAMOND OCEAN KING,1928121.20,-79879.34,28.44683407,-91.55692947
177230003404,,4/20/2001,4/21/2001,00105,Apache Corporation,VK,899,G16554,VK,899,G16554,3524,S,4501,W,, A008,ST04BP00,340,44996,ENSCO 74,1081621,10552964,29.06748477,-88.74963819
177240010302,,4/20/2001,4/20/2001,00078,Chevron U.S.A. Inc.,MP,300,G01317,MP,300,G01317,7669,N,895,E,, B006,ST01BP01,212,45722,CHILES TONALA,2813560,226161,29.2636744,-88.78177757
177254051701,,4/20/2001,4/20/2001,00078,Chevron U.S.A. Inc.,MP,30,G04903,MP,30,G04903,6679,S,4970,W,, A005,ST01BP00,42,90918,SEAHAWK 2005,2758320,299509,29.46860593,-88.95019073
177254071800,,4/20/2001,5/3/2001,00105,Apache Corporation,MP,7,G21700,MP,7,G21700,1051,S,602,E,, B003,ST00BP00,38,12022,HERCULES 200,2782248,352881,29.61395586,-88.87141279
608054001500,,4/20/2001,4/30/2001,00003,Union Oil Company of California,AC,903,G20876,AC,903,G20876,3521,S,10611,W,,  001,ST00BP00,9678,45883,T.O. DISCOVERER SPIRIT,1056051,9460001,26.0602929,-94.78046839
608074010401,,4/20/2001,4/20/2001,02140,Shell Deepwater Production Inc.,GB,426,G08241,GB,426,G08241,1261,S,927,E,, A019,ST01BP00,2860,92132,AUGER,1820673,9996301,27.5461157,-92.44353367
608174010306,,4/20/2001,4/20/2001,00689,Shell Offshore Inc.,MC,194,G02638,MC,194,G02638,427,N,188,E,, A010,ST06BP00,1025,93039,BLAKE 1501,981892,10453973,28.79087929,-89.05636417
608184002100,,4/20/2001,5/3/2001,00078,Chevron U.S.A. Inc.,AT,153,G13211,AT,153,G13211,6250,N,6171,W,,  001,ST00BP00,4785,46105,T.O. DISCOVERER DEEP SEAS,1019931,10099670,27.81832232,-88.92005872
177024128800,,4/23/2001,4/24/2001,01513,Callon Petroleum Operating Company,WC,455,G19720,WC,455,G19720,7740,N,3755,E,,  002,ST00BP00,115,99904,ENTERPRISE 253,1431970.8560,-12417.0560,28.62045937,-93.10342681
177084089100,,4/23/2001,5/9/2001,00048,Sabine Oil & Gas Corporation,SM,149,G02592,SM,149,G02592,1300,N,650,W,, C002,ST00BP00,235,92114,NOBLE SAM NOBLE,1743959.4920,-153617.3630,28.24184557,-92.12820544
177244087801,,4/23/2001,4/23/2001,01855,"Vastar Resources, Inc.",MP,264,G14585,MP,264,G14585,4939,S,3744,E,, A003,ST00BP01,230,90922,PRIDE WEST VIRGINIA,2985606,253519,29.32723401,-88.24011579
608114029800,,4/23/2001,4/27/2001,01680,BP Exploration & Oil Inc.,GC,743,G15607,GC,743,G15607,6038,S,3747,E,,  002,ST00BP00,6612,44575,GSF EXPLORER,2609853,9890198,27.22345586,-90.01670292
608174058601,,4/23/2001,4/23/2001,02139,Shell Deepwater Development Inc.,MC,809,G05868,MC,809,G05868,5887,S,3488,E,, A011,ST00BP01,3800,44736,H&P 204,962752,10222687,28.15401922,-89.10346034
177094131501,,4/24/2001,4/24/2001,01777,Devon Louisiana Corporation,EI,126, 00052,EI,126, 00052,2212,N,2921,E,,  012,ST00BP01,42,30406,NOBLE JOE ALFORD,1952012.52,108196.20,28.96410014,-91.483376
177154106000,,4/24/2001,5/14/2001,01138,El Paso Production GOM Inc.,ST,189,G01572,ST,204,G16432,1953,N,4203,E,, B004,ST00BP00,153,90824,GSF MAIN PASS I,2300893.10,-74235.56,28.45916541,-90.39720984
608044022100,,4/24/2001,5/1/2001,02219,Anadarko US Offshore LLC,EB,688,G09191,EB,688,G09191,6499,S,5730,W,,  006,ST00BP00,3795,90628,DIAMOND OCEAN QUEST,1130370,9906499,27.29128296,-94.5708465
608114029900,,4/24/2001,4/30/2001,01138,El Paso Production GOM Inc.,GC,283,G16728,GC,283,G16728,6900,N,3100,W,,  001,ST00BP00,2550,92135,T.O. AMIRANTE,2284060,10051500,27.68483667,-91.01072531
608184001304,,4/24/2001,4/24/2001,00162,Eni Petroleum Co. Inc.,AT,63,G13198,AT,63,G13198,5529,N,2479,W,,  001,ST02BP01,4385,90834,GSF CELTIC SEA,984559,10132071,27.90585843,-89.03112185
177034091100,,4/25/2001,5/9/2001,02108,"Transworld Exploration and Production, Inc.",EC,160,G15140,EC,160, 00541,7147,N,8810,W,, A006,ST00BP00,85,45923,SEAHAWK 2008,1547842.1920,101966.1840,28.93938599,-92.74678601
177190071101,,4/25/2001,4/25/2001,00276,Exxon Mobil Corporation,WD,31, 00016,WD,31, 00016,7731,S,4686,W,, N018,ST01BP00,55,9001,ENSCO 94,2533108,173249.40,29.13239719,-89.66361531
177194042001,,4/25/2001,4/25/2001,00105,Apache Corporation,WD,105, 00842,WD,105, 00842,10809,N,1386,W,, E013,ST01BP00,237,4823,NOBLE LEONARD JONES,2554613.93,71341,28.8513117,-89.60109259
427034053300,,4/25/2001,5/11/2001,01513,Callon Petroleum Operating Company,MI,710,G22185,MI,710,G22185,7032,S,5346,W,,  001,ST00BP00,145,99904,ENTERPRISE 253,2831701.81,14952,27.8492876,-96.42666665
427084054400,,4/25/2001,7/16/2001,02169,Mariner Gulf of Mexico LLC,HI,163,G22236,HI,162,G21343,4420,N,1027,E,,  001,ST00BP00,50,12015,ENTERPRISE 201,3585648.81,542060,29.23145094,-94.02671279
608164038900,,4/25/2001,5/1/2001,01500,"TOTAL E&P USA, INC.",VK,822,G16549,VK,823,G10942,4665,N,727,W,, A009,ST00BP00,1130,94110,H&P 106,1267927,10592295,29.18200557,-88.1676444
177004020601,,4/26/2001,5/9/2001,00078,Chevron U.S.A. Inc.,WC,48,G01351,WC,48,G01351,2030,N,4120,E,,  015,ST01BP00,25,45177,NOBLE EARL FREDRICKSON,1239751.2320,377002.1920,29.68155624,-93.72762348
177124061901,,4/26/2001,4/26/2001,00981,Anadarko Petroleum Corporation,SS,359,G12010,SS,349,G12008,1438,S,5969,E,, A011,ST00BP01,370,91320,ROWAN GORILLA IV,2087631,-220008.48,28.06147521,-91.06176944
177154104802,,4/26/2001,4/26/2001,00048,Sabine Oil & Gas Corporation,ST,72,G01244,ST,72,G01244,8104,N,7465,E,,  020,ST01BP00,63,30405,NOBLE LESTER PETTUS,2225781.02,49680.3020,28.80136678,-90.62851667
177154106200,,4/26/2001,5/1/2001,01138,El Paso Production GOM Inc.,ST,204,G16432,ST,204,G16432,242,N,5713,W,, C004,ST00BP00,145,45200,ROWAN CECIL PROVINE,2296051.06,-72524.56,28.46397767,-90.41223072
177214034803,,4/26/2001,4/26/2001,01855,"Vastar Resources, Inc.",SP,60,G01608,SP,60,G01608,6292,N,6604,E,, G013,ST03BP00,185,94111,H&P 108,2756904,149648,29.0566595,-88.96437455
608074023100,,4/26/2001,5/22/2001,02211,Newfield Exploration Gulf Coast LLC,GB,385,G17358,GB,385,G17358,6000,S,5000,E,,  001,ST00BP00,2610,90833,GSF ARCTIC I,1864120,10016880,27.60213928,-92.30906169
608174093800,,4/26/2001,5/2/2001,00730,Walter Oil & Gas Corporation,MC,322,G19936,MC,322,G19936,2710,S,3453,E,,002,ST00BP00,675,51508,DIAMOND OCEAN SARATOGA,915267,10393750,28.62198691,-89.26072197
177094132200,,4/27/2001,5/9/2001,00846,Hall-Houston Oil Company,EI,247,G21111,EI,247,G21111,600,N,3300,E,,  002,ST00BP00,160,90914,SEAHAWK 2502,1861500.56,-49676.18,28.52935671,-91.76452091
177114134900,,4/27/2001,5/3/2001,00064,Hunt Oil Company,SS,108, 00814,SS,108, 00814,4110,S,5740,W,,  043,ST00BP00,24,90115,ENTERPRISE 264,2068140,61894.3020,28.83668856,-91.12054864
177154029703,,4/27/2001,4/27/2001,00078,Chevron U.S.A. Inc.,ST,24, 00387,ST,24, 00387,1975,N,2934,E,,  018,ST03BP00,45,93137,NABORS POOL 54,2382293.73,132355,29.02513447,-90.13726808
177154094104,,4/27/2001,4/27/2001,00078,Chevron U.S.A. Inc.,ST,37,G02625,ST,37,G02625,2211,N,10391,E,, I003,ST04BP00,50,14307,HERCULES 120,2309463.14,102602.92,28.94521331,-90.36590364
177240006102,,4/27/2001,4/27/2001,00078,Chevron U.S.A. Inc.,MP,300,G01317,MP,300,G01317,7666,N,898,E,, B008,ST02BP00,212,45722,CHILES TONALA,2813557,226164,29.26368283,-88.78178677
427024006902,,4/27/2001,4/27/2001,01046,The Houston Exploration Company,MU,A  31,G04537,MU,A  31,G04537,7151,N,1080,E,, A001,ST01BP01,228,91249,ENSCO 81,2584415.32,595678.75,27.29404659,-96.70042918
608054000801,,4/27/2001,4/27/2001,00276,Exxon Mobil Corporation,AC,26,G10381,AC,25,G10380,5735,S,2549,E,,HA002,ST00BP01,4808,84007,ENSCO 26,1090411,9779015,26.93916568,-94.68859722
608174093900,,4/27/2001,5/4/2001,00276,Exxon Mobil Corporation,MC,509,G21765,MC,509,G21765,390,N,567,W,,  001,ST00BP00,4172,45220,PRIDE NORTH AMERICA,1077687,10343130,28.49027663,-88.75227832
177084089000,,4/30/2001,5/4/2001,01963,"Apex Oil & Gas, Inc.",SM,184,G16329,SM,184,G16329,1684,S,2504,W,,  001,ST00BP00,318,90828,WFD 350,1745814.4920,-239180.6630,28.00665346,-92.12062182
177094118203,,4/30/2001,4/30/2001,00003,Union Oil Company of California,EI,215, 00580,EI,215, 00580,5641,S,9151,E,, C008,ST02BP01,117,90810,GSF HIGH ISLAND II,1945782.52,-14438.02,28.62685635,-91.50228998
177114134202,,4/30/2001,3/31/2001,01855,"Vastar Resources, Inc.",SS,126,G12940,SS,126,G12940,2491,N,7010,E,, B002,ST00BP02,37,28538,DIAMOND OCEAN COLUMBIA,2024190,55293.3020,28.81868897,-91.25780733
177164028200,,4/30/2001,5/2/2001,00491,"EP Energy Management, L.L.C.",ST,270,G16446,ST,245,G05625,2177,S,640,E,, A005,ST00BP00,197,84015,ENSCO 54,2217006.02,-135500.24,28.29234334,-90.65930905
177224008804,,4/30/2001,5/8/2001,00276,Exxon Mobil Corporation,SP,93,G01619,SP,93,G01619,4507,N,1594,W,, A008,ST03BP00,448,84003,ENSCO 24,2617522,3853,28.66299726,-89.40818625
177244024901,,4/30/2001,,00078,Chevron U.S.A. Inc.,MP,313,G04127,MP,313,G04127,5628,S,7103,E,, A006,ST01BP00,270,,,2815437,176326,29.12654833,-88.77937569
177254071900,,4/30/2001,5/9/2001,00078,Chevron U.S.A. Inc.,MP,30,G04903,MP,30,G04903,6675,S,4973,W,, A009,ST00BP00,42,90918,SEAHAWK 2005,2758323,299505,29.46859476,-88.95018157
427084054001,,4/30/2001,4/30/2001,01284,"W & T Offshore, Inc.",HI,177,G06165,HI,177,G06165,6081,S,7509,E,, A007,ST00BP01,51,12017,HERCULES 203,3468286.81,520881,29.18646073,-94.39702895
427094063202,,4/30/2001,4/30/2001,00003,Union Oil Company of California,HI,A 595,G02721,HI,A 595,G02721,7447,S,116,E,, D006,ST01BP01,398,44295,BLAKE 1502,3618239.81,47047,27.86740016,-93.99107308
427114083700,,4/30/2001,5/14/2001,02401,Westport Resources Corporation,HI,A 348,G22273,HI,A 348,G22273,1022,N,5408,E,,  001,ST00BP00,262,45198,ROWAN CALIFORNIA,3771347.81,133618,28.08634166,-93.50524388
177064089400,,5/1/2001,5/3/2001,00846,Hall-Houston Oil Company,VR,348,G02271,VR,348,G02271,3772,S,322,W,,  012,ST00BP00,247,90921,PRIDE TENNESSEE,1618188.0760,-180418.8150,28.16517615,-92.51777677
177154106300,,5/1/2001,5/8/2001,02268,Bois d'Arc Offshore Ltd.,ST,34,G04842,ST,34,G04842,3859,N,2569,W,,  018,ST00BP00,32,14305,HERCULES 101,2267015.02,100954.92,28.9415995,-90.49863547
177164028300,,5/1/2001,5/2/2001,02349,"Magnum Hunter Production, Inc.",ST,264,G19832,ST,264,G19832,6600,N,3575,W,, A003,ST00BP00,214,4824,NOBLE BILL JENNINGS,2293913.06,-137914.72,28.28424103,-90.42050306
177214045100,,5/1/2001,5/3/2001,01834,Talos Petroleum LLC,SP,38,G21695,SP,38,G21695,4915,N,6057,E,,  003,ST00BP00,104,90916,HERCULES 265,2654145,106751,28.94416045,-89.28831184
177024128900,,5/2/2001,5/3/2001,02169,Mariner Gulf of Mexico LLC,WC,459,G21056,WC,459,G21056,4957,S,4261,E,,  002,ST00BP00,135,99901,HERCULES 250,1446222.9040,-29236.1520,28.57481527,-93.05823246
177154029704,,5/2/2001,5/2/2001,00078,Chevron U.S.A. Inc.,ST,24, 00387,ST,24, 00387,1975,N,2934,E,,  018,ST04BP00,45,93137,NABORS POOL 54,2382293.73,132355,29.02513447,-90.13726808
177164028400,,5/2/2001,5/4/2001,01046,The Houston Exploration Company,ST,314,G15347,ST,317,G15349,2339,N,4352,E,,  001,ST00BP00,457,90608,DIAMOND OCEAN NEW ERA,2213294.02,-209823.94,28.08806804,-90.67217029
177174011601,,5/2/2001,5/7/2001,01855,"Vastar Resources, Inc.",GI,48, 00134,GI,48, 00134,6493,S,3995,E,, J005,ST01BP00,90,90821,GSF ADRIATIC II,2409390.77,103480.15,28.94493098,-90.05350656
177194070400,,5/2/2001,5/7/2001,00771,"Texaco Exploration and Production, Inc.",WD,109,G02937,WD,109,G02937,4437,S,3361,E,, A047,ST00BP00,184,84006,ENSCO 29,2602116.93,65744.90,28.83386627,-89.45303754
177204016000,,5/2/2001,5/7/2001,01855,"Vastar Resources, Inc.",WD,122,G13645,WD,122,G13645,2513,S,1618,W,, A011,ST00BP00,267,94109,H&P 105,2518547.93,34304.90,28.75092996,-89.71535621
177254051702,,5/2/2001,5/2/2001,00078,Chevron U.S.A. Inc.,MP,30,G04903,MP,30,G04903,6679,S,4970,W,, A005,ST02BP00,43,90918,SEAHAWK 2005,2758320,299509,29.46860593,-88.95019073
608044022400,,5/2/2001,5/23/2001,02219,Anadarko US Offshore LLC,EB,688,G09191,EB,688,G09191,6414,S,5784,W,,  007,ST00BP00,3795,90628,DIAMOND OCEAN QUEST,1130424,9906414,27.291051,-94.57067695
,,5/2/2001,,00185,Samedan Oil Corporation,EB,588,G20719,EB,588,G20719,4309,S,4350,W,,  002,ST00BP00,3650,45621,NOBLE HOMER FERRINGTON,,,,
,,5/2/2001,,00185,Samedan Oil Corporation,EB,632,G20723,EB,632,G20723,4970,N,5857,W,,  001,ST00BP00,3700,45621,NOBLE HOMER FERRINGTON,,,,
427034017201,,5/3/2001,5/31/2001,02451,GOM Shelf LLC,MI,700,G03108,MI,700,G03108,1060,S,5668,W,, A009,ST01BP00,109,99909,NOBLE GENE ROSSER,2784503.81,24820,27.8791942,-96.572023
608074065802,,5/3/2001,5/4/2001,02219,Anadarko US Offshore LLC,GB,667,G17406,GB,667,G17406,5310,N,1650,E,,  001,ST01BP00,3103,82317,T.O. RICHARDSON,1455630,9910530,27.3100406,-93.56923953
608164039000,,5/3/2001,5/3/2001,00730,Walter Oil & Gas Corporation,VK,863,G16553,VK,863,G16553,550,N,2833,E,,  001,ST00BP00,1035,82319,NOBLE LORRIS BOUZIGARD,1216847,10580570,29.148265,-88.32731668
177074081301,,5/4/2001,5/4/2001,00771,"Texaco Exploration and Production, Inc.",SM,211, 00310,SM,211, 00310,1946,S,2931,W,,  210,ST00BP01,16,1603,ATWOOD RICHMOND,1753619.5120,292370.1370,29.46837106,-92.10757192
177114134203,,5/4/2001,5/4/2001,01855,"Vastar Resources, Inc.",SS,126,G12940,SS,126,G12940,2491,N,7010,E,, B002,ST00BP03,37,28538,DIAMOND OCEAN COLUMBIA,2024190,55293.3020,28.81868897,-91.25780733
177154106400,,5/4/2001,5/14/2001,01138,El Paso Production GOM Inc.,ST,204,G16432,ST,204,G16432,2050,N,3946,E,, B005,ST00BP00,153,91324,ROWAN GILBERT ROWE,2301150.10,-74332.56,28.45889294,-90.39641278
427094063203,,5/4/2001,5/4/2001,00003,Union Oil Company of California,HI,A 595,G02721,HI,A 595,G02721,7447,S,116,E,, D006,ST01BP02,398,44295,BLAKE 1502,3618239.81,47047,27.86740016,-93.99107308
608044022500,,5/4/2001,5/14/2001,02219,Anadarko US Offshore LLC,EB,602,G14205,EB,602,G14205,3514,N,2767,E,,  009,ST00BP00,3644,28516,DIAMOND OCEAN STAR,1169393.045133,9944005.985262,27.39576329,-94.45204011
608074019102,,5/4/2001,5/8/2001,02139,Shell Deepwater Development Inc.,GB,341,G15879,GB,341,G15879,6449,S,6228,E,,  001,ST02BP00,2013,91517,NOBLE JIM THOMPSON,1862892,10033169,27.6469787,-92.31257443
177054114100,,5/7/2001,5/10/2001,00145,J. M. Huber Corporation,VR,119, 00487,VR,124, 00495,534,N,3977,W,, H012,ST00BP00,76,90915,SEAHAWK 2003,1621843.0760,154710.2890,29.08672485,-92.51717944
177084089200,,5/7/2001,5/11/2001,01704,Remington Oil and Gas Corporation,SM,93,G21618,SM,93,G21618,1225,N,1491,E,,  001,ST00BP00,140,90913,SEAHAWK 2500,1822987.7620,-50236.0130,28.52736352,-91.88441201
177104111101,,5/7/2001,5/15/2001,00078,Chevron U.S.A. Inc.,EI,361,G02324,EI,353,G03783,1236,S,2392,E,, D001,ST01BP00,307,46326,ISS #18,1892452.88,-192825.98,28.13606049,-91.66686111
177154106500,,5/7/2001,5/9/2001,02268,Bois d'Arc Offshore Ltd.,ST,34,G04842,ST,34,G04842,7711,S,535,E,,  015,ST00BP00,51,14305,HERCULES 101,2275045.02,97766.88,28.93266972,-90.47360914
177004076701,,5/8/2001,5/18/2001,00105,Apache Corporation,WC,144,G01953,WC,144,G01953,5969,N,1225,E,,  010,ST01BP00,48,4813,NOBLE JOHN SANDIFER,1419742.8080,284514.9040,29.43636522,-93.15624429
177024070501,,5/8/2001,5/15/2001,02416,Denbury Resources Inc.,WC,648,G04268,WC,648,G04268,1469,N,4895,W,, A010,ST01BP00,395,93026,BLAKE 210,1396346.7120,-257032.8720,27.94644606,-93.20198995
177094132400,,5/8/2001,6/13/2001,01777,Devon Louisiana Corporation,EI,117,G16348,EI,116, 00478,3003,N,700,E,,  001,ST00BP00,38,90825,GSF HIGH ISLAND VIII,1909167.04,121903.78,29.00157142,-91.61744701
177264003800,,5/8/2001,5/9/2001,00078,Chevron U.S.A. Inc.,MP,37,G04125,BS,56,G04123,2030,N,4172,E,,BD006,ST00BP00,43,90918,SEAHAWK 2005,2749178,290800,29.44518077,-88.97947494
427044028201,,5/8/2001,5/15/2001,01819,ATP Oil & Gas Corporation,BA,544,G10226,BA,544,G10226,2896,S,3629,W,, A002,ST01BP00,117,90809,GSF HIGH ISLAND I,3099264.81,169216,28.25457178,-95.58529062
608074023000,,5/8/2001,5/17/2001,02219,Anadarko US Offshore LLC,GB,877,G21408,GB,877,G21408,6272,S,4864,E,,  001,ST00BP00,5325,82302,HELIX 534,1990976,9842912,27.12098059,-91.92194228
177064089500,,5/9/2001,5/30/2001,00185,Samedan Oil Corporation,VR,362,G10687,VR,371,G09524,2563,N,5965,E,, A007,ST00BP00,297,91214,ENSCO 69,1641417.1720,-201511.8630,28.107829,-92.44508613
177074081801,,5/9/2001,5/9/2001,00148,Anadarko E&P Company LP,SM,280,G14456,SM,280,G14456,5618,N,2802,E,,  006,ST00BP01,42,91318,ROWAN ALASKA,1821676.7620,151983.6870,29.08340423,-91.89156028
427094024601,,5/9/2001,5/24/2001,01364,Newfield Exploration Company,HI,A 489,G02372,HI,A 489,G02372,6855,N,4964,E,, B005,ST01BP00,180,16008,NABORS S.D. XI,3550031.81,175305,28.22769996,-94.18562055
608044022101,,5/9/2001,5/9/2001,02219,Anadarko US Offshore LLC,EB,688,G09191,EB,688,G09191,6485,S,5761,W,,  006,ST00BP01,3788,90628,DIAMOND OCEAN QUEST,1130400.922237,9906484.541541,27.29124425,-94.57075075
608115013405,,5/9/2001,5/9/2001,01689,Murphy Exploration & Production Company,GC,339,G21791,GC,338,G21790,6309,S,2091,E,,  001,ST02BP00,3325,92118,NOBLE AMOS RUNNER,2468949,10033029,27.62467858,-90.44089378
608164038001,,5/9/2001,5/9/2001,02219,Anadarko US Offshore LLC,VK,826,G06888,VK,826,G06888,3902,S,5350,E,, A014,ST01BP00,1928,51505,DIAMOND OCEAN LEXINGTON,1325210,10585022,29.16344494,-87.98791172
608174091201,,5/9/2001,5/9/2001,01689,Murphy Exploration & Production Company,MC,299,G21752,MC,299,G21752,6874,N,3236,E,,  001,ST01BP00,5881,82302,HELIX 534,1248124,10415846,28.69610634,-88.22399217
177004110300,,5/10/2001,5/21/2001,02079,CNOOC Petroleum Offshore U.S.A. Inc.,WC,148,G16121,WC,148,G16121,750,S,750,W,,  001,ST00BP00,34,1603,ATWOOD RICHMOND,1347927.5680,276475.8560,29.41092526,-93.38135921
177034091200,,5/10/2001,5/14/2001,00730,Walter Oil & Gas Corporation,EC,154,G16240,EC,154,G16240,7491,N,3265,W,,  002,ST00BP00,78,28527,DIAMOND OCEAN CHAMPION,1468506.9520,116380.2320,28.9760919,-92.99541061
177114135000,,5/10/2001,5/11/2001,02268,Bois d'Arc Offshore Ltd.,SS,99,G13912,SS,99,G13912,5640,N,1007,W,,  002,ST00BP00,15,5711,HERCULES 155,2063407,80067.3780,28.88668497,-91.13523053
177244088100,,5/10/2001,5/15/2001,00282,"Dominion Exploration & Production, Inc.",MP,281,G10910,MP,281,G10910,5021,S,1255,W,, A006,ST00BP00,307,91325,ROWAN GORILLA 2(USE RIG 46448),3005355,238851,29.28543175,-88.1794334
608164039100,,5/10/2001,5/18/2001,00078,Chevron U.S.A. Inc.,VK,113,G16535,VK,113,G16535,2075,N,2940,W,,  001,ST00BP00,105,28803,DIAMOND OCEAN DRAKE,1175100,10848325,29.88326082,-88.4686985
608174052300,,5/10/2001,,02481,BP Exploration & Production Inc.,MC,29,G13997,MC,28,G09771,1357,S,3607,E,,TB009,ST00BP00,1853,92133,T.O. RATHER,1152713,10503277,28.93355038,-88.52510529
608174092401,,5/10/2001,5/11/2001,00730,Walter Oil & Gas Corporation,MC,837,G16650,MC,837,G16650,7221,S,2300,W,,  001,ST01BP00,1524,51504,DIAMOND OCEAN CONCORD,699260,10208181,28.09916648,-89.91950706
177214045200,,5/11/2001,5/29/2001,01834,Talos Petroleum LLC,SP,47,G21137,SP,47,G21137,799,N,3661,E,, A005,ST00BP00,225,14303,PARKER DRILLING RIG 3-P,2700815,96109,28.91252964,-89.14307991
177254072000,,5/11/2001,5/30/2001,00231,Pogo Producing Company,MP,61,G16493,MP,61,G16493,3692,S,992,W,, B002,ST00BP00,100,12022,HERCULES 200,2769092,237522,29.29755855,-88.92044931
177254072100,,5/11/2001,5/30/2001,00231,Pogo Producing Company,MP,62,G21702,MP,62,G21702,4832,N,2602,W,,  003,ST00BP00,97,12022,HERCULES 200,2755952,243748,29.31543072,-88.96125746
608114030000,,5/11/2001,5/16/2001,00818,"Mariner Energy, Inc.",GC,472,G05097,GC,472,G05097,6340,N,7100,E,,  002,ST00BP00,3810,45621,NOBLE HOMER FERRINGTON,2495620,9988700,27.50127972,-90.3615015
608154012100,,5/11/2001,6/21/2001,00078,Chevron U.S.A. Inc.,MO,991,G15403,MO,991,G15403,6286,N,6953,E,,  003,ST00BP00,82,28803,DIAMOND OCEAN DRAKE,1149367,10891634,30.00142379,-88.5517442
177254071401,,5/12/2001,5/12/2001,00231,Pogo Producing Company,MP,61,G16493,MP,61,G16493,3700,S,1000,W,, B001,ST00BP01,92,90114,SEAHAWK 2501,2769100,237530,29.29758008,-88.92042369
427104014001,,5/13/2001,5/13/2001,01046,The Houston Exploration Company,HI,39,G04078,HI,39,G04078,716,N,6049,W,,  010,ST00BP01,36,91311,ROWAN TEXAS,3656084.81,640804,29.49434459,-93.79229799
177024129100,,5/15/2001,5/22/2001,01284,"W & T Offshore, Inc.",WC,610,G16216,WC,610,G16216,470,S,1538,E,,  002,ST00BP00,287,91229,VALARIS JU-87 (ENSCO 87),1345639.5680,-210819.7280,28.07110172,-93.36145818
177134019901,,5/15/2001,5/15/2001,01834,Talos Petroleum LLC,PL,23,G01238,PL,23,G01238,5890,N,586,W,, C001,ST01BP00,60,4809,ENTERPRISE 263,2218232.02,65855.84,28.84597144,-90.65178136
608174012603,,5/15/2001,5/16/2001,00689,Shell Offshore Inc.,MC,195,G02639,MC,151,G02643,354,N,127,E,, A037,ST03BP00,1025,93039,BLAKE 1501,981953,10454046,28.7910829,-89.05617773
177004110200,,5/16/2001,5/18/2001,02401,Westport Resources Corporation,WC,179,G19705,WC,173, 00759,924,S,4775,E,,FA004,ST00BP00,52,92116,SEAHAWK 2002,1416192.8080,261891.8080,29.37400362,-93.16625817
177154092001,,5/16/2001,5/18/2001,00078,Chevron U.S.A. Inc.,ST,148,G01960,ST,148,G01960,8492,S,6766,E,, B001,ST01BP00,104,9002,ENSCO 95,2298330.10,-19516.44,28.60967497,-90.40380244
