SN_APD_CSG_INTV,SN_APD_FK,CSNG_INTV_NUM,CSNG_INTV_TYPE_CD,CSNG_INTV_NAME,CSNG_HOLESIZE,CSNG_MUD_WGT_PPG,CSNG_MUD_TYPE_CD,CSNG_FRAC_GRAD_PPG,CSNG_TOP_MD,CSNG_CEMENT_VOL,CSNG_PREVENTER_CD,CSNG_BOP_STACK_SIZE,CSNG_WELLHEAD_RATING,CSNG_ANNULAR_RATING,CSNG_BOP_RATING,CSNG_ANNULAR_TEST_PRSS,CSNG_BOP_DIV_TEST_PRSS,CSNG_MUD_TEST_PRSS,CSNG_LINER_TEST,CSNG_FORMATION_TEST_PRSS
-47024,-3161,3,C,I,14.75,13.4,WBM,17.5,0.0,1331.0,BOP,13.625,10000.0,5000.0,10000.0,2500,8000,13.4,5433.0,17.5
-46989,-3163,1,C,C,20.0,9.0,WBM,11.2,0.0,1074.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-46990,-3163,2,C,S,13.5,9.5,WBM,13.0,0.0,3449.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,1815.0,13.0
-46991,-3163,3,C,P,9.875,11.0,WBM,16.6,0.0,890.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,11.0,3938.0,0.0
-47035,-3170,3,C,P,8.5,16.8,WBM,18.5,0.0,155.0,BOP,13.625,15000.0,5000.0,15000.0,3500,7500,16.8,7150.0,0.0
-47045,-3171,6,O,O,8.5,15.8,SBM,17.0,,,BOP,18.75,15000.0,10000.0,15000.0,5000,9000,0.0,,
-47046,-3172,1,C,C,24.0,9.1,WBM,12.3,0.0,2140.0,DIV,21.25,3000.0,0.0,2000.0,0,250,0.0,250.0,0.0
-47047,-3172,2,C,S,17.5,9.5,WBM,14.6,0.0,4448.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2500.0,14.6
-47048,-3172,3,C,I,12.25,13.0,WBM,17.7,0.0,2349.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7000,13.0,5100.0,17.7
-47049,-3172,4,L,I,8.5,17.0,WBM,18.8,11700.0,328.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,17.0,1900.0,18.8
-47050,-3172,5,L,P,8.0,17.9,WBM,19.0,13500.0,593.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,0.0,1200.0,0.0
-47139,-3177,1,C,S,17.5,0.0,OBM,0.0,0.0,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,0.0,0.0,0.0
-47140,-3177,2,C,I,12.25,0.0,OBM,0.0,0.0,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,0.0,0.0,0.0
-47141,-3177,3,C,P,8.5,11.0,OBM,16.4,0.0,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.0,3500.0,14.5
-47142,-3177,4,L,P,7.0,11.5,OBM,17.0,8075.0,375.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.0,4000.0,0.0
-47152,-3179,2,C,S,13.5,9.5,WBM,14.9,,2533.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2600.0,14.9
-47153,-3179,3,C,P,9.875,12.5,WBM,17.4,,1652.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,12.5,4700.0,17.4
-47225,-3176,1,C,C,16.0,9.0,WBM,12.1,0.0,900.0,BOP,21.25,3000.0,0.0,2000.0,0,200,9.0,200.0,0.0
-47226,-3176,2,C,S,12.25,9.2,WBM,14.3,0.0,720.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,2600.0,13.0
-47227,-3176,3,C,P,9.875,10.4,SBM,16.9,0.0,755.0,BOP,,10000.0,0.0,0.0,0,5000,10.4,6800.0,0.0
-47245,-3182,1,C,S,17.5,0.0,GSW,0.0,,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,0.0,0.0,0.0
-47246,-3182,2,C,P,12.25,10.1,OBM,13.5,,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,2000.0,12.5
-47247,-3182,3,C,P,8.5,10.8,OBM,14.5,,387.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.8,3000.0,0.0
-47248,-3182,4,O,O,6.125,10.8,WBM,14.5,,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,0.0,0.0,0.0
-47390,-3065,5,L,P,14.5,13.5,SBM,15.3,11215.0,896.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5000,13.5,4200.0,15.3
-47386,-3065,3,L,S,20.0,10.7,SBM,12.9,5232.0,1638.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5000,10.7,1600.0,12.9
-47391,-3065,6,L,P,12.25,13.5,SBM,15.3,0.0,526.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5000,13.5,1500.0,15.3
-47405,-3189,1,C,C,22.0,9.3,WBM,12.5,,1075.0,DIV,30.0,3000.0,1000.0,1000.0,250,250,9.3,250.0,0.0
-47429,-3190,1,C,C,20.0,9.0,GSW,12.0,0.0,852.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.0,250.0,0.0
-47431,-3190,3,C,P,9.875,10.0,WBM,15.7,0.0,497.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,6301.0,0.0
-47432,-3191,1,C,I,14.75,13.1,OBM,17.7,,1683.0,BOP,16.75,10000.0,5000.0,10000.0,3500,5600,13.1,5600.0,17.5
-47433,-3191,2,L,I,12.25,16.7,OBM,18.3,11500.0,434.0,BOP,16.75,10000.0,5000.0,10000.0,3500,5800,16.7,1700.0,18.3
-47434,-3191,3,L,P,9.5,17.2,OBM,18.3,13265.0,459.0,BOP,16.75,10000.0,5000.0,10000.0,3500,5800,17.2,1400.0,0.0
-47445,-3192,1,C,S,13.5,10.0,GSW,13.7,0.0,2596.0,BOP,13.625,3000.0,5000.0,10000.0,3500,5000,10.9,1800.0,13.5
-47446,-3192,2,C,P,9.875,10.8,OBM,16.4,0.0,1700.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.8,3400.0,0.0
-47447,-3192,3,L,P,9.875,10.8,OBM,16.4,9493.0,150.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.8,3400.0,0.0
-47466,-3193,1,C,I,14.75,13.5,WBM,16.5,0.0,1511.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,13.5,4600.0,16.5
-47470,-3193,3,L,P,9.5,17.7,OBM,19.0,12000.0,567.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,17.7,1500.0,0.0
-45729,-3072,5,L,P,6.5,15.8,WBM,17.1,15808.0,50.0,BOP,13.625,15000.0,5000.0,10000.0,3500,10000,17.1,1500.0,0.0
-45740,-3075,1,C,C,28.0,9.0,WBM,12.0,0.0,1040.0,DIV,,3000.0,2000.0,2000.0,250,250,9.0,250.0,0.0
-45752,-3075,5,C,I,12.25,17.9,WBM,18.9,0.0,1000.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8500,17.9,2700.0,18.9
-45753,-3075,6,L,P,8.5,18.0,WBM,19.0,12700.0,400.0,BOP,13.625,0.0,5000.0,10000.0,3500,8500,18.0,1200.0,0.0
-45960,-3097,1,C,C,17.5,8.6,GSW,12.6,0.0,1671.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5000,9.0,2415.0,11.4
-45961,-3092,4,L,I,13.5,14.2,SBM,15.9,20700.0,562.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7000,14.8,2100.0,15.9
-45962,-3097,2,C,P,12.25,10.3,WBM,15.0,0.0,1268.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5000,10.3,3500.0,0.0
-45963,-3092,5,O,O,12.25,14.8,SBM,16.8,,,BOP,18.75,15000.0,10000.0,15000.0,0,0,0.0,0.0,0.0
-47057,-3168,1,C,C,28.0,9.5,GSW,10.9,,5752.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,2300.0,10.9
-47085,-3174,1,C,C,24.0,9.0,GSW,11.0,,1282.0,DIV,21.25,1000.0,500.0,500.0,500,500,9.0,500.0,11.0
-47086,-3174,2,C,S,17.5,9.3,WBM,12.5,,3000.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.3,2400.0,12.5
-47111,-3175,4,L,P,6.5,15.8,WBM,18.2,8345.0,43.0,,20.75,10000.0,0.0,0.0,0,0,15.8,1100.0,18.2
-172527,-8519,3,L,I,13.5,10.4,SBM,12.7,14300.0,315.0,BOP,18.75,15000.0,10000.0,15000.0,5000,6820,10.7,2000.0,13.5
-171221,-8496,2,L,S,19.0,10.8,SBM,13.8,5518.0,430.0,BOP,18.75,15000.0,10000.0,15000.0,3500,4300,10.8,3800.0,13.8
-171222,-8496,3,C,I,16.5,12.5,SBM,14.4,0.0,312.0,BOP,18.75,15000.0,10000.0,15000.0,3500,4400,12.5,3100.0,14.4
-172525,-8517,2,C,P,8.5,16.6,WBM,18.9,12200.0,284.0,BOP,11.0,15000.0,10000.0,15000.0,3500,10000,16.6,3500.0,0.0
-171224,-8496,4,O,O,12.25,12.7,SBM,15.4,,,BOP,18.75,15000.0,10000.0,15000.0,3500,4900,12.7,,
-171616,-8502,1,C,I,12.25,9.8,WBM,14.5,0.0,4347.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,12.5,4000.0,14.5
-171617,-8502,2,C,P,8.5,13.3,WBM,16.5,0.0,389.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,13.3,4500.0,0.0
-171641,-8503,4,L,I,20.0,10.8,SBM,12.6,8886.0,1179.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,10.8,2700.0,12.6
-171642,-8503,5,L,I,16.5,11.8,SBM,14.2,12726.0,1626.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,11.8,2200.0,12.8
-172542,-8520,5,O,O,8.5,13.5,SBM,14.9,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,3500,4900,0.0,0.0,0.0
-171717,-8506,1,C,C,26.0,9.9,GSW,12.1,0.0,3600.0,BOP,18.75,15000.0,5000.0,15000.0,2050,3800,9.9,2040.0,12.1
-171756,-8507,1,C,C,26.0,12.2,WBM,13.3,,4000.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7000,8.6,2100.0,13.3
-171757,-8507,2,L,S,18.1,13.0,SBM,15.8,2036.0,594.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7000,14.2,3800.0,16.0
-171758,-8507,3,C,I,16.5,15.2,SBM,16.8,,708.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7000,16.5,2100.0,16.8
-171759,-8507,4,L,I,14.5,16.3,SBM,17.8,12200.0,756.0,BOP,18.75,15000.0,10000.0,15000.0,7000,8000,16.5,2100.0,17.1
-171760,-8507,5,L,P,10.625,16.6,SBM,17.5,18900.0,633.0,BOP,18.75,15000.0,10000.0,15000.0,7000,8000,16.5,2100.0,
-172538,-8520,1,C,C,26.0,10.8,WBM,12.0,,4145.0,BOP,18.75,15000.0,10000.0,15000.0,3500,2300,10.8,3400.0,12.0
-172539,-8520,2,L,S,19.0,10.8,SBM,13.8,5518.0,430.0,BOP,18.75,15000.0,10000.0,15000.0,3500,4300,10.8,3800.0,13.8
-172540,-8520,3,C,I,16.5,12.5,SBM,14.4,0.0,312.0,BOP,18.75,15000.0,10000.0,15000.0,3500,4400,12.5,3100.0,14.4
-172136,-8512,1,C,C,24.0,9.3,WBM,11.6,0.0,1820.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.3,250.0,0.0
-172137,-8512,2,C,S,17.5,9.8,WBM,14.7,0.0,4660.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.8,5760.0,14.5
-172138,-8512,3,C,I,12.25,13.1,WBM,16.5,0.0,926.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,13.1,6000.0,16.5
-172139,-8512,4,L,P,8.5,15.5,WBM,17.8,8360.0,350.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,15.5,1201.0,0.0
-172541,-8520,4,L,I,12.25,12.8,SBM,14.5,17737.0,2878.0,BOP,18.75,15000.0,10000.0,15000.0,3500,4900,12.8,3020.0,12.8
-172584,-8521,1,C,C,26.0,9.0,GSW,10.7,0.0,8001.0,BOP,18.75,15000.0,10000.0,15000.0,4200,4200,8.6,2600.0,10.7
-172585,-8521,2,L,S,19.5,9.9,SBM,13.3,11244.0,798.0,BOP,18.75,15000.0,10000.0,15000.0,4900,4900,9.9,2500.0,13.3
-172586,-8521,3,C,I,16.5,12.8,SBM,15.5,,556.0,BOP,18.75,15000.0,10000.0,15000.0,5300,8800,12.8,3400.0,15.5
-172587,-8521,4,C,P,12.25,14.6,SBM,16.1,23150.0,681.0,BOP,18.75,15000.0,10000.0,15000.0,3500,8800,14.6,1500.0,0.0
-174347,-8555,2,L,P,8.5,13.3,WBM,16.5,4000.0,886.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,13.3,1400.0,0.0
-174706,-8560,1,C,C,22.0,9.1,WBM,12.0,0.0,1607.0,DIV,21.25,,,2000.0,250,250,9.1,250.0,0.0
-174707,-8560,2,C,S,17.5,9.5,WBM,14.8,0.0,4804.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,3600.0,14.8
-174708,-8560,3,C,P,12.25,13.0,WBM,17.6,0.0,2703.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6500,13.0,5500.0,17.6
-139911,-7317,2,C,S,20.0,9.5,WBM,14.5,0.0,3467.0,BOP,16.75,5000.0,5000.0,5000.0,3000,3500,9.5,3250.0,14.5
-139739,-7307,1,C,S,14.75,9.6,WBM,13.5,0.0,3775.0,BOP,13.625,5000.0,5000.0,10000.0,3000,5000,13.5,1565.0,14.6
-139740,-7307,2,C,P,9.875,13.5,WBM,16.5,0.0,880.0,BOP,13.625,10000.0,5000.0,10000.0,3000,7500,13.5,4003.0,16.5
-139863,-7313,1,C,C,26.0,10.0,GSW,12.1,0.0,3840.0,BOP,18.75,15000.0,10000.0,15000.0,3500,8000,10.0,2000.0,12.1
-139864,-7313,2,L,S,21.0,11.8,SBM,14.6,6800.0,1500.0,BOP,18.75,15000.0,10000.0,15000.0,3500,8000,11.5,1200.0,14.6
-136435,-7163,2,C,S,17.5,9.2,GSW,12.1,,1081.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,2500.0,12.1
-136436,-7163,3,C,P,12.25,9.2,WBM,12.1,,214.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,3000.0,12.1
-136437,-7163,4,O,O,8.5,0.0,GSW,12.1,,,,,,,,0,0,9.2,,
-136442,-7164,1,C,S,14.75,10.0,WBM,14.0,0.0,2062.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,2600.0,13.5
-136443,-7164,2,C,P,9.875,11.5,WBM,16.0,0.0,976.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,11.5,3800.0,0.0
-136452,-7165,6,O,O,14.0,14.5,SBM,16.8,,0.0,BOP,18.75,15000.0,10000.0,15000.0,3500,10000,14.5,0.0,0.0
-136453,-7165,5,L,O,14.0,14.4,SBM,14.9,19939.0,421.0,BOP,18.75,15000.0,10000.0,15000.0,3500,10000,14.4,3900.0,15.8
-136454,-7146,2,C,S,20.0,9.5,GSW,14.5,,4030.0,BOP,16.75,5000.0,5000.0,5000.0,3500,5000,9.5,3347.0,14.5
-136455,-7146,3,C,I,14.75,14.0,WBM,18.2,,2656.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,14.0,6125.0,18.2
-136463,-7162,1,C,S,14.75,10.0,WBM,13.5,0.0,2604.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,2000.0,13.5
-136457,-7146,4,L,P,11.5,17.5,WBM,19.0,12300.0,490.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,17.5,938.0,
-136464,-7162,2,C,P,9.875,10.5,WBM,15.0,0.0,1000.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.5,3500.0,0.0
-136560,-7170,1,C,C,22.0,9.2,WBM,12.0,,1426.0,DIV,21.25,3000.0,2000.0,2000.0,250,250,9.2,250.0,0.0
-98760,-5504,1,C,S,13.5,9.0,WBM,13.0,0.0,1255.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.0,2600.0,13.0
-96645,-5407,1,C,C,20.0,9.0,GSW,12.0,,1175.0,DIV,21.25,3000.0,2000.0,2000.0,250,250,9.0,250.0,0.0
-96647,-5407,2,C,C,13.5,9.0,GSW,14.7,,2200.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.0,2250.0,11.0
-96649,-5407,3,C,P,9.875,10.0,WBM,16.5,0.0,325.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,4344.0,0.0
-98761,-5504,2,C,I,9.875,9.6,WBM,16.8,0.0,1630.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.6,2950.0,16.8
-101652,-5613,1,C,C,26.0,9.8,GSW,11.5,,5035.0,BOP,18.75,15000.0,10000.0,15000.0,4000,4000,10.5,2700.0,11.4
-101659,-5613,2,L,S,21.5,10.5,SBM,14.5,7772.0,754.0,BOP,18.75,15000.0,10000.0,15000.0,5700,5700,10.5,2700.0,13.2
-104334,-5747,1,L,C,28.0,9.2,WBM,11.2,212.0,2377.0,DIV,30.0,1000.0,1000.0,1000.0,250,250,9.2,250.0,0.0
-109377,-5973,1,C,I,8.5,17.5,WBM,18.6,0.0,200.0,BOP,13.625,15000.0,5000.0,10000.0,3500,10000,18.7,750.0,19.0
-109378,-5973,2,L,P,6.5,18.0,WBM,18.8,16928.0,225.0,BOP,13.625,15000.0,5000.0,10000.0,3500,10000,18.0,1800.0,
-109868,-6001,3,C,I,12.25,13.0,WBM,17.8,0.0,1749.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7000,13.0,6300.0,17.8
-109869,-6001,4,L,P,8.5,17.1,WBM,18.8,11050.0,415.0,BOP,13.625,15000.0,5000.0,10000.0,3500,7000,17.1,1300.0,0.0
-111058,-6061,1,C,S,24.0,9.4,GSW,12.0,,4832.0,BOP,18.75,15000.0,10000.0,15000.0,2509,2509,8.6,500.0,12.0
-111059,-6061,2,C,I,17.0,11.2,WBM,13.5,,2183.0,BOP,18.75,15000.0,10000.0,15000.0,3664,3664,11.2,3664.0,13.5
-111060,-6061,3,L,P,12.25,12.7,SBM,15.2,7900.0,1037.0,BOP,18.75,15000.0,10000.0,15000.0,4777,4777,12.7,1995.0,0.0
-111061,-6061,4,C,P,12.25,12.7,SBM,15.2,7900.0,1037.0,BOP,18.75,15000.0,10000.0,15000.0,4777,4777,12.7,1995.0,0.0
-114801,-6220,1,C,S,26.0,9.0,GSW,12.5,0.0,3430.0,BOP,18.75,15000.0,10000.0,15000.0,3500,5000,9.0,4500.0,12.5
-114802,-6220,2,L,S,21.0,12.2,SBM,14.7,8200.0,1900.0,BOP,18.75,15000.0,10000.0,10000.0,3500,5000,12.2,1900.0,14.4
-114804,-6220,3,C,I,16.5,12.2,SBM,13.7,0.0,3250.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9000,12.2,3600.0,13.6
-116639,-6282,2,L,S,22.0,10.7,SBM,12.5,6500.0,1626.0,BOP,18.75,15000.0,10000.0,15000.0,5000,6000,10.7,900.0,12.5
-114806,-6220,5,L,I,10.625,13.8,SBM,15.1,26306.0,300.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9000,13.8,1900.0,15.0
-114807,-6220,6,O,O,8.5,14.4,SBM,15.7,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,0,0,0.0,0.0,0.0
-124809,-6629,1,C,I,12.25,10.5,WBM,16.1,,,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,10.5,3100.0,14.5
-124810,-6629,2,L,P,8.5,12.0,WBM,16.7,6312.0,760.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6500,0.0,2500.0,0.0
-125511,-6653,2,L,P,6.125,12.3,SBM,17.3,13350.0,258.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,12.3,2700.0,0.0
-129221,-6820,1,C,C,20.0,9.1,WBM,12.2,0.0,1259.0,DIV,21.25,5000.0,0.0,2000.0,0,200,9.1,200.0,0.0
-129222,-6820,2,C,S,14.75,9.4,WBM,13.5,0.0,2341.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.4,2450.0,13.5
-129378,-6822,2,C,S,17.5,9.5,WBM,15.1,0.0,3530.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,3800.0,13.5
-132867,-6979,6,L,I,11.375,18.0,OBM,18.6,11900.0,789.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,18.0,1000.0,18.6
-132860,-6972,2,C,S,22.0,9.5,WBM,14.8,0.0,6977.0,BOP,16.75,5000.0,3000.0,5000.0,2100,5000,9.5,3100.0,14.8
-132868,-6979,7,L,P,8.5,18.1,OBM,19.2,16500.0,233.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,18.1,1000.0,18.8
-132869,-6979,8,L,P,5.75,18.3,OBM,19.2,17200.0,163.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,18.3,1350.0,0.0
-132871,-6972,5,L,P,8.5,17.4,WBM,18.8,11022.0,513.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,0.0,1200.0,0.0
-132900,-6463,2,C,S,17.5,10.5,SBM,13.0,,2100.0,BOP,18.75,10000.0,10000.0,10000.0,3500,5000,10.5,2000.0,13.0
-132927,-6980,1,C,C,22.0,9.2,GSW,12.0,,943.0,DIV,21.25,3000.0,2000.0,2000.0,250,250,9.2,250.0,0.0
-132928,-6980,2,C,S,17.5,9.2,GSW,12.3,,1203.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,2500.0,12.3
-132929,-6980,3,C,P,12.25,10.0,WBM,13.8,,1419.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,3500.0,12.0
-132930,-6980,4,O,O,8.5,10.0,WBM,13.8,,,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,,
-133003,-6984,1,C,C,26.0,9.3,WBM,10.8,0.0,3950.0,DIV,30.0,3000.0,0.0,1000.0,0,250,9.3,250.0,0.0
-133004,-6984,2,C,S,17.5,9.5,WBM,14.5,0.0,3583.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,3500.0,13.5
-132933,-6982,1,C,I,12.25,12.5,WBM,17.7,0.0,1442.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7000,12.5,6100.0,17.7
-133005,-6984,3,C,P,12.25,11.8,OBM,17.2,0.0,1305.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5500,11.8,5500.0,0.0
-133063,-6985,1,L,C,20.0,9.3,WBM,12.0,240.0,1025.0,DIV,21.25,3000.0,2000.0,2000.0,250,250,9.3,250.0,0.0
-133064,-6985,2,C,S,13.5,9.5,WBM,14.8,,2038.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2600.0,14.0
-133065,-6985,3,C,P,9.875,12.5,WBM,17.5,,536.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,12.5,4600.0,
-133239,-6982,2,L,P,8.5,16.5,WBM,18.4,10354.0,1338.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7000,16.5,1300.0,0.0
-133359,-6993,1,C,C,26.0,9.0,WBM,12.8,0.0,6512.0,BOP,18.75,15000.0,10000.0,15000.0,3500,5000,0.0,4500.0,12.7
-133360,-6993,3,C,S,16.5,13.8,SBM,15.8,0.0,1700.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9000,13.8,2600.0,15.6
-133361,-6993,4,L,I,14.0,14.2,SBM,14.7,19200.0,900.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9000,14.2,2100.0,14.7
-133362,-6993,5,L,I,10.625,14.2,SBM,15.0,25841.0,100.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9000,14.2,1100.0,15.0
-133135,-6986,1,C,P,14.75,10.9,SBM,12.4,,809.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5500,11.7,4200.0,12.2
-133363,-6993,6,O,O,8.5,14.5,SBM,15.5,,,BOP,18.75,15000.0,10000.0,15000.0,3500,9000,0.0,,
-133459,-6995,1,C,C,22.0,9.0,WBM,12.0,0.0,1386.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.0,250.0,0.0
-133400,-6991,1,C,I,12.25,9.5,WBM,14.0,,0.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,9.5,3500.0,14.0
-133460,-6995,2,C,S,17.5,9.2,WBM,14.8,0.0,4466.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,2500.0,14.8
-133461,-6995,3,C,P,12.25,13.6,WBM,17.1,0.0,2581.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6500,13.6,5900.0,17.1
-133462,-6995,4,L,P,8.5,16.5,WBM,18.2,7269.0,1015.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8500,16.5,900.0,18.2
-133583,-6840,3,C,I,12.25,12.8,WBM,17.5,0.0,1778.0,BOP,13.625,15000.0,5000.0,10000.0,3500,8000,12.8,7000.0,17.0
-133584,-7003,6,L,P,5.75,18.3,OBM,19.0,13825.0,174.0,BOP,13.625,10000.0,5000.0,10000.0,3500,10000,18.3,2715.0,0.0
-133580,-7004,1,C,I,9.875,11.5,SBM,16.5,0.0,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,11.5,4400.0,14.5
-133581,-7004,2,L,P,6.125,12.3,SBM,17.3,12300.0,305.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,12.3,2400.0,0.0
-133585,-6840,4,L,P,9.875,16.2,WBM,18.3,13660.0,1221.0,BOP,11.0,,5000.0,15000.0,3500,10500,16.2,4000.0,0.0
-133622,-7006,1,C,S,17.5,11.5,WBM,13.5,0.0,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,12.0,2500.0,13.5
-133680,-7007,1,C,C,32.0,0.0,GSW,0.0,0.0,1031.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-133624,-7006,2,C,P,12.25,12.0,SBM,17.2,0.0,1635.0,BOP,13.625,5000.0,5000.0,10000.0,3500,6500,12.0,5600.0,0.0
-133696,-7008,2,C,S,17.5,10.1,WBM,15.1,0.0,3186.0,BOP,13.625,5000.0,10000.0,15000.0,3500,5000,10.1,3300.0,15.1
-133697,-7008,3,C,I,12.25,14.2,OBM,16.9,0.0,841.0,BOP,13.625,10000.0,10000.0,15000.0,3500,5000,14.2,5000.0,16.9
-133698,-7008,4,L,P,8.5,16.0,OBM,17.4,6171.0,298.0,BOP,13.625,10000.0,10000.0,15000.0,3500,5700,16.0,800.0,0.0
-133755,-7013,1,C,S,20.0,9.3,WBM,15.1,0.0,6875.0,BOP,16.75,5000.0,5000.0,10000.0,3500,5000,9.3,4800.0,13.1
-133756,-7013,2,C,I,14.75,12.4,OBM,17.9,0.0,1645.0,BOP,16.75,10000.0,5000.0,10000.0,3500,7500,12.4,5400.0,17.9
-112999,-6141,3,L,I,14.5,13.4,SBM,15.2,3600.0,550.0,BOP,18.75,15000.0,5000.0,10000.0,3500,3500,12.8,2650.0,14.6
-110831,-6045,1,C,C,24.0,9.2,WBM,11.8,,1406.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.2,250.0,0.0
-110832,-6045,2,C,S,17.5,9.5,WBM,14.0,,4606.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2415.0,13.6
