SN_EOR,BOTM_LONGITUDE,BOTM_LATITUDE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD
-121513,-93.17868774,29.41799432,10170,8614,
-177812,-93.17868774,29.41799432,10170,8614,
-177692,-93.1664414,29.4313021,9500,9500,
-141197,-93.19936554,29.3693841,11612,10351,
-141198,-93.19886474,29.3654131,11360,10887,
-141200,-93.19875269,29.34497131,13830,12700,
-139874,-93.21015814,29.36990636,12888,11560,4025.0
-165109,-93.21015814,29.36990636,12888,11560,4025.0
-165362,-93.19975075,29.40178641,12658,8686,
-172229,-93.17903697,29.2476194,11535,11500,
-177173,-93.17903697,29.2476194,11535,11500,
-129511,-93.1751703,29.24586131,9934,9670,
-177830,-93.1751703,29.24586131,9934,9670,
-9960,-93.17146202,29.24321426,11776,11363,
-172230,-93.17146202,29.24321426,11776,11363,
-176878,-93.17146202,29.24321426,11776,11363,
-754,-93.16820255,29.23753941,12071,11229,
-129512,-93.18660257,29.24604289,11950,11517,
-176968,-93.18660257,29.24604289,11950,11517,
-129510,-93.17853254,29.24158437,8916,8829,
-177832,-93.17853254,29.24158437,8916,8829,
-129652,-93.16408025,29.24820924,12665,11500,
-172272,-93.16408025,29.24820924,12665,11500,
-176851,-93.16408025,29.24820924,12665,11500,
-131602,-93.31511675,29.30696946,14598,14588,
-138664,-93.31511675,29.30696946,14598,14588,
-131583,-93.30500093,29.30267582,12415,11590,
-138666,-93.30500093,29.30267582,12415,11590,
-131584,-93.31525283,29.307534,15600,15598,
-138667,-93.31525283,29.307534,15600,15598,
-131750,-93.3050975,29.29792291,17200,14998,
-138669,-93.3050975,29.29792291,17200,14998,
-138670,-93.32723102,29.31744925,12000,10700,
-142185,-93.26767946,29.30584558,13980,13961,
-164934,-93.26767946,29.30584558,13980,13961,
-109972,-93.13767207,29.11547572,12010,11942,
-114017,-93.13767207,29.11547572,12010,11942,
-109975,-93.12299713,29.12285503,12692,10624,9265.0
-114023,-93.12299713,29.12285503,12692,10624,9265.0
-109973,-93.14416533,29.12749644,13196,11268,
-114030,-93.14416533,29.12749644,13196,11268,
-109887,-93.14428704,29.11911458,10662,9959,
-114031,-93.14428704,29.11911458,10662,9959,
-109889,-93.13063959,29.11914471,10870,9978,
-114032,-93.13063959,29.11914471,10870,9978,
-110000,-93.1454345,29.11683304,12134,11607,
-114033,-93.1454345,29.11683304,12134,11607,
-1449,-93.01983706,28.80266886,12259,11122,
-1701,-93.01983706,28.80266886,12259,11122,
-50493,-93.01983706,28.80266886,12259,11122,
-50495,-93.02151665,28.80331575,12063,10664,
-53989,-93.01534443,28.79761089,10741,9836,
-101956,-93.01534443,28.79761089,10741,9836,
-49731,-93.02944786,28.80072203,10552,10357,
-101958,-93.02944786,28.80072203,10552,10357,
-111449,-93.36784151,29.05090636,7337,7337,
-106322,-93.36784151,29.05090636,7337,7337,
-111450,-93.36817602,29.04664132,9018,8833,
-106032,-93.36817602,29.04664132,9018,8833,
-111451,-93.36291591,29.0554135,8746,8336,
-106033,-93.36291591,29.0554135,8746,8336,
-169213,-93.20598522,28.43854741,11499,9023,
-200161,-93.07518894,28.46764815,14666,13240,
-200409,-93.07844352,28.47243395,11172,10595,
-60912,-93.08064899,28.47531651,11498,10855,
-200102,-93.08064899,28.47531651,11498,10713,3515.0
-60893,-93.07638438,28.47497296,10410,10050,
-200207,-93.07638438,28.47497296,10410,10050,
-34687,-93.07005443,28.468726,13267,11957,
-200201,-93.07005443,28.468726,13267,11957,
-200842,-93.08332307,28.46709026,13632,11318,
-115196,-92.97624395,28.35504159,16233,13520,
-115758,-92.97522977,28.38232796,8420,8420,
-151935,-92.97522977,28.38232796,8420,8420,
-106008,-93.00748025,28.36572412,7960,3189,
-97594,-93.00748025,28.36572412,7960,3189,
-121512,-93.01113523,28.35481101,6205,4103,
-119618,-93.02544069,28.34770473,4725,3895,
-119614,-93.00665287,28.34024338,10823,7151,
-119943,-93.01303827,28.35025808,5700,3725,
-119619,-93.02364805,28.35345702,11848,11848,
-119615,-93.0077411,28.3596986,7554,4224,
-114725,-93.23414545,28.32557111,4350,3513,
-27162,-93.23985285,28.31669311,4483,3381,
-114722,-93.23985285,28.31669311,4483,3381,
-32319,-93.26225431,28.35254432,10665,10665,
-146392,-93.26225431,28.35254432,10665,10665,
-112291,-93.22540538,28.29839928,4550,3950,
-112292,-93.23224085,28.29667835,2524,2410,
-112293,-93.23125146,28.29811671,8502,8502,
-112892,-93.20367965,28.24013882,8232,7500,
-164148,-93.20367965,28.24013882,8232,7500,
-162907,-93.20367965,28.24013882,8232,7500,
-1755,-93.17034412,28.27055399,10470,10442,
-131037,-93.17034412,28.27055399,10470,10442,
-133928,-93.17034412,28.27055399,10470,10442,
-146713,-93.17034412,28.27055399,10470,10442,
-131013,-93.16204714,28.26344792,9886,8051,
-146715,-93.16204714,28.26344792,9886,8051,
-130998,-93.17000478,28.25487321,11420,8500,
-146717,-93.17000478,28.25487321,11420,8500,
-101113,-93.32088411,28.24425202,9431,8952,
-135756,-93.32088411,28.24425202,9431,8952,
-173570,-93.32088411,28.24425202,9431,8952,
-99918,-93.31611906,28.23895651,8464,7069,
-63646,-93.35555949,28.26060206,3569,3569,
-63666,-93.35486174,28.25936187,3210,1707,
-41658,-93.27222418,28.15444961,11000,8627,
-121301,-93.27222418,28.15444961,11000,8627,
-166136,-89.75647602,28.9391358,11876,11607,
-168221,-89.75647602,28.9391358,11876,11607,
-166609,-89.75647602,28.9391358,11876,11607,
-3409,-89.81068812,28.94066508,13609,13182,
-14450,-89.81068812,28.94066508,13609,13182,
-86150,-89.81068812,28.94066508,13609,13182,
-30615,-89.83216519,28.89897759,11463,11217,
-25882,-89.83216519,28.89897759,11463,11217,
-199764,-90.0108908,28.74253097,10580,8748,7094.0
-173467,-90.07929656,28.56960059,13738,12943,12227.0
-166628,-90.07929656,28.56960059,13738,12943,12227.0
-119459,-90.04379744,28.40314226,14000,10993,
-118703,-90.04379744,28.40314226,14000,10993,
-133587,-90.04379744,28.40314226,14000,10993,
-129195,-90.04379744,28.40314226,14000,10993,
-91042,-94.05223549,29.14980518,8305,8121,
-100749,-94.00335226,29.5182298,13703,13328,
-160226,-94.15770413,29.44884008,9922,9922,
-160233,-94.14693274,29.44314822,7572,5996,
-107034,-93.9748039,29.37436433,8153,8153,
-104934,-93.9748039,29.37436433,8153,8153,
-134830,-94.22930209,29.30115396,12979,12661,
-195277,-94.22930209,29.30115396,12979,12661,
-195963,-94.23809024,29.29181862,12210,10775,11630.0
-108480,-94.41601221,29.24212862,10840,10500,
-182518,-94.41601221,29.24212862,10840,10500,4785.0
-199405,-94.41601221,29.24212862,10840,10500,4785.0
-112680,-94.11475828,29.2554265,9450,8554,
-113698,-94.11475828,29.2554265,9450,8554,
-107866,-93.77217394,28.03536437,10002,8520,
-113886,-93.77217394,28.03536437,10002,8520,
-124473,-93.48128318,28.03039403,12200,8207,
-144910,-93.48128318,28.03039403,12200,8207,
-169596,-93.45260145,27.99546585,8745,7333,
-183010,-93.45260145,27.99546585,8745,7333,
-169925,-93.4490269,27.98925458,9400,8583,
-183018,-93.4490269,27.98925458,9400,8583,
-17522,-94.16095892,28.19695869,10513,8407,
-41919,-94.16095892,28.19695869,9781,7858,
-119597,-94.16095892,28.19695869,9781,7856,9111.0
-114569,-94.16095892,28.19695869,9781,7856,9111.0
-86670,-94.05025803,28.26308622,7025,5130,
-117641,-94.05025803,28.26308622,7025,5130,
-70666,-94.09408666,28.14996084,9344,9344,
-59607,-94.09408666,28.14996084,9344,9344,
-44747,-94.09408666,28.14996084,9344,9344,
-111484,-94.09408666,28.14996084,9344,9344,
-169409,-94.40269515,28.04754989,8433,6975,6400.0
-194775,-94.40269515,28.04754989,8433,6975,6400.0
-106915,-94.41878624,28.05712536,10430,7196,
-169874,-94.41878624,28.05712536,10430,7196,
-193594,-94.41878624,28.05712536,10430,7196,
-116823,-94.49836432,27.98006795,9590,9015,
-127638,-94.49836432,27.98006795,9590,9015,
-199595,-94.36940093,27.97457083,10448,6800,
-139466,-94.4089164,27.94678125,10037,9215,
-152436,-94.38742201,27.91616893,17201,12080,14489.0
-151437,-94.38742201,27.91616893,17201,12080,14489.0
-97444,-94.14175237,27.97238588,7512,7152,
-116272,-94.14175237,27.97238588,7512,7152,
-113460,-94.14175237,27.97238588,7512,7152,
-118277,-94.02689503,27.95557285,12350,12346,10529.0
-158697,-94.02689503,27.95557285,12350,12346,10529.0
-42540,-93.98938995,27.94897896,14254,13390,
-34187,-93.96206159,27.946344,8190,7401,
-97435,-93.96206159,27.946344,8190,7401,
-34246,-93.97671094,27.94463144,7325,6900,
-97394,-93.97671094,27.94463144,7325,6900,
-35108,-93.93970676,27.91892755,9183,8519,
-111252,-93.93970676,27.91892755,9183,8519,
-126143,-93.93970676,27.91892755,9183,8519,
-125914,-93.93970676,27.91892755,9183,8519,
-145996,-93.93970676,27.91892755,9183,8519,
-196437,-93.93970676,27.91892755,9183,8519,
-198857,-93.93970676,27.91892755,9183,8519,
-200333,-93.93970676,27.91892755,9183,8519,
-50573,-93.94297986,27.92868039,9620,9500,
-200360,-93.94297986,27.92868039,9620,9500,
-42942,-93.95094674,27.88989572,15630,11328,
-132334,-93.95094674,27.88989572,15630,11328,
-153254,-93.95094674,27.88989572,15630,11328,
-201079,-93.95094674,27.88989572,15630,11328,
-8896,-89.9348908,28.52823258,13725,11537,
-196463,-89.2263565,28.51201336,21120,21116,
-106365,-89.83092209,28.44978469,12250,8750,
-113355,-89.83092209,28.44978469,12250,8750,
-111801,-89.83092209,28.44978469,12250,8750,
-114580,-89.23653348,28.16415438,19935,18938,
-122569,-89.23653348,28.16415438,19935,18938,
-129413,-89.23653348,28.16415438,19935,18938,
-141542,-89.23653348,28.16415438,19935,18938,
-63442,-89.221303,28.16579516,19025,18830,
-120576,-89.221303,28.16579516,19025,18830,
-171055,-89.22208879,28.16727721,18800,15840,
-111899,-96.08923036,27.90422916,6018,6018,
-151511,-96.08923036,27.90422916,6018,6018,
-104376,-96.12592921,28.30015104,10702,10530,
-113007,-96.12592921,28.30015104,10702,10530,
-117936,-96.33031665,27.94766005,10034,8104,6430.0
-158540,-96.33031665,27.94766005,10034,8104,6430.0
-77742,-96.32723528,27.92023584,15928,14171,
-79367,-96.32723528,27.92023584,15928,14171,
-156988,-96.32723528,27.92023584,15928,14171,
-158541,-96.32723528,27.92023584,15928,14171,
-90477,-96.34637038,27.93659414,9516,8700,
-110607,-96.34637038,27.93659414,9516,8700,
-131176,-96.34637038,27.93659414,9516,8700,
-131368,-96.34637038,27.93659414,9516,8700,
-138218,-96.34637038,27.93659414,9516,8700,
-156991,-96.34637038,27.93659414,9516,8700,
-158547,-96.34637038,27.93659414,9516,8700,
-143784,-96.34637038,27.93659414,9516,8700,
-168751,-96.55332887,27.95594162,10269,9993,
-147763,-96.52687331,27.95056579,13585,13570,
-159262,-96.52687331,27.95056579,13585,13570,
-143481,-96.62436034,27.93058571,6700,6700,
-164893,-96.62436034,27.93058571,6700,6700,
-79806,-96.57657752,27.89569677,12845,10821,
-106978,-96.57657752,27.89569677,12845,10821,
-106985,-96.57538625,27.88228997,9720,9506,
-79845,-96.57538625,27.88228997,9720,9506,
-106982,-96.56023045,27.87259117,11165,9978,
-82653,-96.56023045,27.87259117,11165,9978,
-107157,-96.55132118,27.8659672,10755,10048,
-106966,-96.55132118,27.8659672,10755,10048,
-158198,-96.42401661,27.88768015,13596,12835,10637.0
-145694,-96.42401661,27.88768015,13596,12835,10637.0
-66349,-88.17481383,30.18222006,23010,21920,
-56817,-88.17481383,30.18222006,23010,21920,
-106829,-88.17481383,30.18222006,23010,21920,
-169840,-88.17481383,30.18222006,23010,21921,
-167442,-88.17481383,30.18222006,23010,21920,
-202179,-88.17481383,30.18222006,23010,21921,
-200996,-88.17481383,30.18222006,23010,21921,
-165892,-89.05835674,29.31206795,8750,8750,
-151232,-88.88710017,29.2661328,11550,8728,
-142645,-88.93039343,29.24992019,10547,10357,
-160335,-88.93039343,29.24992019,10547,10357,
-162695,-88.93039343,29.24992019,10547,10357,
-165365,-88.93039343,29.24992019,10547,10357,
-109566,-88.92576957,29.25687091,10035,9636,
-137042,-88.9187667,29.23947828,9871,9507,
-137747,-88.91737188,29.2473099,9087,8944,
-164308,-88.91737188,29.2473099,9087,8944,
-173300,-88.91737188,29.2473099,9087,8944,
-119855,-88.79421244,29.59717259,6419,4804,
-163448,-88.79421244,29.59717259,6419,4804,
-10971,-88.66842498,29.28018092,7458,7242,
-118162,-88.67212141,29.24227977,6450,4808,5350.0
-195815,-88.66686697,29.26993028,8000,5618,
-35570,-88.66257089,29.26853029,7086,5311,
-20523,-88.66606261,29.2809464,6480,6244,
-27645,-88.66412259,29.27524082,5274,4690,
-23466,-88.66417311,29.21628106,8957,5445,
-18580,-88.88877178,29.19972676,10850,9711,
-74583,-88.88877178,29.19972676,10850,9711,
-74587,-88.86175857,29.20497331,12700,6899,
-29148,-88.42620923,29.25365356,8050,7800,
-33128,-88.45163532,29.25634989,6500,6500,
-76720,-88.45163532,29.25634989,6500,6500,
-114642,-88.75272528,29.28683932,11118,10579,
-195602,-88.75272528,29.28683932,11118,10710,
-158654,-88.74308061,29.27032243,7487,7160,
-196959,-88.74308061,29.27032243,7487,7160,
-137019,-88.73876571,29.26324588,9229,8515,
-142106,-88.73876571,29.26324588,9229,8515,
-202115,-88.74623384,29.27518446,7150,6907,4100.0
-202601,-88.74623384,29.27518446,7150,6907,4100.0
-10862,-88.75226226,29.25571489,7488,7151,
-17399,-88.75226226,29.25571489,7488,7151,
-176069,-88.74925452,29.27962324,8525,8211,
-173604,-88.74925452,29.27962324,8525,8211,
-29208,-88.54779912,29.22190308,6472,6051,
-46769,-88.54779912,29.22190308,6472,6051,
-13260,-88.54847583,29.20202931,8785,7066,
-32581,-88.54847583,29.20202931,8785,7066,
-15739,-88.54964266,29.2185036,6664,6402,
-38071,-88.54964266,29.2185036,6664,6402,
-98191,-88.57249964,29.1915286,8308,5488,
-114626,-88.57249964,29.1915286,8308,5488,
-50414,-88.74112816,29.15476954,9423,7900,
-50836,-88.75444763,29.16250156,7777,7056,
-175915,-88.75439732,29.18023442,9171,6532,
-201723,-88.76776093,29.12232371,10395,9269,
-127242,-96.59040894,27.72595648,11741,7637,3730.0
-113912,-96.57892169,27.68944541,7427,6555,
-125989,-96.57892169,27.68944541,7427,6555,
-81206,-96.5667735,27.62108253,11878,9897,
-127153,-96.5667735,27.62108253,11878,9897,
-1327,-90.71832692,28.982296,15324,12772,
-113366,-90.6557874,28.94076381,14050,13998,
-113963,-90.6557874,28.94076381,14050,13998,
-113888,-90.71648958,28.94432254,11500,10394,
-197576,-90.71629633,28.94305144,13063,12452,
-199506,-90.71629633,28.94305144,13063,12452,
-113652,-90.73233275,28.97374435,12500,12500,
-113962,-90.73233275,28.97374435,12500,12500,
-108672,-90.52491482,28.91083301,2300,2300,
-70908,-96.80617132,26.95032779,7943,7087,
-110584,-96.80617132,26.95032779,7943,7087,
-134114,-96.80617132,26.95032779,7943,7087,
-128329,-96.80617132,26.95032779,7943,7087,
-87213,-96.97398958,26.84955437,6305,5172,
-159869,-96.97398958,26.84955437,6305,5176,2255.0
-177947,-96.97398958,26.84955437,6305,5176,2255.0
-137791,-96.97029765,26.82488197,10675,7394,
-178409,-88.06345985,28.86906991,14825,14248,
-180535,-88.06345985,28.86906991,14825,14248,
-111355,-88.0478975,28.85330039,16300,14101,
-175009,-88.0478975,28.85330039,16300,14101,
-173710,-88.0478975,28.85330039,16300,14101,
-175916,-88.0478975,28.85330039,16300,14101,
-171269,-88.05972761,28.85123168,16678,14750,
-180470,-88.05972761,28.85123168,16678,14750,
-179388,-88.05972761,28.85123168,16678,14750,
-45826,-90.06668371,28.9497541,13049,11421,
-100441,-90.06668371,28.9497541,13049,11421,
-116740,-90.06668371,28.9497541,13049,11421,
-118040,-90.06668371,28.9497541,13049,11421,
-135816,-90.06668371,28.9497541,13049,11421,
-118074,-90.50105699,28.9507302,9009,8065,
-122581,-90.50105699,28.9507302,9009,8065,
-141022,-92.12568515,28.24233689,8049,7262,
-171549,-92.12568515,28.24233689,8049,7262,
-180130,-92.12568515,28.24233689,8049,7262,
-124490,-91.75611923,28.52561063,10612,9790,
-148774,-91.75611923,28.52561063,10612,9790,
-22570,-91.62287821,28.71374892,14738,13779,
-142382,-88.94685729,29.436231,13327,5801,
-117026,-93.73224178,29.67948384,12734,12311,
-113957,-93.73224178,29.67948384,12734,12311,
-193193,-90.47378153,28.93203163,10350,10338,
-195958,-90.47378153,28.93203163,10350,10338,
-183053,-90.47378153,28.93203163,10350,10338,
-185613,-90.47378153,28.93203163,10350,10338,
-199639,-90.47378153,28.93203163,10350,10338,
-8714,-92.50803511,29.10104838,12268,9812,
-128435,-92.50803511,29.10104838,12268,9812,
-164714,-92.50803511,29.10104838,12268,9812,
-170594,-92.50803511,29.10104838,12268,9812,
-169147,-92.50803511,29.10104838,12268,9812,
-110703,-87.99293402,29.18317764,14749,11217,
-107969,-87.99293402,29.18317764,14749,11217,
-109334,-87.99293402,29.18317764,14749,11217,
-184734,-87.99293402,29.18317764,14749,11216,10395.0
-73481,-91.88578573,28.52846019,13500,13419,
-170849,-91.88578573,28.52846019,13500,13419,
-170193,-91.88578573,28.52846019,13500,13419,
-193881,-91.88578573,28.52846019,13500,13419,
-10340,-89.91815246,28.09918008,6626,6520,5600.0
-108497,-89.91815246,28.09918008,6626,6520,5600.0
-105816,-89.91815246,28.09918008,6626,6520,5600.0
-157943,-90.12376261,29.03931757,10659,10392,
-28144,-93.00382093,28.97804423,8478,7721,
-150732,-90.38710705,28.45486987,10009,8847,
-173879,-90.38710705,28.45486987,10009,8847,
-181171,-90.38710705,28.45486987,10009,8847,
-150188,-90.38911514,28.46708421,19476,18662,
-173705,-90.38911514,28.46708421,19476,18662,
-181191,-90.38911514,28.46708421,19476,18662,
-96475,-88.1716494,29.28898215,14508,13700,
-134820,-88.1716494,29.28898215,14508,13700,
-157896,-90.14436155,29.02847032,8998,8858,5900.0
-33807,-94.56460035,27.2824302,11592,10078,
-97913,-94.56460035,27.2824302,11592,10078,
-129518,-94.56460035,27.2824302,11592,10078,
-947,-93.79316679,29.49615099,11905,11830,
-2339,-93.79316679,29.49615099,11905,11830,
-66775,-93.79316679,29.49615099,11905,11830,
-54108,-93.79316679,29.49615099,11905,11830,
-108511,-93.79316679,29.49615099,11905,11830,
-111788,-93.79316679,29.49615099,11905,11830,
-124132,-92.72713257,28.83610683,12409,11952,
-122000,-92.72713257,28.83610683,12409,11952,
-170693,-93.16707854,29.42271214,7140,7047,4850.0
-177814,-93.16707854,29.42271214,7140,7047,4850.0
-109982,-93.18621776,27.96986475,10500,8315,
-124375,-93.18621776,27.96986475,10500,8315,
-169201,-94.17691705,28.23467236,9251,8200,7543.0
-172951,-94.17691705,28.23467236,9251,8200,7543.0
-179016,-94.17691705,28.23467236,9251,8200,7543.0
-197363,-94.17691705,28.23467236,9251,8200,7543.0
-192747,-94.17691705,28.23467236,9251,8200,7543.0
-4481,-93.52916797,29.36372225,7909,7603,
-94891,-94.44818883,29.24069397,12938,10105,
-136180,-94.44818883,29.24069397,12938,10105,
-129550,-94.44818883,29.24069397,12938,10105,
-174336,-94.44818883,29.24069397,12938,10105,
-118398,-90.12660782,29.03320147,12014,11687,
-158477,-90.12660782,29.03320147,12014,11687,
-26024,-89.78002923,29.15065275,15903,14464,
-117926,-90.1251086,29.0524096,10507,8827,
-166119,-90.1251086,29.0524096,10507,8827,
-110865,-90.52132291,27.76047364,15975,12352,
-195575,-90.52132291,27.76047364,15975,12352,13816.0
-197485,-90.52132291,27.76047364,15975,12352,13816.0
-125969,-88.9386213,29.07598874,11525,7070,
-109523,-89.71850735,28.94519624,9791,8305,
-58967,-88.74093059,29.07468578,8034,7602,
-119919,-91.25504738,28.82268808,15846,15508,
-125509,-91.25504738,28.82268808,15846,15508,
-10302,-91.45710959,29.2566639,15898,15364,
-86469,-91.45710959,29.2566639,15898,15364,
-59947,-91.45710959,29.2566639,15898,15364,
-148711,-89.61972156,29.10989469,8190,7779,
-160592,-89.61972156,29.10989469,8190,7779,
-169773,-88.64320481,28.41090087,23105,23102,5580.0
-118205,-87.9615872,29.38973607,10633,9698,
-107042,-94.70244557,27.39859759,9350,9350,
-197664,-94.70244557,27.39859759,9350,9350,
-69451,-91.96486646,28.58653934,14738,13089,
-152160,-90.14798485,29.01878028,10403,9377,6013.0
-155231,-90.14798485,29.01878028,10403,9377,6013.0
-183012,-90.14798485,29.01878028,10403,9377,6013.0
-199939,-90.14798485,29.01878028,10403,9377,6013.0
-166277,-89.79939598,28.95905741,13155,11045,
-78924,-90.15003657,29.01312075,10120,9911,
-136576,-90.15003657,29.01312075,10120,9911,
