SN_EOR_FK,CASING_SIZE,CASING_CUT_DATE,CASING_CUT_METHOD_CD,CASING_CUT_DEPTH,CASING_CUT_MDL_IND
-116794,26.0,5/8/2011,E,16,BELOW
-116794,22.0,5/8/2011,E,16,BELOW
-116794,16.0,5/8/2011,E,16,BELOW
-116794,10.75,5/8/2011,E,16,BELOW
-116443,10.375,5/30/2011,M,35,BELOW
-116443,26.0,5/30/2011,M,35,BELOW
-116962,30.0,5/30/2011,M,99,ABOVE
-116962,20.0,5/30/2011,M,99,ABOVE
-116962,13.375,5/30/2011,M,99,ABOVE
-116963,26.0,5/31/2011,M,99,ABOVE
-116970,26.0,5/29/2011,M,99,ABOVE
-116974,26.0,5/29/2011,M,99,ABOVE
-116974,20.0,5/29/2011,M,99,ABOVE
-116974,13.375,5/29/2011,M,99,ABOVE
-116974,9.875,5/29/2011,M,99,ABOVE
-115144,13.375,4/7/2011,M,24,BELOW
-115144,20.0,4/8/2011,M,24,BELOW
-115144,30.0,4/9/2011,M,24,BELOW
-115143,9.625,5/9/2011,M,35,BELOW
-115143,13.375,5/9/2011,M,35,BELOW
-115143,20.0,5/9/2011,M,35,BELOW
-115143,30.0,5/9/2011,M,35,BELOW
-116376,13.375,5/28/2011,E,20,BELOW
-116376,9.625,5/28/2011,E,20,BELOW
-116376,7.0,5/28/2011,E,20,BELOW
-116377,26.0,5/28/2011,E,20,BELOW
-116377,16.0,5/28/2011,E,20,BELOW
-116377,10.75,5/28/2011,E,20,BELOW
-117636,7.0,6/24/2011,E,16,BELOW
-117636,10.75,6/24/2011,E,16,BELOW
-117636,16.0,6/24/2011,E,16,BELOW
-117636,26.0,6/24/2011,E,16,BELOW
-117637,26.0,6/24/2011,E,16,BELOW
-117637,16.0,6/24/2011,E,16,BELOW
-117637,10.75,6/24/2011,E,16,BELOW
-117638,26.0,6/24/2011,E,16,BELOW
-117638,16.0,6/24/2011,E,16,BELOW
-117639,26.0,6/24/2011,E,16,BELOW
-117639,16.0,6/24/2011,E,16,BELOW
-117639,10.75,6/24/2011,E,16,BELOW
-117639,7.0,6/24/2011,E,16,BELOW
-117640,26.0,6/24/2011,E,16,BELOW
-117640,20.0,6/24/2011,E,16,BELOW
-117640,13.375,6/24/2011,E,16,BELOW
-117640,9.625,6/24/2011,E,16,BELOW
-117641,26.0,6/24/2011,E,16,BELOW
-117641,16.0,6/24/2011,E,16,BELOW
-117641,10.75,6/24/2011,E,16,BELOW
-117641,7.625,6/24/2011,E,16,BELOW
-117642,26.0,6/24/2011,E,16,BELOW
-117642,16.0,6/24/2011,E,16,BELOW
-117643,26.0,6/24/2011,E,16,BELOW
-117643,16.0,6/24/2011,E,16,BELOW
-117644,10.75,6/24/2011,E,16,BELOW
-117644,16.0,6/24/2011,E,16,BELOW
-117644,26.0,6/24/2011,E,16,BELOW
-117445,13.375,6/14/2011,E,15,BELOW
-117445,20.0,6/14/2011,E,15,BELOW
-117445,30.0,6/14/2011,E,15,BELOW
-117502,9.625,6/17/2011,E,15,BELOW
-117502,13.375,6/17/2011,E,15,BELOW
-117502,48.0,6/19/2011,M,15,BELOW
-117502,30.0,6/20/2011,M,15,BELOW
-117501,10.75,6/17/2011,E,15,BELOW
-117501,30.0,6/17/2011,E,15,BELOW
-117414,9.625,6/11/2011,E,15,BELOW
-117414,13.375,6/11/2011,E,15,BELOW
-117414,20.0,6/11/2011,E,15,BELOW
-117414,26.0,6/11/2011,E,15,BELOW
-117200,16.0,6/4/2011,E,25,BELOW
-117329,24.0,6/5/2011,M,31,BELOW
-117329,16.0,6/5/2011,M,31,BELOW
-117329,10.75,6/5/2011,M,31,BELOW
-117693,30.0,6/8/2011,E,20,BELOW
-106597,30.0,8/7/2009,W,10,BELOW
-106597,10.75,8/7/2009,W,10,BELOW
-117083,10.75,6/6/2011,M,25,BELOW
-117083,16.0,6/6/2011,M,21,BELOW
-117083,24.0,6/6/2011,M,20,BELOW
-116986,10.75,6/26/2011,M,26,BELOW
-116986,24.0,6/26/2011,M,26,BELOW
-117389,36.0,6/11/2011,E,20,BELOW
-117389,16.0,6/11/2011,E,20,BELOW
-117389,10.75,6/11/2011,E,20,BELOW
-114065,10.75,6/28/2011,M,17,BELOW
-114065,30.0,6/28/2011,M,17,BELOW
-116778,13.375,7/1/2011,M,18,BELOW
-116681,20.0,6/20/2011,M,18,BELOW
-116290,20.0,6/7/2011,S,17,BELOW
-116290,10.75,6/7/2011,S,17,BELOW
-117828,13.375,7/10/2011,M,18,BELOW
-117828,20.0,7/10/2011,M,18,BELOW
-117855,10.75,7/7/2011,M,18,BELOW
-117855,20.0,7/7/2011,M,18,BELOW
-117699,10.75,6/11/2011,E,20,BELOW
-117699,16.0,6/11/2011,E,20,BELOW
-117699,20.0,6/11/2011,E,20,BELOW
-117695,10.75,6/11/2011,E,20,BELOW
-117832,20.0,7/11/2011,M,18,BELOW
-117695,16.0,6/11/2011,E,20,BELOW
-117695,20.0,6/11/2011,E,20,BELOW
-117568,13.375,7/11/2011,M,18,BELOW
-117568,20.0,7/11/2011,M,18,BELOW
-117701,10.75,6/13/2011,E,20,BELOW
-117701,16.0,6/13/2011,E,20,BELOW
-117701,20.0,6/13/2011,E,20,BELOW
-117696,10.75,6/11/2011,E,20,BELOW
-117696,16.0,6/11/2011,E,20,BELOW
-117696,20.0,6/11/2011,E,20,BELOW
-117697,10.75,6/11/2011,E,20,BELOW
-117697,16.0,6/11/2011,E,20,BELOW
-117697,20.0,6/11/2011,E,20,BELOW
-117702,13.375,6/13/2011,E,20,BELOW
-117702,16.0,6/13/2011,E,20,BELOW
-117702,20.0,6/13/2011,E,20,BELOW
-112890,30.0,11/13/2010,E,25,BELOW
-112890,10.75,11/13/2010,M,25,BELOW
-112890,7.625,9/24/2010,M,150,BELOW
-112915,30.0,12/11/2010,M,25,BELOW
-112915,10.75,12/11/2010,M,25,BELOW
-112917,30.0,12/9/2010,M,17,BELOW
-112917,10.75,12/9/2010,M,17,BELOW
-114662,30.0,12/18/2010,M,23,BELOW
-114422,24.0,12/7/2010,M,25,BELOW
-114422,10.75,12/7/2010,M,25,BELOW
-114722,24.0,1/26/2011,M,18,BELOW
-114722,16.0,1/26/2011,M,18,BELOW
-114722,10.75,12/11/2010,M,34,BELOW
-114722,7.625,12/11/2010,M,34,BELOW
-114488,30.0,1/28/2011,M,20,BELOW
-115112,7.625,6/5/1999,M,5,BELOW
-115112,30.0,6/5/1999,M,5,BELOW
-115112,16.0,6/5/1999,Y,32,BELOW
-123279,10.75,4/11/2012,M,20,BELOW
-123279,7.625,4/11/2012,M,20,BELOW
-123280,26.0,4/8/2012,M,20,BELOW
-123280,16.0,4/8/2012,M,20,BELOW
-123280,10.75,4/8/2012,M,20,BELOW
-123280,10.625,4/8/2012,M,20,BELOW
-123281,26.0,4/6/2012,M,20,BELOW
-123281,16.0,4/6/2012,M,20,BELOW
-123281,10.75,4/6/2012,M,20,BELOW
-123281,7.625,4/6/2012,M,20,BELOW
-124376,10.75,6/2/2012,M,20,BELOW
-124376,16.0,6/2/2012,M,20,BELOW
-117236,11.75,10/24/2011,M,27,BELOW
-120521,13.375,4/17/2011,M,18,BELOW
-119590,10.75,11/1/2011,E,15,BELOW
-119590,16.0,11/1/2011,E,15,BELOW
-119670,16.0,11/5/2011,E,15,BELOW
-119667,10.75,11/10/2011,E,15,BELOW
-119667,16.0,11/10/2011,E,15,BELOW
-120264,16.0,11/1/2011,M,15,BELOW
-119604,9.625,11/22/2011,M,35,BELOW
-119604,13.375,11/22/2011,M,25,BELOW
-120304,7.625,12/13/2011,M,72,BELOW
-120304,10.75,12/13/2011,M,25,BELOW
-120304,24.0,12/13/2011,M,25,BELOW
-120874,13.375,9/23/2004,M,15,BELOW
-120874,20.0,9/23/2004,M,15,BELOW
-120874,30.0,9/23/2004,M,15,BELOW
-120180,7.625,11/4/2011,E,20,BELOW
-120180,9.625,11/4/2011,E,20,BELOW
-120180,5.5,11/4/2011,E,20,BELOW
-120179,9.625,11/4/2011,E,20,BELOW
-120179,7.625,11/4/2011,E,20,BELOW
-120179,5.5,11/4/2011,E,20,BELOW
-120736,7.625,12/13/2011,M,27,BELOW
-120736,10.75,12/15/2011,M,21,BELOW
-120736,20.0,12/15/2011,M,21,BELOW
-121073,9.75,9/21/2011,E,20,BELOW
-121073,13.625,9/21/2011,E,20,BELOW
-121073,26.0,9/21/2011,E,20,BELOW
-120275,20.0,12/9/2011,M,20,BELOW
-120275,30.0,12/9/2011,M,20,BELOW
-119530,16.0,12/20/2011,M,30,BELOW
-119530,24.0,1/6/2012,M,20,BELOW
-119532,24.0,1/4/2012,M,15,BELOW
-119532,16.0,1/4/2012,M,15,BELOW
-119532,10.75,1/4/2012,M,15,BELOW
-121288,10.75,12/15/2011,E,20,BELOW
-121288,7.625,12/15/2011,E,30,BELOW
-121277,26.0,12/9/2011,E,20,BELOW
-121277,10.75,12/9/2011,E,20,BELOW
-121277,7.0,12/9/2011,E,20,BELOW
-121293,10.75,12/14/2011,E,20,BELOW
-121293,7.0,12/14/2011,E,20,BELOW
-121278,26.0,12/9/2011,E,20,BELOW
-121278,10.75,12/9/2011,E,20,BELOW
-121278,7.625,12/9/2011,E,20,BELOW
-121295,7.625,12/17/2011,E,20,BELOW
-120089,9.625,1/27/2012,M,20,BELOW
-120089,13.375,1/27/2012,M,20,BELOW
-120089,26.0,1/27/2012,M,20,BELOW
-118343,24.0,2/3/2012,M,20,BELOW
-119724,24.0,2/3/2012,M,15,BELOW
-119724,16.0,2/3/2012,M,15,BELOW
-119724,10.75,2/3/2012,M,15,BELOW
-119724,7.625,10/5/2011,M,25,BELOW
-120089,18.625,1/27/2012,M,20,BELOW
-121275,26.0,12/9/2011,E,20,BELOW
-121275,10.75,12/9/2011,E,20,BELOW
-121275,7.625,12/9/2011,E,20,BELOW
-121848,10.75,2/26/2012,E,20,BELOW
-121848,16.0,2/26/2012,E,20,BELOW
-121848,20.0,2/26/2012,E,20,BELOW
-121851,7.625,2/26/2012,E,20,BELOW
-121851,10.75,2/26/2012,E,20,BELOW
-121851,16.0,2/26/2012,E,20,BELOW
-121851,220.0,2/26/2012,E,20,BELOW
-118178,7.625,12/29/2011,M,7,ABOVE
-118178,10.75,12/29/2011,M,7,ABOVE
-118178,16.0,12/29/2011,M,7,ABOVE
-118178,26.0,12/29/2011,M,7,ABOVE
-118716,7.625,12/29/2011,M,5,ABOVE
-118716,10.75,12/29/2011,M,5,ABOVE
-118716,16.0,12/29/2011,M,5,ABOVE
-118716,26.0,12/29/2011,M,5,ABOVE
-118204,10.75,12/30/2011,M,15,BELOW
-118204,16.0,12/30/2011,M,15,BELOW
-118204,2.0,12/30/2011,M,15,BELOW
-118209,13.375,12/28/2011,M,1,ABOVE
-118209,18.625,12/28/2011,M,1,ABOVE
-118209,26.0,12/28/2011,M,1,ABOVE
-118207,10.75,12/31/2011,M,19,BELOW
-118207,16.0,12/31/2011,M,19,BELOW
-118207,26.0,12/31/2011,M,19,BELOW
-122870,9.625,1/15/2012,M,20,BELOW
-122870,7.0,1/14/2012,M,20,BELOW
-123811,10.75,5/5/2012,E,16,BELOW
-123811,16.0,5/5/2012,E,16,BELOW
-123811,24.0,5/5/2012,E,16,BELOW
-121791,13.375,2/7/2012,M,35,BELOW
-121791,24.0,2/7/2012,M,35,BELOW
-121876,7.625,2/8/2012,M,23,BELOW
-121876,10.75,2/8/2012,M,23,BELOW
-121876,16.0,2/8/2012,M,23,BELOW
-121874,7.625,2/9/2012,M,23,BELOW
-121874,10.75,2/9/2012,M,23,BELOW
-121874,16.0,2/9/2012,M,23,BELOW
-121874,20.0,2/9/2012,M,23,BELOW
-121875,7.625,2/10/2012,M,23,BELOW
-121875,10.75,2/10/2012,M,23,BELOW
-121875,16.0,2/10/2012,M,23,BELOW
-121875,20.0,2/10/2012,M,23,BELOW
-123298,7.625,4/22/2012,M,15,BELOW
-123298,16.0,4/22/2012,M,15,BELOW
-123298,26.0,4/22/2012,M,15,BELOW
-123070,10.75,5/9/2012,M,65,BELOW
-124128,13.375,5/15/2012,E,20,BELOW
-124128,20.0,5/15/2012,E,20,BELOW
-124128,30.0,5/15/2012,E,20,BELOW
-122997,7.0,5/2/2012,O,24,BELOW
-122997,9.625,5/2/2012,O,24,BELOW
-122997,20.0,5/2/2012,O,24,BELOW
-124174,7.0,5/22/2012,M,45,BELOW
-124174,9.625,5/22/2012,M,45,BELOW
-124133,30.0,5/22/2012,E,30,BELOW
-124276,13.375,5/25/2012,M,26,BELOW
-124276,18.675,5/25/2012,M,26,BELOW
-124276,36.0,5/25/2012,M,26,BELOW
-120597,11.875,12/7/2011,E,30,BELOW
-120597,16.0,12/7/2011,E,30,BELOW
-120597,24.0,12/7/2011,E,30,BELOW
-120597,30.0,5/17/2012,M,20,BELOW
-123799,10.75,5/7/2012,M,20,BELOW
-123799,16.0,5/7/2012,M,20,BELOW
-123799,20.0,5/7/2012,M,20,BELOW
-123794,7.625,5/11/2012,M,20,BELOW
-122450,9.625,3/21/2012,M,24,BELOW
-122450,13.375,3/27/2012,M,24,BELOW
-122365,26.0,6/3/2012,M,17,BELOW
-120193,13.385,6/15/2012,W,25,BELOW
-120193,36.0,6/16/2012,W,25,BELOW
-123797,30.0,6/3/2012,M,5,BELOW
-123797,13.375,5/29/2012,M,15,BELOW
-123797,20.0,6/3/2012,M,5,BELOW
-124479,26.0,6/27/2012,E,20,BELOW
-124479,16.0,6/27/2012,E,20,BELOW
-125188,16.0,7/4/2012,M,20,BELOW
-125188,30.0,7/4/2012,M,18,BELOW
-125188,48.0,7/4/2012,M,16,BELOW
-125324,10.75,7/11/2012,M,5,BELOW
-125324,7.625,7/11/2012,M,5,BELOW
-125325,36.0,7/11/2012,M,5,BELOW
-125325,30.0,7/11/2012,M,5,BELOW
-125325,24.0,7/11/2012,M,5,BELOW
-125325,13.375,7/11/2012,M,5,BELOW
-125325,9.625,7/11/2012,M,5,BELOW
-125325,7.0,7/11/2012,M,5,BELOW
-125385,48.0,7/10/2012,M,19,BELOW
-125386,7.625,7/9/2012,M,22,BELOW
-125386,10.75,7/9/2012,M,22,BELOW
-125386,36.0,7/11/2012,M,18,BELOW
-125386,72.0,7/12/2012,M,16,BELOW
-125227,7.625,7/7/2012,M,23,BELOW
-125227,30.0,7/8/2012,M,20,BELOW
-125227,48.0,7/8/2012,M,16,BELOW
-123812,7.625,7/18/1997,M,15,BELOW
-123812,3.5,7/16/1997,M,15,ABOVE
-123812,2.375,7/16/1997,M,15,BELOW
-115588,10.75,6/16/2011,M,15,BELOW
-115588,16.0,7/8/2012,E,15,BELOW
-125777,33.0,7/16/2012,E,30,BELOW
-125777,10.75,7/16/2012,E,30,BELOW
-125805,36.0,7/15/2012,E,30,BELOW
-125805,9.625,7/15/2012,E,30,BELOW
-125584,13.375,7/27/2012,W,25,BELOW
-125217,7.625,7/25/2012,S,16,BELOW
-125217,13.325,7/25/2012,S,16,BELOW
-125217,16.0,7/25/2012,S,16,BELOW
-125217,30.0,7/25/2012,S,16,BELOW
-123083,26.0,4/6/2012,M,20,BELOW
-123083,10.75,4/6/2012,M,20,BELOW
-123083,7.0,4/6/2012,M,20,BELOW
-123284,26.0,4/10/2012,M,20,BELOW
-123284,10.75,4/10/2012,M,20,BELOW
-124376,20.0,6/2/2012,M,20,BELOW
-125106,5.5,2/3/2008,M,45,BELOW
-123079,16.0,4/6/2012,M,20,BELOW
-125107,7.0,2/9/2008,M,45,BELOW
-123079,26.0,4/6/2012,M,20,BELOW
-132849,11.75,11/27/2012,S,22,BELOW
-133285,10.75,6/12/2013,M,16,BELOW
-133285,16.0,6/12/2013,M,16,BELOW
-133285,30.0,6/12/2013,M,16,BELOW
-125365,26.0,1/22/2013,M,45,BELOW
-133770,9.625,6/15/2013,M,18,BELOW
-133774,13.375,6/15/2013,M,18,BELOW
-133774,26.0,6/15/2013,M,18,BELOW
-133776,13.375,6/15/2013,M,18,BELOW
-133776,18.625,6/15/2013,M,18,BELOW
-133776,26.0,6/15/2013,M,18,BELOW
-132486,10.75,6/7/2013,S,32,BELOW
-133772,10.75,6/15/2013,M,18,BELOW
-133265,10.75,6/26/2013,M,27,BELOW
-130888,9.625,3/11/2013,M,20,BELOW
-130888,13.375,3/11/2013,M,15,BELOW
-133305,9.625,6/1/2013,M,20,BELOW
-133305,18.625,6/1/2013,M,20,BELOW
-132170,20.0,3/26/2013,M,15,BELOW
-132170,13.375,3/26/2013,M,20,BELOW
-133305,30.0,6/1/2013,M,20,BELOW
-132411,30.0,5/7/2013,M,15,BELOW
-133775,36.0,6/29/2013,M,16,BELOW
-133872,9.625,6/20/2013,M,15,BELOW
-133873,24.0,6/20/2013,M,15,BELOW
-133873,18.625,6/20/2013,M,15,BELOW
-133873,13.375,6/20/2013,M,15,BELOW
-134303,20.0,7/11/2013,M,15,BELOW
-134304,10.75,7/10/2013,M,15,BELOW
-134304,20.0,7/10/2013,M,15,BELOW
-134305,13.375,7/10/2013,M,15,BELOW
-133307,10.75,7/9/2013,M,15,BELOW
-133307,30.0,7/9/2013,M,15,BELOW
-132374,10.75,7/7/2013,M,20,BELOW
-132374,30.0,7/7/2013,M,20,BELOW
-133847,9.625,5/15/2013,M,20,BELOW
-133847,13.325,5/15/2013,M,15,BELOW
-133847,30.0,5/15/2013,M,15,BELOW
-132171,30.0,3/29/2013,M,15,BELOW
-132171,20.0,3/29/2013,M,15,BELOW
-132171,9.625,3/28/2013,M,24,BELOW
-132171,7.0,3/28/2013,M,24,BELOW
-133987,13.375,7/7/2013,M,19,BELOW
-133987,30.0,7/7/2013,M,19,BELOW
-134368,10.75,7/12/2013,E,20,BELOW
-134368,16.0,7/12/2013,E,20,BELOW
-134368,24.0,7/12/2013,E,20,BELOW
-134368,36.0,7/12/2013,E,20,BELOW
-135295,16.0,8/7/2013,M,25,BELOW
-134877,10.75,7/25/2013,E,30,BELOW
-134877,16.0,7/25/2013,M,30,BELOW
-134877,30.0,7/25/2013,M,30,BELOW
-135653,9.625,8/10/2013,M,15,BELOW
-135653,13.375,8/10/2013,M,15,BELOW
-135653,20.0,8/10/2013,M,15,BELOW
-135653,30.0,8/10/2013,M,15,BELOW
-135653,36.0,8/10/2013,M,15,BELOW
-135653,72.0,8/10/2013,M,15,BELOW
-135753,11.875,8/18/2013,E,20,BELOW
-135753,16.0,8/18/2013,E,20,BELOW
-135753,20.0,8/18/2013,E,20,BELOW
-135753,30.0,8/18/2013,E,20,BELOW
-135754,11.875,8/18/2013,E,20,BELOW
-135754,16.0,8/18/2013,E,20,BELOW
-135754,20.0,8/18/2013,E,20,BELOW
-135754,36.0,8/18/2013,E,20,BELOW
-134879,26.0,7/27/2013,M,10,ABOVE
-127124,9.625,10/2/2012,M,150,BELOW
-127124,20.0,12/18/2012,M,29,BELOW
-127124,26.0,12/18/2012,M,29,BELOW
-129227,30.0,1/9/2013,M,33,BELOW
-123176,10.75,1/18/2013,M,24,BELOW
-123176,26.0,1/19/2013,M,24,BELOW
-130647,30.0,2/20/2013,M,10,BELOW
-130647,48.0,2/20/2013,M,10,BELOW
-130666,30.0,3/7/2013,M,16,BELOW
-123918,20.0,6/9/2012,M,99,ABOVE
-123929,24.0,6/16/2012,M,99,ABOVE
-123929,20.0,6/16/2012,M,99,ABOVE
-123929,16.0,6/16/2012,M,99,ABOVE
-123913,13.375,6/7/2012,M,99,ABOVE
-123913,9.625,6/7/2012,M,99,ABOVE
-123913,7.0,6/7/2012,M,99,ABOVE
-123919,30.0,10/26/2012,M,99,ABOVE
-123919,20.0,10/26/2012,M,99,ABOVE
-123919,13.375,10/26/2012,M,99,ABOVE
-123911,30.0,6/1/2012,M,99,ABOVE
-123911,20.0,6/1/2012,M,99,ABOVE
-123911,16.0,6/1/2012,M,99,ABOVE
-123911,10.75,6/1/2012,M,99,ABOVE
-123911,7.625,6/1/2012,M,99,ABOVE
-123927,30.0,10/25/2012,M,96,ABOVE
-123927,13.375,10/25/2012,M,96,ABOVE
-123927,9.625,10/25/2012,M,96,ABOVE
-123927,7.0,10/25/2012,M,96,ABOVE
-123925,30.0,9/20/2012,M,99,ABOVE
-123925,13.375,9/20/2012,M,99,ABOVE
-125713,30.0,7/19/2012,M,99,ABOVE
-123920,30.0,9/19/2012,M,99,ABOVE
-123920,13.375,9/19/2012,M,99,ABOVE
-131385,10.75,3/28/2013,M,18,BELOW
-131385,30.0,3/28/2013,M,18,BELOW
-131254,13.375,3/30/2013,M,18,BELOW
-131254,20.0,3/30/2013,M,18,BELOW
-131254,30.0,3/30/2013,M,18,BELOW
-131254,48.0,3/30/2013,M,18,BELOW
-130091,7.0,1/17/2013,M,10,ABOVE
-130091,10.75,1/17/2013,M,10,ABOVE
-130091,30.0,1/17/2013,M,10,ABOVE
-122837,20.0,12/2/2012,M,58,BELOW
-122837,10.75,12/2/2012,M,53,BELOW
-122747,10.75,12/18/2012,M,54,BELOW
-122747,16.0,12/18/2012,M,60,BELOW
-122747,20.0,12/18/2012,M,62,BELOW
-122590,16.0,12/4/2012,M,61,BELOW
-122590,20.0,12/4/2012,M,63,BELOW
-130535,16.0,3/12/2013,M,22,BELOW
-130535,24.0,3/12/2013,M,18,BELOW
-95409,24.0,6/11/2009,M,15,BELOW
-95409,16.0,6/11/2009,M,15,BELOW
-95409,10.75,6/11/2009,M,15,BELOW
-131366,9.625,3/15/2013,M,15,BELOW
-131074,7.625,2/27/2013,M,30,BELOW
-131074,10.75,2/28/2013,M,25,BELOW
-131074,16.0,2/28/2013,M,25,BELOW
-131787,13.375,4/6/2013,M,18,BELOW
-132284,7.625,4/30/2013,M,18,BELOW
-131756,20.0,4/12/2013,M,90,BELOW
-132284,11.75,5/1/2013,M,18,BELOW
-131756,16.0,4/12/2013,M,90,BELOW
-132284,36.0,5/1/2013,M,18,BELOW
-131756,10.75,4/12/2013,M,90,BELOW
-131215,9.625,3/4/2013,M,30,BELOW
-131215,26.0,3/5/2013,M,27,BELOW
-131215,20.0,3/5/2013,M,27,BELOW
-131215,13.375,3/5/2013,M,27,BELOW
-129352,26.0,5/27/2013,M,15,BELOW
-129352,16.0,12/24/2012,M,30,BELOW
-129352,11.875,12/23/2012,M,47,BELOW
-130197,11.875,3/19/2013,M,35,BELOW
-132889,10.75,5/29/2013,M,17,BELOW
-132889,16.0,5/29/2013,M,17,BELOW
-132889,30.0,5/29/2013,M,17,BELOW
-125394,30.0,5/15/2013,M,25,BELOW
-129751,16.0,6/21/2012,M,15,BELOW
-125365,16.0,1/22/2013,M,45,BELOW
-125365,10.75,1/22/2013,M,50,BELOW
-133770,13.375,6/15/2013,M,18,BELOW
-133770,20.0,6/15/2013,M,18,BELOW
-133770,30.0,6/15/2013,M,18,BELOW
-133771,13.325,6/15/2013,M,18,BELOW
-133771,20.0,6/15/2013,M,18,BELOW
-133771,30.0,6/15/2013,M,18,BELOW
-132845,7.625,11/26/2012,S,22,BELOW
-132847,16.0,6/17/2013,M,18,BELOW
-132847,20.0,6/17/2013,M,18,BELOW
-132847,30.0,6/17/2013,M,18,BELOW
-133587,30.0,6/17/2013,M,18,BELOW
-133587,13.375,6/17/2013,M,18,BELOW
-133265,16.0,6/26/2013,M,21,BELOW
-133265,36.0,6/27/2013,M,16,BELOW
-132985,10.75,5/25/2013,E,15,BELOW
-132985,30.0,5/25/2013,E,15,BELOW
-132985,96.0,6/27/2013,E,15,BELOW
-133969,30.0,7/4/2013,S,25,BELOW
-133969,20.0,7/4/2013,S,25,BELOW
-133969,13.375,7/4/2013,S,25,BELOW
-133368,30.0,6/18/2013,S,18,BELOW
-133368,16.0,6/18/2013,S,18,BELOW
-133368,10.75,6/18/2013,S,18,BELOW
-133364,48.0,6/19/2013,E,15,BELOW
-133364,16.0,6/18/2013,S,15,BELOW
-133364,10.75,6/18/2013,S,15,BELOW
-133366,30.0,6/17/2013,S,20,BELOW
-133366,16.0,6/17/2013,S,20,BELOW
-133366,10.75,6/17/2013,S,20,BELOW
-133367,30.0,6/17/2013,S,20,BELOW
-131657,9.625,6/19/2013,M,15,BELOW
-131657,13.375,6/19/2013,M,15,BELOW
-131657,20.0,6/19/2013,M,15,BELOW
-131657,30.0,6/23/2013,M,15,BELOW
-131658,7.625,6/18/2013,M,15,BELOW
-131658,9.625,6/18/2013,M,15,BELOW
-131658,13.375,6/18/2013,M,15,BELOW
-131658,20.0,6/18/2013,M,15,BELOW
-131658,30.0,6/22/2013,M,15,BELOW
-133950,10.75,6/30/2013,M,20,BELOW
-133788,26.0,6/18/2013,E,15,BELOW
-133788,16.0,6/18/2013,E,15,BELOW
-133286,10.75,6/12/2013,M,17,BELOW
-133286,16.0,6/12/2013,M,17,BELOW
-133286,30.0,6/12/2013,M,17,BELOW
-148012,10.75,9/22/2014,E,22,BELOW
-148259,48.0,9/9/2014,M,15,BELOW
-148012,24.0,9/22/2014,E,22,BELOW
-148012,7.625,9/22/2014,E,22,BELOW
-148008,10.75,9/13/2014,E,19,BELOW
-129663,26.0,10/8/2013,M,32,BELOW
-129663,10.75,10/9/2013,M,32,BELOW
-129663,5.5,10/9/2013,M,32,BELOW
-148006,24.0,9/13/2014,E,22,BELOW
-148006,13.375,9/13/2014,E,22,BELOW
-148764,30.0,10/23/2014,M,50,BELOW
-148569,30.0,10/12/2014,M,24,BELOW
-148733,13.375,9/14/2014,E,22,BELOW
-147347,20.0,9/5/2014,M,17,BELOW
-148683,26.0,10/7/2014,E,30,BELOW
-149042,16.0,10/24/2014,E,25,BELOW
-149042,10.75,10/24/2014,E,25,BELOW
-149069,26.0,11/15/2012,M,18,BELOW
-148909,26.0,8/1/2014,W,17,BELOW
-148909,16.0,8/1/2014,W,17,BELOW
-148909,10.75,8/1/2014,W,17,BELOW
-146367,24.0,9/30/2014,M,22,BELOW
-146367,16.0,9/30/2014,M,22,BELOW
-146367,10.75,9/30/2014,M,22,BELOW
-148446,48.0,10/5/2014,M,15,BELOW
-148445,13.375,10/1/2014,M,20,BELOW
-148444,10.75,10/7/2014,M,15,BELOW
-148444,20.0,10/7/2014,M,15,BELOW
-148444,30.0,10/7/2014,M,15,BELOW
-148756,10.75,10/17/2014,M,22,BELOW
-149129,16.0,11/1/2014,M,17,BELOW
-148761,30.0,10/18/2014,E,30,BELOW
-148763,10.75,10/18/2014,E,30,BELOW
-148763,16.0,10/18/2014,E,30,BELOW
-148763,24.0,10/18/2014,E,30,BELOW
-148762,24.0,10/18/2014,E,30,BELOW
-148762,9.625,10/18/2014,E,30,BELOW
-148760,16.0,10/18/2014,E,30,BELOW
-148760,30.0,10/18/2014,E,30,BELOW
-148759,10.75,10/18/2014,E,30,BELOW
-148759,16.0,10/18/2014,E,30,BELOW
-148759,24.0,10/18/2014,E,30,BELOW
-148758,13.375,10/18/2014,E,30,BELOW
-148758,20.0,10/18/2014,E,30,BELOW
-148758,30.0,10/18/2014,E,30,BELOW
-148758,48.0,10/18/2014,E,30,BELOW
-148543,30.0,11/3/2014,W,19,BELOW
-148889,10.75,10/23/2014,M,34,BELOW
-149668,36.0,11/15/2014,M,10,BELOW
-150873,30.0,12/24/2014,M,50,BELOW
-145509,13.375,11/20/2014,M,19,BELOW
-148871,26.0,10/17/2014,M,15,BELOW
-148871,20.0,10/17/2014,M,15,BELOW
-148871,13.375,10/17/2014,M,15,BELOW
-148871,9.625,10/17/2014,M,15,BELOW
-149030,10.75,10/20/2014,M,15,BELOW
-149030,20.0,10/20/2014,M,15,BELOW
-150873,10.75,12/24/2014,M,50,BELOW
-145189,7.625,6/24/2014,M,50,BELOW
-145189,10.75,11/27/2014,M,18,BELOW
-151855,30.0,1/19/2015,M,8,BELOW
-151855,13.375,1/19/2015,M,8,BELOW
-152234,20.0,4/3/2005,M,15,BELOW
-152234,13.375,4/3/2005,M,15,BELOW
