Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Is_Commercial_Vessel;Ship_Boat;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Hull_Material;Year_Built;Deaths_Crew;Deaths_Passenger;Deaths_Other;Deaths_Total;Injuries_Crew;Injuries_Passenger;Injuries_Other;Injuries_Total;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Damage_Description;Pollution_Result;Crew_Voyage;Voyage_Segment;Pilot_On_Board;Place_On_Board_L1;Place_On_Board_L2;Place_On_Board_L3;Place_On_Board_L4;Place_On_Board_L5;Port_Of_Departure_L1;Port_Of_Departure_L2;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Vessel_Record_Modified_On
"0c3f1094-1d11-ef11-9f89-0022481b70b2";"2024-05-01";"No";2024;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Container ship's pilot ladder did not conform to SOLAS regulations";"Container ship's pilot ladder did not conform to SOLAS regulations.  A combination ladder was arranged. The pilot ladder was secured by means of shackles around the side ropes only and a tripping line was rigged, leading aft and to the lowest rung of the ladder.";"UK";"United Kingdom";"England";55.015100;-1.391700;"NA";;;"4f660bfb-1d11-ef11-9f89-0022481b70b2";"Marine Incident";"PANAMA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;170.00;170.00;23000.00;"Steel";"2011";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";;"Departure";"Yes";"Ship";"Unknown";;;;"UNITED KINGDOM";"Tyne Dock";;;;;"2024-06-10"
"e605db5e-af5b-ef11-bfe3-6045bd0ac912";"2024-08-01";"No";2024;"Marine Incident";"Fire / Explosion";"Fire";;False;"A fishing vessel experienced a fire onboard that was extinguished by the crew.";"A fishing vessel suffered a fire onboard that was extinguished by the crew. The vessel initially reported the fire but lost communications. The vessel was assisted back to shore by another fishing vessel.";"UK";"United Kingdom";"Scotland";57.698333;-5.963517;"NA";;;"7179f972-af5b-ef11-bfe3-6045bd0ac912";"Marine Incident";"UNITED KINGDOM";"Fishing Vessel";"15m loa to under 24m Reg L";"Fishing vessel";"Trawler";"Stern";;;True;;16.00;17.00;42.00;"Wood";"1972";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";"4";"Unknown";"No";"Ship";"Unknown";;;;"Unknown";;;;;;"2024-10-10"
"045575b7-ba9d-ef11-8a6a-6045bd0cb55a";"2024-10-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger walked into a chair and fell, sustaining a fractured arm.";"A cruise ship passenger walked into a chair and fell onto their left side, injuring their arm and sustaining a fracture. The accident was reportedly caused by inattention.";"UK";"Malta";;35.903100;14.530400;"NA";;;"96a7807d-bb9d-ef11-8a6a-6045bd0cb55a";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;210.00;230.00;58000.00;"Steel";"2019";0;0;0;0;0;1;0;1;"No damage";"No";"No";"None";"No Pollution";"503";"Departure";"No";"Accommodation";"Other";;;;"MALTA";;;;;;"2024-11-22"
"d4cb30bf-48a1-ed11-aad1-0022481b5108";"2023-01-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Vehicle carrier crewman suffered a fractured leg due to a parted mooring line.";"A vehicle crewmember was struck by a parted mooring line during mooring operations and suffered an open fracture to the leg. ";"UK";"United Kingdom";"England";54.601100;-1.153700;;"UNITED KINGDOM";"Teesport";"7fc3e911-49a1-ed11-aad1-0022481b5108";"Less Serious";"MALTA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Ro-Ro Cargo";;;True;;190.00;190.00;61000.00;"Steel";"2006";0;0;0;0;1;0;0;1;"No damage";"No";"No";;"No Pollution";"23";"Arrival";"No";"Ship";"Deck";"Forecastle deck";;;"UNITED KINGDOM";"Tilbury";;;;;"2024-08-09"
"558c28d5-0eb1-ed11-83ff-0022481b5ce8";"2023-02-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship crew member fractured their index finger";"A cruise ship crewmember was working in the incinerator room when they sustained a fractured finger. They were tightening a bolt of an ID fan using a hammer in their left and and a wrench in their right hand. When hammering on the wrench, the hammer slipped and hit the crewmember's right index finger. The force was enough for the finger to be fractured. The crewmember was wearing working gloves and reported that the accident could have been avoided by using a more accurate and slow movement with the hammer. The area of the accident was inspected and there were no defects found and the crewmember was not under the influence of alcohol. ";"UK";;;28.970000;-130.563333;;;;"b1c28ff0-10b1-ed11-83ff-0022481b5ce8";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;290.00;110000.00;"Steel";"2004";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"1088";"Mid-water";"No";"Engine department";"Other";;;;"UNITED STATES - US";;;;;;"2024-08-09"
"ae13a050-04f3-ed11-8848-002248c878ca";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship's passenger tripped and fell resulting in a fractured wrist.";"Cruise ship's passenger tripped when walking down the stairs and sustained a fracture to their wrist. ";"UK";;;52.223333;2.708333;;;;"c7d76389-04f3-ed11-8848-002248c878ca";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;330.00;140000.00;"Steel";"2015";0;0;0;0;0;1;0;1;"No damage";"No";"No";;"No Pollution";"1335";"Mid-water";"No";"Accommodation";"Theatre";;;;"UNITED KINGDOM";"Southampton";;;;;"2024-08-09"
"562d682c-aedf-ee11-904c-0022481b57c2";"2024-03-01";"No";2024;"Marine Incident";"Fire / Explosion";"Fire";;False;"A ro-pax vessel experienced a fire in the galley.";"On board a ro-pax vessel that was alongside in port, a fire occurred in the galley. There were two crew members working in the galley, one of them had set a hot plate on the hob to high heat and told the other that the heat was on but not what setting it was. The other crew member put an empty pot onto the hotplate to heat it up in preparation. They did not check the setting and when they added some cooking oil to the pot it immediately flashed over due to the high heat. Another crew member who was close by, put a piece of cardboard over the pot whilst the other crew got the fire blanket and placed it over the top and turned off the hob. The crew transferred the pot onto the deck to 'cool down'. There were no injuries as a result of the incident, no damage and no pollution. ";"UK";"France";;51.020100;2.189500;;"FRANCE";;"09369d5e-afdf-ee11-904c-0022481b57c2";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;170.00;180.00;35000.00;"Steel";"2006";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"67";"Anchored or alongside";"n/a";"Accommodation";"Galley spaces";;;;"FRANCE";;;;;;"2024-10-10"
"def42d1f-0211-ef11-9f89-0022481b70b2";"2024-05-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger tripped and dislocated left shoulder";"The passenger was walking through the bar area. They went up the two steps at the end of the room, the steps are illuminated by LED strips but the top one had failed. The passenger did not see the top step, they tripped and fell forward. The fall resulted in a shoulder dislocation. The passenger has been treated onboard by the medical team and the passenger will remain onboard.  The crew that tend the bar had raised a defect to report the LED strip in the ships defect reporting system. The defective LED strip has since been repaired.";"UK";;;53.041667;3.401667;"NA";;;"9d4b7907-0311-ef11-9f89-0022481b70b2";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;330.00;140000.00;"Steel";"2015";0;0;0;0;0;1;0;1;"No damage";"No";"No";"NA";"NA";"1341";"Mid-water";"No";"Accommodation";"Restaurant/Bar";;;;"UNITED KINGDOM";"Southampton";;;;;"2024-06-10"
"52010dcb-954d-ef11-a316-0022481a50b0";"2024-07-01";"No";2024;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Bulk carrier's pilot ladder did not conform to SOLAS regulations";"A bulk carrier's pilot ladder did not conform to SOLAS regulations. No Officer present. No lifebuoy, when one was produced prior to me boarding there was no light attached. Ladder had loose steps with a noticeable gap between chocks and spreader. Master and all Deck Officers rebriefed on the standard expected for safe pilot boarding. Chief Officer produced a new ladder from a storeroom and promised it would be used for outwards pilot. Outwards pilot contacted and briefed on issues.";"UK";"United Kingdom";"England";53.482600;-3.163200;"NA";;;"873adaf2-964d-ef11-a316-0022481a50b0";"Marine Incident";"PORTUGAL";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;88.00;2500.00;"Steel";"2013";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";;"Departure";"Yes";"Ship";"Unknown";;;;"UNITED KINGDOM";"Liverpool";;;;;"2024-07-29"
"d26d6ed8-3a69-ef11-a670-6045bd0e516e";"2024-08-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"Sailing vessels crew member fell injuring head resulting in medivac.";"Sailing vessels crew member fell injuring head resulting in medivac.";"UK";"United Kingdom";"England";50.535567;-2.047500;"n/a";;;"baa84e68-3b69-ef11-a670-6045bd0e516e";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;False;;12.00;12.00;9.90;"GRP";"2022";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Mid-water";"No";"Accommodation";"Cabin space - crew";;;;"UNITED KINGDOM";"Poole";;;;;"2024-09-05"
"c3263c2f-9d84-ef11-ac21-6045bd0e2db0";"2024-10-01";"No";2024;"Less Serious";"Grounding / Stranding";"Power";;False;"A general cargo vessel grounded resulting in a forward compartments being holed";"A cargo vessel grounded whilst on passage, a search and rescue (SAR) vessel attended and crew boarded the vessel. It was found to have sustained a hole inside a forward compartment. This was pumped out and the vessel waited for the flood tide to be re floated.";"UK";"United Kingdom";"Scotland";57.227600;-5.657550;"NA";;;"fb83a2e1-9f84-ef11-ac21-6045bd0e2db0";"Less Serious";"GERMANY";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;88.00;2200.00;"Steel";"2012";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Damage to hull";"NA";"6";"Mid-water";"No";"Ship";"Unknown";;;;"GERMANY";;;;;;"2024-11-26"
"b056505d-0b8b-ef11-8a6a-6045bd0cb55a";"2024-10-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A motor cruiser crew member put their finger into an engine, resulting in an amputation";"A recreational motor cruiser crew member put their finger into an engine resulting in an amputation, the engine then failed and the vessel was drifting. The crew member was taken ashore by another vessel and made their own way to hospital for treatment.";"UK";"United Kingdom";"England";51.948500;1.286800;"Trinity House Pier";"UNITED KINGDOM";"Harwich";"98770851-0e8b-ef11-8a6a-6045bd0cb55a";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;False;;0.00;0.00;0.00;"Unknown";"Unknown";0;0;0;0;1;0;0;1;"No damage";"No";"No";"NA";"NA";"4";"Unknown";"n/a";"Engine department";"Engine room";;;;"Unknown";;;;;;"2024-10-16"
"a423e4b8-ad96-ef11-8a69-002248c7c685";"2024-10-01";"No";2024;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Bulk carrier's pilot ladder did not conform to SOLAS regulations";"A cargo vessel's pilot ladder did not conform to SOLAS regulations. Heaving line was not available for immediate use. A tripping line was fitted to the bottom of the ladder, or was rigged not in accordance with IMO Resolution A.1045(27) 2.1.5. The pilot embarkation point on the deck was not free from obstructions. Secured using shackles.";"UK";"United Kingdom";"England";52.564700;1.794300;"NA";;;"12caf6f2-af96-ef11-8a69-002248c7c685";"Marine Incident";"MALTA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;170.00;180.00;23000.00;"Steel";"2012";0;0;0;0;0;0;0;0;"No damage";"N/A";"No";"NA";"NA";;"Arrival";"Yes";"Ship";"Stairs/ladders";;;;"Unknown";;;;;;"2025-06-02"
"3d1c6f3c-25b1-ed11-83ff-0022481b5ce8";"2023-02-01";"No";2023;"Marine Incident";"Accident to person(s)";;;False;"A cruise ship crewmember strained their back whilst working";"A cruise ship crewmember strained their back whilst cleaning. The crewmember was kneeling down and cleaning a drainage area with a towel. Whilst getting down to floor level, they felt a 'twinge' in their lower back. Initially, the level of pain was low, however the crewmember went to their cabin and later in the day, found that the pain had increased significantly. The area where the person was working was not found to have any issues or defects. The reason for the injury was attributed to the movement that the crewmember did to bend down. ";"UK";;;-22.838333;165.668333;;;;"f175c618-27b1-ed11-83ff-0022481b5ce8";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;330.00;140000.00;"Steel";"2017";0;0;0;0;0;0;0;0;"No damage";"No";"No";"No";"No Pollution";"1291";"Mid-water";"No";"Accommodation";"Provision room";;;;"AUSTRALIA";;;;;;"2024-08-09"
"b41c95dd-eeb1-ed11-83ff-0022481b5fc8";"2023-02-01";"No";2023;"Less Serious";"Grounding / Stranding";;;False;"Fishing vessel put themselves aground without any damages.";"Fishing vessel was leaving a port when they hit the sandbar and placed themselves aground. All crew members are fine, no injuries reported and no damage reported at the moment. They will wait for tide to refloat and will provide further information when afloat. ";"UK";"United Kingdom";"England";50.539317;-3.491133;;;;"8f2435dd-efb1-ed11-83ff-0022481b5fc8";"Less Serious";"UNITED KINGDOM";"Fishing Vessel";"Under 15m loa";"Fishing vessel";"Trawler";"Stern";;;True;;14.00;14.00;28.00;"Steel";"1981";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";"2";"Mid-water";"n/a";;;;;;"UNITED KINGDOM";"Teignmouth";;;;;"2024-08-09"
"f154a26c-d8fe-ed11-8f6c-002248c87a58";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Fishing vessel crewmember fell overboard and was wrapped in the anchor chain.";"A fishing vessel crewmember got caught by the anchor and went overboard. The casualty was wearing a lifejacket and, as the anchor deployed, it caught on the lifejacket and pulled them overboard The casualty was recovered by the crew and then transferred by air to hospital as a precaution. The casualty was discharged after half a day of observation and returned to fishing two days later. ";"UK";"United Kingdom";"England";52.938667;0.265333;;;;"0136e54f-d9fe-ed11-8f6c-002248c8714f";"Less Serious";"UNITED KINGDOM";"Fishing Vessel";"Under 15m loa";"Fishing vessel";"Trawler";"Beam";;;True;;11.00;13.00;22.00;"Steel";"2005";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"4";"Anchored or alongside";"n/a";"Ship";"Deck";"Main deck";;;"UNITED KINGDOM";"King's Lynn";;;;;"2024-08-15"
"748388af-b311-ee11-8f6e-002248c87a58";"2023-06-01";"No";2023;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A general cargo vessel had a non-SOLAS compliant pilot ladder arrangement.";"A general cargo vessel had a non-SOLAS compliant pilot ladder due to the fact that there was no life buoy with a self-igniting light available for immediate use and there was a tripping/retrieval line fitted to the bottom of the ladder. ";"UK";"United Kingdom";"England";53.505400;-3.184900;"NA";;;"a8d5c5f5-b311-ee11-8f6e-002248c87a1d";"Marine Incident";"ANTIGUA AND BARBUDA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;89.00;2800.00;"Steel";"1998";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Arrival";"Yes";"Ship";"Unknown";;;;"UNITED KINGDOM";"Bromborough";;;;;"2024-08-28"
"7ea8a1a4-f32a-ee11-bdf4-002248c8796d";"2023-07-01";"No";2023;"Marine Incident";"Fire / Explosion";"Fire";;False;"A search and rescue vessel crew declared a fire on exercise before recovering to shore quickly.";"An search and rescue vessel had launched on exercise with four crew on board when they declared a fire. The fire was extinguished and recovered to shore quickly with no injuries or damage. No assistance was needed. The report suggests that the outboard engine was the source of the fire.";"UK";"United Kingdom";"England";50.829700;-4.552100;"NA";;;"33300752-f72a-ee11-9965-002248c87217";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"SAR craft";;;;True;;0.00;4.90;0.00;"GRP";"2014";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"NA";"No Pollution";"4";"Mid-water";"n/a";"Engine department";"Engine room";;;;"UNITED KINGDOM";"Bude";;;;;"2024-08-30"
"ec5e4e39-a848-ee11-be6f-002248c87a40";"2023-08-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"A cruise ship crew member fractured their thumb.";"A cruise ship crew member was working in the laundry when they sustained an injury to their thumb. They were lifting a stack of laundry baskets with their thumb through the grating of the basket. As they lifted the basket their thumb became trapped between the basket being lifted and another one in the stack, resulting in a fracture to their thumb. The IP stated that there were no defects present and they were wearing the appropriate PPE for the task and had not been drinking alcohol. The IP reported that the laundry baskets could do with handles so they can be lifted from the stack from above. ";"UK";"France";;43.043333;5.333333;;;;"982ac12e-a948-ee11-be6f-002248c87a40";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;320.00;340.00;180000.00;"Steel";"2022";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"1688";"Arrival";"Yes";"Accommodation";"Laundry";;;;"SPAIN";;;;;;"2024-08-09"
