Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Affected_Person_Id;Sequence_No;Age;Gender;Affected_Person_Type;Rank;On_Duty;Physical_Condition_L1;Physical_Condition_L2;Physical_Condition_L3;Injury_Type_L1;Injury_Type_L2;Parts_of_Body_Injured;Affected_Person_Place_On_Board_L1;Affected_Person_Place_On_Board_L2;Affected_Person_Place_On_Board_L3;Affected_Person_Place_On_Board_L4;Affected_Person_Place_On_Board_L5;Affected_Person_Deviation_L1;Affected_Person_Deviation_L2;PPE_Used;PPE_Deficient;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Affected_Person_Record_Modified_On
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"e956e061-4377-ee11-8179-002248c8714f";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"37a717f0-5209-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"40fd85df-5309-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"e8642517-5409-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"3417fa8f-5409-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"d5c478d3-5409-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"3c4d0522-5509-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"d38d219c-5509-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"d26c68b1-5209-ef11-9f89-6045bd0b2bc9";"2024-04-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship crew member sustained a chemical burn injury to their eye";"A crew member was waiting to place items into a warewash machine. Nearby was a dispenser containing an alkali sodium hydroxide detergent that fed into the machine. Another crew member came into the area, opened the dispenser, as took the container out, some water that had pooled inside the dispenser came out with the container and into the face of the first crew member. Realising they had received a chemical splash to the eye, they went to a nearby sink and began washing the area and further flushed the eye with a bottle of sterile water. The crew member was off work for more than 72hrs.";"UK";;;60.168333;4.661667;"NA";;;"6978cc4b-5409-ef11-9f89-002248c87005";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;320.00;340.00;180000.00;"No damage";"No";"No";"2a252216-5609-ef11-9f89-002248c87005";1;"33";"Male";"Crew";"Hotel service staff";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours hospitalisation and  life changing/life threatening";"Unknown or unspecified";;"Head -> Eye(s)";"Accommodation";"Galley spaces";;;;"Deviation by overflow, overturn, leak, flow, vaporisation, emission";"Liquid state - leaking, oozing, flowing, splashing, spraying";;;;;;;"2024-05-03"
"65147ef7-5a09-ef11-9f89-002248c87005";"2024-05-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger fell during the night and sustained a arm fracture";"A cruise ship passenger got up during the night, went to use the toilet and fell. The passenger woke up but did not know how they fell, they assumed they may have passed out. The passenger was taken to the medical centre where they received treatment for a fractured right arm. The area where the passenger fell was checked for any damage that may have caused the fall but there were no defects. The passenger remained on board until the next port.";"UK";;;7.081667;-134.636667;"na";;;"ec3253ee-5b09-ef11-9f89-002248c87005";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;290.00;110000.00;"No damage";"No";"No";"b20f8ea2-5c09-ef11-9f89-002248c87005";1;"77";"Male";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Upper Extremities -> Arm, including elbow";"Accommodation";"Bathroom, shower, toilet";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"3971094f-5609-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"40f936f4-5c09-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"4b673e47-5d09-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"762e308d-5d09-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"41579c02-5e09-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"5127cb49-5e09-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"1190b983-5f09-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"6dcc95f6-6209-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"f6325bb6-2a77-ee11-8179-002248c878ca";"2023-10-01";"No";2023;"Marine Incident";"Capsizing / Listing";"Capsizing";;False;"14 dinghies with children onboard capsized during sailing course after getting caught in a squall";"14 sailing dinghies with one person on each with children got into difficulties after getting caught in a squall during a sailing course with the assistance of a rescue helicopter and lifeboats. All children were accounted for and taken ashore. No injuries were confirmed to any of the children ";"UK";"United Kingdom";"England";50.768467;-0.923667;;;;"6fea7055-6409-ef11-9f89-002248c86b2c";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Sailboat (sail only)";;;;0.00;3.30;0.04;"No damage";"No";"No";"3eb1bba9-6409-ef11-9f89-002248c86b2c";1;"13";"Unknown";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-05-03"
"aa2a18c1-760c-ef11-9f89-002248c87005";"2024-05-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"Cruise ship crew member slipped and injured themself";"The crew member was descending the staircase and slipped on either the 2nd or 3rd step. They slid down the the stairs and landed on the carpeted area between decks. The crew member was assisted by passengers and other crew.  A paramedic attended, the crew member was taken to the medical centre on a stretcher. The area where the crew member fell was checked for any damage that may have caused the fall but there were no defects. ";"UK";"United Kingdom";"England";50.892400;-1.399600;"NA";"UNITED KINGDOM";"Southampton";"e9865f0b-780c-ef11-9f89-002248c87005";"Less Serious";"BERMUDA";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;300.00;320.00;140000.00;"No damage";"No";"No";"7b89beb5-790c-ef11-9f89-002248c87005";1;"49";"Female";"Crew";"Hotel service staff";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Unknown or unspecified";;"Not specified";"Accommodation";"Stairway/Ladders";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall of person - to a lower level";;;;;;;"2024-05-07"
"0904da2b-790c-ef11-9f89-002248c87005";"2024-04-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship crew member fell down an escalator and was signed off work for more than 4 days.";"A cruise ship crew member was using an escalator onboard when they fell and injured their back. They were carrying a tray of plates and as they neared the top of the escalator they tried to step up onto the next step, however one of their shoelaces was undone which caused them to lose their balance. They fell backwards down the escalator sustaining injuries to their back. The crew member sustained bruising to their back and had 4 days and 22 hours off work to recover but they were not discharged from the vessel. The vessel safety team carried out an onboard investigation and found that the crew member's untied shoe lace coupled with the large tray they were carrying contributed to the fall, due to the fact that they couldn't see where the end of the escalator was. Following the accident the importance of wearing PPE correctly was re-iterated to galley and restaurant teams and a visual indication was to be added to the bulkhead near the top of the escalator so that crew carrying trays could see where the escalator ends. ";"UK";"Norway";;62.448333;5.590000;"na";;;"3472b7cd-790c-ef11-9f89-002248c87005";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;320.00;340.00;180000.00;"No damage";"No";"No";"7101c333-7a0c-ef11-9f89-002248c87005";1;"31";"Male";"Crew";"Hotel service staff";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Wounds and superficial injuries";"Superficial injuries";"Back, including spine and vertebra in the back -> Back, other parts not mentioned above";"Ship";"Stairs/ladders";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall of person - to a lower level";;;;;;;"2024-05-07"
"374ec118-140d-ef11-9f8a-002248c87a4c";"2024-05-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"A person fell overboard while paddling to their boat";"A person was going to their boat using a small tender that they borrowed. They were padding against the wind and tide, this required a lot of effort. The seat gave way in the tender causing the person to fall heavily against the gunwale. This caused the tender to become unstable and the person to fall overboard. They were wearing an automatic lifejacket which inflated, they got themselves to the bank where they were assisted by people ashore.   ";"UK";"United Kingdom";"England";50.430017;-3.681733;"NA";;;"a4081c97-160d-ef11-9f8a-002248c87a4c";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;0.00;4.40;0.00;"No damage";"No";"No";"4338deef-170d-ef11-9f8a-002248c87a4c";1;"Unknown";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Not specified";"Ship";"Deck";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";"Life jacket";;;;;;"2024-05-08"
