Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0013348","1","URABAIN (IMO 7388243)","URABAIN (IMO 7388243): ","Argentina","Fish Catching","2017-09-07 14:30","","Very serious marine casualty","42° 44.00' S 65° 01.00' W","Berth No. 4, Muelle Almirante Storni, Puerto Madryn","","0",""
"C0012583","1","WINDCAT 8","WINDCAT 8: ","United Kingdom","Other Offshore","2017-09-07 01:00","","Marine casualty","53° 16.05' N 0° 23.35' E","Coastal waters (within 12 miles)","Coastal waters","2","United Kingdom; United Kingdom"
"C0013349","1","XIN SHI JI NO. 1 (IMO 8712740)","XIN SHI JI NO. 1 (IMO 8712740): ","China","Fish Catching","2017-09-07 00:00","","Very serious marine casualty","41° 55.00' N 158° 44.00' E","North Pacific Ocean 480 miles SE off Simushir, Kurile Islands","","0",""
"C0013346","1","MAYFLOWER (IMO 7230472)","MAYFLOWER (IMO 7230472): ","British Virgin Islands (United Kingdom)","Passenger","2017-09-06 00:00","","Very serious marine casualty","18° 25.00' N 64° 37.00' W","Sea wall near the ferry terminal at Road Town, Tortola, British Virgin Islands","","0",""
"C0013347","1","CULEBRA II (IMO 9068914)","CULEBRA II (IMO 9068914): ","United States","Passenger","2017-09-06 00:00","","Marine casualty","18° 20.00' N 64° 56.00' W","St. Thomas, US Virgin Islands ","","0",""
"C0013345","1","REEF ELAF (IMO 8921341)","REEF ELAF (IMO 8921341): ","Zanzibar (United Republic of Tanzania)","General Cargo","2017-09-01 00:00","","Very serious marine casualty","18° 15.00' N 56° 42.00' E","Arabian sea 8 miles NE of Ras al-Lakbi, Oman","","0",""
"C0013279","1","HOP TIEN 36-BLC (IMO 8668365)","HOP TIEN 36-BLC (IMO 8668365): ","Viet Nam","General Cargo","2017-08-31 18:00","","Very serious marine casualty","11° 50.00' N 111° 42.00' E","South China Sea 173 miles E of Cam Ranh","","0",""
"C0010867","2","MARS, MYKINES (IMO 9121998)","MARS: , MYKINES (IMO 9121998): ","Faroes, Denmark, Faroes, Denmark","Fish Catching, Ro-Ro Cargo","2017-08-31 01:01","Collision - with other ship","Very serious marine casualty","61° 55.20' N 6° 54.29' W","","Coastal waters","2","Denmark; Faroes, Denmark"
"C0012181","1","BALTIC KLIPPER (IMO 9454759)","BALTIC KLIPPER (IMO 9454759): ","Liberia","General Cargo","2017-08-30 23:15","","Very serious marine casualty","","Puerto Bolivar, Ecuador","At berth","1","Liberia"
"C0013294","1","PANORMITIS.AV (IMO 9088392)","PANORMITIS.AV (IMO 9088392): ","Liberia","Bulk Dry","2017-08-30 00:00","","Marine casualty","10° 00.00' N 95° 00.00' E","Andaman Sea N of Sabang, Aceh","","0",""
"C0010836","1","LEONARDO (IMO 7529641)","LEONARDO (IMO 7529641): ","Mongolia","General Cargo","2017-08-27 02:40","","Very serious marine casualty","41° 16.00' N 29° 04.33' E","NORTH ENTRANCE OF ISTANBUL STRAIT / TURKELI ANCHORAGE AREA","","0",""
"C0011016","1","COASTLINK 8","COASTLINK 8: ","Belize","Offshore Supply","2017-08-26 23:03","","Very serious marine casualty","1° 09.80' N 103° 42.70' E","1.4 nautical miles West of Raffles Lighthouse (Singapore Traffic Separation Scheme)","","1","Singapore"
"C0013293","1","SIGNET ENTERPRISE (IMO 9204403)","SIGNET ENTERPRISE (IMO 9204403): ","United States","Towing / Pushing","2017-08-26 00:00","","Very serious marine casualty","27° 50.00' N 97° 04.00' W","Gulf Copper Dock at Port Aransas, TX","","0",""
"C0010883","1","PARAGON DPDS1 (IMO 7418880)","PARAGON DPDS1 (IMO 7418880): ","Liberia","Other Offshore","2017-08-25 23:00","","Marine casualty","27° 49.00' N 97° 01.00' W","Port Aransas, Texas ","Port","0",""
"C0010812","1","MONA (IMO 8516275)","MONA (IMO 8516275): ","Comoros","Container","2017-08-25 23:00","","Very serious marine casualty","25° 22.00' N 55° 22.00' E","Khaled Port Sharjah","","1","United Arab Emirates"
"C0012272","1","CAVALO MARINHO I","CAVALO MARINHO I: ","Brazil","Passenger","2017-08-24 06:40","","Marine incident","12° 57.00' S 38° 35.00' W","Municipality of Vera Cruz - BA, located on the Island of Itaparica, to cross from the Mar Grande Ter","","1","Brazil"
"C0013291","1","VIET HAI 06 (IMO 8650007)","VIET HAI 06 (IMO 8650007): ","Viet Nam","General Cargo","2017-08-23 14:07","","Very serious marine casualty","11° 34.00' N 109° 06.00' E"," Vinh Phan Rang 3.5 miles E of Ninh Chu, Ninh Thuan","","0",""
"C0013292","1","SOLID I (IMO 9368132)","SOLID I (IMO 9368132): ","Malaysia","Towing / Pushing","2017-08-23 11:50","","Very serious marine casualty","21° 55.00' N 113° 44.00' E","South China Sea S of Dawanshan Dao, Zhuhai","","0",""
"C0013288","1","CHANG HANG TAN SUO (IMO 9313151)","CHANG HANG TAN SUO (IMO 9313151): ","China","Non-ship structures","2017-08-23 11:35","","Marine casualty","21° 59.00' N 113° 50.00' E","Zhujiang Estuary on Zhuzhou Dao, Zhuhai","","0",""
"C0010851","1","YU HAI 1 (IMO 8992041)","YU HAI 1 (IMO 8992041): ","Togo","General Cargo","2017-08-23 11:26","","Very serious marine casualty","22° 17.48' N 114° 01.40' E","Marina Club, Discovery Bay, Lantau Island, Hong Kong","Anchorage","1","Hong Kong, China"
"C0013290","1","SE PANTHEA (IMO 9431434)","SE PANTHEA (IMO 9431434): ","Singapore","General Cargo","2017-08-23 11:00","","Marine casualty","22° 07.00' N 113° 45.00' E","Zhujiang Estuary off Chitan, Zhuhai ","","0",""
"C0011015","1","HON CHUN (IMO 8809232)","HON CHUN (IMO 8809232): ","Hong Kong, China","Container","2017-08-23 09:57","","Very serious marine casualty","22° 02.47' N 114° 04.63' E","Beach of Zhuwantou Island, Guangdong, China","Coastal waters","1","Hong Kong, China"
"C0012271","1","CAPTAIN RIBEIRO","CAPTAIN RIBEIRO: ","Brazil","Passenger","2017-08-22 21:30","","Very serious marine casualty","2° 10.00' S 52° 10.00' W","30 miles nautical upstream of Porto de Moz, State of Pará","","1","Brazil"
"C0010957","2","CHARGUI 2, LEO TRIO (IMO 9137870)","CHARGUI 2: , LEO TRIO (IMO 9137870): ","Unknown, Panama",", General Cargo","2017-08-22 03:30","","Marine casualty","33° 14.40' N 8° 43.30' E","Atlantic Sea, Moroccan Coast","Coastal waters","1","Panama"
"C0013287","1","MAERSK PEMBROKE (IMO 9168180)","MAERSK PEMBROKE (IMO 9168180): ","Netherlands (Kingdom of)","Non-ship structures","2017-08-22 00:25","","Marine casualty","50° 08.00' N 12° 37.00' W","North Atlantic Ocean 150 miles SW of Mizen Head","","0",""
"C0010724","2","ALNIC MC (IMO 9396725), USS John S Mc Cain","ALNIC MC (IMO 9396725): , USS John S Mc Cain: ","Liberia, United States","Chemical Tanker, Other Activities","2017-08-21 05:24","","Marine casualty","1° 24.16' N 104° 26.33' E","Singapore Territorial Waters - Singapore Strait 4.6nm NE of Horsburgh Lighthouse","Coastal waters","2","Liberia; Singapore"
"C0011134","1","PAC ALKAID (IMO 9265914)","PAC ALKAID (IMO 9265914): ","Singapore","General Cargo","2017-08-20 01:00","","Very serious marine casualty","","At Cargill grain elevator pier, Houston","At berth","1","Singapore"
"C0013285","2","AL-MISBAR (IMO 9673068), ROYAL ARSENAL (IMO 9186766)","AL-MISBAR (IMO 9673068): , ROYAL ARSENAL (IMO 9186766): ","Iraq, Saint Vincent and the Grenadines","Non-ship structures, ","2017-08-19 20:45","","Very serious marine casualty","30° 02.00' N 48° 06.00' E","Khawr Shatanah Channel 9 miles E of Umm Qasr","","0",""
"C0013286","2","AL-MISBAR (IMO 9673068), ROYAL ARSENAL (IMO 9186766)","AL-MISBAR (IMO 9673068): , ROYAL ARSENAL (IMO 9186766): ","Iraq, Saint Vincent and the Grenadines",", Bulk Dry","2017-08-19 20:45","","Marine casualty","30° 02.00' N 48° 06.00' E","Khawr Shatanah Channel 9 miles E of Umm Qasr","","0",""
"C0013282","1","IKRA (IMO 7901837)","IKRA (IMO 7901837): ","Türkiye","General Cargo","2017-08-18 15:50","","Marine casualty","36° 44.00' N 36° 00.00' E","Gulf of Iskenderun 10 miles W of Iskenderun, Hatay","","0",""
"C0010727","2","CHEMROAD MEGA (IMO 9228318), SINICA GRAECA (IMO 9717486)","CHEMROAD MEGA (IMO 9228318): , SINICA GRAECA (IMO 9717486): ","Panama, Marshall Islands","Chemical Tanker, Bulk Dry / Oil","2017-08-17 21:04","","Very serious marine casualty","1° 25.90' N 104° 29.27' E","8 nm NE of Horsburgh Lighthouse","Coastal waters","1","Singapore"
"C0013283","1","HEL-154 (IMO 8600399)","HEL-154 (IMO 8600399): ","Unknown","Fish Catching","2017-08-16 00:00","","Very serious marine casualty","22° 53.00' S 14° 27.00' E","Walvis Bay","","0",""
"C0013284","1","HEL-153 (IMO 8600387)","HEL-153 (IMO 8600387): ","Unknown","Fish Catching","2017-08-16 00:00","","Very serious marine casualty","22° 53.00' S 14° 27.00' E","Walvis Bay","","0",""
"C0010938","1","Roisin Alvor","Roisin Alvor: ","Portugal","Yacht","2017-08-15 18:45","Loss of control - loss of directional control","Very serious marine casualty","37° 05.53' N 8° 28.57' W","","Coastal waters","2","Portugal; Portugal"
"C0010869","1","CLIA (IMO 9548237)","CLIA (IMO 9548237): ","Liberia","Bulk Dry","2017-08-14 09:55","","Marine casualty","21° 51.10' N 120° 10.10' E","Hsin Ta, Taiwan, China","At berth","0",""
"C0010720","1","ANTARES (IMO 9671321)","ANTARES (IMO 9671321): ","Mexico","Offshore Supply","2017-08-14 00:51","","Marine casualty","21° 01.70' N 97° 11.40' W","ARRECIFE TUXPAN","","1","Mexico"
"C0011005","1","CHESHIRE (IMO 9593646)","CHESHIRE (IMO 9593646): ","Isle of Man (United Kingdom)","Bulk Dry","2017-08-14 00:30","","Very serious marine casualty","26° 38.22' N 16° 04.32' W","Off Gran Canarias","Open sea","1","Isle of Man (United Kingdom)"
"C0011010","1","SCOT BERLIN (IMO 9255804)","SCOT BERLIN (IMO 9255804): ","Malta","Oil Tanker","2017-08-13 16:20","Occupational accident - overflow, overturn, leak, flow,
vaporization, emission of material agent","Very serious marine casualty","35° 48.99' N 14° 32.71' E","","Port","1","Malta"
"C0011068","2","FV Mako, GLASGOW EXPRESS (IMO 9232589)","FV Mako: , GLASGOW EXPRESS (IMO 9232589): ","Australia, Germany","Fish Catching, Container","2017-08-12 22:46","","Marine casualty","38° 45.50' S 145° 13.60' E","Bass Strait","Coastal waters","1","Australia"
"C0010732","1","BAKALAR","BAKALAR: ","Croatia","Passenger","2017-08-12 14:00","","Marine casualty","43° 01.00' N 17° 26.00' E","Port of Ploče","","0",""
"C0012229","2","FINNSKY (IMO 9468906), STETTIN (IMO 8882923)","FINNSKY (IMO 9468906): , STETTIN (IMO 8882923): ","Finland, Germany","Passenger/Ro-Ro Cargo, Other Activities","2017-08-12 01:00","","Marine incident","54° 08.09' N 12° 05.59' E","Port","Port","2","Germany; Germany"
"C0010739","1","SUNNY HORIZON (IMO 9597379)","SUNNY HORIZON (IMO 9597379): ","Hong Kong, China","Bulk Dry","2017-08-11 15:05","","Very serious marine casualty","21° 29.80' N 123° 17.00' E","East of Taiwan, China","","1","Hong Kong, China"
"C0010715","1","DIVINE MERCY (IMO 8812772)","DIVINE MERCY (IMO 8812772): ","Liberia","Oil Tanker","2017-08-11 05:10","","Marine casualty","4° 42.95' N 7° 13.00' E","BUA JETTY, NPA PORT HARCOURT","At berth","0",""
"C0010733","2","TRAPA (IMO 7017090), Voyage 2","TRAPA (IMO 7017090): , Voyage 2: ","Croatia, Austria","Fish Catching, Other Activities","2017-08-07 14:30","","Marine casualty","43° 53.00' N 15° 28.00' E","Adriatic Sea, near the Gnalic islet (SE of island of Pašman)","","0",""
"C0013281","1","AKUTAN (IMO 5007510)","AKUTAN (IMO 5007510): ","United States","Fish Catching","2017-08-07 00:00","","Very serious marine casualty","54° 45.00' N 165° 20.00' W","Bering Sea NE of Unalaska, AK","","0",""
"C0012605","2","JAMES 2, VERTROUWEN (DS11)","JAMES 2: , VERTROUWEN (DS11): ","United Kingdom, United Kingdom","Other Activities, Fish Catching","2017-08-06 01:00","","Very serious marine casualty","50° 48.32' N 0° 14.09' W","Coastal waters (within 12 miles)","Coastal waters","1","United Kingdom"
"C0012821","1","NEWMAX (IMO 9447172)","NEWMAX (IMO 9447172): ","Cyprus","Bulk Dry","2017-08-04 22:32","Occupational accident - loss of control of machine, means of
transport or handling equipment,
hand-held tool, object, animal","Marine casualty","29° 58.99' N 122° 07.99' E","","Unknown","1","Cyprus"
"C0012932","1","MERCOSUL SANTOS (IMO 9356153)","MERCOSUL SANTOS (IMO 9356153): ","Brazil","Container","2017-08-02 16:39","","Marine incident","1° 58.00' S 55° 45.00' W","port of Manaus - AM,","","1","Brazil"
"C0013280","2","AQUA JEWEL (IMO 8976671), SOTIRIA (IMO 6704397)","AQUA JEWEL (IMO 8976671): , SOTIRIA (IMO 6704397): ","Greece, Togo",", Non-ship structures","2017-08-01 00:00","","Marine casualty","37° 57.00' N 23° 33.00' E","A shipyard at Perama","","0",""
"C0010959","2","CHONGLUN J3010, NEW SAILING 2 (IMO 9071167)","CHONGLUN J3010: , NEW SAILING 2 (IMO 9071167): ","Unknown, Panama",", General Cargo","2017-07-31 22:28","","Very serious marine casualty","31° 41.40' N 121° 09.80' E","anchorage of the Port TAICANG ","Anchorage","1","Panama"
"C0013203","1","ANDA (IMO 8027638)","ANDA (IMO 8027638): ","Togo","General Cargo","2017-07-29 06:05","","Very serious marine casualty","43° 59.00' N 33° 52.00' E","The Black Sea 50 miles SE of Sevastopol, Crimea","","0",""
"C0010955","1","BLUE HAWK 88 (IMO 8657990)","BLUE HAWK 88 (IMO 8657990): ","Philippines","General Cargo","2017-07-27 18:25","","Very serious marine casualty","14° 25.17' N 120° 27.25' E","MARIVELES BATAAN","","2","Philippines; Philippines"
"C0012719","1","Banco","Banco: ","France","Other Dry Cargo","2017-07-26 19:00","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Very serious marine casualty","48° 47.21' N 3° 06.00' W","","Port","1","France"
"C0010813","1","HAMBURG HIGHWAY (IMO 9712644)","HAMBURG HIGHWAY (IMO 9712644): ","Japan","Other Activities","2017-07-25 10:48","","Marine casualty","26° 09.25' N 55° 50.00' E","Ras Alkhaimah Waters","","0",""
"C0013204","1","JENIN (IMO 9579810)","JENIN (IMO 9579810): ","Panama","Non-ship structures","2017-07-22 00:00","","Very serious marine casualty","29° 49.00' N 50° 14.00' E","The Persian Gulf off Bahregan","","0",""
"C0013207","1","RSS CORMORANT (IMO 7122699)","RSS CORMORANT (IMO 7122699): ","Saint Kitts and Nevis","Non-ship structures","2017-07-21 14:00","","Very serious marine casualty","27° 59.00' N 34° 27.00' E","The Gordon Reef in the Strait of Tiran off Sharm el-Sheikh ","","0",""
"C0010874","1","MB-348","MB-348: ","Russian Federation","Towing / Pushing","2017-07-21 09:28","","Very serious marine casualty","46° 32.72' N 138° 20.80' E","Sea of Japan. Olga seaport","","2","Russian Federation; Russian Federation"
"C0013212","1","ITT PANTHER (IMO 8222800)","ITT PANTHER (IMO 8222800): ","India","General Cargo","2017-07-20 06:25","","Very serious marine casualty","15° 08.00' N 92° 15.00' E","The Bay of Bengal 140 miles NW of Diglipur, Andaman Islands ","","0",""
"C1000276","1","ITT PANTHER (IMO 8222800)","ITT PANTHER (IMO 8222800): Y","India","General Cargo","2017-07-20 06:15","Capsize/listing - capsize","Very serious marine casualty","15° 07.69' N 92° 14.68' E","Bay of Bengal","Open sea","1","India"
"C0013213","1","SUDOREMONTNIK (IMO 8726650)","SUDOREMONTNIK (IMO 8726650): ","Russian Federation","Non-ship structures","2017-07-19 09:46","","Very serious marine casualty","53° 00.00' N 158° 39.00' E","Sudoremservis shipyard, Petropavlovsk-Kamchatsky","","0",""
"C0013273","1","VTB 26 (IMO 9664081)","VTB 26 (IMO 9664081): ","Viet Nam","General Cargo","2017-07-17 02:00","","Very serious marine casualty","18° 49.00' N 105° 46.00' E","Gulf of Tonkin 1 mile N of Hon Ngu island, Nghe An ","","0",""
"C0012746","1","RED EAGLE (IMO 9117337)","RED EAGLE (IMO 9117337): ","United Kingdom","Passenger/Ro-Ro Cargo","2017-07-17 01:00","","Marine incident","50° 48.01' N 1° 17.78' W","Coastal waters (within 12 miles)","Coastal waters","1","United Kingdom"
"C0013275","1","DAI VIET 15 (IMO 8665545)","DAI VIET 15 (IMO 8665545): ","Viet Nam","General Cargo","2017-07-17 00:00","","Very serious marine casualty","17° 56.00' N 106° 30.00' E","Hon La","","0",""
"C0012759","1","MAREDON","MAREDON: ","South Africa","Fish Catching","2017-07-16 00:00","","Very serious marine casualty","","South West of Thys point","","1","South Africa"
"C0012916","1","RN MURMANSK (IMO 9384447)","RN MURMANSK (IMO 9384447): ","Cyprus","Chemical Tanker","2017-07-14 09:02","Unknown - Unknown","Very serious marine casualty","65° 04.00' N 6° 13.80' E","","Coastal waters","1","Cyprus"
"C0013276","1","KAPITAN SULIMOV (IMO 9120293)","KAPITAN SULIMOV (IMO 9120293): ","Russian Federation","Other Fishing","2017-07-13 08:20","","Very serious marine casualty","64° 37.00' N 0° 29.00' W","Norwegian sea 277 miles NE of Kristiansund","Open sea","2","Russian Federation; Russian Federation"
"C0012564","2","CZ 111 018, MT 1839","CZ 111 018: , MT 1839: ","Croatia, Czechia","Other Activities, Other Activities","2017-07-12 22:35","Collision - with other ship","Very serious marine casualty","42° 58.64' N 17° 06.75' E","Mediterranean Region - Adriatic Sea","Coastal waters","1","Croatia"
"C0012516","1","FUGLYFJORD (IMO 9643013)","FUGLYFJORD (IMO 9643013): ","Norway","Fish Catching","2017-07-12 13:48","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Very serious marine casualty","75° 19.80' N 17° 46.20' E","Arctic Ocean - Barents Strait","Open sea","1","Norway"
"C0011006","1","KEA TRADER (IMO 9701281)","KEA TRADER (IMO 9701281): ","Malta","Container","2017-07-12 00:55","Grounding - while under power","Very serious marine casualty","22° 02.27' S 168° 38.25' E","","Open sea","1","Malta"
"C0013277","1","GT 5 (IMO 9820726)","GT 5 (IMO 9820726): ","Dominica","Non-ship structures","2017-07-12 00:00","","Very serious marine casualty","2° 57.00' N 101° 05.00' E","Malacca Strait 7.7 miles W of Pulau Tengah, Selangor","","0",""
"C0010731","1","TIM DVA","TIM DVA: ","Croatia","Passenger","2017-07-08 11:20","","Marine incident","44° 57.20' N 14° 40.80' E","Adriatic Sea - Island of Krk","","0",""
"C0012185","1","NORTHERN PRACTISE (IMO 9450301)","NORTHERN PRACTISE (IMO 9450301): ","Liberia","Container","2017-07-07 03:00","","Very serious marine casualty","21° 06.90' N 72° 06.50' E","Hazira, India","Port","1","Liberia"
"C0010730","1","SAN FRANGISK (IMO 8815918)","SAN FRANGISK (IMO 8815918): ","Malta","High Speed Craft","2017-07-04 09:10","","Marine incident","45° 01.60' N 13° 24.80' E","North Adriatic Sea","","0",""
"C0010884","1","VEGA GRANAT (IMO 9497440)","VEGA GRANAT (IMO 9497440): ","Liberia","Bulk Dry","2017-07-04 08:36","","Very serious marine casualty","5° 50.00' N 10° 01.00' W","Port of Buchanan, Liberia","","1","Liberia"
