Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0006235","2","KANEMITSU MARU, MIGHTY DANDY (IMO 9325673)","KANEMITSU MARU: , MIGHTY DANDY (IMO 9325673): ","Japan, Panama","Fish Catching, General Cargo","2007-05-07 15:40","","Very serious marine casualty","","In the Inland Sea (Seto Naikai), Japan","Coastal waters","1","Japan"
"C0006549","2","KANEMITSU MARU, MIGHTY DANDY (IMO 9325673)","KANEMITSU MARU: , MIGHTY DANDY (IMO 9325673): ","Unknown, Panama","Fish Catching, General Cargo","2007-05-07 15:40","","Very serious marine casualty","34° 17.40' N 133° 37.80' E","BISAN","","0",""
"C0006449","1","GETALDIC (IMO 9137428)","GETALDIC (IMO 9137428): ","Croatia","","2007-05-05 22:45","","Marine casualty","38° 21.70' N 121° 22.40' E","Bo Hai Sea","Coastal waters","0",""
"C0007098","1","EMUNA (IMO 9238387)","EMUNA (IMO 9238387): ","Netherlands (Kingdom of)","","2007-05-05 19:20","","Marine incident","53° 53.70' N 9° 09.20' E","Brunsbuttel, South Quay","At berth","1","Unknown"
"C0006412","2","CHEMICARRY NO. 1 (IMO 9019676), YI SHUN (IMO 7700908)","CHEMICARRY NO. 1 (IMO 9019676): , YI SHUN (IMO 7700908): ","Republic of Korea, Sierra Leone","Chemical Tanker, Bulk Dry","2007-05-04 18:17","","Very serious marine casualty","","Jeonnam Shinangun Heuksando sea","","0",""
"C0006618","1","AMADEO (IMO 8601836)","AMADEO (IMO 8601836): ","Panama","Oil Tanker","2007-05-02 22:00","","Marine casualty","","CONSTANTA","","1","Panama"
"C0006139","1","STENA BRITANNICA (IMO 9235517)","STENA BRITANNICA (IMO 9235517): ","United Kingdom","","2007-05-01 08:15","","Marine incident","","Harwich-UK","At berth","0",""
"C0007187","1","GOURINIS (IMO 7925118)","GOURINIS (IMO 7925118): ","France","","2007-04-30 12:30","","Very serious marine casualty","","Off Presqu'île de Quiberon","","1","France"
"C0006448","1","CORONIS (IMO 9299616)","CORONIS (IMO 9299616): ","Bahamas","","2007-04-28 11:20","","Marine casualty","","South China Sea","At berth","0",""
"C0006406","1","HYUNDAI CONTINENTAL (IMO 8517918)","HYUNDAI CONTINENTAL (IMO 8517918): ","Republic of Korea","Bulk Dry","2007-04-27 22:35","","Marine casualty","","NO.4 Pier of GwangYang port, Korea","","1","Republic of Korea"
"C0006749","1","SEACOD (IMO 9352315)","SEACOD (IMO 9352315): ","Germany","Oil Tanker","2007-04-27 11:00","","Very serious marine casualty","44° 34.50' N 36° 49.10' W","North-West of the Azores, North Atlantic Ocean","Open sea","1","Germany"
"C0006394","1","SAN REMO (IMO 6507983)","SAN REMO (IMO 6507983): ","Saint Vincent and the Grenadines","General Cargo","2007-04-26 03:21","","Marine casualty","57° 39.35' N 11° 42.71' E","Gothenburg arkipelago","","1","Sweden"
"C0007114","1","MEDINA CARRIER (IMO 8223373)","MEDINA CARRIER (IMO 8223373): ","Bahamas","","2007-04-25 05:40","","Marine casualty","7° 38.70' N 126° 35.20' E","East Coast of Mindanao","","0",""
"C0006256","1","BOW SANTOS (IMO 9303651)","BOW SANTOS (IMO 9303651): ","Panama","Chemical Tanker","2007-04-23 22:37","","Marine incident","29° 37.00' N 95° 01.00' W","BAYPORT, HOUSTON TX. U.S.A.","At berth","0",""
"C0006773","2","PETER CROMBIE, SILKY OCEAN (IMO 9118446)","PETER CROMBIE: , SILKY OCEAN (IMO 9118446): ","Australia, Panama","Fish Catching, Bulk Dry","2007-04-23 11:50","","Marine casualty","37° 38.00' S 139° 43.00' E","South Australian Coast","Coastal waters","1","Australia"
"C0006375","1","SUNSHINE (IMO 7806180)","SUNSHINE (IMO 7806180): ","Panama","General Cargo","2007-04-22 17:15","","Very serious marine casualty","","35 MILES NORTH OF LIBYIAN COAST","Open sea","1","Panama"
"C0006462","1","KYOKUZAN (IMO 8626719)","KYOKUZAN (IMO 8626719): ","Panama","","2007-04-22 06:45","","Very serious marine casualty","36° 47.36' N 123° 35.57' E","Yellow China Sea","Open sea","0",""
"C0006453","1","ACACIA (IMO 9078464)","ACACIA (IMO 9078464): ","Hong Kong, China","","2007-04-21 18:59","","Marine casualty","37° 16.70' N 122° 52.50' E","Bo Hai Sea","","0",""
"C0006872","1","HERCULES (IMO 8907060)","HERCULES (IMO 8907060): ","Faroes, Denmark","Other Fishing","2007-04-20 20:55","","Very serious marine casualty","41° 20.00' S 79° 17.00' W","South Pacific Ocean","Open sea","2","Denmark; Faroes, Denmark"
"C0006422","1","ND1379","ND1379: ","Viet Nam","Bulk Dry","2007-04-20 17:00","","Very serious marine casualty","21° 34.00' N 108° 28.00' E","South China Sea","Anchorage","0",""
"C0006480","1","FLY EAGLE (IMO 8901614)","FLY EAGLE (IMO 8901614): ","Panama","","2007-04-19 06:34","","Marine casualty","","Guang Zhou Port in China","Port approach","0",""
"C0006521","1","MARINE EAGLE (IMO 8301436)","MARINE EAGLE (IMO 8301436): ","Panama","General Cargo","2007-04-17 14:50","","Marine incident","42° 34.60' N 132° 52.60' E","OPEN SEA","Open sea","0",""
"C0006196","1","JANE (IMO 8721002)","JANE (IMO 8721002): ","Saint Vincent and the Grenadines","General Cargo","2007-04-17 04:00","","Marine casualty","","Off Isohama Fishing port, Yamamoto Cho, Miyagi Prefecture, Japan","","0",""
"C0007089","1","GAS MONARCH (IMO 9151149)","GAS MONARCH (IMO 9151149): ","Bahamas","","2007-04-16 21:39","","Marine casualty","","6 miles ESE of Lowestof","","1","United Kingdom"
"C0006195","1","SHUNLIAN 9 (IMO 8806280)","SHUNLIAN 9 (IMO 8806280): ","Cambodia","General Cargo","2007-04-16 15:30","","Marine casualty","","At Teizan No.3 wharf, Shiogama, Miyagi Prefecture, Japan","","0",""
"C0006798","1","ALI RIZA DENIZ (IMO 7364819)","ALI RIZA DENIZ (IMO 7364819): ","Panama","Ro-Ro Cargo","2007-04-14 09:00","","Marine casualty","37° 39.60' N 23° 59.78' E","SOUTH OF LEGRENA BAY (SARONIC GULF)","Anchorage","2","Panama; Panama"
"C0006488","2","AUDACITY (IMO 9134751), LEONIS (IMO 9335707)","AUDACITY (IMO 9134751): , LEONIS (IMO 9335707): ","United Kingdom, Panama",", General Cargo","2007-04-14 00:00","","Marine casualty","53° 32.50' N 0° 13.37' E"," River Humber ","","2","United Kingdom; Panama"
"C0006360","1","BOURBON DOLPHIN (IMO 9351983)","BOURBON DOLPHIN (IMO 9351983): ","Norway","Offshore Supply","2007-04-12 17:05","","Very serious marine casualty","60° 59.20' N 3° 49.30' W","North sea","Open sea","2","Norway; Norway"
"C0006372","1","KOBEE V (IMO 7932903)","KOBEE V (IMO 7932903): ","Panama","Passenger","2007-04-12 06:20","","Very serious marine casualty","34° 55.60' N 129° 19.79' E","14 MILES FROM BUSAN","Canal","1","Panama"
"C0007288","1","SICHEM ANELINE (IMO 9171735)","SICHEM ANELINE (IMO 9171735): ","Marshall Islands","","2007-04-11 17:30","","Marine casualty","45° 38.60' N 73° 28.60' W","Port of Montréal, Quebec","","1","Unknown"
"C0006137","1","TROPICAL BREEZE (IMO 9256444)","TROPICAL BREEZE (IMO 9256444): ","Panama","Other Bulk Dry","2007-04-11 15:50","","Marine incident","20° 51.95' N 106° 41.50' E","HAIPHONG PORT BERTH NO. 4","At berth","0",""
"C0006548","1","TAURACAVOR","TAURACAVOR: ","Panama","Dredging","2007-04-11 15:35","","Very serious marine casualty","33° 17.20' N 77° 50.10' W","Open Sea","","0",""
"C0006151","1","BAHIA BLANCA (IMO 9156589)","BAHIA BLANCA (IMO 9156589): ","Panama","Bulk Dry","2007-04-11 02:44","","Marine incident","8° 22.41' N 62° 40.53' W","ORINOCO RIVER","River","0",""
"C0006293","1","SCAN FJELL (IMO 7700609)","SCAN FJELL (IMO 7700609): ","DIS (Denmark)","General Cargo","2007-04-11 02:00","","Marine casualty","58° 00.00' N 7° 30.00' E","Mannefjorden","Inland waters","1","Denmark"
"C0006426","1","MSC SONIA (IMO 7111999)","MSC SONIA (IMO 7111999): ","Panama","Container","2007-04-10 09:45","","Marine incident","37° 48.80' S 144° 54.90' E","MELBOURNE, EAST SWANSON DOCK, BERTH N01","At berth","1","Australia"
"C0007540","1","CAMLIN STAR","CAMLIN STAR: ","Unknown","","2007-04-09 00:00","","Marine casualty","","Banacher, Co. Offaly","","1","Ireland"
"C0006452","2","HARVEST (IMO 8201026), JIN HAI KUN (IMO 8817320)","HARVEST (IMO 8201026): , JIN HAI KUN (IMO 8817320): ","Belize, China","General Cargo, General Cargo","2007-04-08 04:01","","Very serious marine casualty","28° 19.90' N 122° 02.70' E","East China Sea","Coastal waters","1","China"
"C0006194","2","EIFUKU MARU NO.7, YINHE NO. 1 (IMO 8811089)","EIFUKU MARU NO.7: , YINHE NO. 1 (IMO 8811089): ","Japan, Cambodia","General Cargo, General Cargo","2007-04-07 05:17","","Very serious marine casualty","","Off Susami Cho, Wakayama Prefecture, Japan","Coastal waters","1","Japan"
"C0006112","1","SEA DIAMOND (IMO 8406731)","SEA DIAMOND (IMO 8406731): ","Greece","Passenger","2007-04-05 16:00","","Marine incident","","Santorini, Greece","","0",""
"C0007721","1","ASTORIA (IMO 8000214)","ASTORIA (IMO 8000214): ","Bahamas","","2007-04-05 10:30","","Very serious marine casualty","","Kerkyra, Corfu","","0",""
"C0006123","1","CELTIC AMBASSADOR (IMO 8917417)","CELTIC AMBASSADOR (IMO 8917417): ","United Kingdom","General Cargo","2007-04-05 03:30","","Marine casualty","42° 28.50' N 15° 44.40' E","AT SEA","","0",""
"C0006381","1","SHIRANE (IMO 9202584)","SHIRANE (IMO 9202584): ","Panama","Bulk Dry","2007-04-02 10:10","","Marine casualty","33° 01.40' S 152° 00.80' E","APPROX 15 MILES OFF NEWCASTLE","Coastal waters","2","Australia; Panama"
"C0006895","1","MALAVIYA TWO (IMO 8301711)","MALAVIYA TWO (IMO 8301711): ","India","","2007-04-02 09:37","","Marine casualty","","Victoria Dock, Mumbai, India","At berth","0",""
"C0006193","2","CANARIAN REEFER (IMO 9081655), TAKEKO (IMO 9184201)","CANARIAN REEFER (IMO 9081655): , TAKEKO (IMO 9184201): ","Panama, Panama","Refrigerated Cargo, Container","2007-04-01 00:25","","Marine casualty","","About 7 mile, north of Kusagaki Island, Kagoshima Prefecture, Japan","","0",""
"C0006162","2","K. LARSEN, MISTRAL (IMO 9045651)","K. LARSEN: , MISTRAL (IMO 9045651): ","Denmark, Türkiye","Fish Catching, General Cargo","2007-03-28 21:49","","Marine casualty","57° 41.00' N 9° 54.00' E","Skagerrak","","1","Denmark"
"C0006527","1","ANTILLES II (IMO 9223667)","ANTILLES II (IMO 9223667): ","Panama","Bulk Dry","2007-03-28 05:20","","Marine casualty","27° 37.20' N 82° 39.00' W","BAY OF TAMPA","Inland waters","1","Panama"
"C0006319","1","SKARPOE (IMO 9325142)","SKARPOE (IMO 9325142): ","Cyprus","General Cargo","2007-03-27 04:35","","Marine casualty","55° 11.00' N 14° 42.00' E","Baltic Sea","Coastal waters","1","Denmark"
"C0006189","1","MOL INGENUITY (IMO 9006631)","MOL INGENUITY (IMO 9006631): ","Panama","Container","2007-03-27 00:04","","Very serious marine casualty","47° 45.70' N 153° 46.30' E","INTERNATIONAL WATERS","","0",""
"C0006471","1","QN 4368","QN 4368: ","Viet Nam","Bulk Dry","2007-03-26 15:00","","Very serious marine casualty","21° 33.55' N 108° 34.43' E","South China Sea","Port approach","0",""
"C0006108","1","CABO PILAR (IMO 9298777)","CABO PILAR (IMO 9298777): ","Panama","Oil Tanker","2007-03-25 22:45","","Marine incident","13° 05.10' S 38° 32.40' W","Proximities Cabo Santo Antonio","","0",""
"C0006408","1","STAR MARINER (IMO 9301316)","STAR MARINER (IMO 9301316): ","Republic of Korea","Container","2007-03-25 20:10","","Very serious marine casualty","31° 24.00' N 121° 34.00' E","Shanghai, China","","1","Republic of Korea"
"C0006675","1","TYCHO BRAHE (IMO 9007116)","TYCHO BRAHE (IMO 9007116): ","DIS (Denmark)","Passenger/Ro-Ro Cargo","2007-03-24 13:01","","Marine casualty","","Port of Helsingborg","Port","0",""
"C0006355","1","AMERICAN CONSTITUTION (IMO 7734595)","AMERICAN CONSTITUTION (IMO 7734595): ","Panama","Offshore Supply","2007-03-23 11:00","","Marine casualty","29° 54.90' N 93° 53.30' W","R&R SHIPYARD, PORT ARTHUR, TX, USA","Port","1","Panama"
"C0006113","1","SHETLAND (IMO 7924035)","SHETLAND (IMO 7924035): ","United Kingdom","Liquefied Gas","2007-03-22 23:57","","Marine casualty","29° 14.00' N 95° 15.00' W","Houston","At berth","0",""
"C0007192","1","VOLGO-BALT 209 (IMO 8844957)","VOLGO-BALT 209 (IMO 8844957): ","Russian Federation","","2007-03-22 20:25","","Marine casualty","53° 59.10' N 8° 16.80' E","Lower Elbe River, between Buoys 3 and 5","River","1","Germany"
"C0006148","1","REINA ROSA (IMO 9112569)","REINA ROSA (IMO 9112569): ","Philippines","Ro-Ro Cargo","2007-03-22 07:08","","Marine incident","","At the west wharf, Kogakurayanagi District, Nagasaki Port, Japan","","0",""
"C0006461","1","JING BO HU (IMO 8108913)","JING BO HU (IMO 8108913): ","China","","2007-03-21 19:15","","Marine casualty","","South China Sea","Port approach","0",""
"C0006593","1","UNICORN ACE (IMO 9174256)","UNICORN ACE (IMO 9174256): ","Panama","General Cargo","2007-03-21 00:00","","Very serious marine casualty","","currimao","Open sea","1","Panama"
"C0006242","1","CHEMSTAR EAGLE (IMO 9185920)","CHEMSTAR EAGLE (IMO 9185920): ","Panama","Oil Tanker","2007-03-19 06:05","","Marine incident","","LEGHORN ANCHORAGE","Anchorage","1","Panama"
"C0006718","2","NORMA JEAN, SEATOW 61","NORMA JEAN: , SEATOW 61: ","Unknown, New Zealand",", Other Non-Seagoing","2007-03-18 06:25","","Very serious marine casualty","24° 55.00' S 113° 35.00' E","Carnarvon, Western Australia","Anchorage","3","Australia; Australia; New Zealand"
"C0006460","2","HUI RONG (IMO 7525748), PENG YAN (IMO 8020563)","HUI RONG (IMO 7525748): , PENG YAN (IMO 8020563): ","Hong Kong, China, China",", Bulk Dry","2007-03-17 22:51","","Very serious marine casualty","30° 32.50' N 123° 15.60' E","East China Sea","Coastal waters","1","China"
"C0006147","1","HUMEN BRIDGE","HUMEN BRIDGE: ","Panama","Container","2007-03-16 15:15","","Marine casualty","","In the Inland Sea (Seto Naikai), Japan","Coastal waters","0",""
"C0006146","1","ZHONG SHENG (IMO 7921760)","ZHONG SHENG (IMO 7921760): ","Cambodia","General Cargo","2007-03-16 07:40","","Marine incident","","In Kisarazu Port, Chiba Prefecture, Japan","","0",""
"C0006474","1","SUMIRE (IMO 9153070)","SUMIRE (IMO 9153070): ","Panama","","2007-03-14 23:54","","Marine incident","","Guang Zhou Port","Port approach","0",""
"C0007219","2","LEENDERT DE MOL (IMO 9223100), WINONA (IMO 9255622)","LEENDERT DE MOL (IMO 9223100): , WINONA (IMO 9255622): ","Netherlands (Kingdom of), Antigua and Barbuda",", General Cargo","2007-03-14 11:25","","Marine casualty","","Westerschelde","Inland waters","0",""
"C0006093","1","OCEAN SURVEYOR","OCEAN SURVEYOR: ","United States","Research","2007-03-12 19:55","","Marine incident","22° 46.63' S 43° 08.27' W","proximity of Nhanquetá Island, Guanabara Bay, Rio de Janeiro","","0",""
"C0006424","1","AN PING 6 (IMO 8301929)","AN PING 6 (IMO 8301929): ","China","Bulk Dry","2007-03-10 03:51","","Marine incident","","South China Sea","Port approach","0",""
"C0006145","1","ST CHAMPION (IMO 8900971)","ST CHAMPION (IMO 8900971): ","Saint Vincent and the Grenadines","General Cargo","2007-03-09 08:00","","Marine casualty","","Off Kaga City, Ishikawa Prefecture, Japan","","0",""
"C0006478","2","MSC JOANNA (IMO 9304435), W. D. FAIRWAY (IMO 9132454)","MSC JOANNA (IMO 9304435): , W. D. FAIRWAY (IMO 9132454): ","Panama, Netherlands (Kingdom of)","Container, ","2007-03-08 13:09","","Marine casualty","35° 55.20' N 118° 07.00' E","Tian Jin Port","Port","0",""
"C0006086","1","DISCOVERER (IMO 8209028)","DISCOVERER (IMO 8209028): ","Malta","Bulk Dry","2007-03-08 09:10","","Marine incident","22° 53.43' S 43° 10.90' W","Access channel to Rio de Janeiro's Harbor","","0",""
"C0006144","1","KODAIJISAN (IMO 9249049)","KODAIJISAN (IMO 9249049): ","Panama","Liquefied Gas","2007-03-06 03:30","","Marine casualty","","At oil berth in Nagoya Port, Aichi Prefecture, Japan","","0",""
"C0006483","1","MMM GALVESTON (IMO 9009671)","MMM GALVESTON (IMO 9009671): ","Malaysia","","2007-03-04 20:00","","Very serious marine casualty","37° 34.00' N 120° 30.00' E","Bo Hai Sea","Port","0",""
"C0006075","1","PRIDE OF HULL (IMO 9208629)","PRIDE OF HULL (IMO 9208629): ","United Kingdom","","2007-03-04 02:24","","Marine incident","53° 01.50' N 1° 33.00' E","North Sea","Open sea","0",""
"C0006104","1","LARGS BAY (IMO 9240756)","LARGS BAY (IMO 9240756): ","United Kingdom","Passenger/Ro-Ro Cargo","2007-03-03 17:11","","Marine incident","50° 10.00' N 6° 09.00' W","Lands End","Coastal waters","0",""
"C0006516","1","DOKKEN (IMO 8209119)","DOKKEN (IMO 8209119): ","Panama","Oil Tanker","2007-03-03 01:12","","Marine casualty","","DURBAN ANCHORAGE- PILOT STN - 022(T) X 2.40NM","","0",""
"C0006477","1","VEGA TOPAS (IMO 9192040)","VEGA TOPAS (IMO 9192040): ","Antigua and Barbuda","","2007-03-02 08:25","","Very serious marine casualty","36° 56.60' N 117° 57.70' E","Tian Jin Port","Port","1","Antigua and Barbuda"
"C0006080","1","SWIFT ARROW (IMO 8918239)","SWIFT ARROW (IMO 8918239): ","Bahamas","General Cargo","2007-02-28 16:18","","Marine incident","25° 29.81' S 48° 29.72' W","Port of Paranaguá","Port approach","0",""
"C0007085","1","MONTROSE (IMO 9231004)","MONTROSE (IMO 9231004): ","Liberia","","2007-02-28 06:00","","Marine incident","","Chesapeake Bay","","1","Unknown"
"C0006857","1","TROPICAL STAR (IMO 7705556)","TROPICAL STAR (IMO 7705556): ","Panama","Bulk Dry","2007-02-27 23:40","","Very serious marine casualty","28° 08.00' N 122° 51.00' E","East  China Sea","Archipelagos","1","China"
"C0006880","1","PORT VICTORIA (IMO 9262637)","PORT VICTORIA (IMO 9262637): ","Marshall Islands","","2007-02-27 09:05","","Marine casualty","33° 35.00' S 71° 38.00' W","PUERTO SAN ANTONIO","","1","Chile"
"C0006482","1","HSIN YING (IMO 9236133)","HSIN YING (IMO 9236133): ","Belize","","2007-02-26 06:15","","Marine casualty","23° 13.00' N 118° 25.00' E","South China Sea","Coastal waters","0",""
"C0006627","1","SUSAKI WING (IMO 9142954)","SUSAKI WING (IMO 9142954): ","Panama","Bulk Dry","2007-02-26 05:20","","Marine casualty","","TAURANGA, in port","","0",""
"C0007103","1","ANNABELLA (IMO 9354363)","ANNABELLA (IMO 9354363): ","United Kingdom","","2007-02-26 00:00","","Marine incident","","Baltic Sea, presumed near to Gotland Island","","1","Unknown"
"C0006100","1","TIN YI (IMO 7827952)","TIN YI (IMO 7827952): ","Cambodia","General Cargo","2007-02-24 20:25","","Marine casualty","","Off Kobe Lighthouse, Hyogo Prefecture, Japan","","0",""
"C0006495","1","LEVINA I","LEVINA I: ","Indonesia","Passenger / General Cargo","2007-02-22 00:00","","Very serious marine casualty","","Java Sea, 50 miles from Jakarta, en route to Bangka island","","1","Indonesia"
"C0006099","1","S FIGHTER","S FIGHTER: ","Antigua and Barbuda","General Cargo","2007-02-21 08:50","","Marine incident","","At wharf of Ujina Kaigan, Hiroshima Port, Japan","","0",""
"C0006542","1","TOURCOING (IMO 7705946)","TOURCOING (IMO 7705946): ","Singapore","Ro-Ro Cargo","2007-02-20 18:58","","Very serious marine casualty","8° 27.00' N 72° 10.90' E","Arabian Sea","","1","Singapore"
"C0007119","1","MARE LIBERUM","MARE LIBERUM: ","France","Fish Catching","2007-02-20 11:00","","Very serious marine casualty","","Off Île D'Yeu","","1","France"
"C0006074","1","THOR SWAN (IMO 9006215)","THOR SWAN (IMO 9006215): ","DIS (Denmark)","General Cargo","2007-02-19 10:00","","Marine casualty","5° 55.40' N 97° 08.20' E","The Indian Ocean","Open sea","0",""
"C0006098","1","NISSHIN MARU (IMO 8705292)","NISSHIN MARU (IMO 8705292): ","Japan","Other Fishing","2007-02-15 02:00","","Marine casualty","","Off the coast of Antarctica","","0",""
"C0006097","1","ZENITH LIGHT (IMO 9016428)","ZENITH LIGHT (IMO 9016428): ","Republic of Korea","General Cargo","2007-02-14 15:20","","Very serious marine casualty","","Off Daio-saki, Mie Prefecture, Japan","","0",""
"C0007225","2","NEDLLOYD AFRICA (IMO 8915706), YI SHUN FA","NEDLLOYD AFRICA (IMO 8915706): , YI SHUN FA: ","Netherlands (Kingdom of), Unknown","Container, ","2007-02-14 00:00","","Very serious marine casualty","","Taiwan, China","Open sea","0",""
"C0006464","1","MARINE CHEMIST (IMO 9179488)","MARINE CHEMIST (IMO 9179488): ","Republic of Korea","","2007-02-13 14:26","","Very serious marine casualty","31° 55.80' N 120° 14.60' E","Chang Jiang River in China","River","0",""
