Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C1000470","1","VOYAGER (IMO 6523925)","VOYAGER (IMO 6523925): ","Indonesia","Passenger/Ro-Ro Cargo","2023-05-24 00:00","Grounding - while drifting","Very serious marine casualty","13° 27.00' N 144° 40.00' E","","Unknown","0",""
"C1000094","1","SABRINA FAIR (IMO 9911630)","SABRINA FAIR (IMO 9911630): Y","Liberia","Bulk Dry","2023-05-18 08:00","Others - Others","Marine casualty","1° 24.50' S 126° 48.70' E","Open sea","Open sea","1","Liberia"
"C0013812","1","LU PENG YUAN YU 028 (IMO 8775651)","LU PENG YUAN YU 028 (IMO 8775651): ","China","Fish Catching","2023-05-17 00:00","","Very serious marine casualty","","Indian Ocean (High Seas, 2,700 NM from Australia)","","0",""
"C1000199","2","PIEDAD I (IMO 7522291), VIALLI (IMO 9538153)","PIEDAD I (IMO 7522291): , VIALLI (IMO 9538153): ","Ecuador, Singapore","Towing / Pushing, Chemical Tanker","2023-05-16 06:16","Collision - with other ship","Very serious marine casualty","3° 05.00' S 80° 10.00' W","","Unknown","1","Ecuador"
"C1000684","1","VAL DVA","VAL DVA: ","Croatia","Fish Catching","2023-05-13 00:08","Grounding - while under power","Very serious marine casualty","43° 39.80' N 15° 48.70' E","Mediterranean Region - Mediterranean Region, Mediterranean Region - Adriatic Sea","Unknown","1","Croatia"
"C1000519","1","SASEBO ECO (IMO 9675456)","SASEBO ECO (IMO 9675456): Y","Marshall Islands","Bulk Dry","2023-05-11 11:00","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Very serious marine casualty","5° 10.10' N 98° 06.90' E","Malacca Strait","Coastal waters","1","Marshall Islands"
"C1000374","1","ESTHER MIRACLE (IMO 7111810)","ESTHER MIRACLE (IMO 7111810): ","Gabon","Passenger/Ro-Ro Cargo","2023-05-09 03:58","Flooding/foundering - foundering","Very serious marine casualty","0° 13.10' N 9° 12.26' E","LIBREVILLE, GABON","Unknown","0",""
"C1000040","1","DON FRANCO","DON FRANCO: N","Argentina","Fish Catching","2023-05-04 19:12","Flooding/foundering - flooding","Marine casualty","36° 15.00' N 55° 26.00' W","ZEE Argentina","Coastal waters","0",""
"C1000517","1","ERGUVAN S (IMO 9603063)","ERGUVAN S (IMO 9603063): Y","Marshall Islands","Bulk Dry","2023-05-03 10:00","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","22° 26.20' N 97° 46.20' W","Offshore Altamira, Mexico","Anchorage","1","Marshall Islands"
"C1000016","1","PACIFIC ENDEAVOR (IMO 9913200)","PACIFIC ENDEAVOR (IMO 9913200): Y","Hong Kong, China","General Cargo","2023-05-02 08:17","Occupational accident - Others","Very serious marine casualty","24° 24.79' N 118° 02.70' E","ZHANGZHOU, CHINA","At berth","1","Hong Kong, China"
"C1000380","1","PABLO (IMO 9133587)","PABLO (IMO 9133587): ","Gabon","Oil Tanker","2023-05-01 16:00","Fire/explosion - explosion","Very serious marine casualty","2° 01.53' N 104° 44.50' E","","Open sea","0",""
"C1000553","1","STRATEGIC HARMONY (IMO 9689897)","STRATEGIC HARMONY (IMO 9689897): Y","Singapore","Bulk Dry","2023-05-01 13:35","Occupational accident - Others","Very serious marine casualty","2° 09.00' N 46° 31.00' W","North Atlantic Ocean","Open sea","1","Singapore"
"C1000342","1","NEW MARINE (IMO 9745823)","NEW MARINE (IMO 9745823): N","Nauru","Fish Catching","2023-04-29 23:50","Fire/explosion - fire","Marine casualty","2° 33.00' S 165° 40.00' E","REPUBLIC OF NAURU","Open sea","1","Nauru"
"C1000266","1","PENTALINA (IMO 9437969)","PENTALINA (IMO 9437969): ","United Kingdom","Passenger","2023-04-29 18:27","Loss of control - loss of propulsion power","Marine casualty","58° 49.97' N 2° 57.72' W","","Port approach","0",""
"C0013945","1","Atlanta (IMO 9513373)","Atlanta (IMO 9513373): ","Malta","General Cargo","2023-04-29 03:02","Grounding - while under power","Marine casualty","36° 15.48' N 27° 39.01' E","Mediterranean Region - Mediterranean Region, Mediterranean Region - Aegean Sea","Coastal waters","1","Malta"
"C1000097","2","HONG HAI 189 (IMO 8355554), PETITE SOEUR (IMO 9448712)","HONG HAI 189 (IMO 8355554): , PETITE SOEUR (IMO 9448712): ","Sierra Leone, Marshall Islands","Dredging, Oil Tanker","2023-04-28 09:45","Collision - with other ship","Very serious marine casualty","14° 24.50' N 120° 35.00' E","Corregidor Island","Traffic separation scheme","1","Philippines"
"C1000467","1","STELLAR WAY (IMO 9700160)","STELLAR WAY (IMO 9700160): Y","Panama","Bulk Dry","2023-04-23 07:00","Others - Others","Very serious marine casualty","20° 04.00' N 118° 31.00' E","OCURRED AT PORT HEDLAND ANCHORAGE  REPUBLIC OF AUSTRALIA","Port approach","1","Panama"
"C1000098","1","VALARIS DS-17 (IMO 9646950)","VALARIS DS-17 (IMO 9646950): ","Marshall Islands","Other Activities","2023-04-21 13:18","Occupational accident - Others","Very serious marine casualty","28° 08.18' N 15° 24.50' W","Las Palmas, Spain","At berth","1","Marshall Islands"
"C1000327","1","KALTAN (IMO 9047984)","KALTAN (IMO 9047984): Y","Russian Federation","Fish Catching","2023-04-21 00:18","Fire/explosion - fire","Very serious marine casualty","35° 11.00' N 129° 47.00' E","Sea of Japan","Open sea","2","Russian Federation; Russian Federation"
"C1000166","1","BBC EDGE (IMO 9407598)","BBC EDGE (IMO 9407598): ","Antigua and Barbuda","General Cargo","2023-04-20 06:30","Occupational accident - electrical problems, explosion, fire","Very serious marine casualty","23° 25.04' S 71° 35.72' W","South Pacific","Open sea","1","Antigua and Barbuda"
"C1000015","1","OCEAN GEMSTONE (IMO 9445239)","OCEAN GEMSTONE (IMO 9445239): Y","Hong Kong, China","General Cargo","2023-04-19 16:20","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","1° 54.20' N 101° 50.79' E","","Anchorage","1","Hong Kong, China"
"C1000534","1","HAY KAY","HAY KAY: U","Honduras","General Cargo","2023-04-19 14:20","Capsize/listing - capsize","Very serious marine casualty","16° 15.35' N 86° 05.26' W","BAY ISLANDS, HONDURAS","Inland waters","0",""
"C1000013","1","BAO SHUN (IMO 9233911)","BAO SHUN (IMO 9233911): Y","Liberia","Bulk Dry","2023-04-18 16:45","Others - Others","Very serious marine casualty","22° 28.87' N 114° 04.09' E","Hong Kong, China","Anchorage","1","Hong Kong, China"
"C1000378","1","WILSON SKAW (IMO 8918459)","WILSON SKAW (IMO 8918459): ","Barbados","General Cargo","2023-04-18 13:25","Flooding/foundering - foundering","Very serious marine casualty","65° 35.50' N 21° 15.27' W","","Unknown","0",""
"C1000379","1","TIGER STAR (IMO 9084891)","TIGER STAR (IMO 9084891): ","Unknown","Tanker","2023-04-17 19:00","Fire/explosion - fire","Very serious marine casualty","1° 41.00' N 104° 41.18' E","","Unknown","0",""
"C1000769","1","SAINT BERNARD","SAINT BERNARD: ","France","Towing / Pushing","2023-04-17 16:38","Capsize/listing - capsize","Very serious marine casualty","43° 31.76' N 1° 31.33' W","North Atlantic Ocean - Bay of Biscay, North Atlantic Ocean - North Atlantic Ocean","Port","1","France"
"C1000020","1","EQUINOX SEAS (IMO 9229697)","EQUINOX SEAS (IMO 9229697): ","Cayman Islands (United Kingdom)","Bulk Dry","2023-04-17 13:50","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","37° 26.20' N 24° 56.50' E","Syros, Greece","Port","1","United Kingdom"
"C1000613","2","MTUG "SURIGAO STRAIT", MV "SPAN ASIA 33"","MTUG "SURIGAO STRAIT": Y, MV "SPAN ASIA 33": Y","Philippines, Philippines","Towing / Pushing, General Cargo","2023-04-17 07:45","Capsize/listing - capsize","Very serious marine casualty","9° 46.97' N 125° 30.17' E","SURIGAO CITY","Port","1","Philippines"
"C1000403","1","HENG YU 6 (IMO 9517032)","HENG YU 6 (IMO 9517032): Y","China","Chemical Tanker","2023-04-14 13:28","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","23° 49.90' N 117° 59.59' E","13 nautical miles southeast of Jiangjunao in Zhangzhou","Coastal waters","0",""
"C1000077","2","Onepoto, Waitere","Onepoto: N, Waitere: N","New Zealand, New Zealand","Other Activities, Passenger","2023-04-13 11:47","Collision - with other ship","Very serious marine casualty","35° 18.55' S 174° 07.38' E","Off Paihia, Bay of Islands","Inland waters","0",""
"C1000612","1","PRINS DER NEDERLANDEN (IMO 9263899)","PRINS DER NEDERLANDEN (IMO 9263899): Y","Cyprus","Dredging","2023-04-11 09:40","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","14° 15.60' N 120° 03.70' E","MANILA BAY","Coastal waters","1","Philippines"
"C1000559","1","VIGOR SW (IMO 9383508)","VIGOR SW (IMO 9383508): Y","Panama","General Cargo","2023-04-09 08:45","Occupational accident - Others","Marine casualty","19° 15.50' N 105° 55.79' E","","Coastal waters","1","Panama"
"C1000678","1","CALISTA","CALISTA: ","France","Fish Catching","2023-04-05 06:00","Capsize/listing - capsize","Very serious marine casualty","49° 45.37' N 0° 48.34' W","","Coastal waters","1","France"
"C1000377","1","JOE 2 (IMO 9070515)","JOE 2 (IMO 9070515): ","Guinea-Bissau","General Cargo","2023-04-05 04:22","Flooding/foundering - foundering","Very serious marine casualty","25° 55.09' N 30° 29.00' E","","Unknown","0",""
"C1000486","1","ORIENTAL WIND (IMO 9866407)","ORIENTAL WIND (IMO 9866407): ","Panama","Bulk Dry","2023-04-03 18:04","Occupational accident - Others","Very serious marine casualty","24° 27.29' N 86° 34.59' W","OPEN SEA","Open sea","1","Panama"
"C1000306","1","LUCIE SCHULTE (IMO 9301926)","LUCIE SCHULTE (IMO 9301926): Y","Singapore","Container","2023-04-03 13:40","Unknown - Unknown","Very serious marine casualty","44° 50.00' N 20° 44.29' W","Atlantic Ocean","Open sea","1","Singapore"
"C1000240","1","ANU BHUM (IMO 9572410)","ANU BHUM (IMO 9572410): ","Thailand","Other Activities","2023-04-02 03:00","Capsize/listing - capsize","Very serious marine casualty","10° 41.20' N 99° 38.00' E","gulf of Thailand","Coastal waters","0",""
"C1000167","1","MAREN (IMO 9245677)","MAREN (IMO 9245677): ","Antigua and Barbuda","Container","2023-04-02 02:17","Grounding - while under power","Marine casualty","42° 00.15' N 33° 17.04' E","Kerempe/Zonguldak","Coastal waters","0",""
"C1000444","1","XIN HE DA (IMO 9367891)","XIN HE DA (IMO 9367891): Y","Panama","Container","2023-04-02 01:37","Occupational accident - slipping, stumbling, falling of person
overboard","Marine casualty","27° 20.10' N 126° 37.09' E","the Incheon Port, Korea","Port approach","1","Panama"
"C0013971","2","Lacerta, WILSON MONSOON (IMO 9163582)","Lacerta: , WILSON MONSOON (IMO 9163582): ","Netherlands (Kingdom of), Barbados","Other Activities, General Cargo","2023-03-30 21:45","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Very serious marine casualty","52° 28.46' N 4° 22.91' E","North Atlantic Ocean - North Sea","Coastal waters","2","Netherlands (Kingdom of); Netherlands (Kingdom of)"
"C1000003","1","LADY MARY JOY 3 (IMO 9006760)","LADY MARY JOY 3 (IMO 9006760): Y","Philippines","Passenger/Ro-Ro Cargo","2023-03-29 22:25","Fire/explosion - fire","Very serious marine casualty","6° 43.61' N 121° 56.00' E","Malamaui Island, Basilan","Coastal waters","1","Philippines"
"C1000127","1","ZIM NORFOLK (IMO 9710220)","ZIM NORFOLK (IMO 9710220): Y","Liberia","Container","2023-03-27 18:30","Occupational accident - body movement under or with physical
stress (generally leading to an internal
injury)","Very serious marine casualty","34° 35.59' S 58° 20.95' W","Buenos Aires","Strait/channel","1","Liberia"
"C0013929","1","LE MELANY","LE MELANY: ","France","Fish Catching","2023-03-27 08:27","Capsize/listing - capsize","Very serious marine casualty","42° 50.00' N 3° 00.00' E","Mediterranean Region - Mediterranean Region","Coastal waters","1","France"
"C0013957","1","BRIJUNKA","BRIJUNKA: ","Croatia","Passenger","2023-03-27 03:00","Contact - with fixed object","Very serious marine casualty","44° 55.02' N 13° 46.27' E","Mediterranean Region - Adriatic Sea","Port","1","Croatia"
"C0013789","1","KRISTIN (IMO 8525537)","KRISTIN (IMO 8525537): ","Indonesia","Oil Tanker","2023-03-26 02:50","","Very serious marine casualty","","Off the coast of Lombok","","0",""
"C1000221","1","ATLANTIC VISION (IMO 9211509)","ATLANTIC VISION (IMO 9211509): ","Canada","Passenger/Ro-Ro Cargo","2023-03-23 17:40","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Marine casualty","49° 00.00' N 66° 58.00' W","Les Méchins, Quebec","At berth","1","Canada"
"C0013938","1","GRETA K (IMO 9800374)","GRETA K (IMO 9800374): ","Malta","Chemical Tanker","2023-03-21 15:18","Loss of control - loss of containment","Marine casualty","41° 10.81' N 8° 42.35' W","North Atlantic Ocean - North Atlantic Ocean","Port","1","Malta"
"C1000455","1","ROVER (IMO 8827349)","ROVER (IMO 8827349): Y","Saint Vincent and the Grenadines","Other Dry Cargo","2023-03-20 17:30","Others - Others","Marine casualty","25° 25.12' N 55° 19.29' E","","Anchorage","1","Panama"
"C1000602","1","HONG FA SHANG HAI (IMO 9133410)","HONG FA SHANG HAI (IMO 9133410): ","Liberia","Other Dry Cargo","2023-03-16 15:35","Occupational accident - Others","Very serious marine casualty","5° 17.10' N 93° 48.70' E","","Open sea","1","Liberia"
"C1000777","1","PALLADIUM (IMO 9773923)","PALLADIUM (IMO 9773923): Y","Liberia","Oil Tanker","2023-03-14 09:14","Occupational accident - Others","Very serious marine casualty","49° 12.00' N 4° 58.00' W","","Open sea","1","Liberia"
"C1000027","1","HMCS GLACIA BAY","HMCS GLACIA BAY: N","Canada","Other Activities","2023-03-14 04:20","Occupational accident - overflow, overturn, leak, flow,
vaporization, emission of material agent","Marine incident","18° 24.60' N 77° 06.82' W","Reynolds Pier","At berth","0",""
"C1000376","1","FSO BENCHAMAS 2 (IMO 9169706)","FSO BENCHAMAS 2 (IMO 9169706): ","Malaysia","Oil Tanker","2023-03-14 00:00","Fire/explosion - explosion","Very serious marine casualty","10° 31.12' N 101° 15.27' E","","Unknown","0",""
"C1000474","1","GLACE BAY (IMO 9059468)","GLACE BAY (IMO 9059468): ","Canada","Other Activities","2023-03-13 04:20","Others - Others","Marine incident","18° 24.62' N 77° 06.48' W","","At berth","0",""
"C1000310","1","Calypso 2","Calypso 2: N","Anguilla (United Kingdom)","Passenger","2023-03-11 10:15","Flooding/foundering - foundering","Very serious marine casualty","18° 10.35' N 63° 09.60' W","Anguilla","Coastal waters","1","United Kingdom"
"C1000337","2","JANA JULIANA, Unregistered Tug Boat","JANA JULIANA: Y, Unregistered Tug Boat: ","Philippines, Philippines","Towing / Pushing, Towing / Pushing","2023-03-10 14:49","Capsize/listing - capsize","Very serious marine casualty","10° 20.95' N 123° 57.97' E","Tayud Consolacion, Cebu","Port approach","1","Philippines"
"C0013932","1","ISLE OF INNISFREE (IMO 8908466)","ISLE OF INNISFREE (IMO 8908466): ","Cyprus","Passenger/Ro-Ro Cargo","2023-03-03 17:56","Fire/explosion - fire","Marine casualty","51° 02.60' N 1° 30.10' E","North Atlantic Ocean - North Atlantic Ocean, North Atlantic Ocean - English Channel","Coastal waters","1","France"
"C1000375","1","HO CHUANG 996 (IMO 8593170)","HO CHUANG 996 (IMO 8593170): ","Sierra Leone","General Cargo","2023-03-03 00:01","Fire/explosion - explosion","Very serious marine casualty","25° 32.00' N 120° 57.00' E","","Open sea","0",""
"C1000576","1","DELFINA (IMO 9256248)","DELFINA (IMO 9256248): Y","Liberia","Oil Tanker","2023-02-28 13:15","Others - Others","Very serious marine casualty","25° 22.62' N 55° 03.25' E","Port Rashid, UAE","Coastal waters","1","Liberia"
"C0013948","3","LOUIS, MULTRATUG 18 (IMO 9492880), VIBIMA","LOUIS: , MULTRATUG 18 (IMO 9492880): , VIBIMA: ","Denmark, Netherlands (Kingdom of), Netherlands (Kingdom of)","Fish Catching, Towing / Pushing, Barge","2023-02-28 05:27","Collision - with other ship","Very serious marine casualty","57° 50.78' N 10° 24.55' E","North Atlantic Ocean - North Sea","Coastal waters","2","Denmark; Denmark"
"C1000002","1","PRINCESS EMPRESS (IMO 9985136)","PRINCESS EMPRESS (IMO 9985136): Y","Philippines","Oil Tanker","2023-02-28 03:20","Capsize/listing - capsize","Very serious marine casualty","13° 19.00' N 121° 31.00' E","Nauhan Point, Oriental Mindoro","Coastal waters","1","Philippines"
"C1000828","2","Biter, HEBRIDEAN PRINCESS (IMO 6409351)","Biter: N, HEBRIDEAN PRINCESS (IMO 6409351): ","United Kingdom, United Kingdom","Towing / Pushing, Passenger","2023-02-24 15:27","Capsize/listing - capsize","Very serious marine casualty","55° 56.93' N 4° 44.52' W","Greenock","Port approach","1","United Kingdom"
"C1000230","1","MED CERKEZKOY (IMO 9147215)","MED CERKEZKOY (IMO 9147215): Y","Türkiye","Container","2023-02-24 03:40","Grounding - while under power","Marine casualty","36° 25.54' N 27° 17.51' E","NW of Tilos Island","Coastal waters","0",""
"C1000372","1","YONG XING 56 (IMO 9493494)","YONG XING 56 (IMO 9493494): ","China","Bulk Dry","2023-02-23 12:00","Flooding/foundering - foundering","Very serious marine casualty","48° 23.10' N 140° 17.52' E","","Open sea","0",""
"C1000561","1","CATHERINE BRIGHT (IMO 9186924)","CATHERINE BRIGHT (IMO 9186924): Y","Panama","Bulk Dry","2023-02-23 06:00","Others - Others","Marine casualty","24° 29.88' N 56° 37.40' E","","Port","1","Panama"
"C1000274","1","DAENERYS TARGARYEN (IMO 9664249)","DAENERYS TARGARYEN (IMO 9664249): ","Nigeria","Offshore Supply","2023-02-22 16:00","Others - Others","Very serious marine casualty","4° 02.00' N 6° 09.00' E","PORT HARCOURT ANCHORAGE","Anchorage","1","Nigeria"
