fclNpdidFacility,fclNpdidCurrentOperator,fclNpdidCurrentRespCompany,fclFixedOrMoveable,fclName,fclKind,fclPhase,fclFunctions,fclGeodeticDatum,fclNsDeg,fclNsMin,fclNsSec,fclNsCode,fclEwDeg,fclEwMin,fclEwSec,fclEwCode,fclUtmHemisphere,fclUtmZone,fclNsUtm,fclEwUtm,fclRkb,fclWaterDepth,fclStartupDate,fclDesignLifetime,fclStatus,fclSurface,fclBelongsToName,fclBelongsToS,fclBelongsToKind,fclCurrentOperatorName,fclCurrentRespCompanyName,fclNationCode2,fclNationName,fclBelongsToFactPageUrl,fclFactPageUrl,fclFactMapUrl,fclSlotCapacityGross,fclSlotCapacityNet,fclDateUpdated,fclFormalName1Quadrant,fclFormalName2Block,fclPointGeometryWKT
281045,32011216,,FIXED,TUNE,MULTI WELL TEMPLATE,IN SERVICE,GAS PRODUCER,ED50,60,28,3.08,N,2,39,11.91,E,1,31,6703687.87,480934.94,0,100,2002-11-28 00:00:00,20,,N,TUNE,853376,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=853376,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281045,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281045,4,4,2024-01-02 00:00:00,30,8,POINT (2.6533083 60.4675222)
281073,2410696,,FIXED,ALBUSKJELL A-BS,JACKET TRIPOD,REMOVED,,ED50,56,38,30.55,N,2,56,26.3,E,1,31,6277657.56,496359.19,0,70,1979-05-01 00:00:00,20,,Y,ALBUSKJELL,43437,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281073,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281073,,,2024-01-02 00:00:00,1,6,POINT (2.9406389 56.6418194)
281101,2410696,,FIXED,ALBUSKJELL A-FL,JACKET TRIPOD,REMOVED,,ED50,56,38,27.67,N,2,56,28.4,E,1,31,6277568.48,496394.89,0,70,1979-05-01 00:00:00,20,,Y,ALBUSKJELL,43437,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281101,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281101,,,2024-01-02 00:00:00,1,6,POINT (2.9412222 56.6410194)
281129,2410696,,FIXED,EKOFISK BS1,JACKET TRIPOD,REMOVED,,ED50,56,32,42.3,N,3,13,2.2,E,1,31,6266909.18,513360.44,0,72,1972-01-01 00:00:00,20,,Y,EKOFISK,43506,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43506,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281129,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281129,,,2024-01-02 00:00:00,2,4,POINT (3.2172778 56.5450833)
281157,2410696,,FIXED,EKOFISK BS3,JACKET TRIPOD,IN SERVICE,,ED50,56,32,54.07,N,3,12,52.26,E,1,31,6267272.57,513189.52,0,72,1974-01-01 00:00:00,20,,Y,EKOFISK,43506,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43506,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281157,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281157,,,2024-01-02 00:00:00,2,4,POINT (3.2145167 56.5483528)
281185,2410696,,FIXED,EKOFISK BS4,JACKET TRIPOD,REMOVED,,ED50,56,33,6.17,N,3,12,38.93,E,1,31,6267645.96,512960.66,0,72,1975-01-01 00:00:00,20,,Y,EKOFISK,43506,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43506,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281185,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281185,,,2024-01-02 00:00:00,2,4,POINT (3.2108139 56.5517139)
281213,2410696,,FIXED,TOR FL,JACKET TRIPOD,SHUT DOWN,FLARE STACK,ED50,56,38,27.37,N,3,19,39.42,E,1,31,6277605.65,520094.24,0,70,1977-08-01 00:00:00,20,,Y,TOR,43520,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43520,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281213,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281213,,,2024-01-02 00:00:00,2,4,POINT (3.3276167 56.6409361)
281241,2410696,,FIXED,ALBUSKJELL F-BS,JACKET TRIPOD,REMOVED,,ED50,56,37,9.91,N,3,3,16.49,E,1,31,6275163.91,503349.59,0,70,1979-05-01 00:00:00,20,,Y,ALBUSKJELL,43437,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281241,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281241,,,2024-01-02 00:00:00,2,4,POINT (3.0545806 56.6194194)
281269,2410696,,FIXED,ALBUSKJELL F-FL,JACKET TRIPOD,REMOVED,,ED50,56,37,6.96,N,3,3,18.58,E,1,31,6275072.72,503385.29,0,70,1979-05-01 00:00:00,20,,Y,ALBUSKJELL,43437,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281269,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281269,,,2024-01-02 00:00:00,2,4,POINT (3.0551611 56.6186)
281297,2410696,,FIXED,EKOFISK SØR FL,JACKET TRIPOD,REMOVED,FLARE STACK,ED50,56,32,35.81,N,3,13,7.04,E,1,31,6266708.77,513443.75,0,72,1972-01-01 00:00:00,20,,Y,EKOFISK,43506,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43506,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281297,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281297,,,2024-01-02 00:00:00,2,4,POINT (3.2186222 56.5432806)
281325,1944954,,FIXED,EKOFISK S-BS,JACKET TRIPOD,REMOVED,,ED50,56,33,5.38,N,3,12,44.18,E,1,31,6267621.85,513050.44,0,74,1986-10-01 00:00:00,20,,Y,STATPIPE,123940,TUF,Gassco AS,,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281325,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281325,0,0,2024-01-02 00:00:00,2,4,POINT (3.2122722 56.5514944)
281353,2410696,,FIXED,EKOFISK X-BS,JACKET TRIPOD,IN SERVICE,,ED50,56,32,51.55,N,3,12,59.65,E,1,31,6267195.05,513315.98,0,76,1997-01-01 00:00:00,30,,Y,EKOFISK,43506,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43506,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281353,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281353,,,2024-01-02 00:00:00,2,4,POINT (3.2165694 56.5476528)
281381,2410696,,FIXED,EDDA FL,JACKET TRIPOD,REMOVED,,ED50,56,27,49.59,N,3,6,20.08,E,1,31,6257842.54,506505.9,0,70,1976-12-01 00:00:00,20,,Y,EDDA,43541,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43541,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281381,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281381,,,2024-01-02 00:00:00,2,7,POINT (3.1055778 56.463775)
281409,2410696,,FIXED,ELDFISK FTP-BS,JACKET TRIPOD,SHUT DOWN,,ED50,56,22,28.76,N,3,15,59.51,E,1,31,6247949.59,516462.55,0,70,1979-08-01 00:00:00,20,,Y,ELDFISK,43527,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43527,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281409,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281409,,,2024-01-02 00:00:00,2,7,POINT (3.2665306 56.3746556)
281437,2410696,,FIXED,ELDFISK FTP-FL,JACKET TRIPOD,SHUT DOWN,FLARE STACK,ED50,56,22,25.53,N,3,16,2.14,E,1,31,6247849.9,516508.06,0,70,1979-08-01 00:00:00,20,,Y,ELDFISK,43527,FIELD,ConocoPhillips Skandinavia AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43527,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281437,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281437,,,2024-01-02 00:00:00,2,7,POINT (3.2672611 56.3737583)
281465,,,FIXED,COD FL,JACKET TRIPOD,REMOVED,,ED50,57,4,6.53,N,2,26,7.52,E,1,31,6325292.31,465764.66,0,78,1977-11-01 00:00:00,20,,Y,COD,43785,FIELD,,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43785,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281465,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281465,0,0,2024-01-02 00:00:00,7,11,POINT (2.4354222 57.0684806)
281493,32011216,,FIXED,TROLL ERB,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,60,46,21,N,3,30,39,E,1,31,6737715.28,527827.43,0,324,1995-09-21 00:00:00,27,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281493,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281493,,,2024-01-02 00:00:00,31,5,POINT (3.5108333 60.7725)
281521,32011216,,FIXED,TROLL ERS,SUBSEA STRUCTURE,IN SERVICE,RISER SUPPORT,ED50,60,46,24.6,N,3,30,22.84,E,1,31,6737824.77,527582.04,0,324,1995-04-11 00:00:00,27,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281521,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281521,,,2024-01-02 00:00:00,31,2,POINT (3.5063444 60.7735)
281549,32011216,,FIXED,34/7-I-10 H TORDIS I-10,SINGLE WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,61,16,34.67,N,2,7,9.58,E,1,31,6794043.13,452781.02,0,200,1999-11-01 00:00:00,12,,N,TORDIS,43725,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43725,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281549,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281549,,,2024-01-02 00:00:00,34,7,POINT (2.1193278 61.2762972)
281577,32011216,,FIXED,34/7-I-1 H TORDIS I-1,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,16,33.35,N,2,7,10.6,E,1,31,6794002.09,452795.66,0,200,1994-06-03 00:00:00,12,,N,TORDIS,43725,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43725,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281577,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281577,,,2024-01-02 00:00:00,34,7,POINT (2.1196111 61.2759306)
281605,32011216,,FIXED,34/7-I-2 H TORDIS I-2,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,16,33.35,N,2,7,10.89,E,1,31,6794002.03,452799.98,0,200,1994-06-03 00:00:00,12,,N,TORDIS,43725,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43725,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281605,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281605,,,2024-01-02 00:00:00,34,7,POINT (2.1196917 61.2759306)
281633,32011216,,FIXED,34/7-I-3 H TORDIS I-3,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,16,34.23,N,2,7,1.6,E,1,31,6794031.12,452661.99,0,200,1994-06-03 00:00:00,12,,N,TORDIS,43725,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43725,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281633,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281633,,,2024-01-02 00:00:00,34,7,POINT (2.1171111 61.276175)
281661,32011216,,FIXED,34/7-I-11 H TORDIS I-11,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,16,34.22,N,2,7,9.64,E,1,31,6794029.2,452781.72,0,200,1999-01-01 00:00:00,12,,N,TORDIS,43725,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43725,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281661,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281661,,,2024-01-02 00:00:00,34,7,POINT (2.1193444 61.2761722)
281689,32011216,,FIXED,34/7-I-4 H TORDIS I-4,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,16,32.83,N,2,7,0.23,E,1,31,6793988.08,452641,0,200,1994-06-03 00:00:00,12,,N,TORDIS,43725,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43725,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281689,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281689,,,2024-01-02 00:00:00,34,7,POINT (2.1167306 61.2757861)
281717,32011216,,FIXED,34/7-I-5 H TORDIS I-5,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,16,35.24,N,2,7,3.52,E,1,31,6794061.99,452691,0,200,1994-06-03 00:00:00,12,,N,TORDIS,43725,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43725,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281717,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281717,,,2024-01-02 00:00:00,34,7,POINT (2.1176444 61.2764556)
281745,32011216,,FIXED,OSEBERG SØR J,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER - WATER INJECTION,ED50,60,21,16.16,N,2,54,0.28,E,1,31,6691052.27,494486.03,0,101,2005-06-15 00:00:00,20,,N,OSEBERG SØR,43645,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43645,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281745,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281745,6,6,2024-01-02 00:00:00,30,9,POINT (2.9000778 60.3544889)
281773,32011216,,FIXED,ÅSGARD O,MULTI WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,65,8,20.04,N,6,47,5.06,E,1,32,7225938.75,396089.87,0,286,2000-10-04 00:00:00,20,,N,ÅSGARD,43765,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43765,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281773,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281773,4,4,2024-01-02 00:00:00,,,POINT (6.7847389 65.1389)
281801,34925006,,FIXED,6407/9-A-55 H,SINGLE WELL TEMPLATE,SHUT DOWN,OIL PRODUCER,ED50,64,16,42.35,N,7,44,14.66,E,1,32,7128824.58,438858.99,0,286,1993-10-19 00:00:00,20,,N,DRAUGEN,43758,FIELD,OKEA ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43758,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281801,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281801,1,1,2024-01-02 00:00:00,6407,9,POINT (7.7374056 64.2784306)
281829,34925006,,FIXED,DRAUGEN PLEM 105,SUBSEA STRUCTURE,IN SERVICE,PIPELINE END MANIFOLD,ED50,64,20,49.91,N,7,50,13.82,E,1,32,7136395,443829.91,0,257,1993-10-19 00:00:00,30,,N,DRAUGEN,43758,FIELD,OKEA ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43758,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281829,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281829,,,2024-01-02 00:00:00,6407,9,POINT (7.8371722 64.3471972)
281857,34925006,,FIXED,DRAUGEN PLEM-106,SUBSEA STRUCTURE,IN SERVICE,PIPELINE END MANIFOLD,ED50,64,20,48.49,N,7,50,39.22,E,1,32,7136344.83,444169.9,0,256,1993-10-19 00:00:00,30,,N,DRAUGEN,43758,FIELD,OKEA ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43758,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281857,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281857,,,2024-01-02 00:00:00,6407,9,POINT (7.8442278 64.3468028)
281885,32011216,,FIXED,TROLL PRB,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,60,46,33,N,3,29,51,E,1,31,6738080.98,527098.3,0,324,1994-05-28 00:00:00,27,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281885,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281885,,,2024-01-02 00:00:00,31,2,POINT (3.4975 60.7758333)
281913,32011216,,FIXED,TROLL PRBN,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,60,46,23.55,N,3,30,38.25,E,1,31,6737794.09,527815.47,0,324,1998-04-01 00:00:00,25,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281913,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281913,,,2024-01-02 00:00:00,31,2,POINT (3.510625 60.7732083)
281941,32011216,,FIXED,TROLL PRBS,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,60,46,19.81,N,3,30,34.48,E,1,31,6737677.93,527759.32,0,324,1995-06-11 00:00:00,27,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281941,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281941,,,2024-01-02 00:00:00,31,2,POINT (3.5095778 60.7721694)
281969,32011216,,FIXED,TROLL PRS,SUBSEA STRUCTURE,IN SERVICE,RISER SUPPORT,ED50,60,46,29.81,N,3,30,4.22,E,1,31,6737983.8,527299.07,0,325,1995-04-10 00:00:00,27,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281969,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281969,,,2024-01-02 00:00:00,31,2,POINT (3.5011722 60.7749472)
281997,32011216,,FIXED,HEIDRUN RISER-BASE,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,65,19,24.49,N,7,19,3,E,1,32,7245733.1,421622.96,0,350,1995-08-15 00:00:00,25,,N,HEIDRUN,43771,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43771,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281997,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=281997,,,2024-01-02 00:00:00,6507,7,POINT (7.3175 65.3234694)
282025,32011216,,FIXED,HEIDRUN SDU,SUBSEA STRUCTURE,IN SERVICE,DISTRIBUTION,ED50,65,19,32,N,7,19,2,E,1,32,7245965.89,421616.23,0,345,2000-08-15 00:00:00,25,,N,HEIDRUN,43771,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43771,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282025,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282025,,,2024-01-02 00:00:00,6507,7,POINT (7.3172222 65.3255556)
282053,32011216,,FIXED,TROLL PTG,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,60,52,55.83,N,3,37,5.78,E,1,31,6749981.55,533564.9,0,338,1999-11-01 00:00:00,0,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282053,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282053,,,2024-01-02 00:00:00,31,2,POINT (3.6182722 60.882175)
282081,32011216,,FIXED,TROLL PTO,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,60,52,56.7,N,3,37,6.37,E,1,31,6750008.55,533573.55,0,338,1999-11-01 00:00:00,0,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282081,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282081,,,2024-01-02 00:00:00,31,2,POINT (3.6184361 60.8824167)
282109,32011216,,FIXED,TROLL RB1,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,60,53,20.32,N,3,36,30.57,E,1,31,6750734.3,533026.91,0,338,1999-11-01 00:00:00,0,,N,TROLL,46437,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=46437,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282109,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282109,,,2024-01-02 00:00:00,31,2,POINT (3.6084917 60.8889778)
282137,,,FIXED,NORDØST FRIGG A,MONOTOWER,REMOVED,FIELD CONTROL CENTER,ED50,59,59,11.44,N,2,14,57.54,E,1,31,6650302.04,458110.08,0,102,1984-01-01 00:00:00,0,,Y,NORDØST FRIGG,43568,FIELD,,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43568,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282137,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282137,0,0,2024-01-24 00:00:00,25,2,POINT (2.2493167 59.9865111)
282165,28544099,,FIXED,LILLE-FRIGG A,SUBSEA STRUCTURE,REMOVED,MANIFOLD STATION,ED50,59,58,20.47,N,2,23,6.28,E,1,31,6648647.07,465671.06,0,110,1994-05-01 00:00:00,0,,N,LILLE-FRIGG,43583,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43583,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=282165,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=282165,,,2024-01-02 00:00:00,25,4,POINT (2.3850778 59.9723528)
