activity_nr,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt
101605954,0627400,,"MAYO MARRS CASING PULLING, INC",E. W. COWDEN WELL  #E5   RIG 3,KERMIT,TX,79745,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P. O. BOX 863,KERMIT,TX,79745,,4,1987-03-19,,1987-03-19,1987-05-05,2011-10-14 16:38:47 EDT
101612067,0522500,,EASY DRILLING INC. RIG #3,"BROWN WELL NO 1, TOWNSHIP RD. 444",LOWELL,OH,43744,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,P.O. BOX 315,NEWCONCORD,OH,43762,,19,1986-03-27,,1986-03-27,1986-03-27,2011-10-14 16:38:47 EDT
101612075,0522500,,MID ATLANTIC OIL CO.,STATE ROUTE 60 SOUTH,BEVERLY,OH,45715,A,0000,N,S,1381,000000,H,D,C,B,X,,,,,,,P.O. BOX 198,BELLE VALLEY,OH,43717,,,1986-03-27,,1986-03-27,1986-03-27,2011-10-14 16:38:47 EDT
101615169,0625700,,I. E. MILLER OF EUNICE INC.,"HWY 190, EAST INDUSTRIAL LANE",EUNICE,LA,70535,A,0000,Y,S,1389,000000,G,B,,B,,,,,,,,P. O. DRAWER 472,EUNICE,LA,70535,,35,1987-08-07,,1987-08-07,1987-08-21,2011-10-14 16:38:47 EDT
101617876,0625700,,ATLAS WIRELINE SERVICES,LOWER COTEAUX ROAD,HOUMA,LA,70360,A,0000,N,S,1389,000000,B,B,,B,,,,,,,,P. O. BOX 5054,HOUMA,LA,70361,,58,1987-08-11,,1987-08-11,1987-10-06,2011-10-14 16:38:47 EDT
101618932,0625700,,"PREMIERE, INC.",3200 CAMERON STREET,LAFAYETTE,LA,70502,A,0000,N,S,1389,000000,B,B,,B,,,,,,,,P.O. BOX 53576,LAFAYETTE,LA,70505,,35,1987-11-23,,1987-11-24,1988-01-26,2011-10-14 16:38:47 EDT
101620268,0625700,,"POWER RIG DRILLING CO., INC.","SEC 12, TWP15S, RGE 5W",GRAND CHENIER,LA,70643,A,0000,N,S,1381,000000,A,A,,B,,,,,,,,P. O. BOX 52808,LAFAYETTE,LA,70503,,22,1988-01-14,,1988-01-19,1988-05-10,2011-10-14 16:38:47 EDT
101622447,0625700,,"BLAKE DRILLING & WORKOVER CO., INC.","SEC 23, TWP.205, RG.13E",THERIOT,LA,70397,A,0000,N,S,1381,000000,A,B,,B,,,,,,,,2908 ENGINEERS RD.,BELLE CHASSE,LA,70037,,9,1987-09-03,,1987-10-19,1987-10-28,2011-10-14 16:38:47 EDT
101635456,0625700,,"W. C. ALLEN & SONS, INC.",205 RED OAK ST.,OIL CITY,LA,71061,A,0000,N,S,1311,000000,H,D,F,B,X,,,,,,,,,,00000,,25,1987-05-07,,1987-05-07,1987-05-07,2011-10-14 16:38:47 EDT
101635696,0625700,,PLATFORM MARINE SERVICE #2,BAYOU RAMOS BRIDGE,MORGAN,LA,70380,A,0000,N,S,1389,000000,B,B,,B,,,,,,,,P. O. BOX 7110,VICTORIA,LA,77905,,2,1987-05-11,,1987-05-11,1988-01-07,2011-10-14 16:38:47 EDT
101635902,0625700,,EDCO SERVICE & EQUIPMENT CO.,4291 MEADOW LANE,BOSSIER CITY,LA,71171,A,0000,N,S,1389,000000,K,D,F,B,,,,,,,,P. O. BOX 5818,BOSSIER CITY,LA,71171,,15,1987-03-10,,1987-03-10,1987-03-10,2011-10-14 16:38:47 EDT
101638351,0625700,,MACCO-SCHLUMBERGER - DIST. #22070,4020 B WEST ADMIRAL DOYLE,NEW IBERIA,LA,70560,A,0000,N,S,1389,000000,H,D,F,B,X,,,,,,,,,,00000,,48,1987-04-23,,1987-04-23,1987-04-28,2011-10-14 16:38:47 EDT
101640142,0625700,,"HALLIBURTON COMPANY, INC.",HALLIBURTON ROAD,VENICE,LA,70091,A,0000,N,S,1389,000000,H,C,,B,X,,,,,,,P. O. DRAWER 380,VENICE,LA,70091,,11,1987-07-01,,1987-07-01,1987-09-03,2011-10-14 16:38:47 EDT
101640597,0625700,,"PERFCO WIRELINE, INC.",SEC.23 TWP.205 RG.13E,HOUMA,LA,70397,A,0000,N,S,1389,000000,A,B,,B,,,,,,,,P. O. BOX 3130,HOUMA,LA,70361,,3,1987-08-27,,1987-10-13,1987-12-17,2011-10-14 16:38:47 EDT
101660264,0625400,,WES-TEX DRILLING CO.,23 MILES SW ON HOWARD RD.,OZONA,TX,76943,A,0000,N,S,1381,000000,A,A,,N,X,,,,,,,PO BOX 3739,ABILENE,TX,79604,,13,1994-11-07,,1994-11-08,1995-01-11,2011-10-14 16:38:47 EDT
101663656,0524530,,"JEFFCO ENERGIES, INC.","SEC 5, TWP 25, RNG 1E, JEFFERSON COUNTY",WOODLAWN,IL,62898,A,0000,N,S,1381,000000,C,A,,B,,,,,,,,P.O. BOX 1001,MT. CARMEL,IL,62863,,8,1987-05-19,,1987-05-19,1988-11-07,2011-10-14 16:38:47 EDT
101663698,0524530,,"SCHWARTZ OILFIELD SERVICES, INC.","SEC 5, TWP 2S, RNG 1E, JEFFERSON COUNTY",WOODLAWN,IL,62898,A,0000,N,S,1389,000000,G,A,,B,,,,,,,,P.O. BOX 415,CENTRALIA,IL,62801,,3,1987-05-19,,1987-05-19,1987-07-20,2011-10-14 16:38:47 EDT
101664217,0524530,,C.W. SITTON DRILLING CO.,"SEC 25 TWP 15, RNG 2E",DIX,IL,62830,A,0000,N,S,1311,000000,C,D,C,,,,,,,,,,,,00000,,,1987-01-13,,1987-01-13,1987-01-14,2011-10-14 16:38:47 EDT
101664951,0524530,,SCHWARM ESTATE,"OFF IL RT. 185, 4 MI. SOUTH OF BROWNSTOWN",BROWNSTOWN,IL,62418,A,0000,N,S,1311,000000,A,A,,B,,,,,,,,303 SOUTH SEVENTH STREET,VANDALIA,IL,62471,,3,1987-03-11,,1987-03-11,1987-03-12,2011-10-14 16:38:47 EDT
101674083,0524700,,DYNAMIC DRILLING COMPANY,1.4 MILES SOUTHWEST OF FLORENCE,FLORENCE,OH,44814,A,0000,N,S,1381,000000,B,D,C,,,,,,,,,P.O. BOX 1318,CAMBRIDGE,OH,43725,,70,1987-03-16,,1987-03-19,1987-03-19,2011-10-14 16:38:47 EDT
101700292,0830500,,BENTON PUMP SERVICE,"LJS LEASE #2, OFF ROAD 38",WELD COUNTY,CO,80623,A,0000,N,S,1389,000000,A,B,,B,,,,,,,,510 E. JESSUP,BRIGHTON,CO,80501,,2,1988-02-02,,1988-02-29,1988-03-03,2011-10-14 16:38:47 EDT
101724003,0522500,,"S AND R DRILLING, INC. - RIG #1",3316 WAINRIGHT RD.,TUSCARAWAS,OH,44682,A,0000,N,S,1381,000000,B,A,,B,,,,,,,,35 RIVER ST.,CHARGIN FALLS,OH,44022,,3,1986-08-18,,1986-08-18,1986-12-09,2011-10-14 16:38:47 EDT
101789071,0627100,,RELIANCE WELL SERVICE,"OFF HWY. 132, 13 MI. SO.",MAGNOLIA,AR,71753,A,0000,N,S,1389,000000,A,B,,B,,,,,,,,P. O. BOX 611,MAGNOLIA,AR,71753,,67,1986-04-14,,1986-04-15,1986-06-23,2011-10-14 16:38:47 EDT
101790558,0626600,,TRIANGLE PETROLEUM SERVICE,902 LAYL DR.,LIBERTY,TX,77575,A,0000,N,S,1389,000000,A,B,,B,,,,,,,,P.O. DRAWER 671,LIBERTY,TX,77575,,18,1986-06-27,,1986-07-03,1986-07-03,2011-10-14 16:38:47 EDT
101796266,0626000,,EXXON COMPANY USA,5 MILES EAST ON HWY 624 FROM,ORANGE GROVE,TX,78372,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,PO BOX 2528,CORPUS CHRISTI,TX,78403,,5,1986-02-18,,1986-02-18,1986-02-27,2011-10-14 16:38:47 EDT
101796423,0626000,,SERV-RIGS INC,1 MILE NORTH OF FM 665 1/4 MILE WEST OF FM 763,CORPUS CHRISTI,TX,78410,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,358 FLATO,CORPUS CHRISTI,TX,78405,,5,1986-02-12,,1986-02-13,1986-08-01,2011-10-14 16:38:47 EDT
101796431,0626000,,MCCORD EXPLORATION CO,1 MILE NORTH OF FM 665 1/4 MILE WEST OF FM 763,CORPUS CHRISTI,TX,78410,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,1ST CITY TOWER 45TH FLOOR 1001 FANNIN,HOUSTON,TX,77002,,1,1986-02-12,,1986-02-13,1986-02-13,2011-10-14 16:38:47 EDT
101796456,0626000,,PONDER FISHING TOOLS,CORNER OF LANG ROAD AND US 181,PORTLAND,TX,78374,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,PO BOX 229,ALICE,TX,78333,,1,1986-03-07,,1986-03-07,1986-08-01,2011-10-14 16:38:47 EDT
101796670,0626000,,HENLEY DRILLING COMPANY RIG 2,APPRX 8 MI WEST ON HWY 186 FROM,LINN,TX,78563,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,GEN DELIVERY,LINN,TX,78563,,24,1986-01-31,,1986-01-31,1986-08-07,2011-10-14 16:38:47 EDT
101796688,0626000,,CHROMALLOY DRILLING FLUIDS,APPRX 8 MI WEST ON HWY 186 FROM,LINN,TX,78563,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,9320 SPID 1603,CORPUS CHRISTI,TX,78411,,2,1986-01-31,,1986-01-31,1986-04-16,2011-10-14 16:38:47 EDT
101796696,0626000,,SHELL WESTERN E & P INC,APPRX 8 MI WEST ON HWY 186 FROM,LINN,TX,78563,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,RT 3 BOX 173 A,MCCOOK,TX,78539,,2,1986-01-31,,1986-01-31,1986-08-06,2011-10-14 16:38:47 EDT
101796803,0626000,,WILLIS DRILLING CO INC RIG NO 10,APPRX 4 MI WEST AND 7 MI NORTH OF HWY 2221,LA JOYA,TX,78560,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,PO BOX 479,EDINBURG,TX,78540,,20,1986-02-04,,1986-02-04,1986-08-06,2011-10-14 16:38:47 EDT
101796811,0626000,,SUN EXPLORATION & PRODUCTION CO,APPRX 4 MI WEST AND 7 MI NORTH OF HWY 2221,LA JOYA,TX,78560,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,PO BOX 8993,CORPUS CHRISTI,TX,78412,,2,1986-02-04,,1986-02-04,1986-02-15,2011-10-14 16:38:47 EDT
101796829,0626000,,EXPLORATION LOGGING INC,APPRX 4 MI WEST AND 7 MI NORTH OF,LA JOYA,TX,78560,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,10627 KINGHURST DR,HOUSTON,TX,77099,,2,1985-02-04,,1986-02-04,1986-04-16,2011-10-14 16:38:47 EDT
101796837,0626000,,IMCO SERVICES,APPRX 4 MI WEST AND 7 MI NORTH OF HWY 2221,LA JOYA,TX,78560,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,1200 FIRST CITY BANK TOWER FCB 78,CORPUS CHRISTI,TX,78477,,2,1986-02-04,,1986-02-04,1986-04-16,2011-10-14 16:38:47 EDT
101796852,0626000,,FOUR FLAGS DRILLING CO RIG NO 4,APPRX 8 MI WEST AND 5 NORTH OF,LINN,TX,78563,A,0000,N,S,1381,000000,H,D,C,,,,,,,,,,,,00000,,,1986-02-04,2016-06-03,,1987-09-30,2016-06-30 01:10:52 EDT
101796860,0626000,,POOL WELL SERVICE INC RIG 253,10 MI EAST OF,MCCOOK,TX,78563,A,0000,N,S,1389,000000,H,D,E,,,,,,,,,,,,00000,,,1986-02-03,2016-06-03,,1987-09-30,2016-06-30 01:10:52 EDT
101802759,0627700,,BLANDCO SERVICES INC,418 EAST VINE ST,CUSHING,OK,74023,A,0000,N,S,1389,000000,A,B,,B,,,,,,,,,,,00000,,9,1985-11-04,2016-06-03,1985-11-04,1987-10-01,2016-06-30 01:10:52 EDT
101802932,0627700,,BANER TUBULAR SERVICES,2309 S SHARTEL,OKLAHOMA CITY,OK,73126,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,PO BOX 26228,OKLAHOMA CITY,OK,73126,,40,1985-12-11,,1985-12-11,1986-02-24,2011-10-14 16:38:47 EDT
101804292,0625700,,GREY WOLF DRILLING CO,RIG 8 E R MAYER SOUTH OF I-10,SCOTT,LA,70583,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,1307 HWY 724,DUSON,LA,70529,,23,1986-02-19,,1986-02-19,1986-04-25,2011-10-14 16:38:47 EDT
101806784,0625700,,GRACE GLASSCOCK DRILLING CO,RIG 72 DORSEY FIELD OFF HWY 1,WHITE CASTLE,LA,70788,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,PO BOX 51716 O C S,LAFAYETTE,LA,70505,,16,1986-03-19,,1986-03-19,1986-06-03,2011-10-14 16:38:47 EDT
101807030,0626000,,N L BAROID N L INDUSTRIES INC,5 MILES EAST ON HWY 624 FROM,ORANGE GROVE,TX,78372,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,PO BOX 789,BEEVILLE,TX,78102,,2,1986-02-18,,1986-02-18,1986-03-19,2011-10-14 16:38:47 EDT
101807048,0626000,,WEL-LAB INC,5 MILES EAST ON HWY 624,ORANGE GROVE,TX,78372,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,PO BOX 2118,ALICE,TX,78333,,2,1986-02-18,,1986-02-18,1986-04-16,2011-10-14 16:38:47 EDT
101807220,0626000,,E W SAYBOLT INC,4335 LEOPARD ST,CORPUS CHRISTI,TX,78408,A,0000,N,H,1389,000000,B,B,,B,,,,,,,,P O BOX 4655,CORPUS CHRISTI,TX,78408,,15,1986-03-20,,1986-03-20,1987-01-15,2011-10-14 16:38:47 EDT
101808194,0625700,,AMF SCIENTIFIC DRILLING INC,203 PAILET ST,HARVEY,LA,70098,A,0000,N,H,1389,000000,H,D,F,,,,,X,,,,,,,00000,,,1986-01-14,,1986-01-14,1986-01-21,2011-10-14 16:38:47 EDT
101808301,0625700,,SUPERIOR CASING CREWS INC,450 ST CHARLES AVE,HOUMA,LA,70360,A,0000,N,S,1389,000000,A,B,,B,,,,,,,,STATION 2 BOX 68,HOUMA,LA,70360,,10,1985-12-17,,1986-01-03,1986-02-12,2011-10-14 16:38:47 EDT
101810273,0627400,,EXXON ENERGY CHEMICAL,"STATE HWY 350, 2 MI NORTH OF BIG SPRING, TEXAS",BIG SPRING,TX,79720,A,0000,Y,H,1389,000000,B,B,,B,,,,,,,,P. O. BOX 3538,BIG SPRING,TX,79720,,3,1988-11-01,,1988-11-01,1989-01-10,2011-10-14 16:38:47 EDT
101810596,0627400,,TAHOE DRILLING CO.,"1 MILE, NW, OFF HWY 349                 (RIG 2)",PATRICIA,TX,79331,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,4402 W. INDUSTRIAL,MIDLAND,TX,79703,,5,1987-03-16,,1987-03-18,1987-05-05,2011-10-14 16:38:47 EDT
101810604,0627400,,CACTUS DRILLING CO.,10 MILES EAST OF ANDREWS (RIG 25),ANDREWS,TX,79714,A,0000,N,S,1381,000000,H,D,E,B,,,,,,,,DRAWER 2800,MIDLAND,TX,79701,,5,1987-03-17,,,1987-03-17,2011-10-14 16:38:47 EDT
101810620,0627400,,T S T PARAFFIN SERVICE,13 MI NORTH/3 MI EAST OF HWY 349,MIDLAND,TX,79702,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P. O. BOX 73,LENORAH,TX,79749,,1,1987-03-04,,1987-03-04,1987-03-04,2011-10-14 16:38:47 EDT
101810711,0627400,,"WELL TECH, INC.",JOHNNIE LEASE RIG 495) LEASE WELL NO #1,MIDLAND,TX,79701,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,1707 GARDEN CITY HWY,MIDLAND,TX,79701,,4,1987-07-01,,1987-07-01,1988-06-22,2011-10-14 16:38:47 EDT
101811016,0627400,,R & H WELL SERVICE,RIG 74 20 MILES WEST OF,ODESSA,TX,79760,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,STAR RT BOX 3-A,MIDLAND,TX,79701,,4,1986-01-09,,1986-01-09,1986-01-09,2011-10-14 16:38:47 EDT
101811024,0627400,,CHERRON USA INC,6 MILES SE OF,CRANE,TX,79731,A,0000,N,S,1381,000000,H,B,,B,,,,,,,,PO BOX 937,CRANE,TX,00000,,60,1985-12-19,,1985-12-19,1985-12-19,2011-10-14 16:38:47 EDT
101811032,0627400,,CRANE TUBING TESTERS INC,6 MILES SE OF,CRANE,TX,79731,A,0000,Y,S,1389,000000,A,B,,B,,,,,,,,PO BOX 873,CRANE,TX,79731,,1,1985-12-18,,1985-12-19,1986-02-25,2011-10-14 16:38:47 EDT
101811040,0627400,,FRONTIER PETROLEUM SERVICES INC,607 SOUTH 1300,ODESSA,TX,79765,A,0000,Y,S,1389,000000,H,B,,B,,,,,,,,PO BOX 4457,ODESSA,TX,79760,,4,1985-12-18,,1985-12-19,1986-02-11,2011-10-14 16:38:47 EDT
101811099,0627400,,D L DORLAND INC,9 MI S W OF RIG 3,COAHOMA,TX,79511,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,1309 W WALL,MIDLAND,TX,79701,,4,1986-01-21,,1986-01-21,1986-02-26,2011-10-14 16:38:47 EDT
101811107,0627400,,WELL-CO OIL SERVICE,7 MI WEST OF ON HYWAY I-20 RIG 25,WESTBROOK,TX,79565,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,BOX 789,BROWNFIELD,TX,79316,,4,1986-01-22,,1986-01-22,1986-04-09,2011-10-14 16:38:47 EDT
101811115,0627400,,L D BURNS DRILLING CO INC,2 MILES NORTH OF RIG 8,TRENT,TX,79561,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,ONE PARKER SQUARE STE 500,WICHITA FALLS,TX,76308,,1,1986-01-23,,1986-01-23,1986-01-23,2011-10-14 16:38:47 EDT
101811123,0627400,,POOL WELL SERVICE CO,2 MILES NORTH OF RIG 596,TRENT,TX,79561,A,0000,N,S,1389,000000,H,D,E,B,,,,,,,,,,,00000,,4,1986-01-23,,1986-01-23,1986-01-23,2011-10-14 16:38:47 EDT
101811131,0627400,,J A PARMER OIL OPERATOR,3 MILES NORTH OF ON FM 1085 RIG 32,TRENT,TX,79561,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,BOX 2588,ABILENE,TX,79601,,3,1986-01-23,,1986-01-23,1986-01-23,2011-10-14 16:38:47 EDT
101811529,0627400,,GRACE WEST TEXAS,RIG 301 26 MILES WEST OF,ODESSA,TX,79760,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,3300 NE 60TH,OKLAHOMA CITY,OK,73121,,13,1986-01-15,,1986-01-15,1986-03-17,2011-10-14 16:38:47 EDT
101811537,0627400,,DUAL DRILLING COMPANY,22 MILES WEST OF,ODESSA,TX,79760,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,5956 SHERRY LANE SUITE 700,DALLAS,TX,75225,,14,1986-01-08,,1986-01-08,1986-01-08,2011-10-14 16:38:47 EDT
101811545,0627400,,FRONTIER PETROLEUM SERVICE INC,26 MILES WEST OF RIG 301,ODESSA,TX,79760,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P O BOX 4557,ODESSA,TX,79760,,4,1986-01-08,,1986-01-08,1986-01-08,2011-10-14 16:38:47 EDT
101811552,0627400,,ROBBINS WELL SERVICE,1 MILE SOUTH OF RIG 109,NOTREES,TX,79759,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P O BOX 1036,NOTREES,TX,79759,,4,1986-01-08,,1986-01-08,1986-04-09,2011-10-14 16:38:47 EDT
101811560,0627400,,PHILLIPS PETROLEUM COMPANY,3 MILES NORTH OF RIG TA 24636,NOTREES,TX,79759,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,4001 PEABROOK,ODESSA,TX,79762,,3,1986-01-08,,1986-01-08,1986-01-08,2011-10-14 16:38:47 EDT
101811578,0627400,,BASIN WELL SERVICE,8 MILES SOUTH OF RIG 8,GOLDSMITH,TX,79741,A,0000,N,S,1389,000000,H,D,E,B,,,,,,,,P O BOX 4982,ODESSA,TX,79760,,4,1986-01-09,,1986-01-09,1986-01-14,2011-10-14 16:38:47 EDT
101811586,0627400,,CHARLES J GEORGE INC,RIG 43 3 MILES NORTH OF,NOTREES,TX,79759,A,0000,N,S,1389,000000,H,D,E,B,,,,,,,,3 MILES NORTH OF,NOTREES,TX,79759,,4,1986-01-09,,,1986-01-16,2011-10-14 16:38:47 EDT
101811594,0627400,,WELL TECH INC,RIG 36 20 MILES WEST OF,ODESSA,TX,79763,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,1031 ANDREWS HWY,MIDLAND,TX,79701,,4,1986-01-09,,1986-01-09,1986-04-09,2011-10-14 16:38:47 EDT
101811883,0627400,,BARNETTE PRESTO LINE INC,CENTRAL MALLET LEASE 7 MILES W OF,SUNDOWN,TX,79372,A,0000,Y,S,1389,000000,A,B,,B,,,,,,,,PO BOX 1373,LEVELLAND,TX,79336,,4,1986-02-12,,1986-02-12,1986-03-06,2011-10-14 16:38:47 EDT
101812022,0627400,,NORRIS WELL SERVICE,4 MI EAST OF,BORGER,TX,71007,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,1920 N BANKS,PAMPA,TX,79065,,4,1986-01-15,,1986-01-15,1986-03-19,2011-10-14 16:38:47 EDT
101812030,0627400,,PINTO WELL SERVICE INC,4 MI WEST OF,BORGER,TX,79007,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,208 N CIRCLE DR,BORGER,TX,79007,,4,1986-01-15,,1986-01-15,1986-02-28,2011-10-14 16:38:47 EDT
101812071,0627400,,TEXACO INC,5 MI NORTH OF,BORGER,TX,79007,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,PO BOX 2700,PAMPA,TX,79065,,4,1986-01-15,,1986-01-15,1986-03-03,2011-10-14 16:38:47 EDT
101812436,0627400,,DONHAM OIL TOOL COMPANY INC,15 MI E NE OF,LEVELLAND,TX,79336,A,0000,Y,S,1389,000000,A,B,,B,,,,,,,,PO BOX 487,LEVELLAND,TX,79336,,13,1985-12-11,,1985-12-12,1986-04-09,2011-10-14 16:38:47 EDT
101812493,0627400,,SHARP DRILLING CO,SOUTH LOOP 338 AT HWY 80 RIG 47,ODESSA,TX,79702,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,PO BOX 1271,MIDLAND,TX,79702,,17,1986-01-17,,1986-01-17,1986-01-31,2011-10-14 16:38:47 EDT
101812501,0627400,,WEST-TEX DRILLING COMPANY,RIG 20 21 MILES NW OF,LAMESA,TX,79331,A,0000,N,S,1381,000000,B,B,,B,,,,,,,,PO BOX 2895,ABILENE,TX,79604,,14,1986-01-15,,1986-01-17,1986-04-10,2011-10-14 16:38:47 EDT
101812519,0627400,,SEMINOLE PRODUCTION SERVICE,RIG 201 10 MILES W ON HWY 180 OF,LAMESA,TX,79331,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,PO BOX 1127,ANDREWS,TX,79714,,4,1986-01-15,,1986-01-15,1986-01-15,2011-10-14 16:38:47 EDT
101812774,0627400,,PRECISION WELL SERVICING INC,CATTLE GUARD 7 MIDLAND FARMS RD RIG 1,ANDREWS,TX,79714,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P O BOX 1211,ANDREWS,TX,79714,,4,1986-01-07,,1986-01-07,1986-01-07,2011-10-14 16:38:47 EDT
101812782,0627400,,PETCO FISHING & RENTAL TOULS INC,CATTLE GUARD 7 MIDLAND FARMS RD,ANDREWS,TX,79714,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P O BOX 42804,HOUSTON,TX,77242,,1,1986-01-07,,1986-01-07,1986-01-07,2011-10-14 16:38:47 EDT
101812790,0627400,,WELL TECH INC WEST TEXAS DIVISION,14 MILES S MIDLAND FARMS MF D U 12 RIG 26,ANDREWS,TX,79714,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,1031 ANDREWS HIGHWAY SUITE 200,MIDLAND,TX,79701,,4,1986-01-09,,1986-01-09,1986-04-09,2011-10-14 16:38:47 EDT
101812824,0627400,,JOLLEY WELL SERVICE INC,3 MILES WEST OF RIG 33,TRENT,TX,79561,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,PO BOX 1206,SWEETWATER,TX,79556,,4,1986-01-23,,1986-01-23,1986-02-06,2011-10-14 16:38:47 EDT
101812832,0627400,,BJM DRILLING & EXPLORATION INC,4 MI N OF ON HWY 87 RIG 5,BIG SPRING,TX,79720,A,0000,N,S,1381,000000,H,D,E,B,,,,,,,,1200 W WALL,MIDLAND,TX,79702,,17,1986-01-21,,,1986-01-24,2011-10-14 16:38:47 EDT
101812840,0627400,,SHARP DRILLING CO,RIG 38 MIDLAND FARMS AH 5 13 MILES S OF,ANDREWS,TX,79714,A,0000,N,S,1381,000000,H,D,E,B,,,,,,,,PO BOX 1271,MIDLAND,TX,79702,,17,1986-01-09,,1986-01-09,1986-01-14,2011-10-14 16:38:47 EDT
101812857,0627400,,JOHNN DRILLING CO,RIG 9 MIDLAND FARMS DEPTH UNIT 147 15 MI S OF,ANDREWS,TX,79714,A,0000,N,S,1381,000000,H,D,E,B,,,,,,,,PO BOX 6189,ODESSA,TX,79762,,13,1986-01-09,,1986-01-09,1986-01-14,2011-10-14 16:38:47 EDT
101812865,0627400,,TAHOE DRILLING CO,ONE MILE N W OF RIG 3,ANDREWS,TX,79714,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,4402 W INDUSTRIAL,MIDLAND,TX,79703,,12,1986-01-08,,1986-01-08,1986-02-19,2011-10-14 16:38:47 EDT
101812873,0627400,,FOAMAIR,MIDLAND FARMS RD CATTLE GUARD 7,ANDREWS,TX,79714,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P O BOX 273,ODESSA,TX,79760,,2,1986-01-07,,1986-01-07,1986-01-07,2011-10-14 16:38:47 EDT
101812881,0627400,,LIBERTY REVERSING UNITS INC,CATTLE GUARD 7 MIDLAND FARM ROAD UNIT 3,ANDREWS,TX,79714,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,BOX 6352,ODESSA,TX,79760,,1,1986-01-07,,1986-01-07,1986-01-07,2011-10-14 16:38:47 EDT
101812899,0627400,,BUSTERS WELL SERVICE CORP,SOUTH OF CATTLE GUARD 7 MIDLAND FARM ROAD RIG 535,ANDREWS,TX,79714,A,0000,N,S,1389,000000,H,A,,B,,,,,,,,P O BOX 1119,KERMIT,TX,79745,,4,1986-01-07,,1986-01-07,1986-01-07,2011-10-14 16:38:47 EDT
101814259,0627400,,CIMARRON RIG INC.,10 MILES WEST OF,PECOS,TX,79772,A,0000,N,S,1381,000000,A,B,,B,,,,,,,,4222 WENDOVER #201,ODESSA,TX,79762,,13,1986-03-14,,1986-03-14,1986-09-09,2011-10-14 16:38:47 EDT
101814291,0627400,,ZENITH WELL SERVICE INC.,25 MILES WEST OF,ODESSA,TX,79760,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,1600 KERMIT HWY.,KERMIT,TX,79745,,4,1986-07-02,,1986-07-02,1986-07-02,2011-10-14 16:38:47 EDT
101814309,0627400,,MCDUFFEE'S WELL SERVICE INC.,15 MILES WEST OF,ODESSA,TX,79760,A,0000,N,S,1381,000000,H,A,,B,,,,,,,,P.O. BOX 16571,KERMIT,TX,79745,,4,1986-07-03,,1986-07-03,1986-07-03,2011-10-14 16:38:47 EDT
