﻿OccNo,OccID,VesselID,VesselName,VesselSoftwareAudioID,RecordingEquipID,RecordingEquipDisplayEng,RecordingEquipDisplayFre,SoftwareAudioMakeID,SoftwareAudioMakeDisplayEng,SoftwareAudioMakeDisplayFre,SoftwareAudioModelID,SoftwareAudioModelDisplayEng,SoftwareAudioModelDisplayFre,SoftwareVersion,SerialNumber,VdrDetailID,RecCapacity_NumberOfDays,RecAudioFilesDelEnum,RecAudioFilesDelEnumDisplayEng,RecAudioFilesDelEnumDisplayFre,RecAudioFilesSegregatedEnum,RecAudioFilesSegregatedEnumDisplayEng,RecAudioFilesSegregatedEnumDisplayFre,CapsuleRecCapacity_NumberOfDays,CapsuleAudioFilesDelEnum,CapsuleAudioFilesDelEnumDisplayEng,CapsuleAudioFilesDelEnumDisplayFre,CapsuleAudioFilesSegregatedEnum,CapsuleAudioFilesSegregatedEnumDisplayEng,CapsuleAudioFilesSegregatedEnumDisplayFre,DataExtractedEnum,DataExtractedEnumDisplayEng,DataExtractedEnumDisplayFre,ReasonNotExtractedID,ReasonNotExtractedDisplayEng,ReasonNotExtractedDisplayFre,EquipSeizedEnum,EquipSeizedEnumDisplayEng,EquipSeizedEnumDisplayFre,InstructionsPostedEnum,InstructionsPostedEnumDisplayEng,InstructionsPostedEnumDisplayFre,InstructionAvailableEnum,InstructionAvailableEnumDisplayEng,InstructionAvailableEnumDisplayFre
"M15F0021",41570,7328,"PINEGLEN",820,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0021",41570,7328,"PINEGLEN",820,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0021",41570,7328,"PINEGLEN",820,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0021",41570,7328,"PINEGLEN",820,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0021",41570,7328,"PINEGLEN",820,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0199",41569,15918,"ATLANTIC HURON",821,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0199",41569,15918,"ATLANTIC HURON",821,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0199",41569,15918,"ATLANTIC HURON",822,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0199",41569,15918,"ATLANTIC HURON",822,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0341",41553,25314,"ST. PETERS",812,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0341",41553,25314,"ST. PETERS",812,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0341",41553,25314,"ST. PETERS",813,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0341",41553,25314,"ST. PETERS",813,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0340",41552,18972,"DEER ISLAND PRINCESS II",811,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0197",41539,4092,"CAPT. HENRY JACKMAN",805,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0197",41539,4092,"CAPT. HENRY JACKMAN",806,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0197",41539,4092,"CAPT. HENRY JACKMAN",807,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0335",41525,12567,"CAPE CORDELL",797,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",808,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",808,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",808,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",809,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",809,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",809,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",810,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",810,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0020",41509,1678,"FRONTENAC",810,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0344",41506,25258,"SEASPAN EAGLE",782,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0344",41506,25258,"SEASPAN EAGLE",783,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0310",41488,25261,"ISLAND QUEST",791,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0310",41488,25261,"ISLAND QUEST",791,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",814,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",814,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",814,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",814,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",814,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",815,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",815,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",815,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",815,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",815,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0307",41485,25291,"DINKELDIEP",816,16,"VDR","VDR",3,"AMIGFV","AMIGFV",4,"VR 2272B","VR 2272B",,,144,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15A0307",41485,25291,"DINKELDIEP",816,16,"VDR","VDR",3,"AMIGFV","AMIGFV",4,"VR 2272B","VR 2272B",,,144,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15A0307",41485,25291,"DINKELDIEP",816,16,"VDR","VDR",3,"AMIGFV","AMIGFV",4,"VR 2272B","VR 2272B",,,144,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15A0307",41485,25291,"DINKELDIEP",816,16,"VDR","VDR",3,"AMIGFV","AMIGFV",4,"VR 2272B","VR 2272B",,,144,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15A0307",41485,25291,"DINKELDIEP",816,16,"VDR","VDR",3,"AMIGFV","AMIGFV",4,"VR 2272B","VR 2272B",,,144,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",798,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",798,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",798,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",798,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",798,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",799,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",799,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",799,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",799,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",799,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",800,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",800,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",800,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",800,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",800,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",801,16,"VDR","VDR",,,,,,,,,141,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",801,16,"VDR","VDR",,,,,,,,,141,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",801,16,"VDR","VDR",,,,,,,,,141,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",801,16,"VDR","VDR",,,,,,,,,141,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15F0019",41480,24093,"ALSTERSTERN",801,16,"VDR","VDR",,,,,,,,,141,,,,,,,,,,,,,,,32,"No","Non",3,"Other","Autre",32,"No","Non",,,,,,
"M15A0300",41477,25260,"CORPORAL MCLAREN M.M.V.",787,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0300",41477,25260,"CORPORAL MCLAREN M.M.V.",787,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0300",41477,25260,"CORPORAL MCLAREN M.M.V.",788,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15A0300",41477,25260,"CORPORAL MCLAREN M.M.V.",788,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0343",41476,25255,"AMARANTHA",780,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0343",41476,25255,"AMARANTHA",780,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0343",41476,25255,"AMARANTHA",781,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0343",41476,25255,"AMARANTHA",781,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0189",41469,724,"RT. HON. PAUL J. MARTIN",778,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0189",41469,724,"RT. HON. PAUL J. MARTIN",779,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0186",41463,25249,"DESERT RHAPSODY",776,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0186",41463,25249,"DESERT RHAPSODY",777,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0186",41463,10315,"OCEAN BASQUES",792,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0186",41463,10315,"OCEAN BASQUES",792,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0333",41462,25018,"COLUMBIA",775,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",772,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",772,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",772,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",772,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",773,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",773,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",773,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",773,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",774,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",774,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",774,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15P0332",41461,25248,"SBI SUBARU",774,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",784,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",785,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0185",41460,25247,"GOTLAND",786,16,"VDR","VDR",12,"Highlander","Highlander",23,"HLD-B2 / HLD-S2","HLD-B2 / HLD-S2",,,140,,32,"No","Non",32,"No","Non",,32,"No","Non",32,"No","Non",32,"No","Non",3,"Other","Autre",32,"No","Non",33,"Unknown","Inconnue",33,"Unknown","Inconnue"
"M15C0183",41458,24529,"OCEAN TRAVERSE NORD ",766,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0183",41458,24529,"OCEAN TRAVERSE NORD ",767,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0183",41458,24529,"OCEAN TRAVERSE NORD ",768,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0182",41457,17967,"KAMINISTIQUA",763,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0182",41457,17967,"KAMINISTIQUA",763,6,"ECDIS","SEVCM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0182",41457,17967,"KAMINISTIQUA",764,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0182",41457,17967,"KAMINISTIQUA",764,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0182",41457,17967,"KAMINISTIQUA",765,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0182",41457,17967,"KAMINISTIQUA",765,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",769,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",769,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",769,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",769,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",769,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",769,7,"Electronic Chart System (ECS)","Système de cartes électroniques (SCE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",770,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M15C0180",41455,21876,"SARAH DESGAGNES",770,8,"GPS","GPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
