API_WELL_NUMBER,WELL_NAME,WELL_NAME_SUFFIX,BOTM_LEASE_NUMBER,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,COMPANY_NAME,WELL_SPUD_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_TD_SS,RKB_ELEVATION,WELL_BP_ST_KICKOFF_MD,TOTAL_DEPTH_DATE,BOREHOLE_STAT_DT,WELL_TYPE_CODE,BOREHOLE_STAT_CD,CASING_CUT_CODE,WATER_DEPTH,UNDWTR_COMP_STUB,SURF_LEASE_NUMBER,SURF_LATITUDE,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE,REGION_CODE,SN_APD,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
177064094300, B001,ST00BP00,G02091,VR,  340,CNOOC Petroleum U.S.A. Inc.,6/22/2006,6141,5210,5087,123.0,,7/3/2006,9/28/2013,E,PA,M,224.0,N,G02091,28.21826165,-92.44718494,28.21773225,-92.44042324,G,-2962,687,,0,0,Revised New Well,100,H,5/1/2006,N,550.0,30.0,VR,340,,1641108.963288,-161298.586681,6273,E,6624,N,,S,6825.0,G02091,VR,  340,A,S,6825.0,G02091,VR,  340,A,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Nexen Petroleum U.S.A. Inc.,6/1/2006 4:34:22 PM,6/2/2006 8:42:49 AM
177064094400, B002,ST00BP00,G02091,VR,  340,CNOOC Petroleum U.S.A. Inc.,7/12/2006,6287,5768,5645,123.0,,8/5/2006,9/28/2013,E,PA,M,224.0,N,G02091,28.21825665,-92.44713883,28.21393655,-92.44436973,G,-2854,687,,0,0,Revised New Well,110,H,5/15/2006,N,550.0,30.0,VR,340,,1641108.963288,-161298.586681,6273,E,6624,N,,S,6825.0,G02091,VR,  340,A,S,6825.0,G02091,VR,  340,B,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Nexen Petroleum U.S.A. Inc.,5/12/2006 10:58:01 AM,5/15/2006 2:40:09 PM
177064094300, B001,ST00BP00,G02091,VR,  340,CNOOC Petroleum U.S.A. Inc.,6/22/2006,6141,5210,5087,123.0,,7/3/2006,9/28/2013,E,PA,M,224.0,N,G02091,28.21826165,-92.44718494,28.21773225,-92.44042324,G,-2853,687,,0,0,Revised New Well,100,H,5/1/2006,N,550.0,30.0,VR,340,,1641108.963288,-161298.586681,6273,E,6624,N,,S,6825.0,G02091,VR,  340,A,S,6825.0,G02091,VR,  340,A,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Nexen Petroleum U.S.A. Inc.,5/12/2006 10:55:28 AM,5/15/2006 2:36:27 PM
177064094300, B001,ST00BP00,G02091,VR,  340,CNOOC Petroleum U.S.A. Inc.,6/22/2006,6141,5210,5087,123.0,,7/3/2006,9/28/2013,E,PA,M,224.0,N,G02091,28.21826165,-92.44718494,28.21773225,-92.44042324,G,-2665,687,,0,0,Revised New Well,100,H,5/1/2006,N,550.0,30.0,VR,340,,1641108.963288,-161298.586681,6273,E,6624,N,,S,6825.0,G02091,VR,  340,A,S,6825.0,G02091,VR,  340,A,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Nexen Petroleum U.S.A. Inc.,4/11/2006 11:15:15 AM,4/12/2006 9:11:50 AM
177064094100,  001,ST00BP00,G24860,VR,  342,XTO Offshore Inc.,4/16/2006,8227,7800,7689,111.0,,5/14/2006,6/12/2006,E,PA,M,223.0,N,G24860,28.22939426,-92.52760953,28.23423076,-92.52464293,G,-2558,222,,0,0,Revised New Well,100,H,9/21/2005,N,550.0,30.0,VR,342,,1615256.064704,-157024.701945,2610,E,2350,N,,N,8422.0,G24860,VR,  342,B,N,8422.0,G24860,VR,  342,B,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,"Hunt Petroleum (AEC), Inc.",3/24/2006 11:04:56 AM,3/24/2006 1:02:04 PM
177064094400, B002,ST00BP00,G02091,VR,  340,CNOOC Petroleum U.S.A. Inc.,7/12/2006,6287,5768,5645,123.0,,8/5/2006,9/28/2013,E,PA,M,224.0,N,G02091,28.21825665,-92.44713883,28.21393655,-92.44436973,G,-2232,687,,0,0,New Well,110,H,5/15/2006,N,550.0,30.0,VR,340,,1641108.963288,-161298.586681,6273,E,6624,N,,S,6825.0,G02091,VR,  340,A,S,6825.0,G02091,VR,  340,B,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Nexen Petroleum U.S.A. Inc.,1/30/2006 9:38:11 AM,4/18/2006 7:58:44 AM
177104159100, B001,ST00BP00,G36211,EI,  320,"Arena Offshore, LP",3/15/2005,5660,5660,5557,103.0,,3/24/2005,5/5/2023,E,ST,M,254.0,N,G36211,28.25528888,-91.4336932,28.25533928,-91.4337602,G,-542,560,,0,0,New Well,85,H,3/1/2005,N,560.0,30.0,EI,320,,1967665.718031,-149591.223362,2290,E,975,S,,N,8227.0,G26040,EI,  320,A,N,8227.0,G26040,EI,  320,A,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Seneca Resources Corporation,2/17/2005 1:05:06 PM,3/3/2005 12:22:56 PM
177054121500, A002,ST00BP00,G15189,VR,  225,"Castex Offshore, Inc.",12/15/2004,13273,12621,12505,116.0,,2/7/2005,11/6/2016,D,PA,E,120.0,N,G15189,28.67217414,-92.44661612,28.67901184,-92.44630522,G,-461,560,,0,0,Revised New Well,90,H,10/15/2004,N,400.0,26.0,VR,225,,1642918.725047,3747.647419,4463,E,3916,N,,N,5650.0,G15189,VR,  225,A,N,6745.0,G15189,VR,  225,1,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Seneca Resources Corporation,1/28/2005 11:51:05 AM,1/28/2005 2:58:52 PM
177054121500, A002,ST00BP00,G15189,VR,  225,"Castex Offshore, Inc.",12/15/2004,13273,12621,12505,116.0,,2/7/2005,11/6/2016,D,PA,E,120.0,N,G15189,28.67217414,-92.44661612,28.67901184,-92.44630522,G,-377,560,,0,0,Revised New Well,90,H,10/15/2004,N,400.0,26.0,VR,225,,1642918.725047,3747.647419,4463,E,3916,N,,N,5650.0,G15189,VR,  225,A,N,6745.0,G15189,VR,  225,1,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Seneca Resources Corporation,1/11/2005 8:04:24 AM,1/11/2005 2:13:46 PM
177054121500, A002,ST00BP00,G15189,VR,  225,"Castex Offshore, Inc.",12/15/2004,13273,12621,12505,116.0,,2/7/2005,11/6/2016,D,PA,E,120.0,N,G15189,28.67217414,-92.44661612,28.67901184,-92.44630522,G,-264,560,,0,0,Revised New Well,90,H,10/15/2004,N,400.0,26.0,VR,225,,1642918.725047,3747.647419,4463,E,3916,N,,N,5650.0,G15189,VR,  225,A,N,6745.0,G15189,VR,  225,1,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Seneca Resources Corporation,12/3/2004 2:19:45 PM,12/7/2004 11:03:16 AM
177054121500, A002,ST00BP00,G15189,VR,  225,"Castex Offshore, Inc.",12/15/2004,13273,12621,12505,116.0,,2/7/2005,11/6/2016,D,PA,E,120.0,N,G15189,28.67217414,-92.44661612,28.67901184,-92.44630522,G,-222,560,,0,0,Revised New Well,90,H,10/15/2004,N,400.0,26.0,VR,225,,1642918.725047,3747.647419,4463,E,3916,N,,N,5650.0,G15189,VR,  225,A,N,6745.0,G15189,VR,  225,1,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Seneca Resources Corporation,11/19/2004 10:40:54 AM,11/22/2004 10:51:49 AM
177024133000,  001,ST00BP00,G22566,WC,  581,Hunt Oil Company,10/21/2004,8861,8861,8755,106.0,,11/13/2004,11/13/2004,E,PA,M,246.0,N,G22566,28.17011532,-93.08353647,28.17008522,-93.08352957,G,-145,64,,0,0,Revised New Well,95,H,10/1/2004,N,566.0,30.0,WC,581,,1435863.040722,-176292.000857,137,W,5482,S,,R,4072.0,G22566,WC,  581,A,N,7782.0,G22566,WC,  581,A,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Hunt Oil Company,10/22/2004 10:20:40 AM,10/22/2004 1:24:25 PM
177024133000,  001,ST00BP00,G22566,WC,  581,Hunt Oil Company,10/21/2004,8861,8861,8755,106.0,,11/13/2004,11/13/2004,E,PA,M,246.0,N,G22566,28.17011532,-93.08353647,28.17008522,-93.08352957,G,-114,64,,0,0,Revised New Well,95,H,10/1/2004,N,566.0,30.0,WC,581,,1435863.040722,-176292.000857,137,W,5482,S,,R,4072.0,G22566,WC,  581,A,N,7782.0,G22566,WC,  581,A,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,Hunt Oil Company,10/4/2004 10:32:51 AM,10/4/2004 12:41:55 PM
427124011900,  001,ST00BP00,G23148,MU,A  96,"Devon Energy Production Co., L.P.",6/30/2004,11711,11709,11607,102.0,,7/24/2004,7/30/2004,E,PA,M,277.0,N,G23148,27.68758801,-96.21683797,27.68774871,-96.21704217,G,-30,2421,,0,0,Revised New Well,100,H,5/5/2004,N,622.0,36.0,MU,A96,,2738845.346618,741249.794849,5050,E,4140,N,,N,8059.0,G23148,MU,A  96,A,N,8059.0,G23148,MU,A  96,A,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,"Devon Energy Production Company, L.P.",6/22/2004 7:46:39 AM,6/22/2004 2:04:55 PM
427124011900,  001,ST00BP00,G23148,MU,A  96,"Devon Energy Production Co., L.P.",6/30/2004,11711,11709,11607,102.0,,7/24/2004,7/30/2004,E,PA,M,277.0,N,G23148,27.68758801,-96.21683797,27.68774871,-96.21704217,G,-20,2421,,0,0,Revised New Well,100,H,5/5/2004,N,622.0,30.0,MU,A96,,2738845.346618,741249.794849,5050,E,4140,N,,N,8059.0,G23148,MU,A  96,A,,,,,,,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,"Devon Energy Production Company, L.P.",5/27/2004 10:58:40 AM,6/10/2004 2:07:08 PM
427124011900,  001,ST00BP00,G23148,MU,A  96,"Devon Energy Production Co., L.P.",6/30/2004,11711,11709,11607,102.0,,7/24/2004,7/30/2004,E,PA,M,277.0,N,G23148,27.68758801,-96.21683797,27.68774871,-96.21704217,G,-9,2421,,0,0,New Well,100,H,5/5/2004,N,622.0,30.0,MU,A96,,2738845.346618,741249.794849,5050,E,4140,N,,N,8059.0,G23148,MU,A  96,A,,,,,,,N,VALARIS JU-87 (ENSCO 87),JACKUP,91229.0,D,1982.0,LETOURNEAW,,300.0,25000.0,3/29/2021,4/21/2022,7/27/2006,GOMR Lake Charles District,Revised Safe Burn Area. BOP Control System Approved 11/12/10 BY LL,"Devon Energy Production Company, L.P.",4/22/2004 4:55:11 PM,5/3/2004 2:01:18 PM
177114104301,  043,ST01BP00, 00063,SS,   93,Talos Petroleum LLC,,*****,*****,*****,87.0,*****,,9/28/2017,D,CNL,N,23.0,N, 00063,28.89239535,-90.83045904,*****,*****,G,-18548,1834,11450.0,0,1,Revised Sidetrack,87,H,8/5/2013,N,310.0,30.0,SS,93,,2160946.012,82442.334,4946,W,3265,N,,R,5881.0, 00063,SS,   93,043ST,R,5881.0, 00063,SS,   93,043ST,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Stone Energy Corporation,9/25/2017 1:30:37 PM,9/28/2017 12:39:35 PM
177054129300, H005,ST00BP00,G01146,VR,  245,Chevron U.S.A. Inc.,11/25/2014,12048,10895,10760,135.0,,12/24/2014,1/25/2015,D,COM,N,129.0,N,G01146,28.58947113,-92.44584912,28.58040593,-92.45102992,G,-15526,78,,0,0,Revised New Well,100,H,7/31/2014,N,549.0,24.0,VR,245,,1642871.893624,-26340.520244,4510,E,4488,N,,S,7294.0,G01146,VR,  245,H-5,S,7294.0,G01146,VR,  245,H-5,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,11/24/2014 10:19:14 AM,12/1/2014 9:54:37 AM
177104046202, E002,ST02BP00,G00989,EI,  276,"Arena Offshore, LP",9/15/2014,8230,7252,7129,123.0,3626,9/24/2014,10/11/2014,D,COM,N,177.0,N,G00989,28.43046695,-91.44475645,28.43735255,-91.44464205,G,-15142,3,3623.0,0,2,Revised Sidetrack,123,H,8/27/2014,N,423.0,30.0,EI,276,,1964171.683497,-85886.912854,5784,E,6685,S,,R,6091.0,G00989,EI,  276,E2ST02,R,6091.0,G00989,EI,  276,E2ST02,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Union Oil Company of California,9/9/2014 10:43:45 AM,9/10/2014 9:21:23 AM
177104101501, E004,ST01BP00,G00989,EI,  276,"Arena Offshore, LP",8/17/2014,8818,7145,7022,123.0,3914,8/31/2014,11/3/2014,D,COM,N,177.0,N,G00989,28.43048639,-91.44478117,28.43533439,-91.44453857,G,-15116,3,3880.0,0,1,Revised Sidetrack,100,H,8/9/2014,N,448.0,26.0,EI,276,,1964163.678019,-85879.936626,5792,E,6692,S,,R,6069.0,G00989,EI,  276,E004ST01,R,6069.0,G00989,EI,  276,E004ST01,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Union Oil Company of California,9/3/2014 3:09:17 PM,9/4/2014 12:55:27 PM
177104101501, E004,ST01BP00,G00989,EI,  276,"Arena Offshore, LP",8/17/2014,8818,7145,7022,123.0,3914,8/31/2014,11/3/2014,D,COM,N,177.0,N,G00989,28.43048639,-91.44478117,28.43533439,-91.44453857,G,-15092,3,3880.0,0,1,Revised Sidetrack,100,H,8/9/2014,N,448.0,26.0,EI,276,,1964163.678019,-85879.936626,5792,E,6692,S,,R,6069.0,G00989,EI,  276,E004ST01,R,6069.0,G00989,EI,  276,E004ST01,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Union Oil Company of California,8/27/2014 1:57:51 PM,8/28/2014 6:25:01 AM
177104101501, E004,ST01BP00,G00989,EI,  276,"Arena Offshore, LP",8/17/2014,8818,7145,7022,123.0,3914,8/31/2014,11/3/2014,D,COM,N,177.0,N,G00989,28.43048639,-91.44478117,28.43533439,-91.44453857,G,-15065,3,3880.0,0,1,Revised Sidetrack,100,H,8/9/2014,N,448.0,26.0,EI,276,,1964163.678019,-85879.936626,5792,E,6692,S,,R,6069.0,G00989,EI,  276,E004ST01,R,6069.0,G00989,EI,  276,E004ST01,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Union Oil Company of California,8/22/2014 8:29:07 AM,8/22/2014 2:11:57 PM
177104101501, E004,ST01BP00,G00989,EI,  276,"Arena Offshore, LP",8/17/2014,8818,7145,7022,123.0,3914,8/31/2014,11/3/2014,D,COM,N,177.0,N,G00989,28.43048639,-91.44478117,28.43533439,-91.44453857,G,-15020,3,3880.0,0,1,Revised Sidetrack,100,H,8/9/2014,N,448.0,26.0,EI,276,,1964163.678019,-85879.936626,5792,E,6692,S,,R,6069.0,G00989,EI,  276,E004ST01,R,6069.0,G00989,EI,  276,E004ST01,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Union Oil Company of California,8/18/2014 11:01:01 AM,8/19/2014 1:41:09 PM
177104101501, E004,ST01BP00,G00989,EI,  276,"Arena Offshore, LP",8/17/2014,8818,7145,7022,123.0,3914,8/31/2014,11/3/2014,D,COM,N,177.0,N,G00989,28.43048639,-91.44478117,28.43533439,-91.44453857,G,-15007,3,3880.0,0,1,Revised Sidetrack,100,H,8/9/2014,N,448.0,26.0,EI,276,,1964163.678019,-85879.936626,5792,E,6692,S,,R,6069.0,G00989,EI,  276,E004ST01,R,6069.0,G00989,EI,  276,E004ST01,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Union Oil Company of California,8/14/2014 7:20:06 AM,8/14/2014 1:04:05 PM
177054129400, H006,ST00BP00,G01146,VR,  245,Chevron U.S.A. Inc.,12/2/2014,11198,10424,10289,135.0,,1/6/2015,1/19/2015,D,COM,N,129.0,N,G01146,28.58948363,-92.44583217,28.58648183,-92.44763967,G,-14875,78,,0,0,Revised New Well,100,H,7/31/2014,N,549.0,24.0,VR,245,,1642877.28882,-26336.026413,4505,E,4484,N,,S,7294.0,G01146,VR,  245,H-6,S,7294.0,G01146,VR,  245,H-6,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,7/28/2014 6:41:27 AM,8/1/2014 10:30:44 AM
177054129300, H005,ST00BP00,G01146,VR,  245,Chevron U.S.A. Inc.,11/25/2014,12048,10895,10760,135.0,,12/24/2014,1/25/2015,D,COM,N,129.0,N,G01146,28.58947113,-92.44584912,28.58040593,-92.45102992,G,-14873,78,,0,0,Revised New Well,100,H,7/31/2014,N,549.0,24.0,VR,245,,1642871.893624,-26340.520244,4510,E,4488,N,,S,7294.0,G01146,VR,  245,H-5,S,7294.0,G01146,VR,  245,H-5,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,7/28/2014 6:40:23 AM,8/1/2014 10:27:53 AM
177054086702, F005,ST02BP00,G01146,VR,  245,Chevron U.S.A. Inc.,5/20/2014,12049,10389,10256,133.0,4731,6/23/2014,7/13/2014,D,COM,N,134.0,N,G01146,28.57081166,-92.44539055,28.57951216,-92.44389935,G,-14809,78,4731.0,0,2,Revised Sidetrack,133,H,2/24/2014,N,510.0,26.0,VR,245,,1642952.175617,-33128.328429,4430,E,3482,S,,R,5898.0,G01146,VR,  245,F-5ST2,R,5898.0,G01146,VR,  245,F-5ST2,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,7/7/2014 1:02:51 PM,7/9/2014 10:31:15 AM
177054086702, F005,ST02BP00,G01146,VR,  245,Chevron U.S.A. Inc.,5/20/2014,12049,10389,10256,133.0,4731,6/23/2014,7/13/2014,D,COM,N,134.0,N,G01146,28.57081166,-92.44539055,28.57951216,-92.44389935,G,-14792,78,4731.0,0,2,Revised Sidetrack,133,H,2/24/2014,N,510.0,26.0,VR,245,,1642952.175617,-33128.328429,4430,E,3482,S,,R,5898.0,G01146,VR,  245,F-5ST2,R,5898.0,G01146,VR,  245,F-5ST2,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,7/2/2014 12:53:53 PM,7/7/2014 11:36:05 AM
177054086702, F005,ST02BP00,G01146,VR,  245,Chevron U.S.A. Inc.,5/20/2014,12049,10389,10256,133.0,4731,6/23/2014,7/13/2014,D,COM,N,134.0,N,G01146,28.57081166,-92.44539055,28.57951216,-92.44389935,G,-14731,78,4731.0,0,2,Revised Sidetrack,133,H,2/24/2014,N,510.0,26.0,VR,245,,1642952.175617,-33128.328429,4430,E,3482,S,,R,5898.0,G01146,VR,  245,F-5ST2,R,5898.0,G01146,VR,  245,F-5ST2,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,6/12/2014 4:31:40 PM,6/13/2014 12:23:47 PM
177054086702, F005,ST02BP00,G01146,VR,  245,Chevron U.S.A. Inc.,5/20/2014,12049,10389,10256,133.0,4731,6/23/2014,7/13/2014,D,COM,N,134.0,N,G01146,28.57081166,-92.44539055,28.57951216,-92.44389935,G,-14687,78,4731.0,0,2,Revised Sidetrack,133,H,2/24/2014,N,510.0,26.0,VR,245,,1642952.175617,-33128.328429,4430,E,3482,S,,R,5898.0,G01146,VR,  245,F-5ST2,R,5898.0,G01146,VR,  245,F-5ST2,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,6/5/2014 3:03:31 PM,6/6/2014 9:31:09 AM
177054086702, F005,ST02BP00,G01146,VR,  245,Chevron U.S.A. Inc.,5/20/2014,12049,10389,10256,133.0,4731,6/23/2014,7/13/2014,D,COM,N,134.0,N,G01146,28.57081166,-92.44539055,28.57951216,-92.44389935,G,-14656,78,4741.0,0,2,Revised Sidetrack,100,H,2/24/2014,N,510.0,26.0,VR,245,,1642952.175617,-33128.328429,4430,E,3482,S,,R,5898.0,G01146,VR,  245,F-5ST2,R,5898.0,G01146,VR,  245,F-5ST2,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,5/29/2014 10:00:08 AM,6/2/2014 7:59:44 AM
177054129400, H006,ST00BP00,G01146,VR,  245,Chevron U.S.A. Inc.,12/2/2014,11198,10424,10289,135.0,,1/6/2015,1/19/2015,D,COM,N,129.0,N,G01146,28.58948363,-92.44583217,28.58648183,-92.44763967,G,-14643,78,,0,0,New Well,100,H,7/13/2014,N,549.0,24.0,VR,245,,1642877.28882,-26336.026413,4505,E,4484,N,,S,7294.0,G01146,VR,  245,H-6,S,7294.0,G01146,VR,  245,H-6,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,5/29/2014 3:40:04 PM,6/26/2014 4:31:21 PM
177054129300, H005,ST00BP00,G01146,VR,  245,Chevron U.S.A. Inc.,11/25/2014,12048,10895,10760,135.0,,12/24/2014,1/25/2015,D,COM,N,129.0,N,G01146,28.58947113,-92.44584912,28.58040593,-92.45102992,G,-14625,78,,0,0,New Well,100,H,7/13/2014,N,549.0,24.0,VR,245,,1642871.893624,-26340.520244,4510,E,4488,N,,S,7294.0,G01146,VR,  245,H-5,S,7294.0,G01146,VR,  245,H-5,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,5/27/2014 1:29:49 PM,6/26/2014 4:07:01 PM
177054086702, F005,ST02BP00,G01146,VR,  245,Chevron U.S.A. Inc.,5/20/2014,12049,10389,10256,133.0,4731,6/23/2014,7/13/2014,D,COM,N,134.0,N,G01146,28.57081166,-92.44539055,28.57951216,-92.44389935,G,-14590,78,4741.0,0,2,Revised Sidetrack,100,H,2/24/2014,N,510.0,26.0,VR,245,,1642952.175617,-33128.328429,4430,E,3482,S,,R,5898.0,G01146,VR,  245,F-5ST2,R,5898.0,G01146,VR,  245,F-5ST2,N,ENSCO 81,JACKUP,91249.0,D,1979.0,,,350.0,25000.0,3/31/2015,1/31/2015,6/6/1996,GOMR Lake Jackson District,,Chevron U.S.A. Inc.,5/14/2014 12:54:33 PM,5/14/2014 4:04:28 PM
