SN_WAR_FK,BUS_ASC_NAME,OPERATIONS_COMPLETED_DATE,TOOL_LOGGING_METHOD_NAME,LOG_INTV_TOP_MD,LOG_INTV_BOTM_MD,SN_OPEN_HOLE
42361,BAKER ATLAS (use with well inventory),12/18/2002,WIRELINE,1750.0,2122.0,3572
42828,BAKER ATLAS (use with well inventory),12/24/2002,MWD/LWD,2831.0,10185.0,3593
42887,BAKER ATLAS (use with well inventory),12/31/2002,WIRELINE,12680.0,14195.0,3606
42908,BAKER ATLAS (use with well inventory),1/7/2003,WIRELINE,3800.0,9900.0,3610
42928,BAKER ATLAS (use with well inventory),12/23/2002,WIRELINE,2230.0,2750.0,3619
42928,BAKER ATLAS (use with well inventory),12/26/2002,WIRELINE,1200.0,2778.0,3620
42928,BAKER ATLAS (use with well inventory),12/22/2002,WIRELINE,1247.0,2957.0,3638
43101,BAKER ATLAS (use with well inventory),1/12/2003,WIRELINE,12680.0,14195.0,3655
43196,BAKER ATLAS (use with well inventory),12/23/2002,WIRELINE,2230.0,2750.0,3671
43196,BAKER ATLAS (use with well inventory),12/26/2002,WIRELINE,1200.0,2778.0,3673
43222,BAKER ATLAS (use with well inventory),1/6/2003,WIRELINE,9800.0,11348.0,3682
43293,BAKER ATLAS (use with well inventory),1/1/2003,WIRELINE,4190.0,7617.0,3704
43320,BAKER ATLAS (use with well inventory),1/7/2003,WIRELINE,3800.0,9900.0,3709
43440,BAKER ATLAS (use with well inventory),1/13/2003,WIRELINE,17000.0,25248.0,3740
43448,BAKER ATLAS (use with well inventory),1/19/2003,WIRELINE,370.0,850.0,3741
43507,BAKER ATLAS (use with well inventory),1/13/2003,WIRELINE,10279.0,14284.0,3747
43507,BAKER ATLAS (use with well inventory),1/13/2003,WIRELINE,12084.0,12997.0,3749
43710,BAKER ATLAS (use with well inventory),1/24/2003,WIRELINE,850.0,3506.0,3773
43706,BAKER ATLAS (use with well inventory),1/26/2003,WIRELINE,4187.0,6580.0,3776
43788,BAKER ATLAS (use with well inventory),1/29/2003,WIRELINE,10279.0,13297.0,3789
43788,BAKER ATLAS (use with well inventory),1/29/2003,WIRELINE,12300.0,13297.0,3790
43788,BAKER ATLAS (use with well inventory),1/30/2003,WIRELINE,12604.0,12934.0,3791
43788,BAKER ATLAS (use with well inventory),1/30/2003,WIRELINE,12603.0,12933.0,3792
44091,BAKER ATLAS (use with well inventory),1/26/2003,WIRELINE,405.0,850.0,3856
44099,BAKER ATLAS (use with well inventory),1/31/2003,WIRELINE,6100.0,7351.0,3858
44178,BAKER ATLAS (use with well inventory),2/3/2003,WIRELINE,12410.0,14500.0,3868
44281,BAKER ATLAS (use with well inventory),2/9/2003,WIRELINE,7647.0,7695.0,3880
44437,BAKER ATLAS (use with well inventory),2/6/2003,WIRELINE,8743.0,11747.0,3906
44539,BAKER ATLAS (use with well inventory),2/20/2003,WIRELINE,7697.0,8835.0,3936
44539,BAKER ATLAS (use with well inventory),2/21/2003,WIRELINE,8400.0,8480.0,3937
44559,BAKER ATLAS (use with well inventory),2/17/2003,WIRELINE,14720.0,19272.0,3943
44730,BAKER ATLAS (use with well inventory),2/21/2003,MWD/LWD,12885.0,13497.0,3965
44924,BAKER ATLAS (use with well inventory),2/27/2003,MWD/LWD,16180.0,18254.0,4004
44437,BAKER ATLAS (use with well inventory),2/6/2003,WIRELINE,3906.0,5044.0,4006
45008,BAKER ATLAS (use with well inventory),3/8/2003,WIRELINE,10027.0,12476.0,4018
45141,BAKER ATLAS (use with well inventory),10/13/1995,MWD/LWD,1966.0,5605.0,4042
45189,BAKER ATLAS (use with well inventory),3/10/2003,WIRELINE,12924.0,14097.0,4045
45216,BAKER ATLAS (use with well inventory),3/11/2003,WIRELINE,23300.0,24450.0,4047
45216,BAKER ATLAS (use with well inventory),3/11/2003,WIRELINE,23300.0,24450.0,4048
45216,BAKER ATLAS (use with well inventory),3/11/2003,WIRELINE,23300.0,24450.0,4049
45216,BAKER ATLAS (use with well inventory),3/11/2003,MWD/LWD,23300.0,24450.0,4050
45294,BAKER ATLAS (use with well inventory),3/9/2003,WIRELINE,14000.0,19258.0,4066
45294,BAKER ATLAS (use with well inventory),3/12/2003,WIRELINE,18163.0,19100.0,4067
45294,BAKER ATLAS (use with well inventory),3/13/2003,WIRELINE,18500.0,18535.0,4068
45304,BAKER ATLAS (use with well inventory),3/14/2003,MWD/LWD,17075.0,17854.0,4071
45650,BAKER ATLAS (use with well inventory),3/21/2003,WIRELINE,16000.0,18090.0,4139
45650,BAKER ATLAS (use with well inventory),3/22/2003,WIRELINE,4500.0,7530.0,4141
45650,BAKER ATLAS (use with well inventory),3/22/2003,WIRELINE,17500.0,18095.0,4142
-32928,BAKER ATLAS WIRELINE,8/24/2006,WIRELINE,17541.0,18551.0,-3081
-32928,BAKER ATLAS WIRELINE,8/24/2006,WIRELINE,16770.0,19205.0,-3082
-32928,BAKER ATLAS WIRELINE,8/24/2006,WIRELINE,18650.0,19221.0,-3080
-33334,BAKER ATLAS WIRELINE,9/7/2006,WIRELINE,3969.0,12230.0,-3114
-33669,BAKER ATLAS WIRELINE,9/9/2006,WIRELINE,3410.0,9670.0,-3137
-33404,BAKER ATLAS WIRELINE,9/5/2006,WIRELINE,500.0,15900.0,-3120
-33404,BAKER ATLAS WIRELINE,9/6/2006,WIRELINE,15043.0,15834.0,-3119
-33404,BAKER ATLAS WIRELINE,9/4/2006,WIRELINE,5078.0,15892.0,-3117
-33404,BAKER ATLAS WIRELINE,9/5/2006,WIRELINE,15057.0,15704.0,-3118
-33935,BAKER ATLAS WIRELINE,9/4/2006,WIRELINE,18600.0,19611.0,-3146
-34081,BAKER ATLAS WIRELINE,9/16/2006,WIRELINE,3500.0,10700.0,-3155
-34077,BAKER ATLAS WIRELINE,9/15/2006,WIRELINE,7504.0,9862.0,-3173
-33390,BAKER ATLAS WIRELINE,9/5/2006,WIRELINE,11142.0,14241.0,16385
-41959,BAKER ATLAS WIRELINE,12/16/2006,WIRELINE,6800.0,9050.0,-3631
-35135,BAKER ATLAS WIRELINE,9/20/2006,WIRELINE,17598.0,19020.0,-3203
-35135,BAKER ATLAS WIRELINE,9/20/2006,WIRELINE,17822.0,19782.0,-3204
-35135,BAKER ATLAS WIRELINE,9/17/2006,WIRELINE,17035.0,19958.0,-3202
-34813,BAKER ATLAS WIRELINE,9/24/2006,WIRELINE,13700.0,19010.0,-3190
-35376,BAKER ATLAS WIRELINE,9/28/2006,WIRELINE,9510.0,11125.0,-3208
-35337,BAKER ATLAS WIRELINE,10/6/2006,WIRELINE,18900.0,19660.0,-3240
-35337,BAKER ATLAS WIRELINE,10/2/2006,WIRELINE,18650.0,20493.0,-3241
-35337,BAKER ATLAS WIRELINE,10/3/2006,WIRELINE,19085.0,20500.0,-3242
-35869,BAKER ATLAS WIRELINE,10/3/2006,WIRELINE,15174.0,17110.0,-3266
-41956,BAKER ATLAS WIRELINE,12/14/2006,WIRELINE,3808.0,10186.0,-3632
-36137,BAKER ATLAS WIRELINE,10/6/2006,WIRELINE,11980.0,15890.0,-3270
-36620,BAKER ATLAS WIRELINE,10/9/2006,WIRELINE,15300.0,16470.0,-3296
-36390,BAKER ATLAS WIRELINE,9/19/2006,WIRELINE,9900.0,12254.0,16456
-35376,BAKER ATLAS WIRELINE,9/30/2006,WIRELINE,9984.0,10986.0,16472
-36575,BAKER ATLAS WIRELINE,10/21/2006,WIRELINE,14600.0,17042.0,-3368
-37746,BAKER ATLAS WIRELINE,10/24/2006,WIRELINE,15850.0,17541.0,-3366
-38092,BAKER ATLAS WIRELINE,10/22/2006,WIRELINE,22840.0,24500.0,-3385
-38291,BAKER ATLAS WIRELINE,10/29/2006,WIRELINE,970.0,2555.0,-3409
-38291,BAKER ATLAS WIRELINE,11/2/2006,WIRELINE,2555.0,3743.0,-3408
-36989,BAKER ATLAS WIRELINE,10/10/2006,WIRELINE,3518.0,7750.0,16504
-38637,BAKER ATLAS WIRELINE,11/1/2006,WIRELINE,4463.0,9534.0,-3438
-38611,BAKER ATLAS WIRELINE,11/10/2006,WIRELINE,17548.0,19078.0,-3420
-38611,BAKER ATLAS WIRELINE,11/11/2006,WIRELINE,17548.0,19078.0,-3421
-38611,BAKER ATLAS WIRELINE,11/11/2006,WIRELINE,17769.0,18056.0,-3423
-37243,BAKER ATLAS WIRELINE,10/9/2006,WIRELINE,15959.0,20600.0,-3326
-39928,BAKER ATLAS WIRELINE,11/14/2006,WIRELINE,9374.0,9985.0,-3507
-39700,BAKER ATLAS WIRELINE,11/18/2006,WIRELINE,19810.0,23870.0,-3484
-39700,BAKER ATLAS WIRELINE,11/17/2006,WIRELINE,19545.0,25000.0,-3483
-41562,BAKER ATLAS WIRELINE,12/8/2006,WIRELINE,10713.0,12935.0,-3599
-41758,BAKER ATLAS WIRELINE,12/3/2006,WIRELINE,19368.0,22277.0,-3602
-41758,BAKER ATLAS WIRELINE,12/4/2006,WIRELINE,14094.0,19212.0,-3605
-41758,BAKER ATLAS WIRELINE,12/4/2006,WIRELINE,10572.0,16833.0,-3606
-41758,BAKER ATLAS WIRELINE,12/3/2006,WIRELINE,19524.0,20922.0,-3603
-41840,BAKER ATLAS WIRELINE,12/4/2006,WIRELINE,17697.0,24003.0,-3608
-41840,BAKER ATLAS WIRELINE,12/5/2006,WIRELINE,18146.0,20712.0,-3610
-42605,BAKER ATLAS WIRELINE,12/23/2006,WIRELINE,3006.0,4499.0,-3697
-43093,BAKER ATLAS WIRELINE,12/20/2006,WIRELINE,24964.0,26527.0,-3700
-43093,BAKER ATLAS WIRELINE,12/20/2006,WIRELINE,25439.0,25628.0,-3701
-42001,BAKER ATLAS WIRELINE,12/8/2006,WIRELINE,10779.0,12007.0,16639
-43654,BAKER ATLAS WIRELINE,12/31/2006,WIRELINE,588.0,1026.0,-3752
-43654,BAKER ATLAS WIRELINE,1/4/2007,WIRELINE,1030.0,3892.0,-3751
-45145,BAKER ATLAS WIRELINE,1/5/2007,WIRELINE,3809.0,10178.0,-3749
-43874,BAKER ATLAS WIRELINE,1/1/2007,WIRELINE,13526.0,13662.0,-3756
-43874,BAKER ATLAS WIRELINE,1/1/2007,WIRELINE,13400.0,15274.0,-3755
-44213,BAKER ATLAS WIRELINE,1/11/2007,MWD/LWD,2828.0,4484.0,-3785
-44213,BAKER ATLAS WIRELINE,1/11/2007,WIRELINE,2828.0,4484.0,-3778
-45288,BAKER ATLAS WIRELINE,1/14/2007,WIRELINE,16551.0,18934.0,-3845
-45288,BAKER ATLAS WIRELINE,1/14/2007,WIRELINE,15252.0,19610.0,-3844
-44832,BAKER ATLAS WIRELINE,1/19/2007,WIRELINE,8744.0,8851.0,-3809
-45352,BAKER ATLAS WIRELINE,1/15/2007,MWD/LWD,5371.0,7780.0,-3861
-43535,BAKER ATLAS WIRELINE,1/1/2007,WIRELINE,3035.0,9090.0,16685
-46066,BAKER ATLAS WIRELINE,1/29/2007,WIRELINE,18400.0,19545.0,-3906
-45593,BAKER ATLAS WIRELINE,1/21/2007,WIRELINE,19100.0,19591.0,16692
-44696,BAKER ATLAS WIRELINE,1/5/2007,WIRELINE,13007.0,15530.0,16700
-45593,BAKER ATLAS WIRELINE,12/7/2006,WIRELINE,15250.0,18216.0,16701
-45593,BAKER ATLAS WIRELINE,12/23/2006,WIRELINE,17980.0,19347.0,16702
-46321,BAKER ATLAS WIRELINE,1/29/2007,WIRELINE,8159.0,9642.0,16714
-47060,BAKER ATLAS WIRELINE,2/8/2007,WIRELINE,9639.0,11900.0,-3961
-47207,BAKER ATLAS WIRELINE,2/7/2007,WIRELINE,16049.0,18872.0,-3979
-47899,BAKER ATLAS WIRELINE,2/14/2007,WIRELINE,23247.0,23247.0,-4010
-48159,BAKER ATLAS WIRELINE,2/24/2007,WIRELINE,17500.0,20715.0,-4044
-48367,BAKER ATLAS WIRELINE,2/18/2007,WIRELINE,22962.0,24993.0,-4042
-48367,BAKER ATLAS WIRELINE,2/21/2007,WIRELINE,24993.0,26634.0,-4043
-48950,BAKER ATLAS WIRELINE,2/22/2007,WIRELINE,18155.0,19933.0,-4075
-48372,BAKER ATLAS WIRELINE,2/22/2007,WIRELINE,3515.0,12204.0,-4046
-49024,BAKER ATLAS WIRELINE,2/25/2007,WIRELINE,1000.0,18250.0,-4079
-46138,BAKER ATLAS WIRELINE,2/8/2007,WIRELINE,15100.0,16996.0,16766
-50700,BAKER ATLAS WIRELINE,3/24/2007,WIRELINE,4021.0,10705.0,-4212
-51776,BAKER ATLAS WIRELINE,3/24/2007,WIRELINE,11110.0,13046.0,-4220
-51846,BAKER ATLAS WIRELINE,2/8/2007,WIRELINE,15100.0,17010.0,16802
-52773,BAKER ATLAS WIRELINE,3/25/2007,WIRELINE,5000.0,13196.0,-4270
-53007,BAKER ATLAS WIRELINE,3/26/2007,WIRELINE,7280.0,9895.0,-4273
-53007,BAKER ATLAS WIRELINE,3/27/2007,WIRELINE,9050.0,9680.0,-4274
-50614,BAKER ATLAS WIRELINE,3/20/2007,WIRELINE,15880.0,17044.0,-4203
-50614,BAKER ATLAS WIRELINE,3/20/2007,WIRELINE,14300.0,15880.0,-4204
-50614,BAKER ATLAS WIRELINE,3/20/2007,WIRELINE,16399.0,16546.0,-4206
-50614,BAKER ATLAS WIRELINE,3/20/2007,WIRELINE,15875.0,16924.0,-4205
-52773,BAKER ATLAS WIRELINE,3/25/2007,WIRELINE,11143.0,13059.0,16845
-55175,BAKER ATLAS WIRELINE,4/16/2007,WIRELINE,9508.0,13120.0,-4432
-55175,BAKER ATLAS WIRELINE,4/17/2007,WIRELINE,9845.0,12867.0,-4433
-56270,BAKER ATLAS WIRELINE,4/25/2007,WIRELINE,6511.0,9622.0,-4493
-56573,BAKER ATLAS WIRELINE,5/4/2007,WIRELINE,11270.0,16200.0,-4509
-57093,BAKER ATLAS WIRELINE,5/8/2007,WIRELINE,9700.0,12639.0,-4520
-57522,BAKER ATLAS WIRELINE,5/17/2007,WIRELINE,600.0,3515.0,-4532
-57614,BAKER ATLAS WIRELINE,5/16/2007,WIRELINE,690.0,2220.0,-4543
-56903,BAKER ATLAS WIRELINE,5/6/2007,WIRELINE,10962.0,13025.0,16937
-57608,BAKER ATLAS WIRELINE,5/19/2007,WIRELINE,10772.0,12884.0,16959
-58559,BAKER ATLAS WIRELINE,5/22/2007,WIRELINE,12131.0,12360.0,-4583
-58519,BAKER ATLAS WIRELINE,5/24/2007,WIRELINE,1928.0,4982.0,-4565
-62758,BAKER ATLAS WIRELINE,7/9/2007,WIRELINE,4838.0,9599.0,17124
-59077,BAKER ATLAS WIRELINE,5/31/2007,WIRELINE,3502.0,8148.0,-4607
-59527,BAKER ATLAS WIRELINE,6/3/2007,WIRELINE,4000.0,9260.0,-4631
-59707,BAKER ATLAS WIRELINE,6/9/2007,WIRELINE,8162.0,9054.0,-4655
-57949,BAKER ATLAS WIRELINE,5/19/2007,WIRELINE,5658.0,7899.0,17015
-60305,BAKER ATLAS WIRELINE,6/14/2007,WIRELINE,18234.0,19866.0,-4694
-62708,BAKER ATLAS WIRELINE,7/6/2007,WIRELINE,12998.0,14590.0,-4783
-63107,BAKER ATLAS WIRELINE,7/4/2007,WIRELINE,10144.0,14164.0,-4795
-59527,BAKER ATLAS WIRELINE,6/3/2007,WIRELINE,9194.0,9214.0,17070
-63625,BAKER ATLAS WIRELINE,7/9/2007,WIRELINE,4625.0,7200.0,-4813
-30244,BAKER ATLAS WIRELINE,8/10/2006,WIRELINE,12640.0,16510.0,17077
-35337,BAKER ATLAS WIRELINE,10/4/2006,WIRELINE,19110.0,20420.0,17086
-64262,BAKER ATLAS WIRELINE,7/20/2007,WIRELINE,15969.0,17548.0,-4837
-63993,BAKER ATLAS WIRELINE,7/16/2007,WIRELINE,18234.0,21710.0,-4842
-61736,BAKER ATLAS WIRELINE,6/22/2007,WIRELINE,6774.0,8166.0,17102
-64238,BAKER ATLAS WIRELINE,7/15/2007,WIRELINE,18660.0,18730.0,-4854
-64432,BAKER ATLAS WIRELINE,7/20/2007,WIRELINE,8210.0,9360.0,-4851
-2463,BAKER ATLAS WIRELINE,2/5/2005,WIRELINE,6000.0,17985.0,-428
-63616,BAKER ATLAS WIRELINE,7/12/2007,WIRELINE,12950.0,16024.0,17115
-65618,BAKER ATLAS WIRELINE,7/21/2007,WIRELINE,7650.0,9896.0,-4908
-65791,BAKER ATLAS WIRELINE,8/2/2007,WIRELINE,10390.0,10901.0,-4913
-66146,BAKER ATLAS WIRELINE,7/30/2007,WIRELINE,15450.0,18979.0,-4929
-66146,BAKER ATLAS WIRELINE,7/31/2007,WIRELINE,18766.0,18907.0,-4930
-66768,BAKER ATLAS WIRELINE,8/10/2007,WIRELINE,15700.0,19684.0,-4958
-64360,BAKER ATLAS WIRELINE,7/13/2007,WIRELINE,4202.0,7162.0,17161
-64360,BAKER ATLAS WIRELINE,7/13/2007,WIRELINE,6700.0,7160.0,17162
-65948,BAKER ATLAS WIRELINE,8/5/2007,WIRELINE,14994.0,17450.0,17170
-67130,BAKER ATLAS WIRELINE,8/15/2007,WIRELINE,21000.0,23047.0,-4989
-67214,BAKER ATLAS WIRELINE,8/12/2007,WIRELINE,19380.0,19630.0,-4982
-67214,BAKER ATLAS WIRELINE,8/12/2007,WIRELINE,19300.0,19684.0,-4983
-68242,BAKER ATLAS WIRELINE,9/1/2007,WIRELINE,10180.0,12692.0,-5034
-69759,BAKER ATLAS WIRELINE,9/7/2007,WIRELINE,10720.0,14273.0,-5062
-69759,BAKER ATLAS WIRELINE,9/7/2007,WIRELINE,7400.0,10720.0,-5063
-70022,BAKER ATLAS WIRELINE,9/9/2007,WIRELINE,13637.0,13669.0,-5097
-70222,BAKER ATLAS WIRELINE,9/15/2007,WIRELINE,2600.0,4600.0,-5109
-70209,BAKER ATLAS WIRELINE,9/12/2007,WIRELINE,3511.0,10765.0,-5103
-69921,BAKER ATLAS WIRELINE,9/14/2007,WIRELINE,22720.0,24250.0,-5122
-69921,BAKER ATLAS WIRELINE,9/10/2007,WIRELINE,17700.0,24242.0,-5120
-69921,BAKER ATLAS WIRELINE,9/11/2007,WIRELINE,500.0,23000.0,-5121
-71307,BAKER ATLAS WIRELINE,9/16/2007,WIRELINE,2600.0,4589.0,-5149
-72271,BAKER ATLAS WIRELINE,10/4/2007,WIRELINE,8000.0,13076.0,-5163
-72271,BAKER ATLAS WIRELINE,10/4/2007,WIRELINE,3550.0,13076.0,-5162
-70274,BAKER ATLAS WIRELINE,9/11/2007,MWD/LWD,11290.0,12150.0,17261
-70274,BAKER ATLAS WIRELINE,9/5/2007,MWD/LWD,11344.0,12097.0,17262
-71533,BAKER ATLAS WIRELINE,10/4/2007,WIRELINE,9934.0,10118.0,-5172
-72271,BAKER ATLAS WIRELINE,10/5/2007,WIRELINE,12901.0,12945.0,17303
-73840,BAKER ATLAS WIRELINE,10/22/2007,WIRELINE,9950.0,11090.0,-5253
-73840,BAKER ATLAS WIRELINE,10/21/2007,WIRELINE,9000.0,11190.0,-5252
-74699,BAKER ATLAS WIRELINE,10/27/2007,WIRELINE,3970.0,5700.0,-5259
-74699,BAKER ATLAS WIRELINE,10/27/2007,WIRELINE,2010.0,6700.0,17326
-74718,BAKER ATLAS WIRELINE,10/31/2007,WIRELINE,5300.0,12182.0,17327
-76329,BAKER ATLAS WIRELINE,11/15/2007,WIRELINE,3500.0,10106.0,-5311
-76407,BAKER ATLAS WIRELINE,11/14/2007,WIRELINE,1513.0,1516.0,-5317
-76613,BAKER ATLAS WIRELINE,11/24/2007,MWD/LWD,24817.0,25270.0,-5338
-76613,BAKER ATLAS WIRELINE,11/23/2007,MWD/LWD,23912.0,25678.0,-5337
-76152,BAKER ATLAS WIRELINE,11/21/2007,WIRELINE,5000.0,13520.0,-5336
-76196,BAKER ATLAS WIRELINE,11/22/2007,WIRELINE,2900.0,4886.0,-5341
-92422,BAKER ATLAS WIRELINE,5/24/2008,WIRELINE,16073.0,20075.0,-6014
-77772,BAKER ATLAS WIRELINE,11/27/2007,WIRELINE,5619.0,6450.0,-5371
-78145,BAKER ATLAS WIRELINE,12/5/2007,WIRELINE,25744.0,25798.0,-5390
-78145,BAKER ATLAS WIRELINE,12/7/2007,WIRELINE,22072.0,22092.0,-5388
-71548,BAKER ATLAS WIRELINE,,WIRELINE,0.0,16464.0,17371
-78122,BAKER ATLAS WIRELINE,12/12/2007,WIRELINE,15746.0,19049.0,-5410
-78122,BAKER ATLAS WIRELINE,12/15/2007,WIRELINE,16674.0,18890.0,-5411
-77671,BAKER ATLAS WIRELINE,11/25/2007,WIRELINE,9600.0,10877.0,17381
-79296,BAKER ATLAS WIRELINE,12/17/2007,WIRELINE,22560.0,27000.0,-5425
-77461,BAKER ATLAS WIRELINE,11/19/2007,WIRELINE,3000.0,5026.0,17382
-78624,BAKER ATLAS WIRELINE,12/20/2007,WIRELINE,13000.0,18225.0,-5426
-79389,BAKER ATLAS WIRELINE,12/23/2007,WIRELINE,12891.0,16006.0,-5452
-80379,BAKER ATLAS WIRELINE,1/5/2008,WIRELINE,9282.0,11461.0,-5465
-80316,BAKER ATLAS WIRELINE,1/11/2008,WIRELINE,12220.0,12870.0,-5488
-80305,BAKER ATLAS WIRELINE,12/17/2007,WIRELINE,22650.0,27160.0,17432
-80305,BAKER ATLAS WIRELINE,12/17/2007,WIRELINE,26050.0,26735.0,17433
-82261,BAKER ATLAS WIRELINE,1/18/2008,WIRELINE,12450.0,14040.0,-5521
-82893,BAKER ATLAS WIRELINE,1/27/2008,WIRELINE,8766.0,13312.0,-5556
-82920,BAKER ATLAS WIRELINE,1/28/2008,WIRELINE,2301.0,4990.0,-5557
-82040,BAKER ATLAS WIRELINE,1/23/2008,WIRELINE,800.0,2292.0,-5549
-82934,BAKER ATLAS WIRELINE,1/30/2008,WIRELINE,3550.0,7820.0,-5558
-83198,BAKER ATLAS WIRELINE,2/9/2008,WIRELINE,11906.0,13900.0,-5588
-83274,BAKER ATLAS WIRELINE,2/2/2008,WIRELINE,13080.0,14030.0,17476
-84003,BAKER ATLAS WIRELINE,2/4/2008,WIRELINE,17438.0,17950.0,-5607
-84206,BAKER ATLAS WIRELINE,2/23/2008,WIRELINE,18729.0,18803.0,-5664
-85777,BAKER ATLAS WIRELINE,2/2/2008,WIRELINE,14906.0,15500.0,-5696
-86262,BAKER ATLAS WIRELINE,2/24/2008,MUD,8152.0,33513.0,-5728
-86517,BAKER ATLAS WIRELINE,3/12/2008,WIRELINE,10585.0,10810.0,-5740
-85212,BAKER ATLAS WIRELINE,1/29/2008,WIRELINE,7350.0,15240.0,17566
-86899,BAKER ATLAS WIRELINE,3/11/2008,WIRELINE,9087.0,9778.0,-5766
-86929,BAKER ATLAS WIRELINE,3/10/2008,WIRELINE,13888.0,17081.0,-5786
-87363,BAKER ATLAS WIRELINE,3/21/2008,WIRELINE,8514.0,10891.0,-5790
-87363,BAKER ATLAS WIRELINE,3/21/2008,WIRELINE,6013.0,11033.0,-5789
-87585,BAKER ATLAS WIRELINE,3/25/2008,WIRELINE,428.0,1000.0,-5805
-87032,BAKER ATLAS WIRELINE,3/18/2008,WIRELINE,3320.0,6787.0,-5792
-86755,BAKER ATLAS WIRELINE,3/9/2008,WIRELINE,25482.0,30574.0,17595
-88120,BAKER ATLAS WIRELINE,3/31/2008,WIRELINE,1000.0,4004.0,-5821
-87088,BAKER ATLAS WIRELINE,3/10/2008,WIRELINE,25725.0,30540.0,17597
-88162,BAKER ATLAS WIRELINE,4/1/2008,WIRELINE,904.0,3064.0,-5830
-88162,BAKER ATLAS WIRELINE,4/1/2008,WIRELINE,3064.0,5452.0,-5831
-87667,BAKER ATLAS WIRELINE,3/12/2008,WIRELINE,11240.0,11406.0,17600
-87667,BAKER ATLAS WIRELINE,3/12/2008,WIRELINE,10450.0,11818.0,17601
-87667,BAKER ATLAS WIRELINE,3/28/2008,WIRELINE,10300.0,11426.0,17603
-87486,BAKER ATLAS WIRELINE,2/3/2008,WIRELINE,14999.0,15405.0,17612
-89273,BAKER ATLAS WIRELINE,4/13/2008,WIRELINE,4004.0,11662.0,-5875
-88867,BAKER ATLAS WIRELINE,4/11/2008,WIRELINE,3044.0,4900.0,-5877
-87575,BAKER ATLAS WIRELINE,3/20/2008,WIRELINE,8119.0,13000.0,17624
-87575,BAKER ATLAS WIRELINE,3/20/2008,WIRELINE,10781.0,13000.0,17625
-89733,BAKER ATLAS WIRELINE,4/23/2008,WIRELINE,11664.0,13097.0,-5903
-89733,BAKER ATLAS WIRELINE,4/23/2008,WIRELINE,12795.0,12900.0,-5904
-89279,BAKER ATLAS WIRELINE,4/15/2008,WIRELINE,9250.0,12250.0,-5902
-89492,BAKER ATLAS WIRELINE,4/24/2008,WIRELINE,5455.0,9014.0,-5915
-89492,BAKER ATLAS WIRELINE,4/24/2008,WIRELINE,9014.0,14260.0,-5916
-89834,BAKER ATLAS WIRELINE,4/26/2008,WIRELINE,8403.0,13395.0,-5926
-90613,BAKER ATLAS WIRELINE,4/27/2008,WIRELINE,13289.0,14791.0,-5939
-90130,BAKER ATLAS WIRELINE,4/26/2008,WIRELINE,10900.0,14990.0,-5938
-106301,BAKER ATLAS WIRELINE,10/7/2008,WIRELINE,12100.0,12827.0,-6559
-92936,BAKER ATLAS WIRELINE,5/30/2008,WIRELINE,2801.0,19800.0,-6040
-92936,BAKER ATLAS WIRELINE,5/25/2008,WIRELINE,16362.0,19146.0,-6039
-92440,BAKER ATLAS WIRELINE,5/15/2008,WIRELINE,5101.0,5180.0,17719
-93180,BAKER ATLAS WIRELINE,5/25/2008,WIRELINE,7700.0,10785.0,-6062
-93180,BAKER ATLAS WIRELINE,5/25/2008,MWD/LWD,7700.0,8600.0,-6063
-93299,BAKER ATLAS WIRELINE,6/1/2008,WIRELINE,3999.0,11964.0,-6068
-90719,BAKER ATLAS WIRELINE,1/5/2008,MUD,10009.0,20203.0,17738
-93910,BAKER ATLAS WIRELINE,6/14/2008,WIRELINE,11600.0,13806.0,-6102
-94499,BAKER ATLAS WIRELINE,6/10/2008,WIRELINE,20082.0,22900.0,-6125
-93180,BAKER ATLAS WIRELINE,5/25/2008,WIRELINE,7882.0,8084.0,17759
-94791,BAKER ATLAS WIRELINE,6/18/2008,WIRELINE,24450.0,30992.0,-6170
-96385,BAKER ATLAS WIRELINE,6/29/2008,WIRELINE,4205.0,12067.0,-6239
-93971,BAKER ATLAS WIRELINE,6/13/2008,WIRELINE,13100.0,14973.0,17841
-96310,BAKER ATLAS WIRELINE,6/29/2008,WIRELINE,9230.0,11744.0,-6256
-96310,BAKER ATLAS WIRELINE,6/30/2008,WIRELINE,10095.0,11617.0,-6257
-96310,BAKER ATLAS WIRELINE,6/30/2008,WIRELINE,11326.0,11333.0,-6260
-95803,BAKER ATLAS WIRELINE,7/3/2008,WIRELINE,4407.0,11980.0,-6263
-96828,BAKER ATLAS WIRELINE,7/8/2008,WIRELINE,11984.0,12150.0,-6264
