SN_EOR_FK,SN_EOR_WELL_COMP,COMP_LATITUDE,COMP_LONGITUDE,COMP_RSVR_NAME,COMP_INTERVAL_NAME
-119191,-16266,28.96517194,-90.34025611,T-16 Sand,T16
-153899,-23036,28.96702778,-90.34274167,P-60 Sand,P60
-156588,-23235,28.96702778,-90.34274167,P-60 Sand,P60
-139584,-20863,28.96517194,-90.34025611,"""T-16""SAND",T16
-181948,-27636,28.96700694,-90.34279611,P-57 Sand,T57
-167268,-25021,28.9632,-89.82305833,KJ,KJ Sand
-31166,-3565,28.92687361,-88.91182194,M Sand,M
-1367,-212,28.03668306,-93.33929889,X-44 Sand,X-44 Sand
-10000,-1934,28.04034806,-93.33919611,X-34 Sand,X-34 Sand
-109879,-12614,29.09254972,-88.72664583,L-8 Sand,L-8 Sand
-110542,-13387,29.08951194,-88.73454278,V1 RE Sand,V1 RE Sand
-159100,-23573,29.08951944,-88.73455833,U-2,U-2
-107262,-12366,29.07915694,-88.73992194,K Sand,K Sand
-71188,-7361,29.0767918,-88.7405243,I RA Sand,I RA Sand
-170890,-25839,29.08829306,-88.72875694,L10,L10
-110331,-12808,29.08698778,-88.72872889,M6 Sand,M6 Sand
-1285,-164,29.3200836,-91.5476148,"3,400' Sand",3400' Sand
-109068,-11976,27.18784722,-96.79964444,B-1 Sand,B-1 Sand
-173946,-26428,28.1608032,-91.3696398,T-2,T-2 Sand
-11681,-1834,29.15109694,-92.60865333,H,H
-15839,-2325,28.82399167,-91.69952028,Tex X-3 Sand,Tex X-3 Sand
-108659,-12495,27.91391694,-89.02422194,E-4 Sand,E-4 Sand
-110863,-12820,27.914,-89.024,E-4/E-3.5 Sand,E-4/E-3.5 Sand
-152311,-22769,27.91398583,-89.02426639,E3.5 Sand,E-3.5 Sand
-113496,-14182,29.08579639,-91.87371056,R-4 Sand,R-4 Sand
-115815,-14985,29.08579639,-91.87371056,R-4 Sand,R-4 Sand
-115815,-14984,29.08632472,-91.8757401,R-3 Sand,R-3 Sand / R-4 Sand
-7783,-1642,29.424298,-88.93269,7800' Sand,7800' Sand
-45424,-4923,29.42428667,-88.93166667,7400' Sand,7400' Sand
-40385,-4525,28.54884139,-90.99607083,C-6 Sand,C-6 Sand
-4780,-1164,28.39200387,-93.95330682,P1-10,P1-10 BONUS SD
-162152,-23972,28.40870889,-93.94076194,PL9-4 SAND,PL9-4 Sand
-141957,-21167,28.39189667,-93.95227917,P1-7 ,P1-7 Sand
-154777,-23018,28.39200389,-93.95330694,P1-10 Bonus ,P1-10 BONUS SD
-20283,-2573,28.97663833,-89.26138556,I- 3 Sand, I -3 Sand
-94481,-10651,29.39854528,-89.04228112,"9,200' Sand"," 9,200' Sand"
-113042,-14531,29.39821778,-89.08716194,7950 F MD/UP,7950
-37450,-4127,29.06968,-91.27437083,AMP E-1 L Sand,AMP E-1 L Sand
-127859,-18290,29.06968,-91.27437083,AMP E-1 Sand,AMP E-1 Sand
-173370,-26215,29.06924993,-91.27461511,Amp E-1 Upper,Upper Amp E1
-165513,-24642,28.50846139,-90.91520333,Bul(1)06RH8/UpBul(1),Lower Bul(1)-6 RH8 / Upper Bul (1)-6 RH8
-142179,-21472,28.50795361,-90.91461417,BUL(1)06 RH8,Lower Bul(1)-6 RH8
-580,-153,28.46825,-92.91016083,Stray VALV(H)-4 ,Stray VALV(H)-4
-3482,-831,28.468405,-92.91025389,Valv(H)-3 Sand,VALV(H)-3
-112513,-13567,28.468975,-92.91058361,VALV H-1 Sand,VALV H-1 Sand
-118414,-15946,28.69829806,-92.27686111,10400' D Sand,10400 Sand
-91117,-9418,29.292895,-88.66412028,6250' Sand,6250' Sand
-39422,-4300,29.46785194,-92.11110472,X-1 Sand,X-1 Sand
-2945,-613,28.98182452,-89.96696066,KM Sand,KM Sand
-7163,-1405,27.91291111,-96.378535,MA-1/MA-2 Sand,MA-1 / MA-2
-13360,-2047,28.98194444,-90.18027778,N 6 Sand,N 6 Sand
-43139,-4795,28.98214111,-90.1804025,N4 Sand,N 6 Sand
-175668,-26727,28.73867,-91.197924,K-2A Sand,K-2A Sand
-78545,-8157,28.94585278,-92.59253889,P7-2 Sand,P7-2 Sand
-122573,-17360,29.24871417,-88.91743444,"LP-1G,FB-Q","LP-1G,FB-Q"
-136994,-20290,29.24883528,-88.91744972,LP-2,LP-2
-142157,-21179,29.24448611,-88.91900417,TX-OA,TX-OA
-137994,-20772,29.2445075,-88.91894778,TX-1R,TX-1
-90317,-9748,29.30074278,-89.06059972,6500 Sand,6500 Sand
-198055,-28979,29.30715806,-89.05140139,BB1 7300,7300' Sand
-35008,-4085,29.29818111,-89.06455167,BBI 7300,BBI 7300
-13821,-2130,29.68216667,-93.7405375,10750' D FB-A,10750
-113154,-13836,29.68229889,-93.74070194,"10,650 D FB-A",10650
-4147,-892,28.27442377,-91.31753039,Tex P-2,Tex P-2
-69686,-8563,27.16581833,-90.27136944,M20 DD/EEFF,DD Sand / EE Sand / FF Sand
-71026,-7417,28.19541639,-91.42254444,10600 LWR,10600' Sand Upper
-112479,-13709,28.19882389,-91.38209583,8750' Sand,8750' Sand
-72182,-7323,28.4081,-93.9141,AB-5,AB-5
-72980,-7350,28.3965,-93.8975,QP0,QP0
-14208,-2095,29.05202861,-91.45563694,L8,L8
-49230,-5225,29.05271944,-91.45732194,K-5/L Sand,K5 / L
-107580,-11379,29.0528525,-91.45765972,K-4 Sand,K4
-97854,-9985,29.05271944,-91.45732194,K5 Sand,K5
-110422,-12818,29.05290417,-91.4577925,K4 Sand,K4
-118360,-15914,29.05317179,-91.45845252,K-O Sand,KO
-73222,-7690,28.84397,-90.64986389,CP 29 Sand,CP 29 Sand
-83553,-8801,28.84354806,-90.65101944,CP 28 ,CP 28 Sand
-86248,-8981,28.84420306,-90.65068194,CP-24,CP 24 Sand
-152431,-22733,29.40651583,-88.64466778,65 Sand,6500 Sand
-199147,-29238,29.40790052,-88.64506357,5800' Sand,5800 Sand 
-203235,-30417,29.40790052,-88.64506357,5800'/65 Sand,5800 Sand  / 6500 Sand
-9961,-1808,28.92207833,-90.38999528,4200' SAND FB,4200' SAND FB
-116275,-15358,28.63254611,-91.02352111,F-7 Sand,F-7 Sand
-6621,-1270,29.63610222,-88.757615,3800' Sand,3800' Sand
-75828,-8004,28.00401111,-93.52357222,TA-6 Sand,TA-6
-82651,-8579,28.58162083,-93.18129528,6200' Sand,6200 Sand
-12658,-1992,28.49904361,-91.55160944,C19 FB-G4 ST1,C19 Sand
-8155,-1737,28.51502667,-91.55784389,C-15 FB-G,C-15 Sand
-124435,-17717,28.54170278,-92.18621611,7200' Sand,7200' Sand
-31970,-3947,29.00291667,-90.24745694,D-10,D-10 Sand
-31970,-3944,29.00299861,-90.24769361,D-12,D-12 Sand
-101369,-10521,28.65362194,-89.95077,JH Sand,JH Sand
-107816,-11479,28.65391889,-89.95122694,JB JD & JE Sands,JB Sand / JD Sand / JE Sand
-74329,-7840,28.65351194,-89.94990167,JJ Sand,JJ Sand
-107465,-12584,28.11790667,-96.41340556,SD 120 Sand,SD 120 Sand
-88332,-9086,28.44879722,-92.65513611,A-2 Sand,A-2 Sand
-110622,-13065,27.793925,-90.65412472,G1 RC,GI
-118843,-16395,27.793925,-90.65412472,G1 RC,GI
-118138,-15779,29.68345889,-93.58706194,Plan 5 Mid Sand,PLAN 5 MLD SD
-115484,-14851,29.68359306,-93.58683111,Plan 5 Lower Sand,PLAN 5 LWR SD
-33148,-3840,28.36520347,-90.38487663,3300' Sand,3300' Sand
-170927,-25993,29.56271,-88.65900806,Tex W3,Tex W3
-196092,-28516,29.56271,-88.65900806,Tex W3,Tex W3
-118041,-15669,29.5529925,-88.65984722,Tex W-1 ,Tex W-1
-4537,-872,29.28498056,-88.66617222,6000' Lower Sand,6000' Lower Sand
-26044,-3042,28.78412389,-92.75503333,2880 Sand,2880 Sand
-48227,-5411,28.94234722,-90.33527361,D7,D-7
-120795,-16723,28.73806167,-91.23654444,BN-8,BN-8
-120795,-16722,28.73808639,-91.23650694,BUL 1A,BUL 1A
-60027,-6366,28.83025222,-89.39841639,"9400'  ""C"" SAND",9400' SAND
-125895,-18400,28.83205556,-89.39726944,7800 BQC,7800' SAND
-125895,-18399,28.83025222,-89.39841639,9400 C / 9400 D,9400' C 
-112196,-13608,28.83025222,-89.39841639,9400 C/ 9400 D,9400' C 
-156181,-23310,28.83469444,-89.39507222,6000 Upper A,6000' SAND
-70205,-7240,28.50053667,-90.37887472,13200 Sand,"13,200' Sand"
-124331,-17869,29.02214722,-90.13820556,8700 FB B,8700' Sand
-145690,-21810,29.02223877,-90.13818126,8550 FB B,8550' Sand
-103127,-10692,28.08889861,-90.73669083,Trim B-1,Trim B-1
-119651,-16613,28.08889861,-90.73669083,Trim B-1 Sand,Trim B-1
-117413,-15867,29.11899639,-88.81527417,F-3 Sand,F-3 (Gas) Sand
-83177,-8947,28.94159611,-89.71187333,F-40,F-40 RA / F-45 RA
-83177,-8941,28.94105361,-89.71246972,G-35,G-35
-129304,-18671,28.94120139,-89.71229611,G-20,G-20
-31467,-3644,28.58721529,-92.08650717,C-10,C-10 Sand
-55822,-5700,28.57441278,-91.87865306,A-1B FB-1,A-1B SAND
-108310,-11825,28.57475444,-91.87941361,A-1 Sand,A-1 SAND
-111052,-13002,29.40751806,-88.64546021,60B Sand,60B SAND
-110334,-12557,29.40769278,-88.64551417,59 B Sand,59 B Sand
-134128,-20119,29.40754333,-88.64544389,60B Sand,60B SAND
-33107,-3889,28.36059361,-90.37679167,3300' Sand,3300' Sand
-50658,-5500,28.3578775,-90.37771,2900',2900' Sand
-127940,-18336,28.58823611,-92.10169472,B-45A Sand,B-45A
-120318,-16768,28.702575,-89.45270944,U-1A Sand,U-1A Sand
-132303,-19483,28.52757111,-89.93411417,"D-10,R1","D-10,R1"
-121470,-16930,28.44973944,-93.20372167,5400' Sand,5400' Sand
-163486,-24481,27.82498806,-94.62357,GM-3U,GM-3U Sand
-22229,-2743,28.7036879,-92.2609671,09600 FB-B,9600' Sand
-76634,-8034,28.1531,-90.66348444,B RNE,B SAND
-78804,-8762,28.14637194,-90.66650611,B RND,B RND 
-149909,-22477,28.32277099,-91.61506375,4X Sand,4X Sand
-76110,-7982,28.33997806,-92.40571611,L LENTICULINA1,L LENTICULINA1
-139753,-21307,28.09844,-92.23427,Q-1 Sand,Q-1 Sand
-157874,-23342,28.09846963,-92.23405221,Q-1 Sand,
-140071,-21241,29.07360167,-88.74160056,L-8 Sand,L-8 Sand
-171730,-25970,29.07464306,-88.74178694,K-6,K-6 Sand
-173715,-26320,29.26453917,-88.77960583,7200' Sand,7200' Sand
-45606,-5063,29.39888,-89.10353,8900' Sand,8900
-4605,-939,27.9524748,-92.84814702,3700/4000' Sand,3700/4000' Sand
-72345,-7422,28.00852714,-92.93199855,Trim B-3,Trim B-3
-125300,-21317,28.93549917,-88.57209778,M-87 Sand,M-87 Sand
-125300,-21316,28.93668694,-88.57191194,M-83 Sand,M-83 Sand
-28546,-3551,29.24783889,-88.43618111,3800' Sand,3800' Sand
-113265,-14364,29.10804444,-89.63083611,GC Upper/GC Lower,GC Upper/GC Lower
-113265,-14363,29.10921111,-89.63050556,ID Sand,  ID Sand
-49151,-5031,27.33402417,-90.74201889,M-21A&M-21B,M-21A & M-21B
-51258,-5649,28.47923222,-91.30375722,DY Sand,DY Sand
-3066,-674,28.47561603,-91.28063049,DO Sand,DO Sand
-35531,-4036,28.79805917,-90.93037639,P-21,P-21
-48931,-5214,28.79793056,-90.931775,P-20,P-20
-144609,-21671,28.1707984,-89.1060825,KO RA,
-114284,-14324,29.267474,-93.776952,Rob L E/H,ROB L E/H
-27963,-3524,28.03146667,-95.63688611,5700' Sand,5700' Sand
-65909,-6751,28.03308611,-95.63679444,5500' Sand,5500' Sand
-63104,-6659,28.03200167,-95.63684917,5650' Sand,5650' Sand
-1429,-214,29.4219525,-88.92592444,8300' Sand,8300
-45486,-4922,29.421755,-88.92622694,8600' Sand,8600
-128360,-18384,29.42192715,-88.92579572,8300 FB-H,8300
-112400,-13655,29.4219525,-88.92592444,8300 H Sand,8300
-32034,-3787,27.663245,-87.92902639,UM-1B Middle Sand,UM-1B Middle Sand
-153153,-22889,27.663245,-87.92902639,UM-1B MIDDLE,UM-1B Middle Sand
-156696,-23334,27.663245,-87.92902639,UM-1B Upper,UM-1B Upper Sand
-40446,-4439,29.26334361,-94.337175,M28,M28 SAND
-80043,-8176,29.26489389,-94.33775944,M20 sand,M20 SAND
-128434,-18548,29.26513889,-94.33804167,M-18 Sand,M-18 Sand
-26003,-3272,29.40749,-89.03449,8600' FB-A Sand,8600A
-129534,-18754,29.40963111,-89.03477694,7900 FB-A,7900A
-7932,-1958,27.43420778,-90.26668306,M20,M20
-24620,-3387,28.34877,-87.71624361,MM7 Main,MM7 Main
-119095,-16036,28.34547278,-87.71486667,MM9 Upper,MM9 Upp
-148752,-22642,28.34547278,-87.71486667,MM7 Main,MM7 Main
-54811,-5958,29.55739833,-88.614615,3100' Sand,3100' Sand
-73223,-7478,28.8689893,-91.89870618,B-2 sand,B-2 sand
-115642,-15031,28.34568611,-95.36126944,"""Big 2-5"" Sand","""Big 2-5"" Sand"
-118421,-15997,27.20035833,-96.79070278,Tex-L2 Sand,Tex-L2 Sand
-5482,-982,28.408185,-91.25735861,"4,000 SAND ","4,000' SAND "
-19779,-2898,28.66744674,-91.97335157,B-2A FB-IIIE,B-2 Sand
-7182,-3039,29.07513278,-88.96556889,UM RBB,UM RBB
-1747,-333,28.81687175,-90.4035145,"D-3-3B,B5","D-3/3B, B-5"
-135270,-19960,28.81687175,-90.4035145,"D-3-3B,B5","D-3/3B, B-5"
-1433,-290,29.4598998,-92.368256,ROB L-4 SAND,ROB L-4 SAND
-106092,-10913,29.45989972,-92.36825611,ROB L-4 SAND,ROB L-4 SAND
-123790,-17712,29.45985528,-92.36833028,ROB L 2 SAND,ROB L-2 SAND
-91821,-9599,29.46530861,-92.37632139,Tex (L)-2 Sand,Tex (L)-2 Sand
-22051,-2708,28.26099944,-91.88353833,B-4 Sand,B-4
-48570,-5201,28.23346111,-96.25183972,7000' Sand,7000' Sand
-122070,-17341,28.82607444,-89.52906778,Lower L Sand,Lower L Sand
-196326,-28509,28.8263625,-89.53039028,K-1 Sand,K-1 Sand
-180349,-27558,28.82609583,-89.52918667,Upper L-1 Sand,Upper L-1 Sand
-203101,-30388,28.82643194,-89.53085278,J7B Sand,J7B Sand
-109204,-12574,28.96933694,-91.48538306,C-1 Sand,C-1 Sand
-111312,-13373,29.08767333,-88.73035417,L-10 Sand,L-10 Sand
-53488,-5631,29.29233917,-94.23421028,10300 Sand,"10,300 Sand"
-48453,-5243,29.29273056,-94.23491167,10300 Sand,"10,300 Sand"
-42338,-4559,29.64045917,-93.15898139,IR Sand,IR Sand
-565,-89,28.7186991,-89.38754943,Stray UFB5,U-1 sand
-120493,-16656,28.7183,-89.3875,U-1 Stray Upper Sand,U-1 Stray Upper Sand
-109331,-12335,29.1046447,-91.2688771,Cyc 3-4,Cyc 3-4
-164301,-24462,29.10474583,-91.26832889,Cyc 3-3,Cyc 3-3
-174148,-26401,29.104265,-91.27069361,Cris K-1/K-3/K-4,Cris K-1 / Cris K-3 / Cris K-4
-164769,-24550,28.4258425,-91.13692556,JM Sand,JM Sand`
-104755,-10733,27.63929389,-96.66265972,"""Amph B"" Sand","""Amph B"" Sand"
-111159,-13152,27.63995,-96.66346111,"""4150"" Sand","""4150"" Sand"
-128451,-18625,29.60323083,-93.38694722,Marg A3 Sand,MA3 Sand
-131361,-19227,29.60398778,-93.38669028,MA-2 Sand,MA-2 Sand
-117193,-15593,29.47153639,-93.909085,Lentic H,Lent H 
-118055,-15747,29.471485,-93.90982194,Siph D-1,Siph D-1
-992,-170,27.87854694,-96.56068611,M-13.5 Sand,M-13.5 Sand
-131344,-19191,28.16401328,-91.70346499,A-1 SAND SEG 290,
-54796,-5598,28.98635028,-90.1771875,O-6 Sand,O6 Sand
-61319,-6233,28.98615306,-90.17703861,O -5,O-5 Sand
-184153,-27841,28.98635194,-90.17709,ORD Sand,ORD Sand
-166611,-24908,29.2987889,-88.9069797,J6 SAND POD B,J6 SAND POD B
-170399,-25659,29.29881468,-88.90673195,J6 SAND POD B,J6 SAND POD B
-145980,-22112,29.32598,-88.88945806,BA-5C Sand,BA-5C Sand
-145980,-22111,29.29881472,-88.90673194,J6 SAND POD B,J6 SAND POD B
-99479,-10545,28.8394128,-89.4084299,"6000 ""E"" SAND","6000 ""E"" SAND"
-152531,-22824,28.83934167,-89.40879167,5650' Sand,5650' Sand
-7684,-1330,29.12506111,-88.78135556,F-40 Sand,F-40 Sand
-108295,-11814,28.91499889,-90.48236417,R-3 Sand,R3 Sand
-88412,-9166,28.918105,-90.48226194,R4 Sand,R4 Sand
-182405,-27727,29.23338,-88.41568,K Sand,K
-196143,-28529,29.23530444,-88.41380944,H Sand,H
-57903,-6462,27.95647222,-92.86391944,4700' Sand,4700' Sand
-195698,-28382,28.2924459,-91.891363,L4L6A1A2,L-4 Sand
-97072,-10012,29.08673944,-92.37824417,LB-3 SAND,LB-3
-131336,-19083,29.08584861,-92.36190667,LB-2,LB-2
-174493,-26514,29.08248917,-92.37037056,B-40 SAND,B-40
-32096,-3662,29.0950519,-93.0599567,Bul 1,BUL 1
-94142,-9623,29.09666833,-93.06069111,BUL .05,BUL .05
-17999,-2364,28.96128333,-89.24953278,K Sand,K
-26639,-3168,28.96056639,-89.24999556,K-2,K2
-30273,-3543,28.96199139,-89.24911528,J-1 Sand,J1
-75402,-7712,28.17616,-90.73122361,8300' Sand,8300 Sand
-12881,-1999,29.08062,-91.87486889,B-2B RA,B2B Sand
-11082,-1824,28.52970083,-91.11408278,C-9 Sand,C9 Sand
-12286,-2065,28.21239333,-92.95532556,Lower 5600' Sand,Lower 5600' Sand
-12286,-2066,28.21239333,-92.95532556,Upper 5600' Sand,Upper 5600' Sand
-19880,-2779,27.41081,-90.25432417,M-20,M-20
-68422,-7395,28.28124611,-91.543985,10300 Sand,10300 Sand
-32812,-4516,28.76635806,-90.6332125,Rob E,Rob E Sand
-69304,-7023,28.76635806,-90.63321194,Rob E,Rob E Sand
-11805,-1968,28.23940694,-91.325975,ANG B 3-B Sand,ANG B 3-B
-54922,-5707,28.2394275,-91.32586667,Ang B 3a Sand,ANG B 3-A
-13967,-2225,29.08914,-91.87470889,R3 Sand,R3 Sand
-38298,-4265,29.66234889,-93.05099694,B-5 Sand,B-5
-166508,-24891,29.66261111,-93.05104167,B-3 Sand,B3 Sand
-40384,-4786,29.02645278,-93.08254722,RobE,RobE
-33608,-4214,29.50999639,-93.28372278,M-2 Sand,M-2 Sand
-67581,-7203,27.33959472,-90.08795167,M9/M10 Sand,M9/M10 Sand
-34857,-4028,28.99452083,-90.24222472,D 2 RDC,D2 RDC
-110859,-12943,28.99525389,-90.24093944,S-4 ,S2
-52004,-5691,28.37168194,-93.78452194,B-105 Sand,B-105
-79702,-9124,28.37418611,-93.80595194,B90 Sand,B-90
-111266,-13177,28.37418278,-93.80625889,B-80 Sand,B-80
-34266,-4402,29.3446225,-92.57793,Disc (12)-7 Lower,Disc 12-7 lower
-34266,-4403,29.34701833,-92.56968222,Bul (1)-7,Bul 1-7
-108214,-11823,29.34715278,-92.57290444,Big (A)-3,Big A-3
-131655,-19258,29.34649,-92.57417694,DISC (12) -1A Upper,Disc 12-1A
-43599,-4513,29.33938667,-88.79177389,M-4 Sand,M-4 Sand
-101550,-10383,29.33946111,-88.79214722,"""M-3A"" Sand","""M-3A"" Sand"
-195216,-28553,29.33993,-88.79424,M2 Sand,M-2 Sand
-33426,-4149,28.62393528,-90.53195917,14900' C SAND,14900' C SAND
-60527,-6209,28.62393528,-90.53195917,14900' C SAND,14900' C SAND
-98171,-10142,28.62393528,-90.53195917,14900' C Sand,14900' C SAND
-82591,-8566,28.62393528,-90.53195917,14900' C Sand,14900' C SAND
-116663,-16161,27.46188139,-92.42438611,V Sand,V
-79843,-8447,28.214622,-91.539414,ES Sand,ES Sand
-106740,-11239,29.48048611,-92.05388889,Rob L-11 FB-UT,RL-11
-101792,-10750,29.48043056,-92.05395667,Rob L-14 Sand,RL-14
-96392,-9803,29.48034366,-92.05404514,Operc 1.0/Operc 1.5 Sand,Operc 1.0 / Operc 1.5
-142417,-21560,29.48049556,-92.05388389,Rob L-10 Sand FB-UT,RL-10
-81690,-8537,29.01744417,-90.171955,7600'  U Sand,7600' U sand
-79352,-8555,29.2598575,-92.20376861,20 Sand,20- L Sand
-151331,-22673,29.26018139,-92.20380389,H2/H3,H2 Sand / H3 Sand
-78943,-10600,30.16805,-87.79392778,Norphlet,Norphlet
-81670,-8782,27.55261389,-92.41403611,O/O2 RB,O2
-108196,-12010,27.84009167,-91.49281944,Lentic,LENTIC
-179193,-27289,27.84000528,-91.49132222,12300/Lentic,12330' / LENTIC
-179574,-27562,27.84007111,-91.49284444,Lentic,LENTIC
-79498,-8696,28.9043064,-89.8548279,KK Sand,KJ/KK Sand
-154775,-23103,28.90380917,-89.83053722,KJ/KK,KJ Sand
-118989,-16051,28.85472222,-90.49027778,4400 FB-C,4400' FB-C Sand
-121105,-16774,28.85725556,-90.48489444,4450' FB C Sand,4450' Sand
-118165,-16138,28.85725556,-90.48489444,4450' FB C Sand,4450' Sand
-180227,-27460,28.85733139,-90.48467917,4400/4450 FB C,4400' Sand / 4450' Sand
-120443,-16578,28.8543325,-90.49984389,11500' FB C,11500' Sand
-120443,-16579,28.85871611,-90.49799222,10800' Upr/Mid/LWR FB C,10800' Sand
-121106,-16812,28.85871611,-90.49799222,10800' Upr/Mid/LWR FB C,10800' Sand
-121106,-16811,28.8543325,-90.49984389,11500' FB C,11500' Sand
-116281,-15328,28.99104306,-89.80582389,LB Sand,LB Sand
-128452,-18620,28.71931056,-91.33029944,Tex X Sand,Tex X Sand
-116603,-15655,28.71943417,-91.33022361,Tex X Sand,Tex X Sand
-117066,-15441,28.576,-90.39780556,B7 Sand,B-7 Sand
-177956,-27102,28.576,-90.39780556,BUL I-7,
-185793,-27916,28.576,-90.39780556,BUL I-7,B-7 Sand
-129130,-18684,28.56352083,-90.39834667,TEX 2,T-2 Sand
-116644,-15414,28.56352083,-90.39834667,T-2 Sand,T-2 Sand 
-185933,-27940,28.56423083,-90.3980875,T-1a Sand,T-1a Sand
-196101,-28450,28.56448167,-90.39797833,T-1 SAND FB C13ST02,T-1 Sand
-118238,-15844,28.44796,-91.45026306,Tex (P) 2 FB RC,Tex (P) 2 Sand
-119785,-17104,29.1425675,-88.77226778,G-10 FB B ,G-10 Sand
-165965,-24709,29.14161295,-88.7720763,F-40,F-40 Sand
-121548,-17012,29.04334111,-90.15520028,1800' Sand, 1800' Sand
-121548,-17009,29.04329722,-90.15522583,4900' Sand, 4900' Sand
-125612,-17767,28.02417333,-89.12420694,Yellow B Sand,Yellow B Sand
-116575,-16065,28.02403889,-89.12446667,Yellow Up C/Low D,Yellow Up C/Low D
-146824,-21969,28.1867139,-91.67919878,8100' FB K7 Up/Low,8100' Sand
-141264,-21208,28.18671667,-91.67919194,8100 Sand,8100' Sand
-142706,-21168,28.27484833,-91.73307944,I-4 Sand,I-4 Sand
-140073,-20817,28.27484833,-91.73307944,I-4 Sand,I-4 Sand
-139953,-20876,29.13605556,-89.54505167,B-4C,B-4B
-139745,-20976,27.8889675,-90.88495833,H Sand,H Sand
-152573,-23057,27.73648,-90.57549056,G2 / H RA,G2 / H
-139736,-21395,28.22781306,-89.90033389,Disc B,Disc B
-148786,-22625,28.21601944,-88.51604722,Pink 6.5 LL,Pink 6.5 LL
-142885,-21655,28.11445278,-91.66121944,03700 LWR FB-C5,3700 UT Lower Sand
-139875,-20934,28.18337833,-91.67766972,8100 Sand,8100 Sand
-160146,-23915,26.10820806,-94.91427833,WM12 RA, WM12
-160782,-23979,26.13150306,-94.86839111,WM12 RA, WM12
-160673,-24025,28.16805722,-89.21768528,H1 RA,H1
-202535,-30205,28.18056389,-89.217685,G1,G1
-160751,-23822,28.26314833,-91.7358675,D R-1,D Sand
-164328,-24491,28.25591667,-88.93063889,N1, N1
-168236,-25484,27.47649389,-90.55739389,Gff40/Sh20/Sh30,Gff40/Sh20/Sh30
-165600,-24757,29.32348778,-88.53798778,BIG HUM SAND,Big Hum Sand
-168541,-25259,27.45861111,-90.56583333,Gff40/Sh20/Sh30,GFF40 / SH20 / SH30
-160573,-24059,27.23529833,-90.83699389,M15-B,M15B
-1436,-288,28.37169,-91.079385,Cris Sub-2 RC,CS 2 Sand
-5348,-1275,28.39688111,-91.042445,CS-9,CS-9
-129594,-18989,28.36080556,-91.08704167,CS-1A,CS-1A
-1600,-246,28.36240083,-91.08948556,CS 1 Stray Sand,CS 1 Stray Sand
-122989,-17366,28.35953389,-91.08999583,Ang B 3 Sand,Ang B 3 Sd
-60029,-6330,28.67087,-92.44315,B-1 Sand,B-1 Sand
-123454,-17452,28.67009917,-92.44315583,A-12 Sand,A012 SAND
-156628,-23354,28.7987125,-89.29451194,K-5 A-2,K-5
-34066,-3870,28.98619278,-91.21738528,9200' Sand,9200' Sand
-14252,-2090,29.438619,-93.425873,10 Sand,10 Sand
-15641,-2301,27.98380755,-96.44625202,CM-15,CM-15 Sand
-81630,-8399,27.98377028,-96.44631222,CM -14B Sand,CM-14B Sand
-72503,-8120,29.40068972,-88.96789778,4100' Sand,4100' Sand
-57923,-6056,28.95613083,-91.31732694,BIG A-2,Big A-2 Sand 
-151252,-22581,28.95435667,-91.31812972,Rob E,Rob E Sand
-168935,-25360,28.94741667,-91.32047222,TEX X-2 UPR,Tex X2 Sand
-154795,-23149,28.94775,-91.32030194,TEX X-2 A&B,Tex X2 Sand
-177710,-27545,28.94737222,-91.32045028,Bul-1 Sand,Bul-1 Sand
-107353,-11272,28.88824677,-92.08064183,23 RD,23 Sand
-22430,-2683,30.03188528,-88.15562028,2000,
-110535,-12843,27.98801944,-93.97782667,TA-1C Sand,TA-1C
-201495,-29912,27.98846389,-93.97743972,TA-1B FB3,TA-1B
-110551,-13149,26.9395,-94.70680583,P1-10,P1:10
-110503,-12870,28.87022961,-92.0990569,26 RC,26 Sand
-143548,-21447,28.87022961,-92.0990569,26 RC,26 Sand
-143005,-21238,28.87022961,-92.0990569,26 RC,26 Sand
-110727,-13034,27.98813583,-93.97355028,TA-1C Sand,TA-1C
-115568,-14982,27.98853083,-93.97366417,TA-1B Sand,TA-1B
-195902,-28409,27.98867556,-93.97370583,TA-1A/TA-1B,TA-1A / TA-1B
-117526,-15557,27.37061944,-90.17594444,M-40,M40
-110232,-13121,27.37061944,-90.17594444,M50,M40 / M50
-119850,-17339,27.56147028,-87.74146,UM-1A,UM1-A
-110404,-12881,29.06845694,-91.69547306,M26 Sand,M26 Lower Sand
-111295,-13055,29.06847389,-91.69575556,M26  R B,M26 Lower Sand / M26 Sand
-71811,-7292,28.46708333,-90.43654472,A-2 Upper,A-2 Upper
-78965,-8384,28.46708228,-90.43654398,Lower A-2 Sand,A-2 Lower
-126242,-18002,28.4670775,-90.43655111,A-2 Upper Sand,A-2 Upper
-52318,-5621,28.8998375,-92.1631125,Bul-4,Bul-4 Sand
-57638,-6335,28.90286444,-92.17015778,Bul-10,Bul-10 Sand
-72997,-7533,28.8998375,-92.1631125,Bul-4,Bul-4 Sand
-1531,-329,28.92984108,-89.71399129,F30 RB,F-30
-150088,-23089,29.06735861,-88.069355,M-RB,M
-24860,-3806,29.09095278,-88.11530167,J RA,J RA
-108473,-11852,29.08412778,-88.07575611,F RA,F RA
-15592,-2823,29.07701,-88.06142167,RA,F
-74379,-7552,28.68883722,-91.64112444,Lentic,Lentic
-156928,-23450,28.83267806,-89.39985306,9200 C,9200  C
