SN_APD,H2S_DESIGNATION,H2S_ACTVTN_PLAN_TVD,GEO_MARKER_NAME,TOP_MD
-339,Absent,,S5B Sand,4873
-339,Absent,,S6 Sand,5156
-349,Absent,,CP-4,9150
-349,Absent,,CP-9,13250
-349,Absent,,CP-13,14900
-349,Absent,,CP-14,16420
-349,Absent,,UM-4,16970
-349,Absent,,UM-10,19714
-349,Absent,,UM-13,20667
-351,Absent,12500.0,D-8,12800
-351,Absent,12500.0,D-9,12950
-330,Absent,,RL-2,5863
-330,Absent,,RL-3,6109
-330,Absent,,RM-4,6669
-330,Absent,,RM-8,7155
-431,Absent,,TOP U. PLIOCENE,10697
-364,Absent,,F7,7140
-381,Absent,,3575' Sand,3894
-351,Absent,12500.0,D-10,13100
-362,Absent,,C-1 SAND,8128
-362,Absent,,C-3 SAND,8586
-362,Absent,,C-8 SAND,9179
-362,Absent,,D-5 SAND,10311
-388,Absent,,P 1 Sand,2733
-388,Absent,,10400' Sand,12754
-364,Absent,,M2,12130
-364,Absent,,MA-1,14537
-364,Absent,,MA-2,15065
-375,Absent,,Upper Pliocene,7003
-381,Absent,,3700' Sand,4204
-407,Absent,,Siphonina Davisi,11662
-368,Absent,,Marg A-1,13850
-408,Absent,,3800' Sand,7497
-408,Absent,,4450' Sand,8588
-406,Absent,,Trimonsina A,3359
-408,Absent,,4550' Sand,8778
-368,Absent,,Marg A-2,14750
-452,Absent,,Z0,17493
-461,Absent,,Globo. Altispira,5903
-431,Absent,,TOP L. PLIOCENE,11347
-431,Absent,,TOP U. MIOCENE,12261
-431,Absent,,E-3 SAND,17522
-461,Absent,,"""A"" Sand (A14) Pleistocene",6774
-461,Absent,,"""F-1"" Sand (C2)",10497
-452,Absent,,X1,16410
-431,Absent,,GN-1 SAND,17933
-431,Absent,,PT-1/PT-2 SAND,18448
-454,Absent,,M20 (DD),22718
-461,Absent,,"""G"" Sand (C3)",10772
-461,Absent,,"""H"" Sand (C4)",11245
-461,Absent,,Text. Mexicana,11945
-461,Absent,,D1 Sand (Bul. 1),12676
-482,Absent,0.0,5850' Sand,8478
-497,Absent,,Trim A,5500
-482,Absent,0.0,7500' Sand,10931
-485,Absent,,Pastel Pink,17300
-497,Absent,,Trim B,7600
-497,Absent,,Basal Nebraskan,9100
-507,Absent,,D. tamalis,10287
-465,Absent,,M20 (DD),22718
-497,Absent,,Fault,11300
-497,Absent,,Bul 1,11400
-535,Absent,,Planulina 3,9840
-496,Absent,,TOP OF PLIOCENE,12884
-513,Absent,,D-3B Sand,12253
-513,Absent,,D-5A Sand,12909
-513,Absent,,D-5B Sand,13271
-538,Absent,,2800' Sand,2858
-531,Absent,,B-4 Sand,10821
-532,Known,,K-8 Sand,18100
-535,Absent,,Planulina 1,9570
-496,Absent,,UPPER PLIOCENE HORIZON 3,13068
-496,Absent,,UPPER PLIOCENE HORIZON 4,13225
-496,Absent,,UPPER PLIOCENE HORIZON 5,13447
-538,Absent,,3200' Sand,3474
-496,Absent,,UPPER PLIOCENE HORIZON 6,13680
-496,Absent,,MIDDLE PLIOCENE UNCONFORMITY,13821
-599,Absent,,J-6 Sand,11554
-599,Absent,,J-2 Sand,14448
-614,Absent,,7900' Sand,7832
-613,Absent,,Top Miocene,10555
-613,Absent,,Big A,11455
-613,Absent,,Big Fault,12055
-613,Absent,,Map Horizon,13255
-616,Absent,,TOP U. PLIOCENE,10697
-616,Absent,,TOP L. PLIOCENE,11347
-616,Absent,,TOP U. MIOCENE,12261
-616,Absent,,E-3 SAND,17522
-616,Absent,,GN-1 SAND,17933
-616,Absent,,PT-1/PT-2 SAND,18448
-646,Absent,,PL3,18510
-646,Absent,,M7,22925
-646,Absent,,M9,23971
-646,Absent,,M11,24670
-624,Absent,0.0,Plan 6,10900
-628,Absent,,TX-12 Sand,15029
-646,Absent,,Eocene,24855
-647,Absent,,16600 Sand,17100
-648,Absent,,F7,7140
-648,Absent,,M2,12130
-646,Absent,,Olig M,25078
-646,Absent,,Paleocene,26483
-647,Absent,,16000 Sand,16625
-648,Absent,,MA-1,14537
-648,Absent,,MA-2,15065
-641,Absent,,Dicoaster sanmiguelensis,7914
-641,Absent,,Top Reservoir Sandstone,10914
-656,Absent,,Rob L,6547
-656,Absent,,Marg A,9200
-656,Absent,,Planulina Sand,10310
-656,Absent,,Base Planulina Sand,10870
-656,Absent,,Cris R 1.5 Sand,13760
-663,Absent,,"10,800' 2nd Sand",11728
-690,Absent,,3575' Sand,3894
-690,Absent,,3700' Sand,4204
-665,Absent,,7200 Sand,10880
-665,Absent,,Lentic 3 Sand,11673
-702,Absent,,2800' Sand,2858
-702,Absent,,3200' Sand,3474
-712,Absent,11710.0,D-8,11250
-712,Absent,11710.0,D-10,11500
-746,Absent,,UPPER PLIOCENE HORIZON 3 ,13068
-746,Absent,,UPPER PLIOCENE HORIZON 4,13225
-746,Absent,,UPPER PLIOCENE HORIZON 5 ,13447
-746,Absent,,UPPER PLIOCENE HORIZON 6 ,13680
-742,Absent,,Rob L-2,12542
-7,Absent,,Amp 7,14950
-43,Unknown,,Wilcox,21930
-20,Unknown,,Tex W,7200
-20,Unknown,,JM Sand ,9100
-20,Unknown,,JV Sand,11100
-25,Unknown,,Top of Chalk,21185
-20,Unknown,,JW Sand,11250
-43,Unknown,,Cretaceous,22410
-25,Unknown,,Wilcox,21930
-25,Unknown,,Cretaceous,22410
-25,Unknown,,Sligo,22735
-25,Unknown,,Jurassic/Knowles,24725
-25,Unknown,,Cotton Valley,25525
-25,Unknown,,Haynesville,27285
-34,Absent,,ROB L,7020
-34,Absent,,ROB M,8810
-34,Absent,,CRIS A,9230
-34,Absent,,MA SAND,11440
-34,Absent,,SIPH D,13495
-34,Absent,,CRIS R,15025
-26,Absent,,Big Mac,9410
-43,Unknown,,Sligo,22735
-43,Unknown,,Jurassic/Knowles,24725
-43,Unknown,,Cotton Valley,25525
-43,Unknown,,Top of Chalk,21185
-26,Absent,,FR08,9817
-26,Absent,,FR10,9942
-26,Absent,,FR18,10077
-26,Absent,,FR20,10142
-26,Absent,,FR22,10322
-26,Absent,,FR24/FR26,10422
-26,Absent,,FR30,10642
-43,Unknown,,Haynesville,27285
-56,Absent,,"TRIMOSINA ""A""",3950
-73,Absent,,Cris K,13120
-73,Absent,,Disc 12,13920
-59,Absent,,7900' Sand,7909
-56,Absent,,CS-3A SAND,4647
-56,Absent,,"ANGULOGERINA ""B""",5350
-60,Absent,,none,0
-87,Absent,,E Sand,10295
-56,Absent,,LENTICULINA 1,6145
-56,Absent,,TP-1,6385
-70,Absent,,Trim A,2750
-87,Absent,,F Sand,10540
-87,Absent,,FA Sand,11185
-92,Absent,,21 Sand,16449
-73,Absent,,Text L,16010
-73,Absent,,Uvig 3,17260
-73,Absent,,Text W,18600
-163,Absent,,C-15 SAND,9700
-70,Absent,,Trim B,5900
-87,Absent,,GC Sand,11821
-70,Absent,,Ang B Sd,8100
-95,Unknown,12400.0,Big 2,7000
-95,Unknown,12400.0,Tex W,8800
-95,Unknown,12400.0,Big hum,11500
-95,Unknown,12400.0,JW Sand,12650
-95,Unknown,12400.0,MI Sand,15460
-95,Unknown,12400.0,Lower Cris I,18500
-99,Absent,,GA Sand,12420
-100,Absent,,Pliocene,9850
-97,Absent,,Red Fault,3750
-97,Absent,,P1R Marker,6084
-102,Absent,,Cris K,13120
-102,Absent,,Disc 12,13920
-100,Absent,,Miocene,19170
-100,Absent,,Oligocene,24500
-100,Absent,,Eocene,26050
-100,Absent,,Cretaceous,27450
-102,Absent,,Text L,16010
-102,Absent,,Uvig 3,17260
-102,Absent,,Text W,18600
-97,Absent,,TA Marker,2939
-97,Absent,,Green Fault,6391
-97,Absent,,HB2 Marker,6831
-97,Absent,,HB2 Sand,6972
-97,Absent,,HB2 SB,7099
-126,Absent,,Q4,8100
-114,Absent,,Trim A,2750
-126,Absent,,T,8915
-124,Absent,,11950 SAND ,11985
-124,Absent,,12900 SAND,12895
-124,Absent,,LOWER CRIS I ,13325
-126,Absent,,Q2,7800
-127,Absent,,Cris K,13120
-127,Absent,,Disc 12,13920
-127,Absent,,Text L,16010
-114,Absent,,Trim B,5900
-114,Absent,,Ang B Sd,8100
-127,Absent,,Uvig 3,17260
-127,Absent,,Text W,18600
-137,Absent,,,0
-145,Absent,,Trim A,2750
-145,Absent,,Trim B,5900
-145,Absent,,Ang B Sd,8100
-176,Absent,,Big A 2 Sand,6687
-159,Absent,,4924ms Horizon,13844
-159,Absent,,5100ms Horizon,16011
-159,Absent,,5200 ms Horizon,17254
-159,Absent,,5300 ms Horizon,17539
-163,Absent,,C-7 SAND,9085
-176,Absent,,Big A 3 Sand,6942
-187,Absent,,Cris A,10642
-72,Absent,,PS80 (2nd Trim A),11980
-72,Absent,,PS68 (H. balthica),14740
-175,Absent,,Top Salt,7295
-175,Absent,,Base Salt,9923
-175,Absent,,MPU,16591
-175,Absent,,M60,19200
-175,Absent,,M20 (DD),22718
-211,Absent,,MN 7,11833
-211,Absent,,MN 9,12627
-211,Absent,,MN 9E,13886
-72,Absent,,M110 unc. (D. berggrenii),15680
-72,Absent,,M72 (Cat. coalitus),17520
-72,Absent,,Fault,19680
-72,Absent,,M20 (S. belemnos),20400
-72,Absent,,E29 (D. kuepperi),22740
-264,Absent,,Globo. Altispira,5903
-241,Absent,,Pliocene,9850
-241,Absent,,Miocene,19170
-224,Absent,,C-7 Sand,9172
-224,Absent,,C-11 Sand,9443
-224,Absent,,C-12 Sand,9561
-224,Absent,,C-13 Sand,9847
-224,Absent,,C-15 Sand,10261
-232,Absent,,RL Sand,13260
-241,Absent,,Oligocene,24500
-241,Absent,,Eocene,26050
-241,Absent,,Cretaceous,27450
-251,Known,0.0,HET,5500
-264,Absent,,"""A"" Sand (A14) Pleistocene",6774
-264,Absent,,"""F-1"" Sand (C2)",10497
-264,Absent,,"""G"" Sand (C3)",10772
-251,Known,0.0,TOP U. CRETACEOUS,7930
-251,Known,0.0,TOP LOWER CRETACEOUS,9820
-251,Known,0.0,TOP KNOWLES LS,17820
-251,Known,0.0,TOP COTTON VALLEY,19500
-251,Known,0.0,TD IN COTTON VALLEY,25000
-262,Absent,0.0,GA Sand,12370
-264,Absent,,"""H"" Sand (C4)",11245
-264,Absent,,Text. Mexicana,11945
-264,Absent,,D1 Sand (Bul. 1),12676
-284,Absent,,6800' Sand,7200
-273,Absent,,11950 SAND ,11985
-273,Absent,,12900 SAND,12895
-273,Absent,,LOWER CRIS I ,13325
-290,Absent,,K-5,18200
-278,Absent,,11950 SAND ,11985
-278,Absent,,12900 SAND,12895
-289,Absent,,21 Sand,16449
-278,Absent,,LOWER CRIS I ,13325
-282,Known,,Gold Horizon,17893
-290,Absent,,K-4,18000
-404,Absent,,D. tamalis,10287
-460,Absent,,K-5B,17875
-460,Absent,,K-6,18364
-458,Absent,,Gyro,16100
-433,Absent,,Tex L,7276
-334,Absent,0.0,P-3 Sand,10170
-335,Absent,,Cris A,10642
-317,Absent,,T/Pliocene,7780
-317,Absent,,CP-3 Marker,9660
-332,Absent,,LJ,12430
-332,Absent,,LR,12631
-447,Absent,,6050' Sd.,7804
-348,Absent,,Rob L,9160
-348,Absent,,Rob M,11121
-348,Absent,,LQ,14038
-377,Absent,,Globo. Altispira,5903
-332,Absent,,MB,12761
-332,Absent,,ME,12869
-332,Absent,,MI,12977
-370,Absent,,"Cris ""A""",8794
-370,Absent,,"Marg ""A""",9594
-370,Absent,,"Siph ""D""",10094
-370,Absent,,Planulina,10394
-370,Absent,,"Lentic ""H""",11594
-370,Absent,,"Basal Cris ""R""",16894
-385,Absent,,KR Sand,13620
-386,Absent,,CRIS A,10467
-8288,Absent,,TOS,10336
-8287,Absent,,EOB/SOH,14934
-8289,Absent,0.0,C Sand,11803
-8287,Absent,,Lower Uvig 3,15608
-8305,Absent,,Horizon 40,11773
-8289,Absent,0.0,H Sand,14412
-8290,Absent,,Top Miocene,9575
-8290,Absent,,A1a,13338
-8290,Absent,,H5,14050
-8290,Absent,,H8,17013
-8290,Absent,,H9,17226
-8305,Absent,,Wilcox 1,25153
-8305,Absent,,Wilcox 2,25968
-8304,Absent,,Plio-Pleistocene Unconformity,15854
-8304,Absent,,Mio-Pliocene Unconformity,16347
-8313,Absent,,Base Salt,25910
-8313,Absent,,Top Miocene,26731
-8304,Absent,,M80,17693
-8304,Absent,,M3SB,18876
-8313,Absent,,Top Wilcox 1,31380
-8311,Absent,,Rob E,4180
-8304,Absent,,MMU,19335
-8304,Absent,,M6SB,20025
-8311,Absent,,Tex L,5406
-8311,Absent,,Tex W,6326
-8304,Absent,,M7SB,20682
-8304,Absent,,M8SB,21536
-8311,Absent,,Rob L,8622
-8318,Absent,,6800' Sand,8050
-8304,Absent,,M9SB,22192
-8304,Absent,,M10SB,22674
-8309,Absent,,Big Mac,8913
-8309,Absent,,Mid Olig - OL7,9869
-8309,Absent,,FR08,10043
-8309,Absent,,FR10,10175
-8309,Absent,,FR30,11032
-8309,Absent,,FR32,11455
-8309,Absent,,FR36,11763
-8309,Absent,,VJC10,12321
-8309,Absent,,VJC20,13482
-8309,Absent,,Yegua,13740
-8309,Absent,,WM10,14739
-8309,Absent,,WM12,14899
-8318,Absent,,6900' Sand,8850
-8319,Absent,,Trim A-2,9492
-8328,Absent,,9800' Sand,9878
-8328,Absent,,11600' Sand,11839
-8311,Absent,,Rob M,10325
-8311,Absent,,Cris A,11243
-8328,Absent,,12200' Sand,12058
-8328,Absent,,12300' Sand,12118
-8311,Absent,,Fault,11872
-8311,Absent,,Target - Marg A Sand,14892
-8317,Absent,,Disc 12,12399
-8328,Absent,,12500' West Sand,12245
-8335,Absent,,P Sand,15080
-8336,Absent,,A,21600
-8337,Absent,,Disc 12,12399
-8339,Absent,,M-3 Sand,7059
-8342,Unknown,4000.0,Bigenerina A,7248
-8342,Unknown,4000.0,Marginulina texana,22748
-8342,Unknown,4000.0,Globigerina soldadoensis,25273
-8342,Unknown,4000.0,Discoaster diastypus,26948
-8342,Unknown,4000.0,Globorotalia Pusilla ,27500
-8348,Absent,,O,23371
-8348,Absent,,P,24861
-8348,Absent,,Q,25938
-7408,Absent,,Cib Carst 2,9000
-7653,Absent,,Cristellaria A,8900
-7542,Absent,,T1,20533
-7653,Absent,,Siphoninia,9650
-7563,Absent,,Tex 2 ,7863
-7563,Absent,,Tex 4,8322
-7653,Absent,,Robulus L,6700
-7413,Absent,,SE-32 Sand,7872
-7428,Absent,,Grace Sand,15606
-7653,Absent,,Lentic H,12300
-7653,Absent,,Lentic H Lwr,12900
-7654,Absent,,Cibicides Optima,10970
-7654,Absent,,Rob L,12750
-7654,Absent,,Robulus Mayeri,16555
-7672,Absent,,C-5 Sand,15386
-7671,Absent,,Tex 2 ,7863
-7671,Absent,,Tex 4,8322
-7672,Absent,,C-6LM Sand,15993
-7679,Absent,,Ang B,12376
-7680,Absent,,Top Carmine,20386
-7686,Absent,,Rob M1 Sand,9520
-7703,Absent,,C-1 Sand,8445
-7680,Absent,,Above Magenta (K0),20643
-7680,Absent,,Magenta (K1),20748
-7680,Absent,,02 Yellow Shallowest,21446
-7684,Absent,,SE-32 Sand,7872
-7685,Absent,,T1,15534
-7702,Absent,,BN-4 Sand,9935
-7704,Absent,,C-7 SAND,7836
-7704,Absent,,C-9 SAND,7907
-7704,Absent,,C-11 SAND,8211
-7705,Absent,,E 10 SAND,10171
-7705,Absent,,F 4 SAND,11053
-7705,Absent,,F 7 SAND,11352
-7744,Absent,,FR14,14103
-7725,Absent,,ES Sand,8812
-7726,Absent,,4900' SAND,5420
-7719,Absent,,4050 MS Sand,18733
-7748,Absent,,E 10 SAND,10171
-7748,Absent,,F 4 SAND,11053
-7748,Absent,,F 7 SAND,11352
-7749,Absent,,Ang B-9,8319
-7734,Absent,,F-40 Pros Sand,7630
-7756,Absent,,12800 Sand,12790
-7726,Absent,,6050' SAND,6927
-7726,Absent,,6300' SAND,7202
-7726,Absent,,6700' SAND,7750
-7726,Absent,,7100' SAND,8676
-7719,Absent,,3900 MS Sand,16816
-7734,Absent,,F-30 Pros Sand,7340
-7734,Absent,,H40/50 Pros Sand,8320
-7734,Absent,,I-10 Pros Sand,8765
-7735,Absent,,Grace Sand,16559
-7737,Absent,,Ang B,12356
-4569,Absent,,Big Mac,8902
-8175,Absent,,"13,300' Sand",13367
-7873,Absent,,Maroon Sand,23634
-7733,Absent,,DB Sand,7170
-7744,Absent,,FR10,13515
-7761,Absent,,A8,7911
-7761,Absent,,B1,8221
-7756,Absent,,14800 Sand,14455
-7756,Absent,,DTamalis,15360
-7761,Absent,,A6,7703
-7764,Unknown,17034.0,Big A,7990
-6892,Absent,,Lentic Hyalinea B,15107
-6893,Absent,,BM Sand,8104
-6982,Absent,,Fault,13744
-6973,Absent,,G Sand,4140
-6951,Absent,,Wilcox,28347
-6973,Absent,,J Sand,5871
-6982,Absent,,F Sand,14991
-6991,Absent,,M-1 sand,8419
-6973,Absent,,GC Sand,7774
-6973,Absent,,L-5 Sand,8632
-6463,Absent,,Trim A,5168
-6982,Absent,,A Sand,11913
-7194,Absent,,M10E Sand,8030
-7206,Absent,,PA-1 Sand ,9768
-6985,Absent,,T1,12524
-6985,Absent,,T2,13193
-7194,Absent,,H-3 Sand,8320
-6986,Absent,,PS 50 -CMacintyrei,10955
-6986,Absent,,H1 Base - G.Nepenthes,11634
-6986,Absent,,J3 Base - G Mitra,13045
-6986,Absent,,K2,15646
-6991,Absent,,Lower M-1 sand,8520
-6995,Absent,,Rob M Sand,11897
-7194,Absent,,20 Sand,8475
-6991,Absent,,P-6 sand,6896
-6840,Absent,,Target 1,16380
-6840,Absent,,Target 2,17890
-7004,Absent,,LE Sand,15894
-7014,Absent,,Tex. X Sand,14000
-7194,Absent,,26 Sand ,9785
-7194,Absent,,28 Sand,10640
-7206,Absent,,H-2 Sand ,10936
-7206,Absent,,TEX X Sand ,12609
-7205,Absent,,R-3 Sand,9500
-7205,Absent,,R-11 Sand,11046
-7205,Absent,,R-18 Sand,13161
-7205,Absent,,C-7,16066
-7218,Absent,,Not Applicable,0
-7215,Absent,,R-3 Sand,9500
-7249,Known,17000.0,Norphlet,21400
-7300,Absent,,L-5 Sand,8800
-7215,Absent,,R-11 Sand,11046
-7215,Absent,,R-18 Sand,13161
-7215,Absent,,C-7,16066
-7245,Absent,,T1,16534
-7300,Absent,,L-8 Sand,9210
-7310,Absent,,Base of Salt,20088
-7310,Absent,,Middle Miocene,22213
-7310,Absent,,Lower Miocene,23166
-7281,Absent,,P-15 Sand,9499
-7310,Absent,,Oligocene,25552
-7310,Absent,,Wilcox 1,27729
-7310,Absent,,Wilcox 2,28858
-7310,Absent,,Wilcox 3,29780
-7300,Absent,,L-25 Sand,9807
-7300,Absent,,L-41 Sand,10246
-7300,Absent,,L-42 Sand,10301
-7300,Absent,,L-45 Sand,10367
-7300,Absent,,L-59 Sand,10717
-7300,Absent,,BN-24 Sand,10819
-7185,Absent,,Tex W 5,13009
-7337,Absent,,1629ms Amp Sand,8363
-7300,Absent,,BN-34 Sand,11014
-7300,Absent,,BN-52 Sand,11406
-7308,Absent,,C-1 Sand,12718
-7310,Absent,,Top of Salt,8418
-7339,Absent,,9900 sand,10651
-7339,Absent,,GA 14,15667
-8939,Absent,,O2 Sand - Discoaster deflandrei,24171
-8939,Absent,,Q4 Sand - Cyclicargolithus bukryi (acme),25897
-8939,Absent,,S2 Sand - Heliocosphaera ampliaperta,27208
-8939,Absent,,U8 Sand - Discoastercalculosus s.l.,28503
-8970,Absent,,Top Salt,8325
-8970,Absent,,Base Salt,14075
-8970,Absent,,Discoaster exillis,17019
-8970,Absent,,D2 Sand - Discoaster musicus,19155
-8970,Absent,,O2 Sand - Discoaster deflandrei,24171
-8970,Absent,,Q4 Sand - Cyclicargolithus bukryi (acme),25897
-8970,Absent,,S2 Sand - Heliocosphaera ampliaperta,27208
-8970,Absent,,U8 Sand - Discoastercalculosus s.l.,28503
-9000,Absent,,Amp 4.6,17219
-9000,Absent,,Amp 4.7,17729
-8980,Absent,,Piacenaian-1A,17836
-8980,Absent,,Piacenzian-1B,18086
-9004,Absent,,Top of Big Hum,26940
-9059,Absent,,B Sand,6374
-9059,Absent,,C Sand,6950
-9059,Absent,,G1 Sand,8020
-9004,Absent,,Reservoir A,28329
-9004,Absent,,Reservoir B,29180
-9045,Absent,,7400' Sand,9968
-9070,Absent,,9200' Sand,8629
-9059,Absent,,K Sand,9330
-9059,Absent,,L Sand,10075
-9070,Absent,,6700' Sand,7566
-9063,Absent,,Lower Tex. X Sand,17550
-9086,Absent,,CK3 Sand,16200
-9088,Absent,,J2,21906
-9095,Absent,,2450 Sand,2270
-8372,Absent,,A Sand,5908
-9095,Absent,,4600 Sand,4240
-9095,Absent,,6400 Sand,6080
-9104,Absent,,GALT-40,14117
-9133,Absent,,Cris Sub 3,8127
-9104,Absent,,GMARG-10,14588
-9132,Absent,,Tex(P)3,8525
-9132,Absent,,Bul(1)4,9105
-9133,Absent,,Cris Sub 2,7847
-9134,Absent,,Tex(P)3,8300
-9134,Absent,,MP1,9330
-9150,Absent,,U. Miocene,19841
-9124,Absent,,MG-1,8906
-9124,Absent,,Lentic,11669
-9143,Absent,,Wilcox 1,24940
-9143,Absent,,Wilcox 2,25593
-9146,Absent,,G1A,19106
-9146,Absent,,H2,20401
-9146,Absent,,J2,20628
-9150,Absent,,S. abies sands,17931
-9173,Absent,,2450 Sand,2270
-9173,Absent,,4600 Sand,4240
-9173,Absent,,6400 Sand,6080
-9174,Absent,,Pliacenzian 1A,19744
-9126,Absent,,Lenticulina 1,5866
-9220,Absent,,B-5 Sand,15443
-9177,Absent,,M6,29441
-9176,Known,17000.0,Norphlet,21942
-9177,Absent,,M7,30789
-9177,Absent,,M8,31747
-9201,Absent,,S Sand,15402
-9211,Absent,,G-7,8724
-9177,Absent,,M9,33131
-9177,Absent,,M10,33427
-9183,Absent,,P Sand,8079
-9126,Absent,,Buliminella 1,10113
-9211,Absent,,Tex8,8828
-9220,Absent,,B-8 Sand,16420
-9205,Absent,,IH Sand,8278
-9126,Absent,,Textularia X,11641
-9126,Absent,,26 Sand,11786
-9205,Absent,,KM  Sand,11018
-9207,Absent,,M-89a2,12177
-9126,Absent,,27 Sand,12111
-9126,Absent,,28 Sand,12351
-9204,Absent,,TRIMOSINA A,3105
-9204,Absent,,CS-3,4140
-9204,Absent,,ANGULOGERINA B,4375
-9204,Absent,,CS-3A,4465
-9204,Absent,,LENTICULINA 1,5420
-9204,Absent,,TP-1,5715
-9204,Absent,,TP-6,6170
-9204,Absent,,TP-9 Sand,6505
-9204,Absent,,TP-10,6725
-9204,Absent,,TP-11A Sand,6935
-9204,Absent,,TP-13A Sand,7110
-9204,Absent,,Bul. 1-1 Sand,7575
-9204,Absent,,Bul. 1-2 Sand,7740
-9204,Absent,,BULIMINELLA 1,7830
-9207,Absent,,M-89b,12373
-9221,Absent,,Reticulofenestra pseudoumbilicus,7060
-9211,Absent,,M98,10155
-9211,Absent,,RE-1,11524
-9221,Absent,,Catinaster mexicanus,9100
-9207,Absent,,M-89c,12484
-9207,Absent,,M-89e,12727
-9207,Absent,,M-84a,12959
-9207,Absent,,M-56U,17901
-9207,Absent,,M-56L,18069
-9204,Absent,,Bul. 1-3 Sand,8070
-9204,Absent,,Bul. 1-4 Sand,8985
-9200,Absent,,LN Sand,10499
-9221,Absent,,Catinaster coalitus,13145
-9221,Absent,,Discoaster kugleri,14153
-9207,Absent,,M-55,18637
-9221,Absent,,Cyclicargolithus floridanus,17481
-9221,Absent,,Globorotalia peripheroronda,18400
-9221,Absent,,Sphenolithus heteromorphus,19120
-9221,Absent,,Discoaster petaliformis,19594
-9222,Absent,,Pink 6.5L,0
-9222,Absent,,Top of Salt,8218
-9222,Absent,,Base of Salt,18251
-9222,Absent,,Pink 4.3L Sand Top,19988
-9222,Absent,,Pink 5.0L Sand Top,20419
-9222,Absent,,Pink 6.5LL Sand Top,21487
-9235,Unknown,13500.0,Top Upper Gardline Unit D,8222
-9235,Unknown,13500.0,Base Upper Gardline Unit D,8659
-9235,Unknown,13500.0,Main Unconformity/Top Wilcox,8803
-9233,Absent,,M10,13268
-9235,Unknown,13500.0,Top Middle Wilcox E-H Sands,10400
-9233,Absent,,M40,13934
-9233,Absent,,Tex W1,14116
-9235,Unknown,13500.0,Top Big Shale,11600
-9235,Unknown,13500.0,Top of Whopper Sand,12470
-9235,Unknown,13500.0,Top Midway Shale,13570
-9235,Unknown,13500.0,Top Selma Chalk,14220
-9235,Unknown,13500.0,Base Selma Chalk,15100
-9238,Absent,,"6,300' Sand",6609
-9238,Absent,,"7,100' Sand",7367
-9238,Absent,,"7,800' Sand",8065
-9238,Absent,,"7,950' Sand",8216
-9239,Absent,,6400 Sand,6220
-8611,Absent,,Cibicides Opima,24989
-8611,Absent,,H Ampliaperta (MM4),25787
-8600,Absent,,GC Sand,6875
-8600,Absent,,HE Sand,8340
-8611,Absent,,S Belemnos (LM4),28554
-8611,Absent,,Tri Carinatus ,30629
-8651,Absent,,Cris Sub 3A,7035
-8620,Absent,,WM12,18215
-8612,Absent,,Piacenaian-1A,17836
-8612,Absent,,Piacenzian-1B,18086
-8635,Absent,,Wilcox,23455
-8635,Absent,,Lower Wilcox,27107
-8651,Absent,,Cris Sub 3B,7230
-8647,Absent,,Top Salt,6335
-8647,Absent,,Base of Salt,23736
-8647,Absent,,Top Wilcox 1,30635
-8651,Absent,,Cris Sub 2,6615
-8655,Absent,,4100' Sand,4275
-8655,Absent,,4900' Sand,5707
-8672,Absent,,D4,21281
-8663,Unknown,14300.0,Middle James,14676
-8663,Unknown,14300.0,Upper Knowles,18010
-8307,Absent,,Top Miocene,9342
-8307,Absent,,Top Middle Miocene,16035
-8307,Absent,,MM7 Sand,17440
-8702,Absent,,Base of Salt,23736
-8686,Absent,,Lower Yellow,19533
-8307,Absent,,MM3 Sand,20030
-8666,Absent,,8550' Sand,11844
-8666,Absent,,8600' Sand,11946
-8672,Absent,,D2,21209
-8702,Absent,,Top Salt,6335
-8702,Absent,,Top Wilcox 1,30635
-8715,Absent,,Lower Yellow,19533
-8725,Absent,,Lower Wilcox A,31201
-8727,Absent,,MP1,9922
-8671,Absent,,Trim A-1,2450
-8671,Absent,,Trim A-2,3243
-8723,Absent,,No Markers to Drive Pipe Depth,5751
-8724,Absent,,No Marks to Drive Pipe Depths,5771
-8726,Absent,,Top Salt,9794
-8726,Absent,,Base Salt,25033
-8726,Absent,,Miocene D15,25547
-8726,Absent,,Miocene D16,25833
-8726,Absent,,Miocene D17,25876
-8726,Absent,,Miocene D23A,26707
-8726,Absent,,Moicene D28,27422
-8726,Absent,,Oligocene,27622
-8726,Absent,,Eocene,28241
-8726,Absent,,Wilcox  0,28608
-3878,Unknown,15500.0,OT,16098
-3878,Unknown,15500.0,PD,17022
-3878,Unknown,15500.0,PN,17772
-3880,Absent,,PC 3.1,9904
-3885,Absent,,Ang B 7200' Sand,7733
-3882,Absent,,Green Bice,18735
-3882,Absent,,Platinum,20170
-3882,Absent,,Tungsten,21695
-3882,Absent,,Gold,22510
-3882,Absent,,Pyrite,23605
-3882,Absent,,Titanium,24770
-3887,Absent,,7900' Sand,9407
-3886,Absent,,7600' Sand,12452
-3892,Absent,,BN-1 Sand,11946
-3892,Absent,,BN-2 Sand,12381
-3893,Absent,,Top Salt,8267
-3845,Absent,,Event C,28900
-3895,Absent,,M-22,2665
-3891,Absent,,PN Sand,17819
-3895,Absent,,M-26,2983
-3895,Absent,,M-27,3083
-3898,Absent,,2700' SD,2769
-3898,Absent,,3300' SD,3349
-3845,Absent,,Event D,30500
-3845,Absent,,Event E,32100
-3946,Absent,,9300 Sand,9856
-3898,Absent,,PN SD,3522
-3903,Absent,,Pink,20321
