SN_APD,DRIVE_SIZE,DRIVE_DEPTH,Y_COORD_LOC,X_COORD_LOC,N_S_CODE,N_S_DISTANCE,E_W_CODE,E_W_DISTANCE,LATITUDE,LONGITUDE,SN_BOREHOLE_FK
-8686,36.0,3828.0,10236707.952138,957035.04885,S,4068,W,6635,28.19229861,-89.12195667,
-8687,36.0,310.0,10245453.301287,1156893.100128,N,3027,W,573,28.22456861,-88.50192778,
-8686,36.0,3828.0,10233958.0,953741.0,S,1318,W,3341,28.18457831,-89.13202911,
-8730,42.0,637.0,-213459.872695,1558812.024686,S,2104,W,5022,28.07252694,-92.70073167,
-8688,36.0,5677.0,9899837.693843,2603928.770846,N,162,W,6169,27.250335,-90.03421139,
-8692,36.0,9263.0,9630398.137581,2446857.276495,N,322,W,7497,26.51891944,-90.53343861,
-8692,36.0,9263.0,9630708.379853,2447681.463931,N,12,E,7519,26.51972889,-90.53090139,
-8688,36.0,5677.0,9895986.974964,2604846.262159,N,4013,W,7086,27.2396925,-90.03167139,
-8715,36.0,3828.0,10236707.952138,957035.04885,S,4068,W,6635,28.19229861,-89.12195667,
-8715,36.0,3828.0,10233958.0,953741.0,S,1318,W,3341,28.18457831,-89.13202911,
-8730,42.0,637.0,-212904.045789,1559400.008826,S,2660,W,5610,28.07407417,-92.69893,
-8723,36.0,5751.0,9900393.306123,2609244.158199,S,393,E,4356,27.25151444,-90.01782722,
-8724,36.0,5677.0,9898608.047332,2608517.267792,N,1392,E,5083,27.24665583,-90.02019306,
-8721,30.0,404.0,96708.209929,2805816.154786,N,6252,E,4700,28.07561944,-96.50133,
-8721,30.0,404.0,96330.033809,2808485.775383,N,6630,E,2030,28.0744225,-96.49307972,
-8732,30.0,1108.0,-182857.01674,2359233.159736,N,7268,E,4895,28.15909583,-90.21900194,
-8732,30.0,1108.0,-182056.291989,2356434.380343,N,6467,W,7064,28.16137167,-90.22765917,
-8734,36.0,7569.0,10387073.99759,1319771.021592,N,3966,W,5051,28.6187935,-87.9997263,
-8734,36.0,7569.0,10387073.99759,1319771.021592,N,3966,W,5051,28.6187935,-87.9997263,
-8735,36.0,4697.0,9918510.95129,2361951.730541,S,2671,W,1792,27.31548444,-90.77749,
-8735,36.0,4697.0,9918863.274684,2369814.246485,S,3023,E,6186,27.31606611,-90.75326694,
-8737,24.0,617.0,-87806.199858,1955599.808734,S,4766,W,666,28.42515806,-91.47142111,
-8737,24.0,617.0,-85925.461511,1956174.737483,S,6646,W,1241,28.43033111,-91.46964,
-8743,30.0,360.0,556119.99521,3588575.814541,N,6200,W,1900,29.26974379,-94.01566525,
-8744,36.0,6207.0,9692728.353765,1763836.892253,N,1352,W,5597,26.71129917,-92.62180833,
-8742,36.0,8346.0,9471486.936914,1022425.966316,N,833,E,7174,26.09059,-94.88338111,
-8742,36.0,8346.0,9472615.967226,1015862.98063,S,296,W,2103,26.09343333,-94.90342389,
-8743,30.0,360.0,556120.031128,3588575.803436,N,6200,W,1900,29.26974389,-94.01566528,
-8744,36.0,6207.0,9688498.04031,1761294.958725,N,5582,W,3055,26.6996775,-92.629635,
-8748,36.0,5735.0,9815031.728043,2313063.659382,N,5768,W,424,27.03321306,-90.93324583,
-8748,36.0,5735.0,9816836.998237,2314868.991911,N,3963,W,2229,27.03809639,-90.92761056,
-8618,36.0,4328.0,10175617.688404,954403.25005,S,6338,W,4003,28.02419278,-89.12680694,
-8618,36.0,4328.0,10178789.564674,962915.159999,N,6330,E,3325,28.03332056,-89.10060194,
-9296,36.0,1549.0,10231400.039093,2623626.963475,N,1240,E,5813,28.16012694,-89.94838056,
-9296,36.0,1549.0,10231400.039093,2623626.963475,N,1240,E,5813,28.16012694,-89.94838056,
-9001,36.0,8105.0,10143562.314894,1266971.579261,S,5962,E,228,27.94759056,-88.15705694,
-9001,36.0,8105.0,10143070.0,1267764.0,S,5470,W,564,27.94625679,-88.15458776,
-9298,36.0,5274.0,9779154.003962,1084239.05834,S,5874,W,7119,26.93932,-94.707545,
-9298,36.0,5274.0,9778934.0,1090412.0,S,5654,E,2548,26.9389429,-94.68859083,
-9299,36.0,4357.0,9926068.593773,1160898.252653,N,5611,W,4578,27.34614306,-94.47756472,
-9299,36.0,4357.0,9922555.805587,1163136.837082,S,6716,W,6817,27.33655222,-94.47054111,
-9301,30.0,454.0,351200.066281,3328447.817071,N,5200,E,4788,28.73447056,-94.85387583,
-9301,30.0,454.0,351200.066281,3328447.817071,N,5200,E,4788,28.73447056,-94.85387583,
-9302,26.0,293.0,126652.142988,2375392.454327,S,7080,E,3494,29.00964917,-90.15904111,
-9302,26.0,293.0,125678.96,2375413.3,S,6107,E,3473,29.00697246,-90.15900701,
-9303,48.0,300.0,145905.84819,1952124.786739,S,6500,E,2809,29.06779889,-91.48317917,
-9303,48.0,300.0,150923.67637,1950500.984656,N,2980,E,4433,29.08159167,-91.48828278,
-9397,0.0,0.0,9852007.035987,2527644.981004,N,473,E,6755,27.12363417,-90.27199833,
-9397,0.0,0.0,9852007.035987,2527644.981004,N,473,E,6755,27.12363417,-90.27199833,
-9306,0.0,0.0,9857704.048127,2519907.957587,S,5224,W,1348,27.13975472,-90.29538917,
-9306,0.0,0.0,9857704.048127,2519907.957587,S,5224,W,1348,27.13975472,-90.29538917,
-9399,26.0,423.0,230164.940775,2824441.564645,N,3665,E,548,29.27401167,-88.74737806,
-9399,26.0,423.0,230695.0,2826195.0,N,3135,W,1205,29.27535991,-88.74184228,
-9400,26.0,600.0,-174270.017869,1874333.112188,S,5293,E,5490,28.18691833,-91.72325,
-9400,26.0,600.0,-177634.714562,1871332.469299,S,1929,W,6532,28.17763944,-91.73252389,
-9309,30.0,400.0,-321.684831,1757636.4641,S,4415,W,6948,28.663585,-92.08888472,
-9309,30.0,400.0,3724.137,1755635.512,S,8461,W,4947,28.67467326,-92.09520621,
-9310,36.0,5687.0,9896103.154039,2604831.037537,N,3897,W,7071,27.24001278,-90.03170972,
-9310,36.0,5687.0,9899837.693843,2603928.770846,N,162,W,6169,27.250335,-90.03421139,
-9311,36.0,447.0,358066.873573,1376385.344353,N,6207,E,308,29.63663694,-93.29638667,
-9311,36.0,447.0,354764.504466,1374176.511964,S,5248,E,2517,29.6274525,-93.30315972,
-9312,26.0,600.0,-174270.017869,1874333.112188,S,5293,E,5490,28.18691833,-91.72325,
-9312,26.0,600.0,-177634.714562,1871332.469299,S,1929,W,6532,28.17763944,-91.73252389,
-9313,36.0,8189.0,9435704.848486,2011101.91084,N,4935,E,578,25.99999444,-91.87109167,
-9313,36.0,8189.0,9435704.848486,2011101.91084,N,4935,E,578,25.99999444,-91.87109167,
-9314,300.0,626.0,90648.466281,3622165.34349,S,3528,W,3810,27.98673583,-93.97314,
-9314,300.0,626.0,93901.0,3620986.81,S,6781,W,2631,27.99581182,-93.97635492,
-9401,36.0,4701.0,9817393.102423,1887435.96076,N,3407,W,2476,27.05284194,-92.2408,
-9401,36.0,4701.0,9817393.102423,1887435.96076,N,3407,W,2476,27.05284194,-92.2408,
-9321,36.0,7222.0,9472893.980982,1950672.990327,S,574,W,2353,26.10365944,-92.05428278,
-9403,30.0,430.0,326516.288253,2845034.740233,S,4186,W,3185,29.53761389,-88.67580028,
-9323,24.0,371.0,97463.037861,2313610.59957,N,7351,E,6244,28.93098278,-90.35307611,
-9321,36.0,7222.0,9473320.008872,1952539.958834,S,1000,W,4220,26.10479444,-92.04858306,
-9323,24.0,371.0,96551.88,2313560.14,S,6496,E,6294,28.9284785,-90.35325817,
-9324,36.0,9263.0,9630199.792286,2446366.573622,N,520,W,7007,26.5184,-90.53495,
-9324,36.0,9263.0,9630708.379853,2447681.463931,N,12,E,7519,26.51972889,-90.53090139,
-9325,48.0,422.0,247147.545077,1770347.090117,S,998,W,4901,29.34431111,-92.05411389,
-6893,26.0,543.0,-145044.671,1717852.412,N,5128,E,3320,28.2648911,-92.20945476,
-7268,30.0,369.0,528005.404051,3582130.148795,N,2635,E,4546,29.19324083,-94.03960417,
-7268,30.0,369.0,528897.0,3582757.81,N,1743,E,3918,29.19561768,-94.03752009,
-7399,26.0,419.0,214546.583713,3173981.89739,S,707,E,854,28.37298306,-95.34894389,
-7399,26.0,419.0,213986.957193,3177989.473716,S,147,W,3154,28.3711,-95.33654306,
-7610,36.0,5083.0,9882593.41323,2340299.14041,N,1567,E,4021,27.21775667,-90.84605194,
-7610,36.0,5083.0,9884665.235242,2343368.56816,S,505,E,951,27.22330861,-90.83650083,
-7615,36.0,6879.0,9568945.912046,1723668.531735,S,1586,E,2891,26.37090139,-92.74564583,
-7615,36.0,6879.0,9568945.912046,1723668.531735,S,1586,E,2891,26.37090139,-92.74564583,
-7806,36.0,4787.0,9935300.96318,2587141.522678,S,3621,W,5222,27.348885,-90.08328139,
-7630,36.0,300.0,230819.82331,1948249.521147,S,4423,E,6684,29.30129528,-91.495685,
-7628,36.0,7442.0,9483122.027828,1910569.984916,N,5038,E,6070,26.13255778,-92.17631583,
-7628,36.0,7442.0,9483122.027828,1910569.984916,N,5038,E,6070,26.13255778,-92.17631583,
-7983,26.0,418.0,84873.363786,2292721.99003,N,5183,W,2384,28.89683889,-90.41867917,
-7630,36.0,300.0,230819.82331,1948249.521147,S,4423,E,6684,29.30129528,-91.495685,
-7632,26.0,440.0,-42279.312289,1482476.714585,N,3812,W,2477,28.54040611,-92.94475361,
-7632,26.0,440.0,-47732.633189,1480763.966475,S,5493,W,764,28.52534667,-92.94984639,
-7983,26.0,418.0,89336.006913,2292654.011916,N,720,W,2316,28.90911167,-90.41878028,
-7824,36.0,5753.0,9841608.531828,2355197.345566,S,4969,E,4963,27.10433861,-90.80243667,
-7824,36.0,5753.0,9845044.014085,2357905.03448,N,7436,E,2255,27.11365556,-90.79393167,
-7987,36.0,370.0,193118.505129,1738629.551822,S,6001,E,12059,29.19514889,-92.15244611,
-7987,36.0,370.0,194517.789691,1739089.644526,N,7358,E,11599,29.19900583,-92.15103556,
-7989,30.0,556.0,112402.575326,3772193.044152,N,6397,E,4563,28.02795,-93.50571528,
-7989,30.0,556.0,118150.511522,3775286.462407,N,649,E,1469,28.04334056,-93.49530083,
-7990,24.0,560.0,89758.336701,2483251.072078,S,7608,W,3173,28.9047279,-89.8231964,
-7990,24.0,560.0,89818.0,2484076.93,S,7668,W,3999,28.90486191,-89.82061335,
-7992,36.0,3664.0,10029005.38536,2468573.439147,S,2285,E,2467,27.61363889,-90.44231,
-7992,36.0,3664.0,10033096.0,2468909.0,S,6376,E,2131,27.62486504,-90.44101294,
-7995,36.0,6879.0,9568961.644097,1723714.324018,S,1602,E,2846,26.37094444,-92.74550583,
-7995,36.0,6879.0,9568945.912046,1723668.531735,S,1586,E,2891,26.37090139,-92.74564583,
-7996,30.0,390.0,106975.192139,1619950.104822,N,3995,W,2084,28.95541028,-92.52155556,
-7996,30.0,390.0,106975.192139,1619950.104822,N,3995,W,2084,28.95541028,-92.52155556,
-8029,24.0,260.0,292308.835145,1621607.833303,S,4242,W,3742,29.4650925,-92.52238556,
-8029,24.0,260.0,292820.721,1622656.076,S,4754,W,4790,29.46653,-92.51910845,
-8146,24.0,300.0,350196.418118,1419523.175954,S,680,E,1445,29.61695778,-93.16022361,
-8146,24.0,300.0,350101.940215,1422459.150419,S,586,W,1491,29.61682639,-93.15098028,
-8143,36.0,432.0,287247.012639,1773684.033111,N,3177,E,6521,29.45464028,-92.04442194,
-8143,36.0,432.0,288400.040228,1773980.013888,N,2024,E,6225,29.45781611,-92.04351444,
-8145,36.0,4546.0,9943014.031523,2522327.011784,N,4506,W,3767,27.37411389,-90.28225861,
-6820,30.0,470.0,-45950.796,2025839.607318,N,6004,E,5360,28.54029167,-91.25287889,
-6820,30.0,470.0,-44498.474903,2032016.690244,N,4552,W,817,28.54427167,-91.23364194,
-7113,36.0,7968.0,9444311.045513,1967954.989141,S,3671,W,3795,26.02464472,-92.00227694,
-7113,36.0,7968.0,9444271.988871,1964849.967517,S,3632,W,690,26.02460222,-92.011735,
-7115,24.0,600.0,-204148.913481,1657632.253199,N,5200,E,4508,28.10100222,-92.39474,
-7115,24.0,600.0,-204148.913481,1657632.253199,N,5200,E,4508,28.10100222,-92.39474,
-7117,30.0,425.0,-70051.738822,2075133.964949,N,2182,E,2866,28.47383778,-91.09954889,
-6891,36.0,4523.0,9950987.972048,2514903.04578,S,3468,E,3657,27.39647639,-90.30458444,
-6892,30.0,1327.0,10105719.625365,2127330.652023,N,200,W,4771,27.8400925,-91.49290917,
-6892,30.0,1327.0,10107284.027711,2130286.040904,S,1364,W,7726,27.84429556,-91.48370444,
-6904,30.0,755.0,-229189.917715,1898861.658437,N,6131,W,4017,28.03613944,-91.64667778,
-6904,30.0,755.0,-226800.070371,1896599.968349,N,3741,W,1755,28.04269222,-91.65370556,
-6905,30.0,1200.0,10207060.031492,2503419.971746,S,6100,W,700,28.10103083,-90.32277833,
-6905,30.0,1200.0,10207060.031492,2503419.971746,S,6100,W,700,28.10103083,-90.32277833,
-7179,36.0,4325.0,10175617.688404,954403.25005,S,6338,W,4003,28.02419278,-89.12680694,
-7179,36.0,4325.0,10178789.564674,962915.159999,N,6330,E,3325,28.03332056,-89.10060194,
-7185,30.0,430.0,332162.03637,2842531.987133,N,4918,W,682,29.553295,-88.68325778,
-7185,30.0,430.0,331940.983709,2842051.996042,N,5139,W,202,29.55271778,-88.68478306,
-7186,20.0,750.0,-225346.06442,1691025.93112,S,3119,E,630,28.04353861,-92.29066917,
-7186,20.0,750.0,-219540.347594,1697346.170543,N,5833,W,5690,28.0596425,-92.27123444,
-7788,24.0,735.0,238861.774749,2989214.753573,S,5032,E,135,29.28667306,-88.23004111,
-7788,24.0,735.0,232512.575913,2987007.73285,N,1317,W,3993,29.26938333,-88.23749944,
-7193,30.0,450.0,-72023.687006,2015282.751536,N,4154,E,317,28.46861778,-91.2857825,
-7193,30.0,450.0,-68831.378411,2011696.987717,N,962,E,3903,28.47739889,-91.29693611,
-7936,26.0,392.0,114565.669806,1952958.644077,S,4157,E,1975,28.98161889,-91.48044333,
-7936,26.0,392.0,114876.2,1951949.52,S,4468,E,2984,28.98246912,-91.48360039,
-8050,36.0,2908.0,10326319.213241,976342.583736,N,1361,E,5737,28.43962,-89.06679806,
-8050,36.0,2908.0,10324852.0,976158.0,N,2828,E,5922,28.43557696,-89.06729378,
-8131,24.0,483.0,104397.972727,2509689.018123,S,1406,E,1739,28.94399694,-89.73995333,
-8131,24.0,483.0,102022.1,2502799.93,N,970,W,1822,28.93772583,-89.76158901,
-8132,25.0,410.0,-49606.234345,1415999.783553,N,655,E,4968,28.51752694,-93.15134917,
-8132,25.0,410.0,-52651.244594,1413467.830121,N,3700,W,7258,28.50904472,-93.15907889,
-8138,36.0,4246.0,9929762.007595,2417750.022154,N,1918,E,5770,27.34358111,-90.60506944,
-8139,24.0,700.0,-203911.803742,1892784.469857,S,4649,E,2060,28.10558583,-91.66573306,
-8138,36.0,4246.0,9928866.542174,2416183.949869,N,2813,E,7336,27.34120167,-90.60994389,
-8139,24.0,700.0,-199718.98,1891584.88,N,5657,E,3260,28.11710311,-91.66949027,
-8156,24.0,776.0,232524.0,2986995.0,N,1306,W,3980,29.26941569,-88.23753839,
-8157,38.0,4505.0,9753323.042588,1552802.011688,N,4117,W,482,26.87831083,-93.26886806,
-8156,24.0,776.0,234957.124112,2980480.800077,S,1127,W,5881,29.27658667,-88.25775611,
-8157,38.0,4505.0,9753323.042588,1552802.011688,N,4117,W,482,26.87831083,-93.26886806,
-8158,36.0,4744.0,9924113.311397,2568901.542429,N,7567,W,2822,27.31929833,-90.14020861,
-8158,36.0,4744.0,9926830.225169,2566388.040654,N,4850,W,308,27.32692389,-90.14775139,
-8159,36.0,6582.0,9665973.020979,2117293.977448,S,3573,E,5266,26.63067083,-91.53983972,
-8159,36.0,6582.0,9668025.047449,2116546.974312,S,5625,E,6013,26.63634,-91.54205472,
-8162,30.0,1637.0,10162865.458539,2428565.10199,N,6415,W,5045,27.98387111,-90.55756083,
-8162,30.0,1637.0,10160647.03535,2428290.049307,S,7207,W,4770,27.9777875,-90.55855,
-8165,36.0,4606.0,9854788.733908,2485972.758894,S,2309,E,907,27.13371167,-90.39984361,
-8165,36.0,4606.0,9854786.031271,2485973.989799,S,2306,E,906,27.13370417,-90.39984,
-8168,30.0,2940.0,10091437.859708,2391264.099015,S,1358,E,576,27.78949167,-90.67727222,
-6939,36.0,325.0,214690.519722,1722501.193516,S,414,W,1329,29.25414306,-92.2035025,
-6939,36.0,325.0,217026.042838,1722422.020767,S,2750,W,1250,29.26056389,-92.20380639,
-6943,72.0,576.0,-33614.544794,2196414.883532,S,6332,E,5631,28.57279528,-90.72157472,
-6943,72.0,576.0,-33614.544794,2196414.883532,S,6332,E,5631,28.57279528,-90.72157472,
-7165,38.0,6435.0,10170573.971445,1075685.971343,S,1294,E,1434,28.01562639,-88.75073556,
-7526,20.0,489.0,-11797.44,1950120.52,N,6217,E,4813,28.63413395,-91.48878276,
-8690,30.0,360.0,556119.99521,3588575.814541,N,6200,W,1900,29.26974379,-94.01566525,
-8690,30.0,360.0,556119.99521,3588575.814541,N,6200,W,1900,29.26974379,-94.01566525,
-8733,38.0,3535.0,10070862.681661,2425383.555872,N,3377,W,1864,27.73111111,-90.57305556,
-8733,38.0,3535.0,10070601.996327,2426099.890109,N,3638,W,2580,27.73035556,-90.57085833,
-8693,36.0,4528.0,9904162.02432,2380713.02184,S,4162,W,4713,27.27509806,-90.72054333,
-8693,36.0,4528.0,9910775.997426,2379733.001796,N,5064,W,3733,27.29333389,-90.72318806,
-8758,20.0,501.0,-22780.728838,1760344.847842,N,3286,E,5102,28.60187944,-92.07998556,
-8758,20.0,501.0,-21114.333161,1762446.365508,N,1619,E,3000,28.60649889,-92.07347194,
-8757,36.0,2893.0,10017524.459319,1873449.171834,S,6644,W,4329,27.60376611,-92.2802375,
-8757,36.0,2893.0,10015824.416528,1867615.704083,S,4944,E,1504,27.59918056,-92.29828389,
-8770,30.0,946.0,10222745.959089,2498932.526185,S,5946,E,3787,28.14441611,-90.33562056,
-8770,30.0,946.0,10229462.0,2491322.0,N,3178,E,11398,28.16333318,-90.35876572,
-8796,36.0,3334.0,10229036.0,924374.0,N,3604,W,5654,28.16959521,-89.22287449,
-8797,30.0,404.0,96708.209929,2805816.154786,N,6252,E,4700,28.07561944,-96.50133,
-8774,24.0,426.0,246541.086679,2773176.765098,N,2039,W,5077,29.32211833,-88.90703889,
-8774,24.0,426.0,244324.301284,2768926.916329,N,4256,W,827,29.31627028,-88.92051778,
-8775,30.0,422.0,238763.46606,2775905.03897,S,4933,E,6945,29.30057556,-88.89899833,
-8775,30.0,422.0,240591.268528,2768534.223698,S,6761,W,434,29.30602944,-88.92199611,
-8776,24.0,426.0,244865.966418,2769033.987903,N,3714,W,934,29.31775333,-88.92014611,
-8776,24.0,426.0,244317.604499,2768930.334406,N,4262,W,830,29.31625167,-88.9205075,
-8777,30.0,422.0,238763.46606,2775905.03897,S,4933,E,6945,29.30057556,-88.89899833,
-8777,30.0,422.0,240591.268528,2768534.223698,S,6761,W,434,29.30602944,-88.92199611,
-8778,30.0,360.0,556120.031128,3588575.803436,N,6200,W,1900,29.26974389,-94.01566528,
-8778,30.0,360.0,556119.99521,3588575.814541,N,6200,W,1900,29.26974379,-94.01566525,
-8781,48.0,422.0,247147.545077,1770347.090117,S,998,W,4901,29.34431111,-92.05411389,
-8781,48.0,422.0,247147.911366,1770446.561013,S,998,W,5000,29.34431385,-92.0538017,
-8786,36.0,7766.0,9459364.16242,1948979.11023,S,2884,W,659,26.06645889,-92.05974306,
-8786,36.0,7766.0,9459364.16242,1948979.11023,S,2884,W,659,26.06645889,-92.05974306,
-8784,42.0,637.0,-213459.872695,1558812.024686,S,2104,W,5022,28.07252694,-92.70073167,
-8784,42.0,637.0,-212904.045789,1559400.008826,S,2660,W,5610,28.07407417,-92.69893,
-8790,24.0,617.0,-88597.445873,1958818.0396,S,3974,W,3885,28.42299278,-91.46140944,
-8790,24.0,617.0,-85927.793183,1956181.165108,S,6644,W,1248,28.43032472,-91.46962,
-8791,24.0,529.0,-130739.912968,1909851.10252,S,5328,E,16,28.30688333,-91.61337611,
-8791,24.0,529.0,-132467.66,1906067.04,S,3585,E,3785,28.3021071,-91.62511738,
-8792,36.0,5735.0,9815031.728043,2313063.659382,N,5768,W,424,27.03321306,-90.93324583,
-8792,36.0,5735.0,9816836.998237,2314868.991911,N,3963,W,2229,27.03809639,-90.92761056,
-8793,24.0,371.0,266070.576518,2741232.595812,S,2741,W,2633,29.377635,-89.00600972,
-8793,24.0,371.0,271860.9838,2739751.231488,N,6219,W,1151,29.39363806,-89.01029111,
-8795,36.0,4123.0,9978015.12186,2083795.505723,N,1185,E,7084,27.49018583,-91.6320075,
-3626,26.0,400.0,37102.258175,2224644.122384,N,6721,W,6998,28.76679944,-90.63230583,
-3626,26.0,400.0,36309.111245,2223229.136931,S,6448,W,5583,28.76464222,-90.63673639,
-3631,30.0,391.0,4959.001908,1985769.998225,N,3959,W,792,28.680295,-91.37770139,
-3631,30.0,391.0,4959.001908,1985769.998225,N,3959,W,792,28.680295,-91.37770139,
-3726,36.0,5645.0,9783550.027868,2442190.027555,N,5570,W,2830,26.94027194,-90.53865333,
-3726,36.0,5645.0,9783550.027868,2442190.027555,N,5570,W,2830,26.94027194,-90.53865333,
-3786,30.0,432.0,10193.038704,1653403.97699,S,2529,W,6022,28.69020028,-92.414115,
-3856,36.0,4412.0,9591525.02437,709425.967367,N,7515,E,3374,26.40496972,-95.84452611,
-3856,36.0,4412.0,9591525.02437,709425.967367,N,7515,E,3374,26.40496972,-95.84452611,
-3816,18.0,478.0,235274.560097,2791394.69326,S,1445,E,6205,29.29006944,-88.85065306,
-3786,30.0,432.0,10730.853512,1652776.549856,S,3067,W,5394,28.69166278,-92.41608722,
-3816,18.0,478.0,236602.0,2787900.0,S,2772,W,5050,29.29392667,-88.86152282,
-3862,36.0,3697.0,10418310.041259,1132155.19738,N,4410,W,7515,28.69912722,-88.5858275,
-3862,36.0,3697.0,10419260.634004,1128923.133564,N,3459,W,4283,28.70162306,-88.59594833,
-3863,30.0,395.0,345846.025565,3312390.821232,S,5286,E,5005,28.72130944,-94.90453389,
-3863,30.0,395.0,345846.025565,3312390.821232,S,5286,E,5005,28.72130944,-94.90453389,
-3883,24.0,600.0,-161322.465177,1486314.46509,N,4791,W,6314,28.21327806,-92.92764861,
-3883,24.0,600.0,-159289.310896,1487089.056472,N,2758,W,7089,28.21889694,-92.9253325,
-3868,24.0,705.0,-226903.354389,1555677.9267,S,3419,W,1888,28.03546833,-92.70994389,2327.0
-3868,24.0,705.0,-220964.44692,1556558.468415,N,5401,W,2768,28.05182306,-92.70743667,2327.0
-3875,30.0,473.0,91361.006509,3012491.837968,S,4241,E,3944,28.04721944,-95.8611925,
-3875,30.0,473.0,88231.981178,3014302.840127,S,1112,E,2133,28.03848333,-95.85584167,
-3873,38.0,5624.0,9827179.960703,2334039.849618,S,6380,W,5560,27.065661,-90.868199,
-3878,36.0,560.0,90916.038154,2481386.03502,S,8766,W,1308,28.90797861,-89.82897639,
-3878,36.0,560.0,92417.146008,2481385.972776,S,10267,W,1308,28.91210611,-89.828915,
-3882,36.0,3297.0,10227591.82265,912533.349385,N,5048,E,6187,28.16502306,-89.25952583,
-3873,38.0,5624.0,9829879.354895,2330825.750465,N,6761,W,2346,27.073234,-90.877932,
-3882,36.0,3297.0,10228406.0,918713.0,N,4234,E,7,28.16757672,-89.24040139,
-3885,30.0,573.0,-192855.45888,1533035.462218,N,6808,E,5997,28.12829778,-92.78142111,
-3885,30.0,573.0,-192272.837551,1533332.1779,N,6225,E,5700,28.12990972,-92.78052389,
-3886,16.0,748.0,124210.951097,2376182.400596,S,4639,E,2704,29.00291417,-90.15664861,
-3886,16.0,748.0,126585.0,2379347.3,N,7745,W,461,29.00935252,-90.14667272,
-3887,26.0,175.0,128960.378757,2372410.449278,N,5370,E,6476,29.01608,-90.16829528,
-3887,26.0,175.0,130499.0,2371254.26,N,3831,W,7126,29.02034316,-90.17186323,
-3888,36.0,5090.0,9872004.969788,1886946.658122,S,3685,W,1987,27.20312778,-92.24129028,
-3888,36.0,5090.0,9872370.14319,1899501.640403,S,4050,E,1298,27.20391818,-92.20264743,
-3890,30.0,410.0,81018.176771,2781919.005476,N,6102,W,3083,28.03386111,-96.57641666,
-3890,30.0,410.0,81018.176771,2781919.005476,N,6102,W,3083,28.03386111,-96.57641666,
-3891,30.0,433.0,100949.439155,2421469.243451,S,3962,E,6675,28.93759583,-90.01584139,
-3891,30.0,433.0,108844.998099,2420411.411587,N,2900,W,7026,28.95933972,-90.01886472,
