API Well Number,Approved Date,Received Date,Permit Type,Water Depth (feet),Well Type,Well Name,Well Name Bp Suffix,Well Name St Suffix,Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block,Rig ID Number,Rig Name,Surface NS Dist,Surface NS Code,Surface EW Dist,Surface EW Code,Surf X Coord Loc,Surf Y Coord Loc,Surface Latitude,Surface Longitude
177094147802,7/8/2008,7/8/2008,Revised Bypass,151,D,L008,02,00,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4386,N,2135,E,1937776.2324,-53462.652666,28.51951722,-91.52703417
177094147900,2/21/2008,2/19/2008,New Well,148,D,L009,00,00,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4392,N,2133,E,1937778.632277,-53468.213870,28.51950194,-91.52702667
177094147900,3/24/2008,3/20/2008,Revised New Well,148,D,L009,00,00,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4392,N,2133,E,1937778.632277,-53468.213870,28.51950194,-91.52702667
177094147901,4/29/2008,4/29/2008,Bypass,143,D,L009,01,00,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4392,N,2133,E,1937778.632277,-53468.213870,28.51950194,-91.52702667
177094147902,7/3/2008,6/24/2008,Bypass,151,D,L009,02,00,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4392,N,2133,E,1937778.632277,-53468.213870,28.51950194,-91.52702667
177094147902,7/10/2008,7/10/2008,Revised Bypass,151,D,L009,02,00,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4392,N,2133,E,1937778.632277,-53468.213870,28.51950194,-91.52702667
177094147902,7/14/2008,7/11/2008,Revised Bypass,151,D,L009,02,00,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4392,N,2133,E,1937778.632277,-53468.213870,28.51950194,-91.52702667
177094147903,8/5/2008,8/1/2008,Sidetrack,151,D,L009,00,01,00078,Chevron U.S.A. Inc.,G00983,EI,252,G00983,EI,252,91230,ENSCO 89,4392,N,2133,E,1937778.632277,-53468.213870,28.51950194,-91.52702667
177094148000,3/10/2008,3/4/2008,New Well,12,D,004,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,5131,S,7041,E,1857760.022178,260525.033550,29.38232333,-91.77993
177094148000,8/21/2008,8/21/2008,Revised New Well,12,D,004,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,5131,S,7041,E,1857760.022178,260525.033550,29.38232333,-91.77993
177094148000,8/26/2008,8/26/2008,Revised New Well,12,D,004,00,00,03003,Contango Resources Company,G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,5131,S,7041,E,1857760.022178,260525.033550,29.38232333,-91.77993
177094148000,9/8/2008,8/26/2008,Revised New Well,12,D,004,00,00,03003,Contango Resources Company,G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,5131,S,7041,E,1857760.022178,260525.033550,29.38232333,-91.77993
177094148000,10/24/2008,10/24/2008,Revised New Well,12,D,004,00,00,03003,Contango Resources Company,G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,5131,S,7041,E,1857760.022178,260525.033550,29.38232333,-91.77993
177094148100,3/11/2008,3/3/2008,New Well,12,E,001,00,00,02630,"Northstar GOM, LLC",G27905,EI,31,G27905,EI,31,84017,ENTERPRISE 150,4325,S,5889,E,1919000.223966,230721.8625,29.30087972,-91.587445
177094148200,3/28/2008,3/25/2008,New Well,36,E,003,00,00,02807,"Marlin Coastal, L.L.C.",G24898,EI,123,G24898,EI,123,46611,HERCULES 257,6699,S,2627,E,1997373.036725,102608.958145,28.94882194,-91.34154583
177094148200,4/2/2008,4/2/2008,Revised New Well,36,E,003,00,00,02807,"Marlin Coastal, L.L.C.",G24898,EI,123,G24898,EI,123,46611,HERCULES 257,6699,S,2627,E,1997373.036725,102608.958145,28.94882194,-91.34154583
177094148300,4/2/2008,4/1/2008,New Well,27,E,044,00,00,02628,"Arena Offshore, LLC", 00796,EI,100, 00796,EI,100,90913,SEAHAWK 2500,2914,S,1433,W,1956366.803753,142319.250784,29.05795056,-91.46988861
177094148300,4/15/2008,4/14/2008,Revised New Well,27,E,044,00,00,02628,"Arena Offshore, LLC", 00796,EI,100, 00796,EI,100,90913,SEAHAWK 2500,2914,S,1433,W,1956366.803753,142319.250784,29.05795056,-91.46988861
177094148300,4/28/2008,4/25/2008,Revised New Well,27,E,044,00,00,02628,"Arena Offshore, LLC", 00796,EI,100, 00796,EI,100,90913,SEAHAWK 2500,2914,S,1433,W,1956366.803753,142319.250784,29.05795056,-91.46988861
177094148400,4/9/2008,4/3/2008,New Well,10,E,016,00,00,02628,"Arena Offshore, LLC",G02601,EI,57,G02601,EI,57,84017,ENTERPRISE 150,593,N,4971,E,1980006.822910,211305.260271,29.24771611,-91.3960225
177094148400,4/14/2008,4/11/2008,Revised New Well,10,E,016,00,00,02628,"Arena Offshore, LLC",G02601,EI,57,G02601,EI,57,84017,ENTERPRISE 150,593,N,4971,E,1980006.822910,211305.260271,29.24771611,-91.3960225
177094148500,5/14/2008,5/12/2008,New Well,12,E,017,00,00,02628,"Arena Offshore, LLC",G24883,EI,38,G02601,EI,57,84017,ENTERPRISE 150,593,N,4971,E,1980006.822910,211305.260271,29.24771611,-91.3960225
177094148500,6/9/2008,6/9/2008,Revised New Well,10,E,017,00,00,02628,"Arena Offshore, LLC",G24883,EI,38,G02601,EI,57,84017,ENTERPRISE 150,593,N,4971,E,1980006.822910,211305.260271,29.24771611,-91.3960225
177094148600,5/19/2008,5/8/2008,New Well,90,D,A008,00,00,02769,Leed Petroleum LLC,G17981,EI,183,G05498,EI,184,91219,ENSCO 98,602,S,2101,W,1911968.366507,24019.185774,28.73242333,-91.60795111
177094148600,11/20/2008,11/18/2008,Revised New Well,90,D,A008,00,00,02769,Leed Petroleum LLC,G17981,EI,183,G05498,EI,184,91219,ENSCO 98,602,S,2101,W,1911968.366507,24019.185774,28.73242333,-91.60795111
177094148700,5/19/2008,5/14/2008,New Well,52,E,001,00,00,02222,"PetroQuest Energy, L.L.C.",G27109,EI,164,G27109,EI,164,90902,SPARTAN 303,2411,N,2340,E,1967615.977149,64500.970524,28.84399111,-91.43446806
177094148700,7/21/2008,7/18/2008,Revised New Well,52,E,001,00,00,02222,"PetroQuest Energy, L.L.C.",G27109,EI,164,G27109,EI,164,90902,SPARTAN 303,2411,N,2340,E,1967615.977149,64500.970524,28.84399111,-91.43446806
177094148800,5/29/2008,5/20/2008,New Well,77,E,001,00,00,01284,"W & T Offshore, Inc.",G24905,EI,186,G24905,EI,186,12014,HERCULES 202,1730,S,6917,E,1948016.529657,25146.746609,28.73571278,-91.49550278
177094148800,6/20/2008,6/19/2008,Revised New Well,77,E,001,00,00,01284,"W & T Offshore, Inc.",G24905,EI,186,G24905,EI,186,12014,HERCULES 202,1730,S,6917,E,1948016.529657,25146.746609,28.73571278,-91.49550278
177094148800,7/2/2008,7/1/2008,Revised New Well,77,E,001,00,00,01284,"W & T Offshore, Inc.",G24905,EI,186,G24905,EI,186,12014,HERCULES 202,1730,S,6917,E,1948016.529657,25146.746609,28.73571278,-91.49550278
177094148800,8/15/2008,8/14/2008,Revised New Well,77,E,001,00,00,01284,"W & T Offshore, Inc.",G24905,EI,186,G24905,EI,186,12014,HERCULES 202,1730,S,6917,E,1948016.529657,25146.746609,28.73571278,-91.49550278
177094148800,9/25/2008,9/25/2008,Revised New Well,77,E,001,00,00,01284,"W & T Offshore, Inc.",G24905,EI,186,G24905,EI,186,12014,HERCULES 202,1730,S,6917,E,1948016.529657,25146.746609,28.73571278,-91.49550278
177094148800,9/30/2008,9/30/2008,Revised New Well,77,E,001,00,00,01284,"W & T Offshore, Inc.",G24905,EI,186,G24905,EI,186,12014,HERCULES 202,1730,S,6917,E,1948016.529657,25146.746609,28.73571278,-91.49550278
177094148900,8/19/2008,8/4/2008,New Well,177,D,J003,00,00,02893,"Hall-Houston Exploration II, L.P.", 00810,EI,246, 00810,EI,246,91230,ENSCO 89,886,S,13578,E,1836199.974039,-68952.958281,28.47606806,-91.84302083
177094149000,10/2/2008,9/30/2008,New Well,140,E,006,00,00,00730,Walter Oil & Gas Corporation,G05504,EI,224,G05504,EI,224,28541,DIAMOND OCEAN CRUSADER,4445,S,3903,W,1853681.424664,-30132.557240,28.58301111,-91.78910583
177094149000,10/27/2008,10/24/2008,Revised New Well,140,E,006,00,00,00730,Walter Oil & Gas Corporation,G05504,EI,224,G05504,EI,224,28541,DIAMOND OCEAN CRUSADER,4445,S,3903,W,1853681.424664,-30132.557240,28.58301111,-91.78910583
177094149000,11/5/2008,11/5/2008,Revised New Well,140,E,006,00,00,00730,Walter Oil & Gas Corporation,G05504,EI,224,G05504,EI,224,28541,DIAMOND OCEAN CRUSADER,4445,S,3903,W,1853681.424664,-30132.557240,28.58301111,-91.78910583
177094149000,11/18/2008,11/17/2008,Revised New Well,140,E,006,00,00,00730,Walter Oil & Gas Corporation,G05504,EI,224,G05504,EI,224,28541,DIAMOND OCEAN CRUSADER,4445,S,3903,W,1853681.424664,-30132.557240,28.58301111,-91.78910583
177094149000,11/21/2008,11/21/2008,Revised New Well,140,E,006,00,00,00730,Walter Oil & Gas Corporation,G05504,EI,224,G05504,EI,224,28541,DIAMOND OCEAN CRUSADER,4445,S,3903,W,1853681.424664,-30132.557240,28.58301111,-91.78910583
177094149000,12/2/2008,12/2/2008,Revised New Well,140,E,006,00,00,00730,Walter Oil & Gas Corporation,G05504,EI,224,G05504,EI,224,28541,DIAMOND OCEAN CRUSADER,4445,S,3903,W,1853681.424664,-30132.557240,28.58301111,-91.78910583
177094149100,11/5/2008,10/23/2008,New Well,10,E,001,00,00,01945,"Northstar Interests, L.C.",G27906,EI,33,G27906,EI,33,84017,ENTERPRISE 150,4423,S,6684,E,1948249.521147,230819.823310,29.30129528,-91.495685
177094149200,11/21/2008,11/17/2008,New Well,23,E,001,00,00,02970,"Castex Offshore, Inc.",G31365,EI,46,G31365,EI,46,90914,SEAHAWK 2502,6527,S,6117,E,1858683.547614,218425.314086,29.26655972,-91.77651917
177094149201,12/24/2008,12/22/2008,Bypass,23,E,001,01,00,02970,"Castex Offshore, Inc.",G31365,EI,46,G31365,EI,46,90914,SEAHAWK 2502,6527,S,6117,E,1858683.547614,218425.314086,29.26655972,-91.77651917
177094149201,2/4/2009,2/3/2009,Revised Bypass,23,E,001,01,00,02970,"Castex Offshore, Inc.",G31365,EI,46,G31365,EI,46,90914,SEAHAWK 2502,6527,S,6117,E,1858683.547614,218425.314086,29.26655972,-91.77651917
177094149300,2/12/2009,12/24/2008,New Well,13,E,001,00,00,02503,"Contango Operators, Inc.",G32168,EI,56,G32168,EI,56,1603,ATWOOD RICHMOND,5150,N,4900,W,1959833.481583,206748.307820,29.23513889,-91.45926083
177094149300,4/20/2009,4/17/2009,Revised New Well,13,E,001,00,00,02503,"Contango Operators, Inc.",G32168,EI,56,G32168,EI,56,1603,ATWOOD RICHMOND,5150,N,4900,W,1959833.481583,206748.307820,29.23513889,-91.45926083
177094149400,2/18/2009,2/5/2009,New Well,22,E,001,00,00,00730,Walter Oil & Gas Corporation,G27904,EI,26,G27904,EI,26,28541,DIAMOND OCEAN CRUSADER,2850,S,14250,E,1835528.437096,229953.349067,29.297995,-91.84929833
177094149400,4/28/2010,4/26/2010,Revised New Well,22,E,001,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,28541,DIAMOND OCEAN CRUSADER,2850,S,14250,E,1835528.437096,229953.349067,29.297995,-91.84929833
177094149500,10/23/2009,10/20/2009,New Well,15,D,A003,00,00,02871,"Rooster Petroleum, LLC",G05479,EI,28,G05479,EI,28,1603,ATWOOD RICHMOND,4199,S,2311,E,1877511.772638,230595.410649,29.30021417,-91.7176
177094149500,10/27/2009,10/27/2009,Revised New Well,15,D,A003,00,00,02871,"Rooster Petroleum, LLC",G05479,EI,28,G05479,EI,28,1603,ATWOOD RICHMOND,4199,S,2311,E,1877511.772638,230595.410649,29.30021417,-91.7176
177094149600,11/17/2009,11/4/2009,New Well,135,E,007,00,00,02970,"Castex Offshore, Inc.",G05504,EI,224,G05504,EI,224,90115,ENTERPRISE 264,7131,N,1669,W,1851447.032691,-27209.995242,28.5910225,-91.7961025
177094149600,1/19/2010,1/19/2010,Revised New Well,135,E,007,00,00,02970,"Castex Offshore, Inc.",G05504,EI,224,G05504,EI,224,90115,ENTERPRISE 264,7131,N,1669,W,1851447.032691,-27209.995242,28.5910225,-91.7961025
177094149600,1/26/2010,1/25/2010,Revised New Well,135,E,007,00,00,02970,"Castex Offshore, Inc.",G05504,EI,224,G05504,EI,224,90115,ENTERPRISE 264,7131,N,1669,W,1851447.032691,-27209.995242,28.5910225,-91.7961025
177094149700,11/19/2009,11/5/2009,New Well,40,E,005,00,00,00730,Walter Oil & Gas Corporation,G17973,EI,143,G17973,EI,143,4809,ENTERPRISE 263,1139,S,2804,W,1972759.898445,82550.000577,28.89363472,-91.41844556
177094149700,12/17/2009,12/14/2009,Revised New Well,40,E,005,00,00,00730,Walter Oil & Gas Corporation,G17973,EI,143,G17973,EI,143,4809,ENTERPRISE 263,1139,S,2804,W,1972759.898445,82550.000577,28.89363472,-91.41844556
177094149800,11/24/2009,11/18/2009,New Well,12,E,001,00,00,01978,"Helis Oil & Gas Company, L.L.C.",G32165,EI,22,G32165,EI,22,1603,ATWOOD RICHMOND,6013,S,4154,W,1883976.723025,246908.408330,29.34513278,-91.69748111
177094149800,2/10/2010,2/10/2010,Revised New Well,12,E,001,00,00,01978,"Helis Oil & Gas Company, L.L.C.",G32165,EI,22,G32165,EI,22,1603,ATWOOD RICHMOND,6013,S,4154,W,1883976.723025,246908.408330,29.34513278,-91.69748111
177094149900,12/7/2009,11/30/2009,New Well,25,D,045,00,00,02628,"Arena Offshore, LLC", 00796,EI,100, 00796,EI,100,4810,ENTERPRISE 214,4807,S,6700,E,1963255.684898,144212.338317,29.06317722,-91.448335
177094150000,2/11/2010,1/25/2010,New Well,12,D,005,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,7000,N,5800,E,1859000.528668,262892.552169,29.38884722,-91.77606389
177094150000,3/8/2010,3/8/2010,Revised New Well,12,D,005,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,7000,N,5800,E,1859000.528668,262892.552169,29.38884722,-91.77606389
177094150000,5/5/2010,5/3/2010,Revised New Well,12,D,005,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,7000,N,5800,E,1859000.528668,262892.552169,29.38884722,-91.77606389
177094150000,5/25/2010,5/12/2010,Revised New Well,12,D,005,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,7000,N,5800,E,1859000.528668,262892.552169,29.38884722,-91.77606389
177094150000,5/25/2010,5/25/2010,Revised New Well,12,D,005,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,7000,N,5800,E,1859000.528668,262892.552169,29.38884722,-91.77606389
177094150000,5/28/2010,5/27/2010,Revised New Well,12,D,005,00,00,02503,"Contango Operators, Inc.",G23851,EI,10,G23851,EI,10,1603,ATWOOD RICHMOND,7000,N,5800,E,1859000.528668,262892.552169,29.38884722,-91.77606389
177094150100,3/9/2010,2/22/2010,New Well,26,D,001,00,00,02628,"Arena Offshore, LLC",G31369,EI,99,G31369,EI,99,92117,HERCULES 213,2980,N,4433,E,1950500.984656,150923.676370,29.08159167,-91.48828278
177094150200,3/24/2010,3/17/2010,New Well,130,D,C002,00,00,03075,"Hall-Houston Exploration III, L.P.", 00809,EI,227, 00809,EI,227,12022,HERCULES 200,2845,S,1376,W,1896220.907810,-31732.293545,28.57901,-91.656585
177094150300,4/9/2010,4/8/2010,New Well,26,D,002,00,00,02628,"Arena Offshore, LLC",G31369,EI,99,G31369,EI,99,92117,HERCULES 213,2976,N,4425,E,1950508.977384,150928.411120,29.08160472,-91.48825778
177094150301,4/28/2010,4/27/2010,Sidetrack,26,D,002,00,01,02628,"Arena Offshore, LLC",G31369,EI,99,G31369,EI,99,92117,HERCULES 213,2968,N,4429,E,1950504.979003,150935.997409,29.08162558,-91.48827032
177094150400,7/26/2010,5/13/2010,New Well,15,D,006,00,00,02871,"Rooster Petroleum, LLC",G05479,EI,28,G05479,EI,28,1603,ATWOOD RICHMOND,3251,S,5882,E,1873941.035714,229647.855325,29.297575,-91.72879167
177094150400,9/7/2010,8/30/2010,Revised New Well,15,D,006,00,00,02871,"Rooster Petroleum, LLC",G05479,EI,28,G05479,EI,28,1603,ATWOOD RICHMOND,3251,S,5882,E,1873941.035714,229647.855325,29.297575,-91.72879167
177094150500,9/20/2010,5/25/2010,New Well,140,E,001,00,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4033,S,12284,E,1837494.637881,-26729.936536,28.59218028,-91.83957278
177094150500,10/4/2010,10/4/2010,Revised New Well,140,E,001,00,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4033,S,12284,E,1837494.637881,-26729.936536,28.59218028,-91.83957278
177094150501,11/16/2010,11/11/2010,Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.737879,-26728.430271,28.59218445,-91.83956937
177094150501,1/12/2011,1/5/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.737879,-26728.430271,28.59218445,-91.83956937
177094150501,2/18/2011,2/17/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.737879,-26728.430271,28.59218445,-91.83956937
177094150501,4/20/2011,4/20/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,5/19/2011,5/16/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,6/3/2011,5/27/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,7/7/2011,7/5/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,8/17/2011,8/17/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,9/15/2011,9/14/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,9/23/2011,9/21/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,10/5/2011,10/5/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,11/23/2011,11/3/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,12/2/2011,12/1/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,12/20/2011,12/13/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,12/23/2011,12/23/2011,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,1/31/2012,1/30/2012,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,2/2/2012,2/2/2012,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150501,3/15/2012,3/14/2012,Revised Bypass,138,E,001,01,00,02312,McMoRan Oil & Gas LLC,G21640,EI,223,G21640,EI,223,50519,VALARIS JU-143 (ROWAN EXL I),4035,S,12283,E,1837495.739201,-26728.424843,28.59218445,-91.83956937
177094150600,2/10/2011,4/27/2010,New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,3/3/2011,3/2/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,4/1/2011,3/31/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,4/27/2011,4/22/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,5/24/2011,5/12/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,6/3/2011,5/31/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,7/1/2011,7/1/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,8/9/2011,8/9/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,9/27/2011,9/22/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,10/6/2011,10/5/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150600,10/14/2011,10/13/2011,Revised New Well,20,E,002,00,00,02312,McMoRan Oil & Gas LLC,G27904,EI,26,G27904,EI,26,91307,ROWAN LOUISIANA,6642,S,14009,E,1835768.979366,233745.032480,29.308425,-91.84859722
177094150700,2/18/2011,2/7/2011,New Well,167,E,005,00,00,03075,"Hall-Houston Exploration III, L.P.", 00811,EI,266, 00811,EI,266,99902,ENTERPRISE 251,1381,N,523,E,1864277.584042,-64955.789234,28.4873725,-91.7557
