"API_WELL_NUMBER","BOTM_LEASE_NUM","WELL_SPUD_DATE","TOTAL_DEPTH_DATE","BOREHOLE_STAT_DT","BH_TOTAL_MD","WELL_BORE_TVD"
"427084054300","G22241",5/4/2001,5/20/2001,8/1/2007,"9901","9200"
"427084054400","G22236",7/18/2001,9/5/2001,9/10/2001,"13411","12307"
"427084054500","G15781",9/23/2001,11/29/2001,12/10/2001,"16568","15109"
"427084054600","G17147",6/25/2001,7/31/2001,8/16/2001,"12078","11892"
"427084054700","G17149",8/24/2001,8/29/2001,9/4/2001,"7331","6100"
"427084054800","G22238",6/27/2001,8/20/2001,8/5/2016,"14600","14598"
"427084054900","G14870",8/22/2001,9/22/2001,9/26/2001,"12768","12636"
"427084055000","G06165",8/13/2001,9/4/2001,9/8/2001,"10003","8554"
"427084055001","G06165",9/7/2001,10/2/2001,9/12/2012,"15071","12049"
"427084055100","G18946",11/1/2001,11/5/2001,7/26/2007,"4705","3225"
"427084055200","G17161",10/29/2001,11/14/2001,11/18/2001,"8214","8024"
"427084055201","G17161",11/18/2001,12/2/2001,12/6/2001,"9700","9507"
"427084055300","G17148",10/31/2001,11/26/2001,12/1/2001,"11083","11082"
"427084055400","G18941",11/17/2001,11/27/2001,12/1/2001,"6769","6769"
"427084055500","G17157",11/14/2001,12/4/2001,12/8/2001,"9500","9500"
"427084055600","G17150",11/27/2001,12/28/2001,2/12/2002,"11606","11593"
"427084055601","G22238",2/13/2002,3/18/2002,3/30/2002,"14037","13278"
"427084055602","G22238",3/30/2002,5/30/2002,6/3/2013,"18854","15696"
"427084055700","G17142",11/16/2001,1/9/2002,1/14/2002,"14510","14502"
"427084055800","G20655",4/15/2002,5/23/2002,10/16/2015,"13300","13297"
"427084055900","G17151",12/22/2001,4/13/2002,5/5/2002,"20034","16442"
"427084056000","G22238",7/7/2002,8/2/2002,11/19/2004,"14348","13149"
"427084056001","G06168",11/19/2004,12/20/2004,4/11/2007,"15054","13060"
"427084056002","G06168",,,5/19/2006,"15146","13005"
"427084056100","G17150",5/11/2002,6/18/2002,6/23/2002,"13580","13362"
"427084056101","G22238",6/23/2002,7/3/2002,8/5/2016,"13782","13356"
"427084056200","G17157",5/27/2002,6/1/2002,6/3/2002,"4370","4370"
"427084056300","G25579",6/16/2006,8/19/2006,9/5/2006,"17637","16879"
"427084056301","G25579",9/15/2006,10/25/2006,7/26/2016,"17049","16334"
"427084056400"," 00508",7/9/2002,8/8/2002,8/31/2002,"12929","12526"
"427084056401"," 00508",8/31/2002,9/1/2002,9/17/2002,"9264","9262"
"427084056402"," 00508",9/18/2002,11/2/2002,1/9/2003,"14000","13644"
"427084056403"," 00508",1/8/2003,1/17/2003,6/6/2015,"13747","13425"
"427084056500","G20660",9/27/2002,11/24/2002,8/4/2006,"12984","12983"
"427084056501","G20660",8/4/2006,8/29/2006,8/7/2014,"10321","10318"
"427084056600","G08151",10/21/2002,1/3/2003,8/19/2006,"12432","11386"
"427084056700","G20656",11/7/2002,11/20/2002,9/16/2015,"14090","10578"
"427084056800","G17151",10/31/2002,12/27/2002,5/14/2016,"14543","13997"
"427084056900","G18936",12/22/2002,4/9/2003,6/23/2005,"19800","19762"
"427084056901","G18936",6/23/2005,7/29/2005,7/29/2005,"16305","16235"
"427084056902","G18936",7/29/2005,9/4/2005,5/17/2007,"17797","17388"
"427084056903","G18936",5/17/2007,5/30/2007,12/24/2016,"16931","16901"
"427084057000","G20658",2/12/2003,3/7/2003,3/13/2003,"9275","9027"
"427084030600","G08150",8/5/1989,9/24/1989,3/16/1994,"11312","10229"
"427084030700","G08150",10/1/1989,11/19/1989,12/1/1989,"13728","12185"
"427084030701","G08150",12/1/1989,12/14/1989,3/16/1994,"13481","12104"
"427084030800","G08558",1/16/1989,3/10/1989,3/16/1989,"11030","11029"
"427084030900","G06137",4/26/1989,6/18/1989,6/23/1989,"13500","13500"
"427084031000","G06165",3/3/1989,4/1/1989,9/14/2012,"13220","11885"
"427084031070","G06165",1/22/1989,2/2/1989,2/2/1989,"11365","11365"
"427084031100","G06182",,,,"",""
"427084031300","G06164",3/20/1989,4/22/1989,7/20/2021,"13718","10124"
"427084031400","G10285",6/12/1989,6/18/1989,6/20/1989,"6770","6770"
"427084031401","G10285",6/20/1989,6/29/1989,12/22/1993,"6810","6769"
"427084031500","G06187",6/20/1989,6/25/1989,9/10/1995,"3200","3200"
"427084031600","G10284",8/27/1989,8/30/1989,9/1/1989,"2720","2381"
"427084031700","G06178",7/21/1989,8/8/1989,8/12/1989,"9970","9970"
"427084031800","G07271",7/30/1989,9/1/1989,9/27/1989,"11018","11017"
"427084031801","G07271",9/27/1989,12/16/1989,1/6/1990,"15971","15964"
"427084031900","G06166",8/11/1989,8/28/1989,4/20/2001,"13355","8900"
"427084031901","G06166",4/20/2001,4/24/2001,10/20/2014,"12732","8571"
"427084032000","G06187",8/22/1989,8/26/1989,9/10/1995,"3697","3201"
"427084032100","G03115",10/3/1989,11/26/1989,8/19/2020,"12024","10896"
"427084032200","G07286",8/31/1989,10/23/1989,6/29/2009,"12602","10858"
"427084032300","G09093",9/30/1989,11/11/1989,8/8/2001,"12270","12269"
"427084032400","G09079",2/10/1990,4/8/1990,7/31/1997,"13665","13659"
"427084032401","G09079",9/3/1997,9/26/1997,5/25/2010,"13550","13456"
"427084032470","G09079",7/31/1997,8/27/1997,8/28/1997,"12672","12629"
"427084032471","G09079",8/28/1997,9/2/1997,9/3/1997,"12741","12689"
"427084032500","G08155",4/12/1990,5/13/1990,5/20/2005,"12927","11309"
"427084032600","G10266",4/9/1990,5/20/1990,6/1/1990,"12077","12072"
"427084032700","G11367",4/14/1990,6/25/1990,8/20/1990,"12625","12624"
"427084032800","G11365",4/16/1990,5/12/1990,8/3/2002,"11875","11875"
"427084032900","G08147",6/7/1990,10/4/1990,10/13/1990,"15537","13455"
"427084033000","G11349",4/21/1990,5/12/1990,5/17/1990,"11257","9074"
"427084033100","G11359",5/18/1990,6/21/1990,6/25/1990,"11100","11097"
"427084033200","G08154",5/29/1990,6/25/1990,7/9/1990,"13780","11607"
"427084033201","G08154",7/9/1990,7/20/1990,9/7/1990,"11423","10750"
"427084033300","G08559",6/2/1990,7/15/1990,7/23/1990,"12325","12324"
"427084033400","G06158",7/8/1990,8/6/1990,1/25/2007,"12192","9855"
"427084033500","G09093",8/12/1990,9/19/1990,10/9/1990,"12423","12023"
"427084033501","G09093",10/9/1990,11/7/1990,11/18/1990,"12284","11721"
"427084033502","G09093",11/18/1990,12/12/1990,8/23/2003,"12590","12178"
"427084033600","G08155",8/17/1990,9/2/1990,9/5/1990,"13004","10645"
"427084033700","G06165",8/8/1990,9/5/1990,9/15/2012,"12710","12291"
"427084033800","G08155",7/27/1990,8/13/1990,8/15/1990,"11822","11296"
"427084033900","G06168",8/26/1990,9/26/1990,7/4/2021,"11873","9659"
"427084034000","G11353",8/24/1990,9/9/1990,9/19/1990,"8900","8900"
"427084034100","G11343",10/17/1990,2/3/1991,2/16/1991,"16034","14500"
"427084034200","G08149",9/2/1990,9/18/1990,9/23/1990,"11920","10341"
"427084034300","G06180",,,,"",""
"427084034400","G08155",,,,"",""
"427084034500","G06165",11/3/1990,11/10/1990,11/4/2000,"13800","11827"
"427084034501","G06165",11/4/2000,11/25/2000,9/14/2012,"13400","11766"
"427084034570","G06165",9/1/1990,10/25/1990,10/25/1990,"13951","11824"
"427084034600","G08151",9/21/1990,11/20/1990,8/9/2006,"12274","10040"
"427084034700","G07281",2/6/1991,3/5/1991,3/20/1991,"11928","11123"
"427084034770","G07281",10/30/1990,10/30/1990,8/15/1985,"12226","11194"
"427084034800","G11365",,,,"",""
"427084034900","G06168",10/14/1990,11/14/1990,7/4/2021,"12530","9692"
"427084035000","G02353",10/16/1990,12/5/1990,9/8/2021,"12830","12676"
"427084035100","G06180",10/28/1990,12/5/1990,10/1/2010,"12330","11432"
"427084035200","G08154",10/22/1990,11/15/1990,11/21/1990,"11712","10831"
"427084035201","G08155",11/23/1990,12/2/1990,5/20/2005,"11793","10626"
"427084035300"," 00511",11/4/1990,12/18/1990,12/27/1990,"12450","12450"
"427084035400","G09086",11/13/1990,12/19/1990,11/27/2006,"12664","11802"
"427084035500","G06168",12/17/1990,1/18/1991,7/4/2021,"12380","9693"
"427084035600","G07311",12/21/1990,12/27/1990,12/31/1990,"5500","5500"
"427084035700","G07311",,,,"",""
"427084035800","G04076",12/29/1990,1/17/1991,6/6/1999,"10293","9333"
"427084035900","G07312",1/2/1991,1/7/1991,1/8/1991,"4485","4121"
"427084036000","G11367",2/12/1991,3/13/1991,3/17/1991,"11750","11750"
"427084036100","G07285",3/26/1991,6/18/1991,6/30/1991,"16067","13018"
"427084036200","G11374",,,2/25/1992,"",""
"427084036300","G11369",7/3/1991,7/13/1991,7/14/1991,"3758","3246"
"427084036400","G12551",5/16/1991,5/31/1991,6/11/1991,"9750","9182"
"427084036500","G07300",6/17/1991,6/27/1991,7/21/2007,"3320","3320"
"427084036700","G12545",9/6/1991,10/7/1991,3/21/1997,"11744","10142"
"427084036800"," 00518",10/15/1991,12/12/1991,12/24/1991,"11310","11310"
"427084036900","G03237",1/24/1992,4/8/1992,12/4/2010,"13130","11769"
"427084037000","G06180",3/1/1992,3/26/1992,8/22/1998,"11606","11604"
"427084037100","G12541",7/18/1992,8/22/1992,8/26/1992,"15469","15458"
"427084037200","G13324",8/29/1992,9/17/1992,9/19/1992,"9600","9600"
"427084037300","G09086",10/16/1992,10/31/1992,11/30/2006,"9851","9027"
"427084037400","G13325",9/23/1992,10/22/1992,10/26/1992,"13100","13079"
"427084037500","G03235",1/9/1993,2/9/1993,2/17/1993,"11611","11609"
"427084037600","G13330",3/4/1993,3/30/1993,4/2/1993,"11542","11535"
"427084037700","G04734",4/4/1993,4/21/1993,5/29/1993,"14655","13335"
"427084037800","G12560",4/18/1993,4/24/1993,4/25/1993,"4010","4010"
"427084037900","G12562",4/19/1993,4/26/1993,4/29/1993,"4450","4450"
"427084038000","G10282",5/29/1993,7/1/1993,7/5/1993,"11456","11456"
"427084038100","G10280",6/30/1993,9/2/1993,9/7/1993,"12500","12495"
"427084038200","G12552",7/8/1993,7/12/1993,7/14/1993,"3568","3000"
"427084038300","G12552",7/15/1993,7/19/1993,7/22/1993,"3500","3500"
"427084038400","G13799",4/3/1994,4/7/1994,4/9/1994,"3600","3600"
"427084038500","G12557",8/12/1993,8/20/1993,8/22/1993,"4595","4012"
"427084038600"," 00518",8/11/1993,8/19/1993,8/20/2007,"7500","6773"
"427084038700","G13326",10/25/1993,11/17/1993,7/23/2016,"13263","11303"
"427084038770","G13326",8/15/1993,9/27/1993,10/11/1993,"12844","10809"
"427084038771","G13326",10/11/1993,10/25/1993,10/25/1993,"13332","11358"
"427084038800","G11352",8/25/1993,9/22/1993,9/27/1996,"9800","9800"
"427084038900","G06164",10/1/1993,1/12/1994,11/14/2000,"15548","12500"
"427084038901","G06164",11/14/2000,11/27/2000,7/12/2021,"14520","11635"
"427084039000","G05006",2/6/1994,3/11/1994,3/18/1994,"13872","13700"
"427084039100","G07298",12/9/1993,12/14/1993,8/6/2007,"3990","3203"
"427084039200"," 00518",1/26/1994,2/15/1994,7/23/2016,"9945","9750"
"427084039300","G13327",12/10/1993,12/25/1993,12/27/1993,"9818","9060"
"427084039400","G02353",12/28/1993,1/12/1994,7/15/2021,"9140","7958"
"427084039500","G14175",2/5/1994,2/11/1994,2/14/1994,"4600","4600"
"427084039600","G02353",2/17/1994,3/31/1994,8/24/2021,"12611","12519"
"427084039700","G13329",3/1/1994,3/7/1994,3/13/1994,"3400","3400"
"427084039800","G06136",4/27/1994,6/14/1994,7/2/2009,"13185","12983"
"427084039870","G06136",3/21/1994,4/18/1994,4/27/1994,"13179","13175"
"427084039900","G11346",3/24/1994,4/30/1994,4/30/1994,"10330","10329"
"427084040100","G02354",5/6/1994,6/12/1994,12/11/2003,"11945","10966"
"427084040101","G02354",12/11/2003,1/4/2004,7/17/2021,"11755","10738"
"427084040200","G14182",5/26/1994,6/5/1994,9/1/1999,"8144","6000"
"427084040300","G13791",11/17/1994,11/24/1994,12/1/1994,"13138","12370"
"427084040370","G13791",5/24/1994,6/20/1994,7/7/1994,"10763","10273"
"427084040371","G13791",7/7/1994,9/29/1994,11/9/1994,"16326","15246"
"427084040372","G13791",11/9/1994,11/10/1994,11/17/1994,"13405","12647"
"427084040400","G11360",5/25/1994,6/17/1994,6/21/1994,"12506","12506"
"427054013400","G06086",2/6/1994,2/19/1994,2/22/1994,"10269","7463"
"427054013401","G06086",2/22/1994,3/4/1994,8/4/2010,"11450","7455"
"427054013500","G02665",12/9/1994,3/2/1995,3/22/1995,"13059","12644"
"427054013600","G14128",10/5/1995,11/9/1995,11/12/1995,"11259","11258"
"427054013700","G06085",5/10/1996,5/23/1996,5/24/1996,"9237","7941"
"427054013701","G06085",5/24/1996,6/4/1996,8/20/2011,"10850","7876"
"427054013800","G13774",5/31/1996,6/14/1996,6/18/1996,"8505","7598"
"427054013900","G06085",6/14/1996,6/28/1996,8/16/2011,"9560","7534"
"427054014000","G03940",2/24/1997,2/28/1997,6/13/2017,"9954","7925"
"427054014100","G13777",11/30/1997,2/24/1998,3/4/1998,"15986","15965"
"427054014101","G13777",3/6/1998,3/16/1998,3/29/1998,"15251","15236"
"427054014200","G20618",2/18/2000,2/27/2000,3/1/2000,"4307","3800"
"427054014300","G03940",11/24/2000,12/6/2000,6/13/2017,"8606","8177"
"427054014400","G23168",10/5/2002,10/18/2002,10/21/2002,"8450","6937"
"427054014500","G06085",4/14/2003,5/3/2003,5/7/2003,"10700","8036"
"427054014600","G06085",5/12/2003,5/24/2003,5/25/2003,"9160","5215"
"427054014601","G06085",5/25/2003,5/29/2003,8/4/2010,"11181","6197"
"427054014700","G06085",9/25/2003,10/4/2003,8/16/2011,"11150","6052"
"427054014800","G24350",8/17/2003,9/3/2003,9/7/2003,"9100","9100"
"427054014900","G06085",9/9/2003,9/22/2003,8/20/2011,"11485","8064"
"427054015000","G25521",10/12/2005,10/18/2005,10/19/2005,"2005","2005"
"427054015100","G03940",12/19/2006,2/4/2007,2/9/2007,"13012","11382"
"427054015200","G26469",8/28/2006,9/11/2006,10/2/2006,"5560","5560"
"427054015300","G26469",10/6/2006,11/13/2006,7/28/2012,"9994","9488"
"427054015400","G02663",6/8/2008,6/29/2008,7/4/2008,"9711","9321"
"427054015401","G02663",7/6/2008,8/20/2008,3/23/2011,"11050","10392"
"427060000100"," 00267",9/3/1956,10/4/1956,10/25/1956,"6465","6465"
"427060000200"," 00267",11/1/1956,11/21/1956,11/21/1956,"7216","7006"
"427060000270"," 00267",10/17/1956,10/29/1956,10/29/1956,"6252","6252"
"427060000300"," 00279",8/11/1955,8/12/1955,10/11/1955,"11000","11000"
"427060000400"," 00278",8/11/1955,9/30/1955,8/28/1957,"8184","7707"
"427060000500"," 00279",10/12/1955,11/28/1955,12/14/1955,"7600","7119"
"427060000501"," 00279",12/14/1955,1/22/1956,8/28/1957,"8593","8402"
"427060000700"," 00280",9/29/1948,11/18/1948,11/18/1948,"1741","1741"
"427060000800"," 00092",7/27/1955,9/1/1955,5/12/1991,"8265","7836"
"427060000900"," 00092",4/6/1955,6/10/1955,5/12/1991,"10653","10260"
"427060001000"," 00092",1/1/1963,1/1/1963,1/11/1963,"6960","6960"
"427060001100"," 00092",9/26/1955,11/29/1956,11/29/1956,"8022","7828"
"427060001200"," 00092",1/19/1955,3/6/1955,5/12/1991,"10333","10284"
"427060001270"," 00092",10/12/1954,1/18/1955,1/19/1955,"8225","8225"
"427060001300"," 00099",11/27/1955,3/12/1956,3/28/1956,"12923","12923"
"427060001400"," 00702",2/24/1961,3/30/1961,4/6/1961,"8738","8738"
"427060002400"," 00727",3/7/1962,4/8/1962,4/25/1962,"11850","11850"
"427060002500"," 00730",11/16/1961,12/20/1961,1/29/1962,"11489","11489"
"427060002600"," 00730",4/14/1961,5/9/1961,5/16/1961,"11486","11486"
"427060002700"," 00615",6/15/1956,9/20/1956,10/14/1956,"11328","11328"
"427060002800"," 00706",3/12/1961,3/29/1961,3/30/1961,"8414","8414"
"427060002900"," 00706",9/30/1963,10/9/1963,10/11/1963,"8675","8675"
"427060003000"," 00708",9/15/1963,9/29/1963,10/8/1963,"8695","8695"
"427060003100"," 00709",8/24/1960,11/8/1960,11/22/1960,"16091","16091"
"427060003200"," 00711",2/17/1961,3/31/1961,5/1/1961,"12496","12496"
"427060003300"," 00718",4/1/1961,4/14/1961,5/1/1961,"6999","6999"
"427060003400"," 00724",6/9/1961,7/10/1961,8/9/1961,"9005","9005"
"427060003500"," 00719",11/15/1960,11/30/1960,11/30/1960,"8000","8000"
"427060003600"," 00717",12/25/1960,2/2/1961,2/16/1961,"8000","8000"
"427060003700"," 00011",10/18/1956,1/4/1957,1/5/1957,"10150","10138"
"427060003800"," 00738",12/1/1960,12/22/1960,12/23/1960,"8100","8100"
"427060003900"," 00714",11/20/1963,12/4/1963,4/23/1994,"9540","9540"
"427060004000"," 00709",10/12/1963,11/9/1963,9/2/1984,"9236","9236"
"427060004100"," 00725",2/18/1961,7/26/1961,8/21/1961,"13000","13000"
"427060004200"," 00703",7/9/1964,8/5/1964,8/18/1964,"9760","9760"
"427060004300"," 00704",5/11/1964,5/24/1964,6/22/1964,"9355","9355"
"427060004400"," 00705",4/17/1964,6/14/1964,6/14/1964,"8650","8650"
"427060004500"," 00706",5/4/1964,6/19/1964,6/20/1964,"8542","8542"
"427060004600"," 00709",7/22/1964,7/29/1964,7/29/1964,"8230","8230"
"427060004700"," 00709",7/31/1964,8/9/1964,8/10/1964,"9386","9386"
"427060004800"," 00709",8/28/1964,9/4/1964,9/6/1964,"9350","9350"
"427060004900"," 00714",2/25/1964,3/7/1964,4/14/1964,"9650","9650"
"427060005000"," 00714",4/24/1964,5/2/1964,5/2/1964,"9250","9250"
"427060005100"," 00713",3/15/1964,3/23/1964,3/23/1964,"9241","9241"
"427060005200"," 00709",12/10/1963,12/26/1963,8/2/1984,"9540","9540"
"427060005300"," 00709",5/27/1964,6/5/1964,4/25/1994,"9065","9065"
"427060005400"," 00709",6/22/1964,6/28/1964,5/6/1994,"9104","9104"
"427060005500"," 00709",8/11/1964,8/21/1964,4/20/1994,"9175","9175"
"427060005600"," 00709",1/13/1965,1/31/1965,1/20/1985,"9272","9009"
"427060005700"," 00709",2/1/1965,2/16/1965,4/20/1994,"9390","9067"
"427060005800"," 00709",2/18/1965,3/1/1965,3/5/2001,"10080","9014"
"427060005900"," 00709",3/4/1965,3/16/1965,2/11/1985,"9310","9052"
"427060006000"," 00709",3/20/1965,4/3/1965,2/25/1985,"10346","9008"
"427060006100"," 00709",4/4/1965,4/22/1965,3/5/2001,"10165","8985"
"427060006200"," 00709",4/22/1965,5/5/1965,4/21/1994,"9733","9136"
"427060006300"," 00713",1/24/1964,2/5/1964,9/14/1984,"9570","9570"
"427060006400"," 00714",2/10/1964,2/21/1964,8/13/1984,"9462","9462"
"427060006500"," 00714",5/5/1964,5/21/1964,9/14/1984,"9322","8989"
"427060006600"," 00714",1/2/1964,1/17/1964,7/20/1984,"9510","9510"
"427060006700"," 00714",4/10/1964,4/16/1964,5/11/1994,"8918","8918"
"427060006800"," 00714",3/26/1964,4/9/1964,6/22/1975,"9116","9116"
"427060007000"," 00721",2/21/1965,3/12/1965,3/18/1965,"8257","6910"
"427060007100"," 00722",1/2/1965,2/12/1965,3/8/1965,"10764","8439"
"427060007200"," 00709",5/7/1965,5/19/1965,3/2/1985,"9541","9012"
"427060007300"," 00709",5/20/1965,5/28/1965,4/19/1994,"10145","9183"
"427060007400"," 00709",6/12/1965,6/19/1965,2/22/1985,"9307","9016"
"427060007500"," 00709",5/31/1965,6/11/1965,1/28/1985,"9340","8993"
"427060007600"," 00709",7/21/1965,7/30/1965,2/19/1985,"9230","8470"
"427060007700"," 00709",6/23/1965,7/4/1965,3/5/2001,"9786","8987"
"427060007800"," 00709",7/5/1965,7/19/1965,2/5/1985,"10225","9121"
"427060007900"," 00709",8/1/1965,10/12/1965,3/5/2001,"10321","9036"
"427060008400"," 00714",9/1/1965,10/5/1965,2/1/2001,"13053","13053"
"427060008900"," 00714",7/8/1966,7/15/1966,4/28/1985,"8200","7949"
"427060009000"," 00709",2/7/1966,3/2/1966,5/21/1994,"12184","12184"
"427060009100"," 00709",7/26/1966,7/27/1966,2/1/2001,"9535","8902"
"427060009200"," 00714",6/19/1966,6/22/1966,6/22/1966,"3117","3015"
"427060009300"," 00708",3/7/1966,5/20/1966,5/20/1966,"15895","15895"
"427060009400"," 00714",4/4/1966,4/7/1967,4/7/1967,"3232","3232"
"427060009700"," 00709",2/14/1967,2/23/1967,8/23/1984,"8121","7979"
"427060010000"," 00714",12/1/1965,12/13/1965,11/23/1984,"9770","8952"
"427060010100"," 00709",2/13/1966,3/1/1966,2/1/2001,"10842","9341"
"427060010200"," 00709",11/12/1965,12/1/1965,4/19/1985,"10490","8976"
"427060010300"," 00709",12/20/1966,12/28/1966,2/14/1967,"8011","7973"
"427060010400"," 00714",6/9/1966,6/17/1966,4/5/1985,"9530","8909"
"427060010470"," 00714",6/2/1966,6/8/1966,6/8/1966,"8242","7479"
"427060010500"," 00714",4/6/1966,4/15/1966,12/10/1984,"9386","8984"
"427060010600"," 00709",3/21/1966,3/31/1966,12/9/1984,"9775","8919"
"427060010700"," 00714",4/17/1966,5/25/1966,2/1/2001,"13412","12058"
"427060010800"," 00714",3/3/1966,3/19/1966,3/27/1985,"10139","8963"
"427060010900"," 00709",1/7/1966,12/4/1966,2/1/2001,"9854","8937"
"427060011000"," 00714",1/22/1966,2/11/1966,11/30/1984,"10551","8905"
"427060011100"," 00714",12/12/1965,1/1/1966,4/19/1985,"10410","8971"
"427060011400"," 00714",4/9/1967,4/17/1967,5/21/1967,"9246","8947"
"427060011401"," 00713",5/18/1967,5/29/1967,5/11/1994,"9658","8955"
"427060011500"," 00714",5/6/1967,5/13/1967,7/6/1984,"9275","9272"
"427060011600"," 00714",4/19/1967,4/27/1967,6/21/1971,"9067","8984"
"427060011700"," 00709",1/20/1967,1/31/1967,9/29/1984,"9307","8934"
"427060011900"," 00709",5/24/1967,6/3/1967,6/6/1967,"9424","7486"
"427060012000"," 00709",3/6/1967,3/17/1967,10/14/1984,"10360","8993"
"427060012070"," 00709",2/25/1967,3/5/1967,3/6/1967,"8255","7411"
"427060012200"," 00714",4/8/1967,6/8/1967,10/28/1984,"9450","8927"
"427060012300"," 00714",6/6/1967,6/15/1967,6/17/1967,"9991","8976"
"427060012400"," 00714",6/18/1967,6/27/1967,6/25/1971,"9375","8946"
"427060012600"," 00709",1/2/1967,1/19/1967,10/23/1984,"9550","8960"
"427060012700"," 00708",7/11/1967,9/22/1967,9/22/1967,"10300","10300"
"427060012800"," 00714",8/27/1967,9/2/1967,9/4/1967,"9107","9107"
"427060012801"," 00714",9/4/1967,9/10/1967,9/11/1967,"9725","8937"
"427060012900"," 00709",2/26/1967,3/26/1967,4/25/1994,"8834","7854"
"427060013100"," 00709",11/3/1967,11/28/1967,11/10/1984,"12507","12507"
"427060013200"," 00714",12/16/1967,1/14/1968,11/1/1971,"12226","11965"
"427060013201"," 00714",11/15/1971,12/23/1971,6/26/1984,"12240","12004"
"427060013500"," 00092",9/26/1968,10/6/1968,10/10/1968,"7998","7998"
"427060013501"," 00092",10/10/1968,10/20/1968,6/19/1998,"8394","7671"
