Lease Number,Area Code,Block Number,Lease Status Code,Lease Effective Date,Lease Expiration Date,Block Max Water Depth (meters)
G05991,MU,778,EXPIR,10/1/1983,9/30/1988,33
G05992,MU,780,EXPIR,10/1/1983,9/30/1988,40
G05993,MU,781,TERMIN,10/1/1983,11/30/1996,43
G05994,MU,782,RELINQ,10/1/1983,9/29/1986,47
G05995,MU,783,RELINQ,10/1/1983,9/29/1986,51
G05996,MU,784,TERMIN,10/1/1983,7/31/2007,57
G05997,MU,787,EXPIR,10/1/1983,9/30/1988,47
G05998,MU,788,RELINQ,10/1/1983,12/27/1988,43
G05999,MU,798,EXPIR,10/1/1983,9/30/1988,18
G06000,MU,804,EXPIR,10/1/1983,9/30/1988,45
G06001,MU,809,EXPIR,10/1/1983,9/30/1988,55
G06002,MU,822,EXPIR,10/1/1983,9/30/1988,23
G06003,MU,823,EXPIR,10/1/1983,9/30/1988,30
G06004,MU,828,TERMIN,10/1/1983,12/21/2000,51
G06005,MU,830,EXPIR,10/1/1983,9/30/1988,60
G06006,MU,834,EXPIR,10/1/1983,9/30/1988,39
G06007,MU,835,EXPIR,10/1/1983,9/30/1988,35
G06008,MU,836,EXPIR,10/1/1983,9/30/1988,31
G06009,MU,845,EXPIR,10/1/1983,9/30/1988,33
G06010,MU,846,TERMIN,10/1/1983,11/21/1999,37
G06011,MU,847,TERMIN,10/1/1983,6/26/1999,42
G06012,MU,849,EXPIR,10/1/1983,9/30/1988,52
G06013,MU,868,TERMIN,10/1/1983,6/1/2004,40
G06014,MU,875,TERMIN,10/1/1983,6/1/2004,42
G06015,MU,876,RELINQ,10/1/1983,9/26/1995,37
G06016,MU,A   1,RELINQ,10/1/1983,12/21/1987,62
G06017,MU,A  19,RELINQ,10/1/1983,9/22/1987,75
G06018,MU,A  20,RELINQ,10/1/1983,9/30/1988,70
G06019,MU,A  21,EXPIR,10/1/1983,9/30/1988,64
G06020,MU,A  26,REJECT,,,96
G06021,MU,A  30,EXPIR,10/1/1983,4/15/1989,77
G06022,MU,A  36,RELINQ,10/1/1983,9/29/1987,88
G06023,MU,735,EXPIR,10/1/1983,9/30/1988,58
G06024,MU,A 106,EXPIR,10/1/1983,9/30/1988,135
G06025,MU,A 110,RELINQ,10/1/1983,12/27/1988,106
G06026,MU,A 112,REJECT,,,94
G06027,MU,A 122,TERMIN,10/1/1983,1/12/2013,106
G06028,MU,A 135,EXPIR,10/1/1983,9/30/1988,86
G06029,MU,A 138,REJECT,,,90
G06030,MU,A 139,RELINQ,10/1/1983,8/29/1988,101
G06031,MU,A 140,RELINQ,10/1/1983,12/21/1987,106
G06032,MI,520,TERMIN,10/1/1983,3/25/2013,20
G06032,MI,519,TERMIN,10/1/1983,3/25/2013,21
G06033,MI,554,EXPIR,10/1/1983,9/30/1988,24
G06034,MI,599,EXPIR,10/1/1983,9/30/1988,23
G06034,MI,600,EXPIR,10/1/1983,9/30/1988,24
G06035,MI,601,EXPIR,10/1/1983,9/30/1988,25
G06036,MI,602,TERMIN,10/1/1983,3/20/1989,26
G06037,MI,604,TERMIN,10/1/1983,11/27/2010,28
G06038,MI,607,EXPIR,10/1/1983,9/30/1988,32
G06039,MI,616,EXPIR,10/1/1983,9/30/1988,36
G06040,MI,617,TERMIN,10/1/1983,6/2/1989,34
G06041,MI,631,EXPIR,10/1/1983,9/30/1988,21
G06042,MI,633,TERMIN,10/1/1983,4/23/2007,24
G06043,MI,635,TERMIN,10/1/1983,8/23/2018,28
G06044,MI,638,TERMIN,10/1/1983,8/11/2008,33
G06045,MI,651,RELINQ,10/1/1983,9/27/2007,34
G06046,MI,655,EXPIR,10/1/1983,9/30/1988,27
G06047,MI,667,EXPIR,10/1/1983,9/30/1988,29
G06048,MI,670,TERMIN,10/1/1983,2/27/1999,36
G06049,MI,671,RELINQ,10/1/1983,9/30/1988,39
G06050,MI,676,EXPIR,10/1/1983,9/30/1988,49
G06051,MI,678,EXPIR,10/1/1983,9/30/1988,53
G06052,MI,687,TERMIN,10/1/1983,2/27/2013,28
G06053,MI,689,RELINQ,10/1/1983,12/29/1986,23
G06054,MI,698,RELINQ,10/1/1983,12/31/1987,27
G06055,MI,699,TERMIN,10/1/1983,7/6/1990,31
G06056,MI,714,REJECT,,,33
G06057,MI,715,RELINQ,10/1/1983,9/28/1988,31
G06058,MI,A   3,REJECT,,,61
G06059,MI,A   4,TERMIN,10/1/1983,2/22/2005,62
G06060,BA,397,RELINQ,10/1/1983,9/26/1986,26
G06061,BA,398,TERMIN,10/1/1983,12/30/1988,25
G06062,BA,415,EXPIR,10/1/1983,9/30/1988,27
G06063,BA,417,RELINQ,10/1/1983,9/28/1987,29
G06064,BA,457,EXPIR,10/1/1983,9/30/1988,31
G06065,BA,466,TERMIN,10/1/1983,1/5/1989,34
G06066,BA,476,EXPIR,10/1/1983,9/30/1988,23
G06067,BA,479,RELINQ,10/1/1983,12/21/1987,20
G06067,BA,478,RELINQ,10/1/1983,12/21/1987,21
G06068,BA,490,RELINQ,10/1/1983,12/21/1987,23
G06069,BA,491,PROD,10/1/1983,,24
G06070,BA,492,EXPIR,10/1/1983,9/30/1988,25
G06071,BA,494,TERMIN,10/1/1983,1/26/2005,27
G06072,BA,497,RELINQ,10/1/1983,12/29/1987,29
G06073,BA,498,RELINQ,10/1/1983,12/29/1987,29
G06074,BA,510,EXPIR,10/1/1983,9/30/1988,27
G06075,BA,512,RELINQ,10/1/1983,9/29/1988,27
G06076,BA,515,EXPIR,10/1/1983,9/30/1988,24
G06077,BA,534,EXPIR,10/1/1983,9/30/1988,27
G06078,BA,535,EXPIR,10/1/1983,9/30/1988,27
G06079,BA,543,REJECT,,,37
G06080,BA,550,TERMIN,10/1/1983,11/10/1995,29
G06081,BA,551,EXPIR,10/1/1983,9/30/1988,27
G06082,BA,552,RELINQ,10/1/1983,9/27/1988,26
G06083,BA,608,EXPIR,10/1/1983,9/30/1988,34
G06084,BA,615,EXPIR,10/1/1983,9/30/1988,37
G06085,BA,A  52,TERMIN,10/1/1983,2/21/2011,51
G06086,BA,A  53,TERMIN,10/1/1983,2/21/2011,52
G06087,BA,A  65,TERMIN,10/1/1983,6/17/2000,54
G06088,BA,A  66,TERMIN,10/1/1983,2/26/2010,52
G06089,BA,A  89,RELINQ,10/1/1983,8/24/1988,89
G06090,BA,A 118,RELINQ,10/1/1983,8/24/1988,106
G06091,BA,A 119,RELINQ,10/1/1983,8/25/1988,159
G06092,GA,191,REJECT,,,18
G06093,GA,209,PROD,10/1/1983,,18
G06094,GA,211,TERMIN,10/1/1983,9/24/2002,19
G06095,GA,270,EXPIR,10/1/1983,9/30/1988,18
G06096,GA,271,RELINQ,10/1/1983,12/24/1986,19
G06097,GA,300,EXPIR,10/1/1983,9/30/1988,19
G06098,GA,313,RELINQ,8/1/1983,12/29/1988,21
G06099,GA,318,EXPIR,10/1/1983,9/30/1988,22
G06100,GA,319,EXPIR,10/1/1983,9/30/1988,22
G06101,GA,326,EXPIR,10/1/1983,9/30/1988,24
G06102,GA,331,EXPIR,10/1/1983,9/30/1988,21
G06103,GA,332,EXPIR,10/1/1983,9/30/1988,22
G06104,GA,333,TERMIN,10/1/1983,2/13/2011,22
G06105,GA,343,TERMIN,10/1/1983,1/19/2014,24
G06106,GA,344,EXPIR,10/1/1983,9/30/1988,23
G06107,GA,345,EXPIR,10/1/1983,9/30/1988,23
G06108,GA,354,RELINQ,10/1/1983,9/28/1987,28
G06109,GA,356,EXPIR,10/1/1983,9/30/1988,28
G06110,GA,357,EXPIR,10/1/1983,9/30/1988,28
G06111,GA,361,EXPIR,10/1/1983,9/30/1988,25
G06112,GA,362,RELINQ,10/1/1983,12/29/1986,25
G06113,GA,363,TERMIN,10/1/1983,9/12/2006,24
G06114,GA,422,EXPIR,10/1/1983,9/30/1988,32
G06115,GA,464,EXPIR,10/1/1983,9/30/1988,36
G06116,GA,465,TERMIN,10/1/1983,3/12/1994,35
G06117,GA,503,RELINQ,10/1/1983,9/30/1985,36
G06118,GA,A   4,EXPIR,10/1/1983,9/30/1988,21
G06119,GA,A  18,RELINQ,10/1/1983,12/17/1987,30
G06120,GA,A  24,RELINQ,10/1/1983,12/17/1987,32
G06121,GA,A  37,EXPIR,10/1/1983,9/30/1988,35
G06122,GA,A  57,RELINQ,10/1/1983,12/22/1987,37
G06123,GA,A  58,EXPIR,10/1/1983,9/30/1988,38
G06124,GA,A 101,REJECT,,,48
G06125,GA,A 111,EXPIR,10/1/1983,4/26/1989,43
G06126,GA,A 114,RELINQ,10/1/1983,9/15/1987,45
G06127,GA,A 115,RELINQ,10/1/1983,9/15/1987,46
G06128,GA,A 116,EXPIR,10/1/1983,4/26/1989,47
G06129,GA,A 142,EXPIR,10/1/1983,4/26/1989,49
G06130,GA,A 219,EXPIR,10/1/1983,9/30/1988,114
G06131,GA,A 224,EXPIR,10/1/1983,9/30/1988,108
G06132,GA,A 248,REJECT,,,172
G06133,GA,A 252,RELINQ,10/1/1983,8/25/1988,123
G06134,GA,A 253,RELINQ,10/1/1983,8/24/1988,182
G06135,HI,20,EXPIR,10/1/1983,9/30/1988,12
G06136,HI,21,TERMIN,10/1/1983,1/3/2006,12
G06137,HI,34,TERMIN,10/1/1983,6/27/1997,13
G06138,HI,47,RELINQ,10/1/1983,12/28/1987,11
G06139,HI,53,RELINQ,10/1/1983,9/28/1988,13
G06140,HI,54,REJECT,,,14
G06140,HI,55,REJECT,,,14
G06141,HI,63,RELINQ,10/1/1983,9/24/1987,14
G06141,HI,64,RELINQ,10/1/1983,9/24/1987,14
G06142,HI,65,RELINQ,10/1/1983,9/30/1987,14
G06143,HI,66,EXPIR,10/1/1983,9/30/1988,14
G06144,HI,67,EXPIR,10/1/1983,9/30/1988,14
G06145,HI,68,TERMIN,10/1/1983,11/13/1988,13
G06146,HI,69,REJECT,,,13
G06147,HI,86,TERMIN,10/1/1983,12/12/1990,13
G06148,HI,87,TERMIN,10/1/1983,12/7/1988,13
G06149,HI,88,TERMIN,10/1/1983,11/22/1988,13
G06150,HI,90,RELINQ,10/1/1983,12/28/1987,12
G06151,HI,92,RELINQ,10/1/1983,12/31/1987,14
G06152,HI,95,RELINQ,10/1/1983,12/22/1986,15
G06153,HI,96,RELINQ,10/1/1983,12/22/1986,15
G06154,HI,106,EXPIR,10/1/1983,9/30/1988,15
G06155,HI,115,EXPIR,10/1/1983,9/30/1988,14
G06156,HI,116,TERMIN,10/1/1983,2/25/2015,13
G06157,HI,133,EXPIR,10/1/1983,9/30/1988,14
G06158,HI,134,TERMIN,10/1/1983,6/23/2006,15
G06159,HI,138,RELINQ,10/1/1983,12/24/1987,15
G06160,HI,142,EXPIR,10/1/1983,9/30/1988,16
G06161,HI,158,RELINQ,10/1/1983,12/24/1987,15
G06162,HI,159,RELINQ,10/1/1983,12/24/1987,16
G06163,HI,171,EXPIR,10/1/1983,9/30/1988,18
G06164,HI,176,TERMIN,10/1/1983,12/1/2002,16
G06165,HI,177,TERMIN,10/1/1983,12/11/2011,17
G06166,HI,194,TERMIN,10/1/1983,7/21/2013,17
G06167,HI,195,TERMIN,10/1/1983,1/14/2012,17
G06168,HI,196,TERMIN,10/1/1983,1/15/2019,16
G06169,HI,202,RELINQ,10/1/1983,12/3/1986,19
G06170,HI,204,EXPIR,10/1/1983,9/30/1988,16
G06171,HI,230,REJECT,,,18
G06172,HI,232,TERMIN,10/1/1983,8/26/1990,18
G06173,HI,A   1,TERMIN,10/1/1983,2/27/1989,19
G06174,HI,A   3,EXPIR,10/1/1983,9/30/1988,19
G06175,HI,A   7,TERMIN,10/1/1983,3/21/1989,19
G06176,HI,A  12,RELINQ,10/1/1983,12/21/1987,19
G06177,HI,A  14,TERMIN,10/1/1983,4/9/1993,21
G06178,HI,A  20,TERMIN,10/1/1983,2/3/2002,20
G06179,HI,A  21,EXPIR,10/1/1983,9/30/1988,19
G06180,HI,A  22,TERMIN,10/1/1983,10/27/2011,20
G06181,HI,A  38,EXPIR,10/1/1983,9/30/1988,21
G06182,HI,A  39,TERMIN,10/1/1983,1/31/1989,17
G06183,HI,A  60,EXPIR,10/1/1983,9/30/1988,25
G06184,HI,A  62,RELINQ,10/1/1983,9/30/1985,23
G06185,HI,A  64,EXPIR,10/1/1983,9/30/1988,26
G06186,HI,A  65,EXPIR,10/1/1983,9/30/1988,26
G06187,HI,A  69,TERMIN,10/1/1983,11/17/1994,26
G06188,HI,A  86,RELINQ,10/1/1983,12/24/1987,27
G06189,HI,A  87,EXPIR,10/1/1983,9/30/1988,26
G06190,HI,A  88,EXPIR,10/1/1983,9/30/1988,25
G06191,HI,A  89,EXPIR,10/1/1983,9/30/1988,26
G06192,HI,A  90,EXPIR,10/1/1983,9/30/1988,28
G06193,HI,A 119,RELINQ,10/1/1983,9/28/1988,33
G06194,HI,A 120,RELINQ,10/1/1983,9/28/1988,33
G06195,HI,A 152,EXPIR,10/1/1983,9/30/1988,38
G06196,HI,A 157,RELINQ,10/1/1983,12/22/1986,39
G06197,HI,A 161,RELINQ,10/1/1983,9/28/1988,38
G06198,HI,A 162,RELINQ,10/1/1983,9/28/1988,37
G06199,HI,130,TERMIN,10/1/1983,9/1/1993,15
G06200,HI,166,TERMIN,10/1/1983,8/10/2008,16
G06201,HI,167,RELINQ,10/1/1983,9/30/1999,17
G06202,HI,A 172,TERMIN,10/1/1983,8/28/1996,19
G06203,HI,A 173,TERMIN,10/1/1983,9/17/1996,19
G06204,HI,A 174,EXPIR,10/1/1983,9/30/1988,20
G06205,HI,A 176,EXPIR,10/1/1983,9/30/1988,21
G06206,HI,A 178,TERMIN,10/1/1983,8/12/1991,20
G06207,HI,A 179,RELINQ,10/1/1983,12/21/1987,19
G06208,HI,A 181,RELINQ,10/1/1983,12/21/1987,20
G06209,HI,A 185,TERMIN,10/1/1983,7/29/1994,21
G06210,HI,A 192,EXPIR,10/1/1983,9/30/1988,24
G06211,HI,A 193,TERMIN,10/1/1983,1/1/1993,24
G06212,HI,A 194,TERMIN,10/1/1983,9/1/1991,24
G06213,HI,A 198,EXPIR,10/1/1983,9/30/1988,24
G06214,HI,A 231,TERMIN,10/1/1983,7/30/2003,35
G06215,HI,A 237,TERMIN,10/1/1983,6/20/1992,32
G06216,HI,A 256,EXPIR,10/1/1983,9/30/1988,41
G06217,HI,A 411,EXPIR,10/1/1983,9/30/1988,41
G06218,HI,A 412,EXPIR,10/1/1983,9/30/1988,42
G06219,HI,A 413,RELINQ,10/1/1983,9/23/1987,42
G06220,HI,A 422,REJECT,,,45
G06221,HI,A 424,RELINQ,10/1/1983,12/22/1987,43
G06222,HI,A 433,TERMIN,10/1/1983,1/26/1989,43
G06223,HI,A 435,RELINQ,10/1/1983,12/22/1987,46
G06224,HI,A 451,REJECT,,,48
G06225,HI,A 459,RELINQ,10/1/1983,12/22/1987,48
G06226,HI,A 477,TERMIN,10/1/1983,12/24/1999,50
G06227,HI,A 486,TERMIN,10/1/1983,6/4/1999,53
G06228,HI,A 488,EXPIR,10/1/1983,9/30/1988,55
G06229,HI,A 495,EXPIR,10/1/1983,9/30/1988,71
G06230,HI,A 496,REJECT,,,70
G06231,HI,A 497,TERMIN,10/1/1983,4/21/2001,66
G06232,HI,A 500,EXPIR,10/1/1983,9/30/1988,59
G06233,HI,A 501,EXPIR,10/1/1983,9/30/1988,60
G06234,HI,A 502,REJECT,,,58
G06235,HI,A 503,EXPIR,10/1/1983,9/30/1988,55
G06236,HI,A 506,EXPIR,10/1/1983,9/30/1988,57
G06237,HI,A 553,TERMIN,10/1/1983,8/15/2007,84
G06238,HI,A 556,PROD,9/1/1983,,85
G06239,HI,A 566,EXPIR,10/1/1983,9/30/1988,104
G06240,HI,A 575,NO-ISS,,,102
G06241,HI,A 577,EXPIR,10/1/1983,9/30/1988,100
G06242,HI,A 585,EXPIR,10/1/1983,9/30/1988,115
G06243,HI,A 263,REJECT,,,49
G06244,HI,A 268,EXPIR,10/1/1983,5/23/1989,51
G06245,HI,A 271,TERMIN,10/1/1983,9/11/2001,51
G06246,HI,A 272,REJECT,,,51
G06247,HI,A 274,RELINQ,10/1/1983,12/17/1987,52
G06248,HI,A 299,EXPIR,10/1/1983,9/30/1988,61
G06249,HI,A 308,REJECT,,,65
G06250,HI,A 311,EXPIR,10/1/1983,9/30/1988,64
G06251,HI,A 319,EXPIR,10/1/1983,9/30/1988,70
G06252,HI,A 324,RELINQ,10/1/1983,9/30/1988,70
G06253,HI,A 329,RELINQ,10/1/1983,12/24/1987,66
G06254,HI,A 353,REJECT,,,94
G06255,HI,A 358,EXPIR,10/1/1983,9/30/1988,76
G06256,HI,A 364,EXPIR,10/1/1983,9/30/1988,99
G06257,HI,A 375,NO-ISS,,,105
G06258,HI,A 377,EXPIR,10/1/1983,9/30/1988,105
G06259,HI,A 383,EXPIR,10/1/1983,9/30/1988,133
G06260,HI,A 388,EXPIR,10/1/1983,9/30/1988,123
G06261,HI,A 392,EXPIR,10/1/1983,9/30/1988,145
G06262,HI,A 393,REJECT,,,146
G06263,HI,A 400,TERMIN,10/1/1983,1/16/1989,136
G06264,HI,A 401,EXPIR,10/1/1983,9/30/1988,158
G06265,HI,A 402,EXPIR,10/1/1983,9/30/1988,182
G06266,HI,A 403,EXPIR,10/1/1983,11/29/1989,152
G06267,SX,44,RELINQ,10/1/1983,12/24/1987,8
G06268,EB,107,RELINQ,10/1/1983,12/31/1985,228
G06269,EB,115,REJECT,,,262
G06270,EB,117,REJECT,,,270
G06271,EB,122,EXPIR,10/1/1983,9/30/1988,157
G06272,EB,127,EXPIR,10/1/1983,9/30/1988,201
G06273,EB,128,EXPIR,10/1/1983,9/30/1988,162
G06274,EB,129,EXPIR,10/1/1983,9/30/1988,186
G06275,EB,146,EXPIR,10/1/1983,9/30/1988,226
G06276,EB,147,EXPIR,10/1/1983,9/30/1988,254
G06277,EB,151,RELINQ,10/1/1983,12/31/1985,369
G06278,EB,154,TERMIN,10/1/1983,5/8/1994,429
G06279,EB,164,REJECT,,,343
G06280,EB,165,UNIT,10/1/1983,,350
G06281,EB,166,EXPIR,10/1/1983,9/30/1988,350
G06282,EB,171,EXPIR,10/1/1983,9/30/1988,446
G06283,EB,172,EXPIR,10/1/1983,9/30/1988,236
G06284,EB,173,EXPIR,10/1/1983,9/30/1988,210
G06285,EB,190,EXPIR,10/1/1983,9/30/1988,412
G06286,EB,191,RELINQ,10/1/1983,12/31/1986,430
G06287,EB,192,RELINQ,10/1/1983,12/31/1986,422
G06288,EB,195,RELINQ,10/1/1983,9/25/1987,450
G06289,EB,208,RELINQ,10/1/1983,12/14/1992,429
G06290,EB,239,RELINQ,10/1/1983,9/25/1987,544
G06291,EB,282,EXPIR,10/1/1983,9/30/1988,675
G06292,EB,283,EXPIR,10/1/1983,9/30/1988,637
G06293,EB,323,RELINQ,10/1/1983,12/29/1986,789
G06294,EB,324,RELINQ,10/1/1983,12/29/1986,766
G06295,EB,353,RELINQ,10/1/1983,9/25/1987,317
G06296,EB,359,RELINQ,10/1/1983,9/30/1987,606
G06297,EB,360,RELINQ,10/1/1983,9/30/1987,574
G06298,EB,361,RELINQ,10/1/1983,9/25/1987,575
G06299,EB,368,RELINQ,10/1/1983,12/29/1986,857
G06300,EB,397,RELINQ,10/1/1983,9/25/1987,339
G06301,EB,403,RELINQ,10/1/1983,9/30/1987,709
G06302,EB,404,RELINQ,10/1/1983,9/15/1987,653
G06303,EB,405,RELINQ,10/1/1983,9/15/1987,638
G06304,EB,406,RELINQ,10/1/1983,9/30/1987,725
G06305,EB,425,EXPIR,10/1/1983,9/30/1988,857
G06306,EB,447,RELINQ,10/1/1983,9/30/1987,760
G06307,EB,448,RELINQ,10/1/1983,9/30/1987,742
G06308,EB,449,RELINQ,10/1/1983,9/30/1987,724
G06309,EB,450,RELINQ,10/1/1983,9/30/1987,849
G06310,EB,469,EXPIR,10/1/1983,9/30/1988,886
G06311,EB,470,RELINQ,10/1/1983,9/25/1987,896
G06312,EB,492,RELINQ,10/1/1983,9/25/1987,855
G06313,EB,512,RELINQ,10/1/1983,8/21/1992,901
G06314,EB,513,RELINQ,10/1/1983,9/25/1987,881
G06315,EB,514,RELINQ,10/1/1983,9/25/1987,887
G06316,EB,555,RELINQ,10/1/1983,8/19/1991,987
G06317,EB,556,RELINQ,10/1/1983,8/21/1992,985
G06318,EB,557,RELINQ,10/1/1983,8/21/1992,925
G06319,EB,558,RELINQ,10/1/1983,8/21/1992,1093
G06320,EB,579,EXPIR,10/1/1983,9/30/1993,1046
G06321,EB,580,EXPIR,10/1/1983,9/30/1993,1049
G06322,EB,600,RELINQ,10/1/1983,8/21/1992,943
G06323,EB,602,RELINQ,10/1/1983,8/21/1992,1193
G06324,EB,623,EXPIR,10/1/1983,9/30/1993,1100
G06325,EB,624,EXPIR,10/1/1983,9/30/1993,1137
G06326,EB,625,EXPIR,10/1/1983,9/30/1993,1126
G06327,EB,626,EXPIR,10/1/1983,9/30/1993,1051
G06328,GB,77,RELINQ,10/1/1983,9/30/1987,266
G06329,GB,82,RELINQ,10/1/1983,9/21/1988,223
G06330,GB,83,EXPIR,10/1/1983,9/30/1988,181
G06331,GB,84,EXPIR,10/1/1983,9/30/1988,195
G06332,GB,95,TERMIN,10/1/1983,10/25/1990,142
G06333,GB,96,TERMIN,10/1/1983,10/25/1990,277
G06334,GB,103,EXPIR,10/1/1983,9/30/1988,161
G06335,GB,104,EXPIR,10/1/1983,9/30/1988,197
G06336,GB,108,EXPIR,10/1/1983,9/30/1988,199
G06337,GB,109,EXPIR,10/1/1983,9/30/1988,200
G06338,GB,110,EXPIR,10/1/1983,9/30/1988,262
G06339,GB,118,EXPIR,10/1/1983,9/30/1988,391
G06340,GB,119,EXPIR,10/1/1983,9/30/1988,377
G06341,GB,121,RELINQ,10/1/1983,9/30/1987,267
G06342,GB,122,RELINQ,10/1/1983,9/30/1987,351
G06343,GB,126,EXPIR,10/1/1983,9/30/1988,361
G06344,GB,127,EXPIR,10/1/1983,9/30/1988,231
G06345,GB,128,EXPIR,10/1/1983,9/30/1988,255
G06346,GB,135,RELINQ,10/1/1983,12/21/1987,162
G06347,GB,139,TERMIN,10/1/1983,10/25/1990,180
G06348,GB,140,TERMIN,10/1/1983,10/25/1990,208
G06349,GB,147,EXPIR,10/1/1983,9/30/1988,212
G06350,GB,148,EXPIR,10/1/1983,9/30/1988,208
G06351,GB,165,RELINQ,10/1/1983,9/30/1987,340
G06352,GB,166,RELINQ,10/1/1983,9/30/1987,425
G06353,GB,171,TERMIN,10/1/1983,2/22/1990,435
G06354,GB,172,TERMIN,10/1/1983,2/19/1990,384
G06355,GB,177,EXPIR,10/1/1983,9/30/1988,188
G06356,GB,178,EXPIR,10/1/1983,9/30/1988,180
G06357,GB,182,EXPIR,10/1/1983,9/30/1988,183
G06358,GB,189,TERMIN,10/1/1983,6/27/2016,346
G06359,GB,191,TERMIN,10/1/1983,7/30/2003,341
G06360,GB,200,EXPIR,10/1/1983,9/30/1988,590
G06361,GB,202,EXPIR,10/1/1983,9/30/1988,634
G06362,GB,203,EXPIR,10/1/1983,9/30/1988,585
G06363,GB,221,EXPIR,10/1/1983,9/30/1988,224
G06364,GB,224,TERMIN,10/1/1983,2/19/2005,326
G06365,GB,225,EXPIR,10/1/1983,9/30/1988,214
G06366,GB,229,EXPIR,10/1/1983,9/30/1988,255
G06367,GB,239,EXPIR,10/1/1983,9/30/1988,243
G06368,GB,269,EXPIR,10/1/1983,9/30/1988,380
G06369,GB,273,EXPIR,10/1/1983,9/30/1988,243
G06370,GB,411,RELINQ,10/1/1983,12/16/1988,422
G06371,GB,412,RELINQ,10/1/1983,12/16/1988,462
G06372,GB,413,EXPIR,10/1/1983,9/30/1988,529
G06373,GB,456,EXPIR,10/1/1983,9/30/1988,567
G06374,GB,457,EXPIR,10/1/1983,9/30/1988,713
G06375,GB,581,RELINQ,10/1/1983,9/25/1987,750
G06376,PI,217,EXPIR,10/1/1983,9/30/1993,1076
G06377,PI,258,EXPIR,10/1/1983,9/30/1988,790
G06390,PE,881,TERMIN,2/1/1984,10/17/2013,22
G06391,PE,948,EXPIR,2/1/1984,7/2/1996,57
G06392,PE,949,EXPIR,2/1/1984,12/30/1998,52
G06393,PE,952,RELINQ,2/1/1984,12/16/1992,50
G06394,PE,969,EXPIR,2/1/1984,1/31/1989,33
G06395,PE,970,EXPIR,2/1/1984,1/31/1989,33
G06396,PE,996,EXPIR,2/1/1984,12/30/1998,54
G06397,DD,1,TERMIN,2/1/1984,1/30/2004,35
G06398,DD,2,TERMIN,2/1/1984,1/30/2004,35
G06399,DD,3,RELINQ,2/1/1984,12/21/1988,34
G06400,DD,4,RELINQ,2/1/1984,12/21/1988,34
G06401,DD,37,EXPIR,2/1/1984,10/28/2010,39
G06402,DD,38,EXPIR,2/1/1984,10/28/2010,36
G06403,DD,45,EXPIR,2/1/1984,1/31/1989,35
G06404,DD,46,EXPIR,2/1/1984,1/31/1989,37
G06405,DD,55,RELINQ,2/1/1984,8/22/2002,59
G06406,DD,56,UNIT,2/1/1984,,86
G06407,DD,57,UNIT,2/1/1984,,113
G06408,DD,81,EXPIR,2/1/1984,10/28/2010,39
G06409,DD,82,EXPIR,2/1/1984,10/28/2010,38
G06410,DD,99,RELINQ,2/1/1984,8/22/2002,75
G06411,DD,100,RELINQ,2/1/1984,8/22/2002,79
G06412,DD,114,RELINQ,3/1/1984,2/24/1994,102
G06413,DD,115,RELINQ,2/1/1984,12/16/1992,88
G06414,DD,116,RELINQ,2/1/1984,1/23/1992,76
G06415,DD,158,RELINQ,2/1/1984,1/23/1992,107
G06416,DD,159,RELINQ,2/1/1984,1/23/1992,101
G06417,DD,160,RELINQ,2/1/1984,1/9/1990,97
G06418,DD,161,EXPIR,2/1/1984,6/10/1993,85
G06419,DD,166,RELINQ,3/1/1984,12/28/1989,44
G06420,DD,167,RELINQ,2/1/1984,12/28/1989,42
G06421,DD,203,TERMIN,2/1/1984,9/2/1994,114
G06422,DD,204,RELINQ,2/1/1984,12/22/1989,107
G06423,DD,205,RELINQ,2/1/1984,12/22/1989,99
G06424,DD,235,RELINQ,2/1/1984,12/30/1988,223
G06425,DD,236,RELINQ,2/1/1984,12/30/1988,214
G06426,DD,240,RELINQ,2/1/1984,12/16/1992,185
G06427,DD,280,RELINQ,2/1/1984,12/30/1988,230
G06428,DD,284,RELINQ,2/1/1984,12/16/1992,201
G06429,DD,285,EXPIR,2/1/1984,7/3/1999,194
G06430,DD,328,EXPIR,2/1/1984,7/3/1999,225
G06431,DD,329,RELINQ,2/1/1984,12/16/1992,212
G06432,DD,375,EXPIR,2/1/1984,9/10/2006,210
G06433,DD,376,EXPIR,2/1/1984,9/10/2006,199
G06434,DD,377,RELINQ,3/1/1984,2/26/1988,183
G06435,DD,378,RELINQ,2/1/1984,12/13/1989,169
G06436,DD,419,EXPIR,2/1/1984,9/10/2006,240
G06437,DD,421,RELINQ,3/1/1984,12/13/1989,203
G06438,DD,422,RELINQ,2/1/1984,12/13/1989,187
G06439,DD,458,EXPIR,2/1/1984,1/31/1989,382
G06440,DD,460,EXPIR,2/1/1984,7/9/2009,331
G06441,DD,502,EXPIR,2/1/1984,1/31/1989,565
G06442,DD,511,RELINQ,2/1/1984,1/29/2004,223
G06443,DD,555,RELINQ,2/1/1984,1/29/2004,243
G06444,DD,556,RELINQ,2/1/1984,1/29/2004,223
G06445,DD,617,RELINQ,2/1/1984,12/22/1988,182
G06446,DD,661,RELINQ,2/1/1984,12/22/1988,353
G06447,DD,731,RELINQ,2/1/1984,1/27/1992,354
G06448,DD,775,RELINQ,2/1/1984,1/27/1992,364
G06449,DD,776,RELINQ,2/1/1984,1/27/1992,335
G06450,AP,959,RELINQ,2/1/1984,12/18/1986,31
