API Well Number,Well Type Code,Well Name,Well Name Suffix,Company Name,Status Date,Status Code,Field Name,Surface Lease Number,Surface Area,Surface Block,Bottom Lease Number,Bottom Area,Bottom Block,Spud Date,Total Depth Date,BH Total MD (feet)
177054028200,E, E001,ST00BP00,Houston Oil & Minerals Corporation,2/17/1991,PA,VR050,G03392,VR,   50,G03392,VR,   50,4/27/1978,6/14/1978,14730
177054028300,E,  002,ST00BP00,Rutherford Oil Corporation,2/13/1978,ST,VR071,G03548,VR,   73,G03548,VR,   73,1/30/1978,2/12/1978,9500
177054028301,E,  003,ST01BP00,Rutherford Oil Corporation,4/20/1978,PA,VR071,G03548,VR,   73,G03548,VR,   73,2/13/1978,2/23/1978,10464
177054028400,D, A010,ST00BP00,Mobil Exploration and Producing North America Inc.,6/12/1988,PA,VR182,G02074,VR,  182,G02074,VR,  182,10/29/1978,1/18/1979,12718
177054028500,D,  006,ST00BP00,McMoRan Oil & Gas LLC,11/18/1991,PA,VR215,G01140,VR,  215,G01140,VR,  215,3/15/1978,5/18/1978,14796
177054028700,E,  001,ST00BP00,Shell Offshore Inc.,6/11/1978,PA,VR075,G03549,VR,   74,G03549,VR,   74,3/7/1978,6/11/1978,16308
177054028800,E, A001,ST00BP00,McMoRan Oil & Gas LLC,9/15/2010,PA,VR155,G21597,VR,  156,G21597,VR,  156,3/14/1979,6/10/1979,14740
177054028900,D, B001,ST00BP00,"Torch Energy Services, Inc.",6/17/1994,PA,VR086, 00172,VR,   86, 00172,VR,   86,6/19/1978,7/20/1978,11473
177054029000,D, B002,ST00BP00,"Torch Energy Services, Inc.",6/17/1994,PA,VR086, 00172,VR,   86, 00172,VR,   86,5/23/1978,6/14/1978,10861
177054029200,D, E006,ST00BP00,Chevron U.S.A. Inc.,4/25/1997,ST,VR245,G01146,VR,  245,G01146,VR,  245,5/3/1979,6/26/1979,13423
177054029201,D, E006,ST01BP00,Chevron U.S.A. Inc.,5/3/1997,ST,VR245,G01146,VR,  245,G01146,VR,  245,4/25/1997,4/27/1997,4486
177054029202,D, E006,ST02BP00,Chevron U.S.A. Inc.,3/10/2007,PA,VR245,G01146,VR,  245,G01146,VR,  245,5/3/1997,5/6/1997,4700
177054029300,E,  027,ST00BP00,"Apache Shelf, Inc.",9/3/2012,PA,VR014, 00297,VR,   26, 00297,VR,   26,4/7/1978,5/28/1978,14600
177054029400,D, B003,ST00BP00,"Samson Contour Energy E&P, LLC",8/1/1978,ST,VR218,G01142,VR,  218,G01142,VR,  218,7/20/1978,7/21/1978,8239
177054029401,D, B004,ST01BP00,"Samson Contour Energy E&P, LLC",8/26/1978,PA,VR218,G01142,VR,  218,G01142,VR,  218,8/1/1978,8/22/1978,9434
177054029500,D, B002,ST00BP01,"Samson Contour Energy E&P, LLC",7/20/1994,PA,VR218,G01142,VR,  218,G01142,VR,  218,6/13/1978,6/23/1978,10804
177054029570,D, B002,ST00BP00,"Samson Contour Energy E&P, LLC",6/13/1978,ST,VR218,G01142,VR,  218,G01142,VR,  218,5/28/1978,6/12/1978,9874
177054029700,E,  002,ST00BP00,Hess Corporation,8/21/2002,PA,VR076,G03546,VR,   58,G03546,VR,   58,4/25/1978,6/3/1978,11748
177054029800,D, G002,ST00BP00,"Black Elk Energy Offshore Operations, LLC",10/28/2016,PA,VR120, 00487,VR,  119, 00487,VR,  119,9/27/1978,10/18/1978,10440
177054029900,D, A011,ST00BP00,Mobil Exploration and Producing North America Inc.,7/12/1988,PA,VR182,G02074,VR,  182,G02074,VR,  182,2/2/1979,3/8/1979,11216
177054030000,E,  003,ST00BP00,Hess Corporation,10/24/2002,PA,VR076,G03546,VR,   58,G03546,VR,   58,6/15/1978,8/3/1978,12687
177054030100,E,  029,ST00BP01,"Apache Shelf, Inc.",9/18/2012,PA,VR014, 00297,VR,   26, 00297,VR,   26,8/8/1978,9/7/1978,14723
177054030170,E,  029,ST00BP00,"Apache Shelf, Inc.",8/8/1978,ST,VR014, 00297,VR,   26, 00297,VR,   26,6/23/1978,8/3/1978,13127
177054030200,E,  001,ST00BP00,Chevron U.S.A. Inc.,7/14/1978,PA,WILD,G03130,VR,  229,G03130,VR,  229,7/11/1978,7/11/1978,950
177054030400,D,CF012,ST00BP01,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,11/27/1990,PA,VR039,G02866,VR,   23,G02866,VR,   23,7/26/1978,8/19/1978,9717
177054030470,D,CF012,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,7/26/1978,ST,VR039,G02866,VR,   23,G02866,VR,   23,7/11/1978,7/15/1978,2495
177054030500,D, E003,ST00BP00,Chevron U.S.A. Inc.,3/23/2007,PA,VR245,G01146,VR,  245,G01146,VR,  245,8/20/1978,11/16/1978,10701
177054030600,D, E001,ST00BP00,Chevron U.S.A. Inc.,2/23/1979,ST,VR245,G01146,VR,  245,G01146,VR,  245,2/25/1978,5/11/1978,12050
177054030601,D, E001,ST01BP00,Chevron U.S.A. Inc.,3/13/2007,PA,VR245,G01146,VR,  245,G01146,VR,  245,2/23/1979,3/6/1979,10401
177054030700,D, A002,ST00BP00,Tenneco Oil Company,11/22/1990,PA,EC237,G03132,VR,  241,G03132,VR,  241,9/19/1978,10/16/1978,9758
177054030800,E,  002,ST00BP01,Chevron U.S.A. Inc.,10/18/1978,PA,WILD,G03130,VR,  229,G03130,VR,  229,8/30/1978,10/9/1978,14684
177054030870,E,  002,ST00BP00,Chevron U.S.A. Inc.,8/30/1978,ST,WILD,G03130,VR,  229,G03130,VR,  229,7/16/1978,8/13/1978,11400
177054030900,D,  014,ST00BP00,The Superior Oil Company,12/7/1983,PA,VR071, 00248,VR,   71, 00248,VR,   71,5/31/1980,7/28/1980,14570
177054031000,D, B005,ST00BP00,"Samson Contour Energy E&P, LLC",7/24/1994,PA,VR218,G01142,VR,  218,G01142,VR,  218,9/3/1978,10/1/1978,12349
177054031200,C, B001,ST00BP00,Talos ERT LLC,8/21/1979,PA,VR039,G02865,VR,   22,G02865,VR,   22,8/25/1978,10/12/1978,701
177054031300,D,BJ005,ST00BP00,McMoRan Oil & Gas Co.,9/21/1991,PA,VR014,G03390,VR,   25,G03390,VR,   25,9/12/1978,11/8/1978,14900
177054031500,D, B007,ST00BP00,"Castex Offshore, Inc.",9/30/1988,TA,VR215,G01140,VR,  215,G01140,VR,  215,9/24/1978,10/28/1978,12820
177054031600,D, E004,ST00BP00,Chevron U.S.A. Inc.,10/2/2006,PA,VR245,G01146,VR,  245,G01146,VR,  245,9/1/1978,10/23/1978,12508
177054031700,D,CJ008,ST00BP00,McMoRan Oil & Gas Co.,9/24/1991,PA,VR014,G03390,VR,   25,G03390,VR,   25,10/20/1978,1/2/1979,14900
177054031800,E,  030,ST00BP00,"Apache Shelf, Inc.",10/18/2015,PA,VR014, 00297,VR,   26, 00297,VR,   26,9/19/1978,12/21/1978,15426
177054031900,D, A008,ST00BP00,Taylor Energy Company,9/9/1990,PA,VR193,G01133,VR,  190,G01133,VR,  190,10/17/1978,12/12/1978,13215
177054032000,D, A004,ST00BP00,Tenneco Oil Company,11/9/1990,PA,EC237,G03132,VR,  241,G03132,VR,  241,10/22/1978,11/9/1978,9648
177054032100,D, A001,ST00BP00,Conoco Inc.,12/24/1988,PA,EC237,G03133,VR,  242,G03133,VR,  242,2/1/1979,4/13/1979,10860
177054032300,E,  006,ST00BP00,McMoRan Oil & Gas Co.,5/20/1980,PA,VR014,G03390,VR,   25,G03390,VR,   25,2/2/1979,4/21/1979,13785
177054032400,E,  031,ST00BP01,"Apache Shelf, Inc.",2/5/2014,PA,VR014, 00297,VR,   26, 00297,VR,   26,3/19/1979,9/16/1979,16493
177054032470,E,  031,ST00BP00,"Apache Shelf, Inc.",3/19/1979,ST,VR014, 00297,VR,   26, 00297,VR,   26,2/3/1979,3/11/1979,13066
177054032500,E,  032,ST00BP00,"Apache Shelf, Inc.",6/2/2014,PA,VR014, 00297,VR,   26, 00297,VR,   26,7/5/1979,9/10/1979,15455
177054032600,E,  003,ST00BP02,Chevron U.S.A. Inc.,9/4/1983,PA,VR214,G03129,VR,  213,G03129,VR,  213,1/14/1981,2/1/1981,14185
177054032670,E,  003,ST00BP00,Chevron U.S.A. Inc.,11/5/1980,ST,VR214,G03129,VR,  213,G03129,VR,  213,9/15/1980,11/5/1980,11722
177054032671,E,  003,ST00BP01,Chevron U.S.A. Inc.,12/23/1980,ST,VR214,G03129,VR,  213,G03129,VR,  213,12/3/1980,12/23/1980,13709
177054032700,E,  001,ST00BP00,Union Texas International Corporation,4/15/1979,PA,VR051,G03545,VR,   51,G03545,VR,   51,12/17/1978,4/7/1979,16658
177054032800,D,  009,ST00BP00,"Hilcorp Energy GOM, LLC",5/17/2000,ST,VR039, 00205,VR,   38, 00205,VR,   38,11/25/1978,1/3/1979,10189
177054032801,D,  009,ST01BP00,"Hilcorp Energy GOM, LLC",4/30/2003,ST,VR039, 00205,VR,   38, 00205,VR,   38,5/17/2000,5/28/2000,12291
177054032802,D,  009,ST02BP00,"EPL Oil & Gas, LLC",3/15/2015,PA,VR039, 00205,VR,   38, 00205,VR,   38,4/30/2003,5/16/2003,12000
177054032900,D, A003,ST00BP00,Tenneco Oil Company,11/13/1990,PA,EC237,G03132,VR,  241,G03132,VR,  241,11/16/1978,12/4/1978,9574
177054033000,E, C003,ST00BP00,Unocal Exploration Corporation,5/13/1999,PA,VR039, 00207,VR,   42, 00207,VR,   42,11/23/1978,12/31/1978,11830
177054033100,D, E005,ST00BP00,Chevron U.S.A. Inc.,3/19/2007,PA,VR245,G01146,VR,  245,G01146,VR,  245,11/26/1978,2/12/1979,12109
177054033300,D,  007,ST00BP00,Odeco Oil & Gas Company,12/20/1978,PA,VR102, 00564,VR,  101, 00564,VR,  101,11/18/1978,12/16/1978,9864
177054033400,E,  001,ST00BP00,McMoRan Offshore Production Co.,7/29/1979,PA,VR054,G03121,VR,   48,G03121,VR,   48,6/28/1979,7/20/1979,10788
177054033500,D,EJ007,ST00BP01,McMoRan Oil & Gas Co.,9/22/1991,PA,VR014,G03390,VR,   25,G03390,VR,   25,2/23/1979,4/20/1979,15600
177054033570,D,EJ007,ST00BP00,McMoRan Oil & Gas Co.,2/23/1979,ST,VR014,G03390,VR,   25,G03390,VR,   25,1/9/1979,2/22/1979,15261
177054033600,D, H001,ST00BP00,"EPL Oil & Gas, LLC",9/23/2015,PA,VR039, 00205,VR,   38, 00205,VR,   38,2/5/1979,3/15/1979,11127
177054033700,E,  004,ST00BP00,Hess Corporation,9/3/2002,PA,VR076,G03546,VR,   58,G03546,VR,   58,12/16/1978,12/28/1978,10250
177054033800,D, A010,ST00BP00,Taylor Energy Company LLC,1/22/1979,ST,VR193,G01133,VR,  190,G01133,VR,  190,1/4/1979,1/21/1979,7975
177054033801,D, A010,ST01BP00,Taylor Energy Company,10/2/1990,PA,VR193,G01133,VR,  190,G01133,VR,  190,1/22/1979,2/4/1979,8397
177054033900,D, G001,ST00BP01,"Apache Shelf, Inc.",10/15/2015,PA,VR014, 00297,VR,   26, 00297,VR,   26,3/23/1979,5/1/1979,14600
177054033970,D, G001,ST00BP00,"Apache Shelf, Inc.",3/23/1979,ST,VR014, 00297,VR,   26, 00297,VR,   26,1/21/1979,3/22/1979,11298
177054034000,D, A011,ST00BP03,Taylor Energy Company,2/8/1996,PA,VR193,G01133,VR,  190,G01133,VR,  190,3/27/1979,4/20/1979,12459
177054034070,D, A011,ST00BP00,Taylor Energy Company,3/10/1979,ST,VR193,G01133,VR,  190,G01133,VR,  190,2/11/1979,3/9/1979,10978
177054034071,D, A011,ST00BP01,Taylor Energy Company,3/17/1979,ST,VR193,G01133,VR,  190,G01133,VR,  190,3/10/1979,3/16/1979,7984
177054034072,D, A011,ST00BP02,Taylor Energy Company,3/27/1979,ST,VR193,G01133,VR,  190,G01133,VR,  190,3/17/1979,3/25/1979,8826
177054034200,D, C001,ST00BP00,ANKOR Energy LLC,9/15/1999,PA,VR191,G01134,VR,  191,G01134,VR,  191,6/27/1982,7/19/1982,13800
177054034300,D, G002,ST00BP00,"Apache Shelf, Inc.",10/15/2015,PA,VR014, 00297,VR,   26, 00297,VR,   26,7/5/1979,9/1/1979,13577
177054034400,D, G003,ST00BP01,"Apache Shelf, Inc.",10/15/2015,PA,VR014, 00297,VR,   26, 00297,VR,   26,10/13/1979,11/23/1979,11830
177054034470,D, G003,ST00BP00,"Apache Shelf, Inc.",10/13/1979,ST,VR014, 00297,VR,   26, 00297,VR,   26,9/13/1979,10/10/1979,10810
177054034500,D, G004,ST00BP00,"Apache Shelf, Inc.",10/15/2015,PA,VR014, 00297,VR,   26, 00297,VR,   26,5/9/1979,2/10/1980,17825
177054034600,E,  009,ST00BP00,Chevron U.S.A. Inc.,7/22/1991,PA,VR245,G01147,VR,  246,G01147,VR,  246,12/31/1979,1/28/1980,11670
177054034700,E,JA002,ST00BP02,McMoRan Oil & Gas LLC,7/23/2001,PA,VR159,G03125,VR,  144,G03125,VR,  144,5/20/1979,6/14/1979,16150
177054034770,D,JA002,ST00BP00,McMoRan Oil & Gas LLC,4/11/1979,ST,VR159,G03125,VR,  144,G03125,VR,  144,2/15/1979,4/11/1979,14435
177054034771,D,JA002,ST00BP01,McMoRan Oil & Gas LLC,5/16/1979,ST,VR159,G03125,VR,  144,G03125,VR,  144,5/2/1979,5/16/1979,15397
177054034800,D, B008,ST00BP00,"EP Energy Management, L.L.C.",9/10/1991,PA,VR250,G01149,VR,  250,G01149,VR,  250,3/16/1979,4/11/1979,4800
177054034900,D, E007,ST00BP00,Chevron U.S.A. Inc.,5/7/1989,ST,VR245,G01146,VR,  245,G01146,VR,  245,3/13/1979,4/10/1979,10548
177054034901,D, E007,ST01BP00,Chevron U.S.A. Inc.,10/9/2006,PA,VR245,G01146,VR,  245,G01146,VR,  245,5/7/1989,5/24/1989,10305
177054035000,D,JA001,ST00BP00,Walter Oil & Gas Corporation,8/24/1989,PA,VR164, 00433,VR,  178, 00433,VR,  178,3/31/1979,4/24/1979,9065
177054035100,D, A002,ST00BP00,Conoco Inc.,12/22/1988,PA,EC237,G03133,VR,  242,G03133,VR,  242,5/8/1979,6/4/1979,10669
177054035200,D, A009,ST00BP00,Taylor Energy Company,2/8/1996,PA,VR193,G01133,VR,  190,G01133,VR,  190,4/24/1979,6/11/1979,13765
177054035300,E,  001,ST00BP00,Walter Oil & Gas Corporation,11/28/1982,PA,VR255,G03134,VR,  248,G03134,VR,  248,10/24/1982,11/18/1982,13899
177054035600,D, E008,ST00BP00,Chevron U.S.A. Inc.,3/9/2007,PA,VR245,G01146,VR,  245,G01146,VR,  245,4/15/1979,4/29/1979,9945
177054035700,D,  035,ST00BP01,Sabine Oil & Gas Corporation,6/12/1980,PA,VR014, 00297,VR,   26, 00297,VR,   26,6/11/1979,6/26/1979,10990
177054035770,E,  035,ST00BP00,Union Oil Company of California,6/11/1979,ST,VR014, 00297,VR,   26, 00297,VR,   26,4/17/1979,6/11/1979,12045
177054035800,E,  001,ST00BP00,"Apache Shelf, Inc.",7/7/1984,PA,VR014,G01357,VR,   36,G01357,VR,   36,4/7/1979,7/29/1979,17100
177054036000,D, H002,ST00BP00,"EPL Oil & Gas, LLC",9/25/2015,PA,VR039, 00205,VR,   38, 00205,VR,   38,4/26/1979,5/21/1979,10833
177054036100,E, D002,ST00BP03,"EP Energy Management, L.L.C.",1/7/1980,PA,VR250,G02873,VR,  251,G01149,VR,  250,12/11/1979,1/4/1980,11342
177054036170,D, D002,ST00BP00,"EP Energy Management, L.L.C.",10/8/1979,ST,VR250,G02873,VR,  251,G01149,VR,  250,6/16/1979,10/2/1979,14677
177054036171,D, D002,ST00BP01,"EP Energy Management, L.L.C.",10/21/1979,ST,VR250,G02873,VR,  251,G01149,VR,  250,10/8/1979,10/21/1979,13869
177054036172,D, D002,ST00BP02,"EP Energy Management, L.L.C.",12/11/1979,ST,VR250,G02873,VR,  251,G01149,VR,  250,10/21/1979,12/8/1979,14542
177054036200,D,  002,ST00BP03,"Cox Operating, L.L.C.",4/27/1996,TA,VR050,G02868,VR,   31,G02868,VR,   31,10/3/1979,10/9/1979,12987
177054036270,E,  002,ST00BP00,"EPL Oil & Gas, LLC",7/25/1979,ST,VR050,G02868,VR,   31,G02868,VR,   31,5/29/1979,7/3/1979,11364
177054036271,E,  002,ST00BP01,"EPL Oil & Gas, LLC",9/10/1979,ST,VR050,G02868,VR,   31,G02868,VR,   31,7/25/1979,9/10/1979,13068
177054036272,E,  002,ST00BP02,"Hilcorp Energy GOM, LLC",10/3/1979,ST,VR050,G02868,VR,   31,G02868,VR,   31,9/10/1979,9/24/1979,13637
177054036300,D,DJ009,ST00BP00,McMoRan Oil & Gas Co.,9/18/1991,PA,VR014,G03390,VR,   25,G03390,VR,   25,5/20/1979,9/7/1979,17526
177054036400,E, A001,ST00BP01,Aquila Energy Resources Corporation,9/17/1994,PA,VR122,G03807,VR,  122,G03807,VR,  122,1/28/1981,2/17/1981,12620
177054036470,D, A001,ST00BP00,Aquila Energy Resources Corporation,1/28/1981,ST,VR122,G03807,VR,  122,G03807,VR,  122,12/22/1980,1/14/1981,11392
177054036600,D, H003,ST00BP00,"EPL Oil & Gas, LLC",9/27/2015,PA,VR039, 00205,VR,   38, 00205,VR,   38,6/11/1979,7/6/1979,10707
177054036700,D,  033,ST00BP00,"Apache Shelf, Inc.",7/27/2012,PA,VR014, 00297,VR,   26, 00297,VR,   26,2/11/1980,5/8/1980,16772
177054036800,D,  034,ST00BP00,"Apache Shelf, Inc.",9/9/2012,PA,VR014, 00297,VR,   26, 00297,VR,   26,2/15/1980,4/17/1980,15500
177054036900,D, A003,ST00BP00,Conoco Inc.,12/23/1988,PA,EC237,G03133,VR,  242,G03133,VR,  242,6/16/1979,7/5/1979,9700
177054037000,D, A012,ST00BP02,Taylor Energy Company,2/8/1996,PA,VR193,G01133,VR,  190,G01133,VR,  190,9/10/1979,9/29/1979,13250
177054037070,D, A012,ST00BP00,Taylor Energy Company,8/12/1979,ST,VR193,G01133,VR,  190,G01133,VR,  190,6/22/1979,8/12/1979,12613
177054037071,D, A012,ST00BP01,Taylor Energy Company,9/9/1979,ST,VR193,G01133,VR,  190,G01133,VR,  190,8/13/1979,9/9/1979,13073
177054037100,E,  001,ST00BP00,CNOOC Petroleum U.S.A. Inc.,7/17/1998,ST,VR076,G03327,VR,   65,G03327,VR,   65,7/31/1979,8/8/1979,10200
177054037101,E,  001,ST01BP00,CNOOC Petroleum U.S.A. Inc.,7/24/1998,ST,VR076,G03327,VR,   65,G03327,VR,   65,7/17/1998,7/21/1998,10200
177054037102,E,  001,ST02BP00,CNOOC Petroleum U.S.A. Inc.,7/19/2002,ST,VR076,G03327,VR,   65,G03327,VR,   65,7/24/1998,7/26/1998,10550
177054037103,D,  001,ST03BP00,CNOOC Petroleum U.S.A. Inc.,7/20/2002,ST,VR076,G03327,VR,   65,G03327,VR,   65,7/19/2002,7/20/2002,5349
177054037104,E,  001,ST03BP01,CNOOC Petroleum U.S.A. Inc.,7/22/2002,ST,VR076,G03327,VR,   65,G03327,VR,   65,7/20/2002,7/21/2002,4994
177054037105,D,  001,ST03BP02,CNOOC Petroleum U.S.A. Inc.,6/25/2011,PA,VR076,G03327,VR,   65,G03327,VR,   65,7/22/2002,8/1/2002,9000
177054037300,D, A013,ST00BP00,Taylor Energy Company,10/7/1990,PA,VR193,G01133,VR,  190,G01133,VR,  190,10/7/1979,10/28/1979,11500
177054037400,E, A001,ST00BP00,J. M. Huber Corporation,1/25/2004,PA,VR120,G03980,VR,  104,G03980,VR,  104,8/10/1979,10/11/1979,14500
177054037500,E,GJ013,ST00BP00,McMoRan Oil & Gas Co.,9/25/1991,PA,VR014,G03390,VR,   25,G03390,VR,   25,8/9/1979,11/21/1979,15568
177054037600,E,  002,ST00BP00,Diamond Shamrock Offshore Partners Limited Partnership,10/21/1979,ST,VR039,G03774,VR,   37,G03774,VR,   37,9/11/1979,10/14/1979,11140
177054037601,E, A001,ST01BP00,Diamond Shamrock Offshore Partners Limited Partnership,3/30/1988,PA,VR039,G03774,VR,   37,G03774,VR,   37,10/21/1979,11/7/1979,11226
177054037800,E,  001,ST00BP00,Union Oil Company of California,3/18/1982,PA,VR039,G02869,VR,   40,G02869,VR,   40,11/24/1979,12/29/1979,10364
177054037900,D,  038,ST00BP00,Sabine Oil & Gas Corporation,2/9/1980,PA,VR014, 00297,VR,   26, 00297,VR,   26,9/29/1979,11/4/1979,15661
177054038000,E,  002,ST00BP00,Texaco Inc.,8/27/1990,PA,VR076, 00554,VR,   57, 00554,VR,   57,9/15/1980,9/24/1980,8530
177054038100,D, C006,ST00BP00,"EP Energy Management, L.L.C.",6/19/2001,ST,VR250,G01149,VR,  250,G01149,VR,  250,3/21/1981,5/12/1981,14510
177054038101,D, C006,ST01BP00,"EP Energy Management, L.L.C.",7/6/2001,ST,VR250,G01149,VR,  250,G01149,VR,  250,6/21/2001,6/30/2001,14828
177054038102,D, C006,ST01BP01,"EP Energy Management, L.L.C.",7/15/2001,ST,VR250,G01149,VR,  250,G01149,VR,  250,7/7/2001,7/10/2001,14781
177054038103,D, C006,ST01BP02,"EP Energy Management, L.L.C.",8/15/2001,PA,VR250,G01149,VR,  250,G01149,VR,  250,7/15/2001,8/11/2001,16575
177054038200,D, C009,ST00BP01,"EP Energy Management, L.L.C.",7/19/1980,PA,VR250,G01149,VR,  250,G01149,VR,  250,7/15/1980,7/17/1980,11201
177054038270,D, C009,ST00BP00,"EP Energy Management, L.L.C.",7/11/1980,ST,VR250,G01149,VR,  250,G01149,VR,  250,5/28/1980,7/11/1980,12188
177054038300,D, G003,ST00BP00,"Black Elk Energy Offshore Operations, LLC",10/23/2016,PA,VR120, 00487,VR,  119, 00487,VR,  119,12/16/1979,1/21/1980,11336
177054038400,D, J005,ST00BP00,Union Oil Company of California,9/7/1993,PA,VR039, 00341,VR,   39, 00341,VR,   39,11/6/1979,11/26/1979,8200
177054038500,E, A001,ST00BP00,"Maritech Resources, Inc.",3/18/2009,PA,VR076,G03977,VR,   57,G03977,VR,   57,11/28/1979,12/15/1979,10500
177054038600,D,HJ011,ST00BP00,McMoRan Oil & Gas Co.,11/2/1983,PA,VR014,G03390,VR,   25,G03390,VR,   25,12/5/1979,2/24/1980,15647
177054038800,D,  013,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,11/27/1990,PA,VR039,G02866,VR,   23,G02866,VR,   23,12/14/1979,1/5/1980,10052
177054039000,E,  001,ST00BP00,BP Exploration Inc.,3/14/1981,PA,VR083,G03979,VR,   83,G03979,VR,   83,2/13/1981,3/9/1981,9512
177054039200,E,  005,ST00BP00,Diamond Shamrock Offshore Partners Limited Partnership,3/30/1988,PA,VR039,G03774,VR,   37,G03774,VR,   37,6/19/1980,8/29/1980,11728
177054039300,E,  004,ST00BP00,Diamond Shamrock Offshore Partners Limited Partnership,3/30/1988,PA,VR039,G03774,VR,   37,G03774,VR,   37,1/3/1980,1/28/1980,11595
177054039400,D,  014,ST00BP01,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,11/27/1990,PA,VR039,G02866,VR,   23,G02866,VR,   23,1/20/1980,6/12/1980,17433
177054039470,E,  014,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/20/1980,ST,VR039,G02866,VR,   23,G02866,VR,   23,1/11/1980,1/19/1980,3600
177054039500,D,JJ014,ST00BP00,McMoRan Oil & Gas Co.,11/8/1983,PA,VR014,G03390,VR,   25,G03390,VR,   25,3/28/1980,5/23/1980,15842
177054039600,D, G004,ST00BP00,"Black Elk Energy Offshore Operations, LLC",10/27/2016,PA,VR120, 00487,VR,  119, 00487,VR,  119,2/6/1980,3/1/1980,7573
177054039700,D,  001,ST00BP00,McMoRan Oil & Gas Co.,11/14/1983,PA,VR014,G04102,VR,   36,G04102,VR,   36,1/9/1980,2/22/1980,15489
177054039800,E,  001,ST00BP00,Hunt Oil Company,9/12/1980,ST,VR202,G03981,VR,  202,G03981,VR,  202,8/2/1980,9/2/1980,10207
177054039801,E,  002,ST01BP00,Hunt Oil Company,11/9/1980,PA,VR202,G03981,VR,  202,G03981,VR,  202,9/12/1980,10/22/1980,12761
177054039900,D, A005,ST00BP00,"W & T Offshore, Inc.",3/15/2016,PA,VR218,G01144,VR,  226,G01143,VR,  225,5/2/1980,5/26/1980,11630
177054040000,E,KJ016,ST00BP00,McMoRan Oil & Gas Co.,11/19/1983,PA,VR014,G03390,VR,   25,G03390,VR,   25,9/6/1980,11/1/1980,15465
177054040100,D, D004,ST00BP00,"EP Energy Management, L.L.C.",3/5/2004,PA,VR250,G02873,VR,  251,G01149,VR,  250,1/30/1980,4/12/1980,14042
177054040200,E,JA001,ST00BP00,Talos ERT LLC,8/4/2009,PA,VR039,G03119,VR,   21,G03119,VR,   21,3/9/1980,4/15/1980,10185
177054040300,E,NJ010,ST00BP00,McMoRan Oil & Gas Co.,9/27/1991,PA,VR014,G03390,VR,   25,G03390,VR,   25,3/27/1981,5/27/1981,15371
177054040400,E,  005,ST00BP00,"Energy Resource Technology, Inc.",8/25/1983,ST,VR147,G02071,VR,  147,G02071,VR,  147,7/30/1983,8/24/1983,12446
177054040401,E,  005,ST01BP00,"Energy Resource Technology, Inc.",9/12/1983,PA,VR147,G02071,VR,  147,G02071,VR,  147,8/25/1983,9/3/1983,9862
177054040700,E,  001,ST00BP01,"General Atlantic Resources, Inc.",11/9/1980,PA,VR071,G04104,VR,   72,G04104,VR,   72,7/1/1980,10/28/1980,17068
177054040770,E,  001,ST00BP00,"General Atlantic Resources, Inc.",6/29/1980,ST,VR071,G04104,VR,   72,G04104,VR,   72,5/7/1980,6/29/1980,12200
177054040800,E,  002,ST00BP00,McMoRan Oil & Gas Co.,5/1/1980,PA,VR014,G04102,VR,   36,G04102,VR,   36,4/11/1980,4/15/1980,11425
177054040900,E,  008,ST00BP00,Union Oil Company of California,9/7/1993,PA,VR039, 00341,VR,   39, 00341,VR,   39,1/2/1981,1/20/1981,8780
177054041000,E,  003,ST00BP00,Chevron U.S.A. Inc.,6/26/1980,ST,WILD,G03130,VR,  229,G03130,VR,  229,4/10/1980,6/7/1980,13200
177054041001,E,  001,ST01BP00,Chevron U.S.A. Inc.,9/13/1980,PA,WILD,G03130,VR,  229,G03131,VR,  230,7/30/1980,8/28/1980,13722
177054041070,E,  001,ST00BP01,Chevron U.S.A. Inc.,7/30/1980,ST,WILD,G03130,VR,  229,G03130,VR,  229,6/26/1980,7/23/1980,13227
177054041100,D, G005,ST00BP00,"Black Elk Energy Offshore Operations, LLC",9/16/1997,ST,VR120, 00487,VR,  119, 00487,VR,  119,3/9/1980,4/10/1980,11412
177054041101,D, G005,ST01BP00,"Black Elk Energy Offshore Operations, LLC",3/25/2000,ST,VR120, 00487,VR,  119, 00487,VR,  119,9/16/1997,9/30/1997,14165
177054041102,D, G005,ST02BP00,"Black Elk Energy Offshore Operations, LLC",10/23/2016,PA,VR120, 00487,VR,  119, 00487,VR,  119,3/25/2000,4/1/2000,13586
177054041200,E,  001,ST00BP00,McMoRan Oil & Gas Co.,5/2/1980,PA,WILD,G03547,VR,   61,G03547,VR,   61,3/30/1980,4/28/1980,9555
177054041400,E,  005,ST00BP00,"Apache Shelf, Inc.",1/21/1983,ST,VR014, 00548,VR,   35, 00548,VR,   35,4/30/1980,7/30/1980,18000
177054041401,E,  005,ST01BP00,"Apache Shelf, Inc.",2/25/1983,ST,VR014, 00548,VR,   35, 00548,VR,   35,1/21/1983,1/22/1983,14901
177054041402,D,  005,ST02BP00,"Apache Shelf, Inc.",8/12/2012,PA,VR014, 00548,VR,   35, 00548,VR,   35,2/25/1983,4/6/1983,15232
