API_WELL_NUMBER,REMARK_DATE,REMARK_TEXT
608074014401,03/26/13,Function diverter F/DP. Pumped 12.4# CaBr2 chased w/12.5# CaBr2. Monitored well on TT. POOH to 18610'. Performed derrick inspection/OK. Replaced high clutch proximity/press bleed off valve. POOH to 10813'.
608074014401,03/27/13,POOH/LD GP assy. Cleaned/cleared RF. Function tested BSR/CSR'S on blue pod F/RFP.
608074014401,03/28/13,Commence testing BOP'S.
608074014401,03/29/13,Testing BOP'S. Function diverter F/DP. TIH w/jet assy to 4551'. Tested BOP'S.
608074014401,03/30/13,Completed testing BOP'S. Function tested BOP'S on blue pod F/TTP. TIH to 4724'/pulled WB. Jetted WH. Pumped 100 bbl 14.2# CaBr2 chased w/12.4# CaBr2. POOH to 2820'. Function diverter bag F/TTP. POOH/LD BHA/jet assy. Cleaned/cleared RF.
608074014401,03/31/13,Function BSR/CSR'S on blue pod F/TTP. Tieback umbilical sheave in derrick. Tested well dynamics inj lines to 10000 psi/OK. Tested DHPG to 20000 psi/OK. Removed inner/master bushing. Installed bowl/tbg slips. Commence running prod tbg & equip to 1968'.
608074014401,04/01/13,Running prod tbg/equip to 6986'.
608074014401,04/02/13,Running prod tbg/equip to 11701'. WOW.
608074014401,04/03/13,WOW. Running prod tbg/equip to 15050'. PU SCSSV to 15084'. Terminate & tested same to 11000 psi/OK.
608074014401,04/04/13,Completed running prod tbg/equip to 18032'. RU spanner jt/stabbed into tbg hgr.
608074014401,04/05/13,Terminating well dynamics. Tested TEC/chem inj to 10000 psi/OK. Internal test on SCSSV SV-1/SV-2 to 10000 psi/OK. TIH w/LS to 21764/engaged seals in GP pkr. TIH to 21798'. Landed/locked tbg hgr w/20K. Applied 1000 psi to HST/OK. Tested tbg hgr to 3000 psi/OK. Performed HST to 10000 psi/OK.
608074014401,04/06/13,Break circ down DP to TT. Closed lwr annular. Reversed out string vol. Pumped 255 bbl of treated 10# CaCl2/MeOH down to FBIV/SCT. SCSSV closed. Closed lwr inner/outer choke/opened lwr annular/bled back 12.4# CaBr2. Displaced tbg w/10# CaCl2.
608074014401,12/02/12,Completed POOH/LD prod tbg/equip.
608074014401,12/03/12,Cleaned/Cleared RF. TIH w/DP to 8463'. Washed WH. Set WB. Commence testing BOP'S.
608074014401,12/04/12,Completed testing BOP'S. Function tested BOP'S on yellow pod F/TTP.
608074014401,12/05/12,POOH/LD jetting assy. Cleaned/cleared RF. RIH w/MS to 5332'. Function tested CSR/BSR'S on blue pod F/RFP.
608074014401,12/06/12,TIH to 22606'.
608074014401,12/07/12,"Pumped a 78.6 CF Class H cmt plug F/22196-604'. Pumped 7"" foam balls down DP. Boosted riser. POOH to 22133'."
608074014401,12/08/12,POOH/LD DP. Cleaned/cleared RF. TIH w/CO assy to 3465'. Function tested CSR/BSR'S on yellow pod F/RFP. TIH to 6994'.
608074014401,10/26/12,FIRST REPORT - CHANGE ZONE - In transit to location.
608074014401,10/27/12,In transit to location - arrived on location - WOW to commence mooring operations.
177164007701,07/28/13,"Drilled cmt F/659' to 667'MD. Pumped sweep/CBU. POOH w/CT/LD BHA - change motor. Break adaptor flange conn @ riser. RD inj head. MU new BHA. Deploy BHA in 11"" riser/skid inj over/MU coil to BHA. Break circ/tested same to 1000 psi/OK. RIH w/CT to 635'MD. Reamed to 667'MD. Drilled cmt to 690'MD. Pumped/circ out same. CBU. POOH w/CT. Break adaptor flange conn @ riser. Secured/break BHA F/conn head/skid inj head for access. LD BHA/break bit. MU coring tool. PU BHA/RIH/secured. Skid inj head over wel"
177164007701,07/29/13,"RIH w/coring tool on CT to 684'MD/BP. Est circ. RIH to 685'MD. PU to 670'MD. RIH to 696'MD. Milled BP to 701'MD - unable to mill further. PU to 680'MD. Flowed check well/no returns observed. POOH/LD BHA. Performed compressiblilty test on 10 3/4"" csg @ 500 psi w/21 gal SW/held 1000 psi for 30 min. MU circ sub on CT/stabbed in11"" riser/NU 11"" X flange/displaced coil w/SW. RD inj head. Commence RD CTU."
177164007701,07/30/13,RD CTU/backloaded same.
177164007701,07/31/13,RD CTU/backloaded same.
177164007701,08/01/13,Completed RD CTU/backloaded same. Replaced hatch covers over open hole. Installed dry hole tree/tested to 250 psi/OK. Waiting on dive boat. Prep to skid HPU.
177164007701,08/02/13,Skidded HPU over well. Prep to RU HPU.
177164007701,08/03/13,Commence RU HPU.
177164007701,08/04/13,RU HPU.
177164007701,08/05/13,"RU HPU. Check csg pressures - 10 3/4"" - 0 psi, 10 3/4"" X 16"" annulus 35 psi, 16"" X 26"" annulus 0 psi. Filled csgS/annulus w/8.6# SW. Bubbled tested csgs - 10 3/4"" no bubbles detected, 10 3/4"" X 16"" bubbled detected, 16"" X 26"" bubble detected.  Tested 10 3/4"" to 1000 psi/OK. Commence NU 13 5/8"" BOP'S."
177164007701,08/06/13,"NU BOP'S - could not complete NU - damaged threads. Waiting on new 13 5/8"" stack w/saver double ram BOP w/COC'S FM. RU temp iron/set PSV on OPI pump @ 5000 psi/OK."
177164007701,08/07/13,"Waiting on new 13 5/8"" stack/arrived/offloaded same. NU BOP'S."
177164007701,08/08/13,RU temp iron. Commence testing BOP'S to 250/5000 psi.
177164007701,08/09/13,Completed testing BOP'S. Function tested BOP'S.
177164007701,08/10/13,Performed accu test. RU BN/installed FL. TIH w/BS BHA to 722'/TOC.
177164007701,08/11/13,Milled to 965'MD.
177164007701,08/12/13,TIH to 1758' w/no obstruction. CBU. POOH to 1400'MD. Displaced mud/ch/kl/SW w/SW. Reversed circ 205 bbl. Performed flow check/no flow. POO/LD BS assy.  Function blind rams while OOH. RIH w/GR/JB /CCL to 1350'MD.Logged to surface.
177164007701,08/13/13,POOH/LD GR/JB/CCL. TIH w/mill assy to 1021'MD. RU power swivel/packing leaking. RD same. Waiting on back up power swivel.
177164007701,08/14/13,Waiting on back up power swivel/offloaded same. Circ w/SW. Waiting on storm pkr before milling ops.
177164007701,08/15/13,"Waiting on storm pkr/offloaded same. Circ hole clean/checked for flow/OK. Milled F/1025-27'MD. Attempt to circ 16"" annulus w/no success. TOOH w/WS & function VBR'S on last jt. POOH/LD BHA."
177164007701,08/16/13,RU power swivel. TIH w/BHA to 1027'MD. Milled to 1030'MD/unable to get deeper. POH/LD BHA. TIH w/BHA. Commence testing BOP'S.
177164007701,08/17/13,Completed testing BOP'S. TIH to 1030'MD/unable to get deeper. TOOH/LD BHA - function pipe rams on last jt OOH.
177164007701,08/18/13,"TIH w/BHA to 1030'MD. Milled on 10 3/4"" csg to 1037'MD."
177164007701,08/19/13,Milled to 1067'MD. Circ clean w/hi-vis sweeps. POOH/LD BHA. Changed knives. Swapped out shaker.
177164007701,08/20/13,TIH w/BHA to 1067'MD. Milled to 1088'MD. Pumped sweep/circ well clean. TOOH to 1025'MD.
177164007701,08/21/13,TOOH/LD BHA. RIH w/string cutter to 1088'MD. Reamed to 1025'MD. Reamed to 1088'MD. CBU. POOH/LD cutter. Function pipe rams while OOH. RIH/set IBP @ 1077'MD.
177164007701,08/22/13,"Tested IBP to 1000 psi/OK. Tested 10 3/4"" annulus to 150 psi/OK. POOH/LD ST. TIH w/MS/pumped a 117 CF Class H cmt plug in the 10 3/4"" csg window F/1077-1025'MD and 10 3/4"" csg to 948'MD. WOC. POOH to 839'MD. Reversed out 2 DP vols. Installed nerf ball in DS. TIH/tagged cmt @ 948'MD. POOH to 930'MD/circ."
177164007701,08/23/13,"Tested cmt plug to 1000 psi in the 10 3/4""/OK & tested cmt plug in the 10 3/4"" X 16"" annulus to 200 psi/OK. POOH/LD MS. Function blind rams while OOH. TIH w/MSC assy to 680'MD/made cut on 10 3/4""csg. Unable to circ 16"" annulus. Tested 16"" csg to 250 psi/OK. Monitored 10 3/4"" for returns/24"" csg for comm/OK. POOH/LD assy. Function VBR while OOH. TIH w/string cutter to 80'MD/made cut on 10 3/4"" csg. Circ w/minimal returns. POOH/LD assy."
177164007701,08/24/13,"ND BOP'S/secured same on transporters. WOW. Performed daily inspection. Skidded HPU over well. TIH w/spear/grapple assy/engaged into 10 3/4"" csg stump. POOH/LD 10 3/4"" csg/hgr/35' of fish. LD spear/grapple assy. NU flow path - NU 10 3/4"" WH/10 3/4"" X 13 5/8"" adaptor spool/13 5/8"" riser. NU drilling spool/13 5/8"" annular to riser. Installed 12"" FL. WOW."
177164007701,08/25/13,"TIH w/mill/cutter assy to 681'MD/cut. Cut out w/section mill/mill 10 3/4"" csg F/681-3'. CBU. POOH/LD assy (changed knives). TIH w/mill assy to 675'MD."
177164007701,08/26/13,"Milled 10 3/4"" csg window F/683-703'MD. Circ/clean well. POOH/LD mill assy (changed knives). TIH w/mill assy to 703'MD. Milled to 709'MD."
177164007701,08/27/13,Circ/clean well. POOH/LD mill assy (changed knives). TIH w/mill assy to 709'MD. Milled to 740'MD.
177164007701,08/28/13,Milled to 743'MD. C/C. POOH/LD mill assy (changed knives). TIH w/CO assy to 716'MD. Circ/cleanout to 743'MD. Displaced well to 8.6# SW.
177164007701,08/29/13,POOH/LD CO assy. TIH/set IBP @ 731'MD/tested to 1100 psi/OK. Performed push/pull test - pulled 5K over 14K & pushed 5K down. POOH/LD RT. TIH w/MS to 730'MD. Pumped a 168.44 CF Class H cmt F/505-731'MD. WOC. POOH to 442'MD.
177164007701,08/30/13,"WOC. Reversed circ. Pumped nerf ball in/out of WS. POOH to 315'MD. WOC. Cleaned equip. TIH/tagged TOC @ 505'MD - unable to test plug - annular/hydril issues. RD FL/BN. RD/SKIDDED HPU. ND 13 5/8"" hydril. Waiting on hydril replacement."
177164007701,08/31/13,"Waiting on hydril replacement. Cleaned/re-installed 13 3/58"" originial hydril while waiting on replacement. Skidded HPU over well. RIH w/MS/tagged TOC @ 505'MD. Tested cmt plug to 1000 psi/OK. POOH/LD MS. Skidded HPU off well. RD 13 5/8"" annular F/riser. Installed DHT/tested to 250 psi/OK. Installed hatch cover 0ver well. Prep to skid to B015 - WELL IS T/A - WORK COMPLETED - FINAL REPORT - SKIDDED HPU TO B015."
177164007701,10/02/14,"FIRST REPORT - FINAL P/A. Cut/recover csgs. Moved on well 7/20/14 (APM step 1). Performed diagnostics (APM step 2/3/4). RIH/cut 10 3/4""/16""/26"" csgs 28' BML. POOH/LD cutter (APM step 5/6). Moved off well. Cut/pulled into section 10 3/4""/16""/26"" csgs/backloaded onto boat on 10/02/2014 APM step 7). WELL IS OFFICIALLY P/A - WORK COMPLETED (APM step 8)."
177164007701,10/08/12,FIRST REPORT - T/A - Skidded HPU near well. Completed RU components.
177164007701,10/09/12,"Checked all csg/tbg pressures/OK. RU csg line to 16"" csg/filled same w/8.6# SW. Performed bubble test on 16""/10 3/4""/7"" csg/OK. Performed compressibilty test on 16"" X 10 3/4"" annulus to 250 psi/OK. Pressured tested 7"" csg to 1000 psi/OK. Monitored 2 7/8"" tbg pressure insure comm thru CT @ 7500'MD. Performed PU mast inspection. Skidded HPU over well. Est circ thru cut in 2 7/8"" tbg - 268 bbl 8.6# SW."
177164007701,10/10/12,"ND prod tree. NU 13 5/8"" flowpath = NU 13 5/8"" 5M X-over flange on 2 9/16"" 10M hgr flange. NU riser/13 5/8"" drlg spool."
177164007701,10/11/12,"NU 13 5/8"" annular. Skidded HPU South over B012. RU BN/FL. RU spear assy. RIHa/attempted to pull tbg hgr/unsuccessful. RU EWU. RIH w/GR TO 7450'MD. POOH/LD GR - tbg not fully cut. LD spear assy."
177164007701,10/12/12,"RD BN/FL. Skidded HPU off center of well. RD 13 5/8"" flowpath. Function tested SSSCV to 3500 psi/OK. NU 13 5/8"" flowpath w/SSSCV to CL. Skidded HPU to center well. Performed housekeeping on HPU while waiting on EWU."
177164007701,10/13/12,EWU arrived/offloaded. RU EWU. RIH w/GR to 7450'MD. POOH/RD GR. RU E-Line. TIH w/cuttter to 7450'/cut tbg - unable to pull. Cut tbg @ 5911'MD. POOH/RD cutter. RD E-Line.
177164007701,10/14/12,NU BN/FL. Pulled/LD tbg hgr. POOH/LD prod tbg/equip - check for norm/OK. Offloaded onto boat. Cleaned HPU floor. Offloaded equip.
177164007701,10/15/12,TIH w/OS assy to 5911'MD - jarred on fish - unable to pull. Circ thru cut tbg @ 7450'MD. POOH.
177164007701,10/16/12,POOH/LD CO assy. Performed mast/dropped objects inspection/OK. ND BN & FL. RU EWU/tested to 1000 psi/OK. RIH w/GR/JB to 5916'.
177164007701,10/17/12,"POOH/LD GR/JB - debris in JB. RIH/ran CBL to 5916'. POOH/LD CBL. RIH/set 7"" BP @ 5908'MD. RD EWU. NU BN/FL. RIH w/MS to 2848'."
177164007701,10/18/12,TIH to 5908'. Pumped a 42 CF Class H cmt plug F/5908-5732'. POOH to 5610'/reversed circ. POOH to 5451'. Pumped nerf ball of WS. Cleaned cmt equip. WOC.
177164007701,10/19/12,WOC. TIH w/WS to 5674'. Tested surface lines to 200/300/2000 psi/OK. Tested cmt plug to 1000 psi/OK. RIH/tagged TOC @ 5732'. Displaced SW in well w/13.3# WBM. POOH w/WS to 3958'.
177164007701,10/20/12,"POOH/LD WS. ND BN/FL. Skidded HPU north. ND 13 5/8"" annular. NU 13 5/8"" rams/stab 13 5/8"" annular. Installed BN. Installed CL to HCR/CH/KL valves, var rams/B/S rams/annulr preventer."
177164007701,10/21/12,Installed FL F/BN. TIH w/WS. Commence testing BOP'S.
177164007701,10/22/12,"POOH w/WS. Completed testing BOP'S. RU line F/10 3/4"" csg valve to gas buster/tested to 250/2500 psi/OK. RIH w/mill assy to 1435'MD. Offloaded 70 bbl of 13# mud F/boat."
177164007701,10/23/12,"TIH to 4230'MD. Milled 7"" csg F/4205-6' - attempt to circ 10 3/4"" annulus - no success. Millesd to 4209'/CBU. Function VBR. POOH/LD mill assy. TIH w/mill assy to 2449'DPM."
177164007701,10/24/12,"TIH to 4185'. Milled 7"" csg collar to 4214'. Circ/clean well. POOH/LD mill assy - left 6' of tool @857'. WAITING ON EWU."
177164007701,10/25/12,"WAITING ON EWU. Offloaded EWU. RU E-Line. RIH w/magnet - unable to enter 7"" csg st WH. POOH/LD magnet."
177164007701,10/26/12,RIH w/new magnet to 889'/fishing metal cuttings/SM parts w/magnet. POOH/LD 49# of metal. RD EWU/magnet. TIH w/MS to 829'MD. Performed accu test. Washed to 885'MD. POOH/LD MS. Function blind/VBR. RU EWU. TIH w/magnet to 885'MD. POOH/LD 1 1/2# of metal. RD EWU/magnet. RIH w/spear/grapple assy to 858'MD.
177164007701,10/27/12,Washed to TOF @ 884'MD. Engaged/jarred on fish. POOH/LD assy/fish. Performed mast inspection. RIH w/MS to 4170'MD. Washed to 4368'. Pumped sweeps/circ out.
177164007701,10/28/12,POOH/LD MS. Function blind/VBR. WOW. TIH w/mill assy to 3936'. RIH/set storm pkr @ 115'MD. Commence testing BOP'S.
177164007701,10/29/12,Completed testing BOP'S. Performed accu test on annulars/pipe rams. Displaced water out of riser/BOP'S. POOH/LD storm pkr. TIH to 4212'MD. C/C mud. Milled to 4221'MD.
177164007701,10/30/12,Milled to 4227'MD. Circ well clean. C/C mud. POOH/LD mill assy. Function tested blind rams/performed accu test.
177164007701,10/3/12,TIH w/mill assy to  4227'MD. Milled to 4231'MD. C/C mud. Repaired pump & leaking power swivel.
177164007701,11/01/12,Milled to 4236'MD. C/C mud. Milled to 4252'MD. Circ hole clean. Milled to 4266'MD.
177164007701,11/02/12,Milled to 4275'MD. Pumped pills/circ out. POOH/LD mill assy. Performed mast inspection/OK. TIH w/CO assy to 1595'MD.
177164007701,11/03/12,TIH to 4275'MD. Descaled to 4205'MD. Circ hole clean. TIH to 4275'MD. Pumped pills//circ out/clean well. Function tested VBR'S. POOH/LD CO assy. Function tested blind rams.
177164007701,11/04/12,"TIH w/OS magnet assy 4275'MD. POOH/LD assy (recovered 2 lbs of metal). Function blind shear/VBR'S. TIH/set 10 3/4"" BP @ 4255'MD/tested to 1200 psi/OK. Pumped 6 bbl slug."
177164007701,11/05/12,POOH/LD ST. TIH w/MS to 4254'MD. C/C mud. Pumped 28.05 CF - Class H cmt on top of BP - ETOC @ 4231'MD/BTM 4255'MD (RUN 1). WOC. Cleaned cmt equip. Commence testing BOP'S.
177164007701,11/06/12,Completed testing BOP'S. Pumped 44.88 CF - Class H cmt F/4211-4231'MD (RUN 2). Pumped nerf ball/pumped 40 bbl of 13# WBM. Cleaned cmt equip. Performed misc housekeeping. WOC.
177164007701,11/07/12,"Performed accu test. Performed misc housekeeping. WOC. TIH/tagged TOC @ 4211'MD. C/C WBM. Reversed circ down 7"" X 3 1/2"" annulus w/11# VIS."
177164007701,11/08/12,"Circ down DP w/11# vis cmt in return. Reversed circ down 7"" X 3 1/2"" annulus. C/C mud. POOH/LD MS. Function blind shear/VBR. Performed accu test/OK. TIH w/CO assy to 3940'MD."
177164007701,11/09/12,"TIH/tagged TOC @ 4211'. C/C WBM. Pumped slug. POOH to 3875'MD. PU 7"" storm pkr/hung off 3 1/2"" WS/TOP @ 135'MD - END of WS @ 4010'MD. Tested VBR'S/annular to 250/2500 psi/OK/. Function blind shears. Retrieved/LD storm pkr. POOH w/CO assy to 2707'MD."
177164007701,11/10/12,POOH/LD CO assy. Displaced well w/9.7# WBM. TIH w/MS to 4211'MD.  Pumped 42 CF - Class H cmt on F/4211-4000'MD (RUN 3). POOH to 3706'MD. Installed nerf ball in WS/pumped 1 1/2 tbg vols. WOC. Cleaned cmt equip.
177164007701,11/11/12,WOC - Performed general housekeeping/mainteance on equip. Operations shut down due disabled AW-139 HELICOPTER on helideck/weather.
177164007701,11/12/12,Operations shut down due disabled AW-139 HELICOPTER on helideck/weather.
177164007701,11/13/12,Operations shut down due disabled AW-139 HELICOPTER on helideck/weather.
177164007701,11/14/12,Operations shut down due disabled AW-139 HELICOPTER on helideck & weather. Helicopter repaired/departed platform. Commence testing BOP'S.
177164007701,11/15/12,Completed testing BOP'S. Tested cmt plug to 1000 psi/OK. TIH/tagged TOC @ 4067' w/15K weight. Displaced 9.7# WBM to 13# WBM. Commence POOH w/WS/MS.
177164007701,11/16/12,"Performed accu test. Completed POOH/LD WS/MS. RIH w/5 3/4"" csg cutter to 2150'MD. POOH/LD csg cutter. RIH w/grapplle/spear assy to 2150'/MD. Pulled up csg 15'."
177164007701,11/17/12,Pulled up csg 25'/unable to pull further. RIH w/csg cutter 3' above csg hgr. Pulled/ld cutter. RIH w/grapple/spear assy. Engaged csg - no movement.
177164007701,11/18/12,"TIH w/csg cutter/re-cut 3' above hgr. POOH/LD csg cutter - part of csg came out w/cutter - 20.41' of fish. TIH w/csg cutter to 1100'MD/made cut on 7"" csg. Est circ down 3 1/2"" WS out 7"" X 10 3/4"" annulus w/13# WBM. WOW. Pumped mud to boat and took on 13# WBM."
177164007701,11/19/12,"Flowed checked/monitored well. POOH/LD csg cutter. Conducted mast inspection/OK. Skidded HPU off well. ND 13 5/8"" BOP stack. Commence NU flow path - NU adaptor spool/mud cross & 13 5/8"" rider jts to WH."
177164007701,11/20/12,"Continued to NU flow path. Skidded HPU back over well. NU BN/FL/Kommey to lines to annular. Completed NU flow path. RIH w/spear assy to 35'/pulled/LD 7"" csg & slips - 1094.83' of 7"" csg. LD spear assy. Backloaded csg onto boat. RIH w/spear assy to 1100'MD. Engaged fish/took 50K overpull/move fish free. TOOH to 1038'MD - HPU issues - secured well. Shut down HPU."
177164007701,11/21/12,HPU shut down - waiting on pump end part. Offloaded replacement part.
177164007701,11/22/12,"RU to HPU/tested fluid end for HPU/OK. TOOH F/2150'/LD 7"" csg 2106.13'. Cleaned floor. TIH w/10 3/4"" CO assy to 2151'MD. Commence displacing 10 3/4"" csg F/2151'MD to surface w/48 bbl of 13# WBM."
177164007701,11/23/12,"Completed displacing 10 3/4"" csg F/2151'MD to surface w/48 bbl of 13# WBM. Washed down to 2148'MD/circ hole clean. Pumped slug. POOH/LD Co assy. Cleaned HPU floor. RIH w/GR/JB to 2148'MD. POOH/LD same."
177164007701,11/24/12,"RIH w/CBL to 2148'MD. Logged to surface. RIH/set 10 3/4"" BP @ 2138'MD. POOH. TIH w/MS to 2138'BP/set down 15K string. Pumped a 118 CF Class cmt plug F/2138-1938'MD. POOH 14 jts/reversed circ. WOC/cleaning equip."
