FIELD,Field 1,YEAR,DISCYR,Field 2,Orig Oil Reserves,Orig Gas Reserves,Orig BOE Reserves,Field 3,CUMOIL,CUMGAS,CUMBOE,Field 4,Oil Reserves,Gas Reserves,BOE Reserves,FCLASS
EI089,,1993,1949,,13293809,50154738,22218140,,11871798,47238038,20277143,,1422011,2916700,1940997,PDN
EI089,,1994,1949,,13393228,58791092,23854276,,12100995,48035744,20648280,,1292233,10755348,3205996,PDN
EI089,,1995,1949,,14203787,94761379,31065242,,12619713,60741853,23427872,,1584074,34019526,7637370,PDN
EI089,,1996,1949,,16015035,171086946,46457552,,13486069,94701503,30336870,,2528966,76385443,16120682,PDN
EI089,,1997,1949,,16080219,167975991,45969185,,14153558,123787940,36179882,,1926661,44188051,9789303,PDN
EI089,,1998,1949,,16389156,179438858,48317778,,14518859,143033073,39969584,,1870297,36405785,8348194,PDN
EI089,,1999,1949,,15274389,189113470,48924473,,14727306,160446860,43276569,,547083,28666610,5647904,PDN
EI089,,2000,1949,,22366246,224952059,62393303,,14946598,174325129,45965304,,7419648,50626930,16427999,PDN
EI089,,2001,1949,,22687267,223637716,62480455,,15186842,183554872,47847851,,7500425,40082844,14632604,PDN
EI089,,2002,1949,,23854147,236237675,65889321,,15459184,188357446,48974744,,8394963,47880229,16914577,PDN
EI089,,2003,1949,,24689893,245915489,68447098,,15936402,195487708,50720692,,8753491,50427781,17726406,PDN
EI089,,2004,1949,,24308385,245379785,67970269,,16404405,204928991,52868638,,7903980,40450794,15101631,PDN
EI089,,2005,1949,,24666862,245700339,68385784,,16627187,209691720,53938881,,8039675,36008619,14446903,PDN
EI089,,2006,1949,,24440275,250548750,69021903,,16820256,212801429,54685279,,7620019,37747321,14336624,PDN
EI089,,2007,1949,,24318210,250533835,68897184,,17169455,218514562,56051050,,7148755,32019273,12846134,PDN
EI089,,2008,1949,,24496237,248187366,68657690,,17324279,221352021,56710760,,7171958,26835345,11946930,PDN
EI089,,2009,1949,,22103770,242147300,65190485,,17560880,225643127,57710908,,4542890,16504173,7479576,PDN
EI089,,2010,1949,,22195599,247897577,66305496,,17802976,227972349,58367457,,4392623,19925228,7938040,PDN
EI089,,2011,1949,,22195599,247897577,66305496,,18045559,230252415,59015746,,4150040,17645162,7289749,PDN
EI089,,2012,1949,,22231644,247928152,66346981,,18260997,231577732,59467004,,3970647,16350420,6879975,PDN
EI089,,2013,1949,,22353718,248116293,66502532,,18406621,232713453,59814715,,3947097,15402840,6687817,PDN
EI089,,2014,1949,,22466878,249075808,66786424,,18523948,233075272,59996421,,3942930,16000536,6790002,PDN
EI089,,2015,1949,,22556007,248985321,66859451,,18571394,233304895,60084723,,3984613,15680426,6774724,PDN
EI089,,2016,1949,,20121698,236922324,62278698,,18571394,233304895,60084723,,1550304,3617429,2193975,PDN
EI089,,2017,1949,,18571394,233304895,60084723,,18571394,233304895,60084723,,0,0,0,PDN
EI089,,2017,1949,,18571394,233304895,60084723,,18571394,233304895,60084723,,0,0,0,PDN
EI098,,2000,2000,,99878,8989061,1699355,,11073,925190,175698,,88805,8063871,1523657,PDN
EI098,,2001,2000,,36162,3254529,615260,,21539,1489970,286658,,14623,1764559,328602,PDN
EI098,,2002,2000,,36162,3254529,615260,,28717,2079960,398817,,7445,1174569,216443,PDN
EI098,,2003,2000,,36162,3254529,615260,,28719,2079960,398819,,7443,1174569,216441,PDN
EI098,,2004,2000,,28719,2079960,398819,,28719,2079960,398819,,0,0,0,PDN
EI098,,2005,2000,,254893,10222225,2073794,,80884,3789527,755177,,174009,6432698,1318617,PDN
EI098,,2006,2000,,254893,10222225,2073794,,163243,6861020,1384065,,91650,3361205,689729,PDN
EI098,,2007,2000,,176216,7689014,1544368,,176216,7689014,1544368,,0,0,0,PDN
EI098,,2008,2000,,226612,13786982,2679812,,176216,7689014,1544368,,50396,6097968,1135444,PDN
EI098,,2009,2000,,227618,13908752,2702485,,198316,10334739,2037238,,29302,3574013,665247,PDN
EI098,,2010,2000,,227618,13908752,2702485,,209185,11783328,2305863,,18433,2125424,396622,PDN
EI098,,2011,2000,,227618,13908752,2702485,,215538,12705062,2476225,,12080,1203690,226260,PDN
EI098,,2012,2000,,227618,13908752,2702485,,216738,12862284,2505401,,10880,1046468,197084,PDN
EI098,,2013,2000,,216738,12862284,2505401,,216738,12862284,2505401,,0,0,0,PDN
EI098,,2014,2000,,216738,12862284,2505401,,216738,12862284,2505401,,0,0,0,PDN
EI098,,2015,2000,,216738,12862284,2505401,,216738,12862284,2505401,,0,0,0,PDN
EI098,,2016,2000,,216738,12862284,2505401,,216738,12862284,2505401,,0,0,0,PDN
EI098,,2017,2000,,216738,12862284,2505401,,216738,12862284,2505401,,0,0,0,PDN
EI098,,2017,2000,,216738,12862284,2505401,,216738,12862284,2505401,,0,0,0,PDN
EI100,,1975,1960,,20000000,120000000,41352313,,14355511,76415103,27952504,,5644489,43584897,13399809,PDP
EI100,,1976,1960,,17000000,83997000,31946085,,14887778,78491690,28854271,,2112222,5505310,3091814,PDP
EI100,,1977,1960,,17000000,83997000,31946085,,15253632,79829335,29458140,,1746368,4167665,2487945,PDP
EI100,,1978,1960,,16312744,93665498,32979203,,14341713,84164305,29317568,,1971031,9501193,3661635,PDP
EI100,,1979,1960,,16510447,100768312,34440752,,14819056,85862376,30097059,,1691391,14905936,4343693,PDP
EI100,,1980,1960,,17713525,112149099,37668881,,15581106,91034170,31779357,,2132419,21114929,5889524,PDP
EI100,,1981,1960,,19284484,119020347,40462482,,16621269,94341116,33407944,,2663215,24679231,7054538,PDP
EI100,,1982,1960,,20711003,120398435,42134212,,17306244,96426704,34464021,,3404759,23971731,7670191,PDP
EI100,,1983,1960,,23808795,134938380,47819183,,17986117,98885704,35581438,,5822678,36052676,12237745,PDP
EI100,,1984,1960,,25603916,152526691,52743897,,19337072,108363703,38618870,,6266844,44162988,14125027,PDP
EI100,,1985,1960,,26184422,171351220,56673963,,20451013,115036524,40920145,,5733409,56314696,15753818,PDP
EI100,,1986,1960,,28035918,188189003,61521506,,21332307,119101547,42524753,,6703611,69087456,18996753,PDP
EI100,,1987,1960,,28380495,193377633,62789326,,22034874,122419337,43817674,,6345621,70958296,18971652,PDP
EI100,,1988,1960,,29146861,193244331,63531973,,22734865,124670302,44918193,,6411996,68574029,18613780,PDP
EI100,,1989,1960,,29094516,192422298,63333359,,23426481,126412885,45919877,,5668035,66009413,17413482,PDP
EI100,,1990,1960,,28728624,150041798,55426453,,24131893,129945151,47253806,,4596731,20096647,8172647,PDP
EI100,,1991,1960,,28788186,148317289,55179163,,24735024,133359364,48464448,,4053162,14957925,6714715,PDP
EI100,,1992,1960,,29285689,155050117,56874678,,25330086,134684577,49295313,,3955603,20365540,7579365,PDP
EI100,,1993,1960,,31851323,180700170,64004378,,26314964,142982458,51756683,,5536359,37717712,12247695,PDP
EI100,,1994,1960,,32021743,195703185,66844374,,26980931,148030088,53320804,,5040812,47673097,13523570,PDP
EI100,,1995,1960,,32500713,209363903,69754077,,27698293,155233294,55319876,,4802420,54130609,14434201,PDP
EI100,,1996,1960,,32257792,200957692,68015388,,28241103,157843851,56327197,,4016689,43113841,11688191,PDP
EI100,,1997,1960,,32875231,230891317,73959095,,28862248,189723958,62620959,,4012983,41167359,11338136,PDP
EI100,,1998,1960,,33682353,241991438,76741328,,29489080,193627515,63942374,,4193273,48363923,12798954,PDP
EI100,,1999,1960,,31979879,211374549,69591009,,30109048,198090074,65356392,,1870831,13284475,4234617,PDP
EI100,,2000,1960,,33345121,214243003,71466652,,30482789,199693634,66015464,,2862332,14549369,5451188,PDP
EI100,,2001,1960,,33091804,208450370,70182617,,31083450,200796171,66812306,,2008354,7654199,3370311,PDP
EI100,,2002,1960,,33212548,210709889,70705411,,31570167,202650423,67628961,,1642381,8059466,3076450,PDP
EI100,,2003,1960,,33496962,219756926,72599618,,31946443,205892734,68582161,,1550519,13864192,4017457,PDP
EI100,,2004,1960,,33189460,218771947,72116853,,32302166,208865859,69466910,,887294,9906088,2649943,PDP
EI100,,2005,1960,,33545560,222370807,73113319,,32787194,212591676,70614894,,758366,9779131,2498425,PDP
EI100,,2006,1960,,33899331,221984295,73398316,,33103328,215211953,71397270,,796003,6772342,2001046,PDP
EI100,,2007,1960,,34022826,221858586,73499442,,33373656,216162320,71836702,,649170,5696266,1662740,PDP
EI100,,2008,1960,,37508560,234262245,79192233,,33930974,217460062,72624935,,3577586,16802183,6567298,PDP
EI100,,2009,1960,,37439569,234468609,79159963,,34667049,223330061,74405495,,2772520,11138548,4754466,PDP
EI100,,2010,1960,,38691388,235900629,80666589,,35241620,225476260,75361952,,3449768,10424369,5304637,PDP
EI100,,2011,1960,,38499208,236095227,80509037,,36057850,227554302,76547941,,2441358,8540925,3961095,PDP
EI100,,2012,1960,,38562936,236334411,80615327,,36847807,229711678,77721772,,1715129,6622733,2893551,PDP
EI100,,2013,1960,,38541030,236145345,80559778,,37529696,230771503,78592244,,1011334,5373842,1967534,PDP
EI100,,2014,1960,,38897856,236291694,80942642,,37892740,231271785,79044304,,1005116,5019909,1898338,PDP
EI100,,2015,1960,,38890993,236197533,80919023,,38072722,231512532,79267123,,818271,4685001,1651900,PDP
EI100,,2016,1960,,38942236,236270431,80983238,,38226445,231712330,79456399,,715791,4558101,1526841,PDP
EI100,,2017,1960,,39036167,236463386,81111503,,38392335,231953047,79665120,,643832,4510339,1446384,PDP
EI100,,2017,1960,,39036167,236463386,81111503,,38392335,231953047,79665120,,643832,4510339,1446384,PDP
EI108,,1980,1979,,3000000,90000000,19014235,,57,1373,301,,2999943,89998627,19013934,PDN
EI108,,1981,1979,,4300000,90000000,20314235,,293,6183,1393,,4299707,89993817,20312842,PDN
EI108,,1982,1979,,4300065,90001380,20314545,,65,1380,311,,4300000,90000000,20314234,PDN
EI108,,1983,1979,,1582918,68949854,13851575,,203007,6487569,1357379,,1379911,62462285,12494196,PDN
EI108,,1984,1979,,1856627,80510450,16182330,,747415,24480022,5103291,,1109212,56030428,11079039,PDN
EI108,,1985,1979,,5762179,194386802,40350578,,1157531,37136810,7765504,,4604648,157249992,32585074,PDN
EI108,,1986,1979,,5762279,197027831,40820612,,1710768,61688768,12687417,,4051511,135339063,28133195,PDN
EI108,,1987,1979,,5950495,207592215,42888612,,2076095,84700703,17147394,,3874400,122891512,25741218,PDN
EI108,,1988,1979,,6004969,220490706,45238191,,2426541,110321541,22056708,,3578428,110169165,23181483,PDN
EI108,,1989,1979,,5245256,242992264,48482314,,2751370,138171570,27337059,,2493886,104820694,21145255,PDN
EI108,,1990,1979,,5417808,270734956,53591288,,3097065,168216685,33028859,,2320743,102518271,20562429,PDN
EI108,,1991,1979,,5509828,281136614,55534137,,3280808,186512706,36468122,,2229020,94623908,19066015,PDN
EI108,,1992,1979,,5494919,274559090,54348850,,3456418,206310521,40166475,,2038501,68248569,14182375,PDN
EI108,,1993,1979,,4149966,281302332,54203762,,3538061,215327014,41852476,,611905,65975318,12351286,PDN
EI108,,1994,1979,,4149966,281302332,54203762,,3584914,220632173,42843308,,565052,60670159,11360454,PDN
EI108,,1995,1979,,4087351,263699472,51008965,,3634168,223895933,43473302,,453183,39803539,7535663,PDN
EI108,,1996,1979,,4222061,270778285,52403251,,3753447,230670684,44798053,,468614,40107601,7605198,PDN
EI108,,1997,1979,,4308339,246324263,48138279,,3913925,213903785,41975097,,394414,32420478,6163182,PDN
EI108,,1998,1979,,4686168,272958891,53255366,,4031383,223311408,43766509,,654785,49647483,9488857,PDN
EI108,,1999,1979,,4539422,280448670,54441321,,4205858,234064175,45854288,,333564,46384495,8587033,PDN
EI108,,2000,1979,,4673734,287832196,55889427,,4289941,239762965,46952390,,383793,48069231,8937037,PDN
EI108,,2001,1979,,4583628,292816887,56686277,,4348232,245870730,48097472,,235396,46946157,8588805,PDN
EI108,,2002,1979,,4633001,296241416,57344997,,4400662,251843953,49212753,,232339,44397463,8132244,PDN
EI108,,2003,1979,,4769127,307282777,59445777,,4526383,259828128,50759146,,242744,47454649,8686631,PDN
EI108,,2004,1979,,4689912,299772141,58030151,,4556216,263305367,51407705,,133696,36466774,6622446,PDN
EI108,,2005,1979,,4770336,303816659,58830240,,4569209,264956249,51714449,,201127,38860410,7115791,PDN
EI108,,2006,1979,,4937202,307020935,59567262,,4607549,267156521,52144297,,329653,39864414,7422965,PDN
EI108,,2007,1979,,4937202,307020935,59567262,,4695627,271618275,53026281,,241575,35402660,6540981,PDN
EI108,,2008,1979,,5025465,313440963,60797878,,4765001,273725852,53470669,,260464,39715111,7327209,PDN
EI108,,2009,1979,,5032729,295413942,57597488,,4776190,278845761,54392874,,256539,16568181,3204615,PDN
EI108,,2010,1979,,5032729,295413942,57597488,,4778411,279025524,54427082,,254318,16388418,3170407,PDN
EI108,,2011,1979,,5032729,295414827,57597645,,4807496,279992880,54628294,,225233,15421947,2969351,PDN
EI108,,2012,1979,,5148874,302883297,59042699,,4821932,280775595,54782003,,326942,22107702,4260696,PDN
EI108,,2013,1979,,5150412,304004755,59243785,,4855200,283931490,55376818,,295212,20073265,3866967,PDN
EI108,,2014,1979,,5150412,304004755,59243785,,4866893,286568446,55857721,,283519,17436309,3386064,PDN
EI108,,2015,1979,,4870508,287244803,55981685,,4870508,287244803,55981685,,0,0,0,PDN
EI108,,2016,1979,,4870508,287244803,55981685,,4870508,287244803,55981685,,0,0,0,PDN
EI108,,2017,1979,,4870508,287244803,55981685,,4870508,287244803,55981685,,0,0,0,PDN
EI108,,2017,1979,,4870508,287244803,55981685,,4870508,287244803,55981685,,0,0,0,PDN
EI113B,,2004,2004,,118047,1864352,449782,,29,0,29,,118018,1864352,449753,PDN
EI113B,,2005,2004,,118010,1863768,449641,,45937,710594,172377,,72073,1153174,277264,PDN
EI113B,,2006,2004,,338959,5105919,1247486,,141424,2066079,509054,,197535,3039840,738432,PDN
EI113B,,2007,2004,,338959,5105919,1247486,,223463,3459927,839108,,115496,1645992,408378,PDN
EI113B,,2008,2004,,338959,5105919,1247486,,229955,3693364,887137,,109004,1412555,360349,PDN
EI113B,,2009,2004,,344827,5193937,1269015,,238965,3881847,929685,,105862,1312090,339330,PDN
EI113B,,2010,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2011,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2012,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2013,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2014,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2015,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2016,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2017,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI113B,,2017,2004,,239034,3882128,929804,,239034,3882128,929804,,0,0,0,PDN
EI117,,2004,2004,,6090,365416,71111,,0,0,0,,6090,365416,71111,PDN
EI117,,2005,2004,,6673,417719,81000,,6500,409251,79320,,173,8468,1680,PDN
EI117,,2006,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2007,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2008,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2009,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2010,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2011,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2012,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2013,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2014,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2015,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2016,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2017,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI117,,2017,2004,,6587,404151,78500,,6587,404151,78500,,0,0,0,PDN
EI123,,2005,2005,,195209,1281509,423236,,0,0,0,,195209,1281509,423236,PDP
EI123,,2006,2005,,195209,1281509,423236,,108659,816627,253966,,86550,464882,169270,PDP
EI123,,2007,2005,,554640,1728355,862176,,155612,1210811,371059,,399028,517544,491117,PDP
EI123,,2008,2005,,1033945,4354276,1808727,,297287,1486845,561850,,736658,2867431,1246877,PDP
EI123,,2009,2005,,1265061,4493812,2064672,,724475,3256728,1303963,,540586,1237084,760708,PDP
EI123,,2010,2005,,1265061,4493812,2064672,,951648,4015363,1666125,,313413,478449,398547,PDP
EI123,,2011,2005,,1265061,4493812,2064672,,1140924,4356953,1916183,,124137,136859,148489,PDP
EI123,,2012,2005,,1294493,4640443,2120195,,1200528,4424933,1987883,,93965,215510,132312,PDP
EI123,,2013,2005,,1294493,4640443,2120195,,1253560,4516123,2057141,,40933,124320,63054,PDP
EI123,,2014,2005,,1560422,5379075,2517553,,1343017,4756886,2189438,,217405,622189,328115,PDP
EI123,,2015,2005,,1552851,5417474,2516814,,1405232,4892333,2275754,,147619,525141,241060,PDP
EI123,,2016,2005,,1552851,5417474,2516814,,1447785,4993297,2336272,,105066,424177,180542,PDP
EI123,,2017,2005,,1562653,5143028,2477782,,1481242,5011423,2372954,,81411,131605,104829,PDP
EI123,,2017,2005,,1562653,5143028,2477782,,1481242,5011423,2372954,,81411,131605,104829,PDP
EI126,,1975,1950,,111500000,106460000,130443060,,90772000,91540000,107060256,,20728000,14920000,23382804,PDP
EI126,,1976,1950,,111500000,120005000,132853203,,93819334,112931029,113913823,,17680666,7073971,18939380,PDP
EI126,,1977,1950,,111500000,120005000,132853203,,96265867,116410446,116979469,,15234133,3594554,15873734,PDP
EI126,,1978,1950,,111500000,130035000,134637900,,98312700,119026939,119491871,,13187300,11008061,15146029,PDP
EI126,,1979,1950,,117540723,171783439,148107171,,101564410,124615011,123737900,,15976313,47168428,24369271,PDP
EI126,,1980,1950,,122932870,180153265,154988611,,103299194,127132696,125920670,,19633676,53020569,29067941,PDP
EI126,,1981,1950,,123427710,180832761,155604358,,104393309,129122787,127368894,,19034401,51709974,28235464,PDP
EI126,,1982,1950,,124065621,183272683,156676419,,105506086,131020805,128819396,,18559535,52251878,27857023,PDP
EI126,,1983,1950,,128602366,186198213,161733721,,106745960,132808313,130377332,,21856406,53389900,31356389,PDP
EI126,,1984,1950,,130422433,190778971,164368869,,107904567,134460168,131829864,,22517866,56318803,32539005,PDP
EI126,,1985,1950,,131986401,190729011,165923947,,108900118,135624247,133032546,,23086283,55104764,32891401,PDP
EI126,,1986,1950,,132921687,192062399,167096491,,110197686,136748794,134530212,,22724001,55313605,32566279,PDP
EI126,,1987,1950,,131113934,185753903,164166230,,111398593,138315101,136009821,,19715341,47438802,28156409,PDP
EI126,,1988,1950,,131870607,184078842,164624849,,112652150,139658348,137502390,,19218457,44420494,27122459,PDP
EI126,,1989,1950,,124132124,155174428,151743232,,114017822,140869582,139083584,,10114302,14304846,12659648,PDP
EI126,,1990,1950,,123978293,153396641,151273069,,115205840,141903813,140455629,,8772453,11492828,10817440,PDP
EI126,,1991,1950,,126988758,164434220,156247516,,116640819,144525706,142357137,,10347939,19908514,13890379,PDP
EI126,,1992,1950,,125617003,162914179,154605291,,118011668,146401742,144061800,,7605335,16512437,10543491,PDP
EI126,,1993,1950,,129323628,170958245,159743245,,119294540,149443214,145885859,,10029088,21515031,13857386,PDP
EI126,,1994,1950,,129715464,171137557,160166987,,120542353,152946593,147757049,,9173111,18190964,12409938,PDP
EI126,,1995,1950,,129475304,169787910,159686676,,121655207,155847744,149386122,,7820097,13940166,10300554,PDP
EI126,,1996,1950,,128243656,168447536,158216527,,122449514,158137223,150587810,,5794142,10310313,7628717,PDP
EI126,,1997,1950,,129268514,183484787,161917053,,123438631,162418090,152338647,,5829883,21066697,9578406,PDP
EI126,,1998,1950,,130750262,185002343,163668828,,124787000,168637034,154793590,,5963262,16365309,8875238,PDP
EI126,,1999,1950,,132682857,185853402,165752857,,126675221,173208337,157495210,,6007636,12645065,8257647,PDP
EI126,,2000,1950,,138992949,232793434,180415269,,128674378,182821242,161204848,,10318571,49972192,19210421,PDP
EI126,,2001,1950,,138155654,218348562,177007712,,130118137,198882369,165506459,,8037517,19466193,11501253,PDP
EI126,,2002,1950,,139067219,225827496,179250048,,131122426,204891071,167579912,,7944793,20936425,11670136,PDP
EI126,,2003,1950,,140678331,231560466,181881261,,133097233,210515878,170555574,,7581098,21044588,11325687,PDP
EI126,,2004,1950,,141508604,228058175,182088351,,134287300,213313254,172243395,,7221304,14744921,9844956,PDP
EI126,,2005,1950,,141182028,226261236,181442035,,135312990,215695732,173693013,,5869038,10565504,7749022,PDP
EI126,,2006,1950,,142066238,226726528,182409037,,136178794,217019942,174794442,,5887444,9706586,7614595,PDP
EI126,,2007,1950,,142415406,232326951,183754721,,136865776,218254064,175701019,,5549630,14072887,8053702,PDP
EI126,,2008,1950,,142780170,233058678,184249686,,137438308,220915284,176747077,,5341862,12143394,7502609,PDP
