FIELD_ID,FIELD_NAME,COUNTRY,BLOCK,RESERVE_TYPE,CURRENT_STATUS,DISCOVERY_DATE,PRODUCTION_START,WATER_DEPTH_M,WATER_DEPTH_FT,US_GOM_FLAG
1042,Nunya (Cuda),Ghana,Keta Block,n/a,Non-Commercial,,,,,
1411,Nyuni,"Tanzania, United Republic of",Nyuni PSA,Gas,Appraisal Drilling,Jan 2004,,,,
1141,Nzanza,Angola,15/06,Oil,Discovery (Drilled),Dec 2009,,,,
450,Oates,UK,Block 22/19c,n/a,Non-Commercial,,,90,297,
411,Oberon,Angola,Block 31,Oil,Discovery (Drilled),May 2009,,,,
393,Odoptu,Russian Federation,Sakhalin Island,Oil/Gas,Producing,Jan 1979,Sep 2010,59,195,
609,Odum,Ghana,West Cape Three Points,Oil,Discovery (Drilled),Feb 2008,,960,3168,
1408,Ofon,Nigeria,Oil Mining Lease 102,Gas,Producing - Under Dev.,,Jan 1997,40,132,
1255,Ogna,Norway,PL453S; Block 8/5,n/a,Non-Commercial,,,72,238,
1518,Ogo,Nigeria,OPL 310,Oil,Discovery (Drilled),Oct 2013,,100,330,
610,Oi,New Zealand,PMP 38158,n/a,Bright Spot,,,120,396,
727,Oki East,Sao Tome and Principe,JDZ Block 4,n/a,Drilled (Status Unknown),,,3840,12672,
1159,Okoro,Nigeria,OML 112,Oil/Gas,Producing - Under Dev.,Jan 1973,Jun 2008,14,46,
1159,Okoro East,Nigeria,OML 112,Oil/Gas,Producing,Jan 2012,Oct 2012,,,
1673,Okula,Gabon,Mbeli Block,n/a,Bright Spot,,,,,
295,Okume,Equatorial Guinea,Blocks G and F,Oil,Producing,Jun 2001,Aug 2010,489,1614,
379,Okwok,Nigeria,OML 67,Oil,Discovery (Appraised),Jan 1967,,40,132,
406,Olowi,Gabon,,Oil/Gas,Producing,,May 2009,50,165,
1462,Olympus,Australia,WA-450-P,Gas,Discovery (Drilled),Apr 2013,,720,2376,
652,Ombrina Mare,Italy,BR 269GC,Oil/Gas,Discovery (Appraised),Mar 1987,,20,66,
1280,Omega,Australia,AC/P 44,n/a,Bright Spot,,,260,858,
833,Onyina,Ghana,Deepwater Tano License,n/a,Non-Commercial,,,828,2732,
555,Oooguruk,US,,Oil,Producing,Jan 2003,Jun 2008,2,7,Y
198,Opal (Statoil),Norway,PL050: 34/10,Gas,Under Development,Jun 2011,,137,452,
704,Optimus,Norway,"2/2, PL 332",n/a,Non-Commercial,,,41,135,
1476,Orca,Mozambique,Offshore Area 1,Gas,Discovery (Drilled),Apr 2013,,1061,3501,
1697,Orca (Angola),Angola,Block 20,Oil,Discovery (Drilled),Feb 2014,,,,
903,Orchid,UK,"29/1c, P1556",n/a,Discovery (Drilled),May 2012,,,,
139,Oregano,US,"Garden Banks 558, 559",Oil/Gas,Producing,Mar 1999,Oct 2001,1036,3419,Y
1872,Oribi,South Africa,Block 9,Oil,Producing,Jan 1990,Jan 1997,150,495,
918,Orlando,UK,"P1606, Block 3/3b",n/a,Under Development,Jan 2009,,141,465,
222,Ormen Lange,Norway,"6305/4, 6305/5, 6305/7, 6305/8",Gas,Producing,Oct 1997,Oct 2007,1100,3630,
1732,Ororo,Nigeria,OML 95,Oil,Discovery (Drilled),Jan 1986,,8,26,
1043,Orpheus,"Tanzania, United Republic of",Tanga Block,n/a,Bright Spot,,,,,
1285,Orpheus (Ireland),Ireland,SEL 1/07,n/a,Bright Spot,,,,,
324,Orquidea,Angola,17,Oil,Under Development,Sep 1999,,1197,3950,
271,Orthrus,Australia,WA-267-P,Gas,Under Development,Oct 1999,,1200,3960,
1872,Oryx,South Africa,Block 9,Oil,Producing,Jan 1988,Jan 2000,150,495,
479,Oseberg,Norway,"30/6, 30/9",Oil/Gas,Producing,Sep 1979,Dec 1988,100,330,
479,Oseberg Delta,Norway,"PL053, PL079, 30/6",Oil,Producing,,Mar 2008,102,337,
479,Oseberg Delta 2,Norway,"PL079, 30/9",Oil,Under Development,,,110,363,
479,Oseberg East,Norway,30/6,Oil,Producing,Aug 1981,May 1999,160,528,
479,Oseberg South,Norway,30/9,Oil,Producing,Mar 1984,Sep 2000,100,330,
479,Oseberg Vestflanken,Norway,30/6,Oil,Producing,,Jan 2006,,,
433,Oselvar,Norway,PL 274,Oil/Gas,Producing - Under Dev.,,,72,238,
892,Osorno,Brazil,BM-C-41,Oil,Discovery (Drilled),Mar 2011,,136,449,
1149,Osprey,UK,211/23a,Oil,Producing,,Jan 1991,,,
365,Ostra,Brazil,Block BC-10,Oil/Gas,Producing,,Jul 2009,,,
822,Otter,UK,"210/15a, 210/20d",Oil,Producing,,Oct 2002,182,601,
295,Oveng,Equatorial Guinea,Block G,Oil,Producing,Jun 2001,Dec 2006,273,901,
767,Ovoka (Mu),Gabon,Etame Marin Permit,n/a,Non-Commercial,,,60,198,
430,Owl Creek (aka Owls Nest ),US,Green Canyon 861,Oil/Gas,Bright Spot,,,1603,5290,Y
1167,Owowo,Nigeria,OPL 223,Oil,Discovery (Drilled),Jun 2009,,670,2211,
488,Oyo,Nigeria,"OML 120, 121",Oil,Producing,Jan 1995,Dec 2009,410,1353,
850,Oyong,Indonesia,Sampang Production Sharing Contract,Gas,Producing,Jan 2001,Sep 2007,45,149,
139,Ozona Deep,US,Garden Banks 515,Oil,Under Development,Nov 2001,,1000,3300,Y
1871,Paddavissie,South Africa,11B/12B,n/a,Bright Spot,,,1000,3300,
1630,Padouck Deep,Gabon,Ntsina Marin,n/a,Non-Commercial,,,835,2756,
1869,Pailin,Thailand,B12/27,Gas,Producing,Jan 1990,Jan 1999,58,191,
1390,Paladio,Angola,Block 18,Oil/Gas,Producing,,Jan 2007,1450,4785,
1542,Palmerston (WA-155-P Part II),Australia,"WA-320-P, WA-155-P (Part II)",n/a,Bright Spot,,,,,
1542,Palmerston (WA-320-P),Australia,"WA-320-P, WA-155-P (Part II)",n/a,Bright Spot,,,,,
1432,Palta,Australia,"WA-384-P (Shell) , WA-460-P (Strike)",n/a,Non-Commercial,,,1350,4455,
1824,Pandora,Papua New Guinea,PRL 38,Gas,Discovery (Drilled),Jan 1988,,110,363,
1364,Panna,India,,Oil/Gas,Under Development,,,45,149,
714,Panoramix,Brazil,Block BM-S-48,Gas,Discovery (Appraised),Jun 2009,,170,561,
1251,Panyu 30-1,China,PY 30-1,Gas,Producing,,Mar 2009,200,660,
1251,Panyu 4-2,China,15/34,Oil,Producing,Jan 1998,Oct 2003,97,320,
1251,Panyu 5-1,China,15/34,Oil,Producing,Jan 1998,Oct 2003,110,363,
1106,Pao de Acucar,Brazil,BM-C-33,Oil,Discovery (Drilled),Mar 2012,,2800,9240,
1182,Papa,"Tanzania, United Republic of",Block 3,Gas,Discovery (Drilled),Aug 2012,,3000,9900,
568,Papa Terra,Brazil,BC-20,Oil/Gas,Producing,Jan 2003,Nov 2013,1200,3960,
749,Papyrus,Egypt,West El Burullus Concession,Gas,Discovery (Drilled),Feb 2010,,20,66,
935,Paradise,Ghana,Deepwater Tano/Cape Three Points license,Oil,Discovery (Drilled),May 2011,,1840,6072,
1627,Paraiso,Nicaragua,Tyra Concession,n/a,Non-Commercial,,,372,1228,
131,Pardner,US,"Mississippi Canyon 400, 401",Oil,Producing,Dec 2001,Jun 2003,347,1145,Y
1096,Parmer,US,Green Canyon 823 / Green Canyon 867,Gas,Discovery (Drilled),Aug 2012,,1158,3821,Y
282,Parque das Baleias (Whales Park),Brazil,,Oil,Producing,,Mar 2014,1300,4290,
1490,Partagas,US,Main Pass 105,n/a,Bright Spot,,,15,50,Y
610,Pateke,New Zealand,PMP 38158,Oil,Producing - Under Dev.,,,124,409,
1439,Pathum,Thailand,G3/48,n/a,Non-Commercial,,,45,149,
1350,Pawikan,Philippines,SC 54B,n/a,Bright Spot,,,,,
1719,Peciko,Indonesia,Mahakam Block,Oil/Gas,Producing,Jan 1983,Oct 2000,90,297,
1695,Pegaga,Malaysia,SK320,Gas,Discovery (Drilled),Nov 2013,,108,356,
116,Pegasus,US,Green Canyon 385,Oil,Producing,May 2005,Dec 2008,1063,3508,Y
1284,Pegasus (Ireland),Ireland,SEL 1/07,n/a,Bright Spot,,,,,
869,Pegi,Nigeria,OML 104,Gas,Discovery (Drilled),Mar 2009,,96,317,
957,"Peking Duck, 7/11-12 S",Norway,"7/11, PL 301 CS",Gas,Discovery (Drilled),Jul 2011,,70,231,
1461,Pelikan,Indonesia,Natuna Sea Block A,Gas,Under Development,Jan 2000,,80,264,
1371,Peluang,Indonesia,Madura Offshore PSC,Gas,Producing,Feb 2009,Mar 2014,57,188,
1858,Penara,Malaysia,PM318,Gas,Producing,Jun 1992,Jan 2004,60,198,
336,Peng Lai 19-3,China,11/05,Oil,Producing - Under Dev.,May 1999,,23,76,
336,Peng Lai 19-9,China,11/05,Oil,Under Development,Jun 2003,,23,76,
336,Peng Lai 25-6,China,11/05,Oil,Under Development,May 2000,,23,76,
131,Penn State,US,Garden Banks 216,Oil/Gas,Producing,Dec 1997,Jul 1999,432,1426,Y
485,Peon,Norway,"PL 318, 269, Block 35/2",Gas,Discovery (Appraised),Aug 2005,,384,1267,
924,Peregrine (Pink),UK,20/1S,Oil,Under Development,Jul 2008,,95,314,
432,Peregrino,Brazil,BM-C-7,Oil,Producing - Under Dev.,,,120,396,
432,Peregrino South,Brazil,"BMC-7, BMC-47",Oil,Appraisal Drilling,Apr 2011,,100,330,
543,Perla,Venezuela,Cardon IV,Gas,Under Development,Sep 2009,,60,198,
773,Pero,Brazil,BM-C-40,Gas,Discovery (Drilled),Aug 2010,,104,343,
326,Perpetua,Angola,17,Oil,Producing,Aug 2000,Aug 2011,795,2624,
117,Perseus,US,Viosca Knoll 830,Oil/Gas,Producing,Jul 2003,May 2005,1116,3683,Y
1129,Perth,UK,"P588, 15/21a",Oil,Under Development,,,127,419,
347,Pescado,US,,Oil/Gas,Producing,,Jan 1993,,,Y
1816,Petai,Malaysia,Block G,Oil,Producing,Jan 2007,Feb 2014,1341,4425,
1080,Petrel,Australia,"NT/RL1, WA-6-R",Gas,Discovery (Appraised),Jan 1969,,,,
1146,Petronella,UK,14/20,n/a,Producing,,Jan 1986,138,455,
117,Petronius,US,Viosca Knoll 786,Oil/Gas,Producing,Dec 1995,Jul 2000,535,1766,Y
1651,Pharos,UK,"P1566, 47/4d, 47/5d",Gas,Discovery (Drilled),Nov 2013,,38,125,
1213,Phinisi,US,"Walker Ridge 675, 719",Oil/Gas,Bright Spot,,,2084,6877,Y
1501,Phobos,US,"SE 39, 40",Oil,Discovery (Drilled),Apr 2013,,2582,8521,Y
607,Phoenix,US,"Green Canyon 236, 237",Oil/Gas,Producing,Oct 1984,Oct 2010,640,2112,Y
1323,Phoenix (WA-435-P),Australia,WA-435-P,Gas,Discovery (Drilled),Jan 1980,,140,462,
1323,Phoenix South,Australia,WA-435-P,Gas,Bright Spot,,,139,459,
986,"Phoenix, 6608/11-7 S",Norway,"PL 559, 6608/10, 6608/11,",n/a,Non-Commercial,,,,,
1257,Pickerill,UK,48/11,Gas,Producing,,Aug 1992,24,79,
1028,Pict,UK,21/23,Oil,Producing,Jan 1982,Jun 2005,84,277,
1555,Pierce,UK,"P111 23/22a, 23/17a",Oil/Gas,Producing,Mar 1976,Feb 1996,85,281,
1640,Pil,Norway,"PL586: 6406/11, 6406/12",Oil/Gas,Discovery (Drilled),Mar 2014,,324,1069,
293,Piltun-Astokhskoye,Russian Federation,,Oil,Producing,Jan 1986,Jul 1999,30,99,
1330,Pinnacles,Israel,,Gas,Producing,May 2012,Jun 2012,,,
782,Pipeline,Brazil,BM-C-41,Oil/Gas,Discovery (Appraised),Nov 2009,,130,429,
1478,Piracaba (Sidon),Brazil,BM-S-40,Oil,Producing - Under Dev.,Sep 2008,,250,825,
715,Piracuca,Brazil,BM-S-7,Oil/Gas,Discovery (Appraised),Apr 2009,,200,660,
1348,Piranema,Brazil,BM-SEAL-10,Oil/Gas,Producing,,Oct 2007,1600,5280,
1740,Pitu,Brazil,BM-POT-17,Oil,Discovery (Drilled),Dec 2013,,1731,5712,
1013,Platong,Thailand,"Blocks 10, 10A, 11, 11A",Gas,Producing - Under Dev.,,Oct 1981,70,231,
589,Platypus,UK,"48/1a and 48/1c, P1242",Gas,Discovery (Appraised),Apr 2010,,43,142,
253,Plutao,Angola,Block 31,Oil,Producing - Under Dev.,Sep 2002,,2020,6666,
377,Pluto,Australia,"WA-350-P, WA-34-L",Gas,Producing,,Apr 2012,976,3221,
1390,Plutonio,Angola,Block 18,Oil/Gas,Producing,,Jan 2007,1450,4785,
1244,Pohokura,New Zealand,PEP 38154,Oil/Gas,Producing,,Sep 2006,30,99,
587,Poinsettia,Trin. & Tobago,NCMA,Gas,Producing,Oct 2004,Feb 2009,158,521,
1283,Polaris,Ireland,"PL 5/10, P1885",n/a,Bright Spot,,,,,
1535,Polecat,UK,"20/4a, 20/9a",n/a,Appraisal Drilling,Jan 2005,,114,376,
1512,Polvo,Brazil,BM-C-8,Oil,Producing,Jan 2004,Dec 2007,85,281,
162,Pompano,US,Viosca Knoll 989,Oil/Gas,Producing,May 1981,Apr 1996,396,1307,Y
271,Pontus,Australia,WA-37-L,Gas,Discovery (Drilled),Jul 2012,,210,693,
128,Pony,US,Green Canyon 468,Oil,Under Development,Nov 2006,,1044,3445,Y
405,Poseidon,Australia,WA-398-P,Gas,Discovery (Appraised),May 2009,,480,1584,
405,Poseidon North,Australia,WA-315-P,n/a,Exploratory Drilling,,,,,
1781,Possum,UK,"P1242, P1594: 48/1a, 48/5b, 48/1c",n/a,Bright Spot,,,,,
131,Power Play,US,"Garden Banks 258, 302",Oil/Gas,Producing,Dec 2006,Jun 2008,706,2330,Y
494,Prelude,Australia,WA-44-L,Gas,Under Development,Jan 2007,,,,
186,Prince,US,"Ewing Bank 958, 1003",Oil/Gas,Producing,Jul 1994,Sep 2001,454,1498,Y
149,Princess,US,"Mississippi Canyon 765, 766",Oil/Gas,Producing,May 2000,Nov 2002,1113,3673,Y
1360,Prinos,Greece,Prinos Development Area,Oil/Gas,Producing,,Jan 1981,,,
1682,Prirazlomnoye,Russian Federation,,Oil,Producing,Jan 1989,Dec 2013,20,66,
1151,Proteus,Australia,WA-398-P,Gas,Discovery (Drilled),Aug 2013,,500,1650,
1521,Pryderi,Australia,WA-424-P,n/a,Bright Spot,,,80,264,
1616,Pudsorn,Thailand,G2/48,n/a,Bright Spot,,,,,
337,Puffin,Australia,AC/P 22,Oil,Producing,Jan 1974,Oct 2007,103,340,
1859,Puteri,Malaysia,PM318,Oil,Producing,Jan 2005,Sep 2008,61,201,
883,Pweza,"Tanzania, United Republic of",Block 4,Gas,Appraisal Drilling,Oct 2010,,1400,4620,
419,Pyrenees,US,Garden Banks 293,Oil/Gas,Producing,Jun 2009,Feb 2012,640,2112,Y
469,Pyrrho,US,"Green Canyon 563, 564",Oil/Gas,Bright Spot,,,1274,4204,Y
121,Q,US,Mississippi Canyon 961,Gas,Producing,May 2005,Oct 2007,2416,7973,Y
417,QHD 32-6,China,QHD 32-6,Oil,Producing,,Oct 2001,20,66,
503,QHD35-4,China,Qinhuangdao,Oil/Gas,Discovery (Drilled),Aug 2009,,26,86,
417,Qinhuangdao 33-1,China,QHD 33-1,Oil,Producing,,Jun 2009,21,69,
120,Quatrain,US,Green Canyon 382,Oil,Producing,Sep 2002,Apr 2005,1014,3346,Y
1491,Quinteros,US,Main Pass 268,n/a,Bright Spot,,,59,195,Y
834,Rachel,Falkland Islands (Malvinas),Tranche D,n/a,Non-Commercial,,,,,
834,Rachel North,Falkland Islands (Malvinas),Tranche D,n/a,Non-Commercial,,,,,
377,Ragnar,Australia,WA-430-P,Gas,Discovery (Drilled),Jan 2012,,,,
188,Ram Powell,US,"Viosca Knoll 911, 912, 955, 956, 957",Oil/Gas,Producing,May 1985,Sep 1997,980,3234,Y
515,Ramadan,Egypt,,Oil/Gas,Producing,Jan 1974,Jan 1980,,,
1624,Ramble On,Australia,AC/P51,n/a,Bright Spot,,,,,
1708,Rang Dong,Viet nam,15-2,Oil,Producing,Jun 1994,Aug 1998,60,198,
163,Raptor,US,East Breaks 668,Gas,Producing,Sep 2003,Jun 2004,1131,3732,Y
1372,Ratnadewi,Indonesia,Lhokseumawe,n/a,Non-Commercial,,,,,
1767,Ratu Gajah,Indonesia,Natuna Sea Block A,n/a,Exploratory Drilling,,,80,264,
750,Rau,Denmark,"5604/23, 24, 27; PL 7/06",Oil,Discovery (Drilled),May 2007,,63,208,
338,Ravensworth,Australia,"WA-42 L, WA-43, L",Oil/Gas,Producing,Jul 2003,Sep 2010,210,693,
956,Ravn,Denmark,PL 5/06,Oil,Discovery (Appraised),Jul 1986,,48,158,
1668,Raya,Peru,Block Z-1,n/a,Bright Spot,,,60,198,
1570,Rayong,Thailand,G4/50,n/a,Non-Commercial,,,,,
460,Red Dog,US,"DeSoto Canyon 578, 622",Gas,Bright Spot,,,2510,8283,Y
173,Red Hawk,US,Garden Banks 877,Gas,Abandoned (Ex-Producer),Oct 2001,Jul 2004,1615,5330,Y
1140,Refugio,US,"Atwater Valley 76, 120",Oil,,Jun 2012,,2362,7795,Y
673,Reindeer,Australia,Carnarvon Basin WA-209-P,Gas,Producing,Oct 1997,Dec 2011,65,215,
919,Remy,Australia,WA-404-P,Gas,Discovery (Appraised),Nov 2010,,,,
1764,Rengas,Malaysia,PM307,n/a,Bright Spot,,,70,231,
771,Rev,UK,15/12,Oil/Gas,Producing,Sep 2001,Jun 2009,87,287,
1453,Rhum,UK,3/29,Gas,Suspended,Jan 1977,Dec 2005,109,360,
1158,Rhyl,UK,"P1483, 113/27b",Gas,Producing,Dec 2009,Apr 2013,27,89,
496,Rickenbacker (aka Dunkirk),US,Keathley Canyon 470,Oil/Gas,Non-Commercial,,,1853,6115,Y
1792,Rijn,Netherlands,P15a,Oil,Producing,Apr 1982,Jan 2011,26,86,
198,Rimfaks,Norway,PL050: 34/10,Oil/Gas,Producing,,Feb 1999,,,
1142,Ringhorne East,Norway,25/8,Oil/Gas,Producing,Sep 2003,Mar 2006,130,429,
1429,Roar,Denmark,5504/7,Oil/Gas,Producing,,Jan 1996,46,152,
1332,Roc,Australia,WA-437-P,Gas,Bright Spot,,,100,330,
623,Rockhopper,Australia,T/18P,Gas,Discovery (Drilled),Jan 2010,,,,
642,Rocky Mountain,US,"Mississippi Canyon 693, 737",Oil,Bright Spot,,,1839,6069,Y
1256,Rodriguez,Norway,"6407/1, PL475",Gas,Discovery (Drilled),Jan 2013,,291,960,
1431,Rolf,Denmark,"5504/14, 5504/15",Oil/Gas,Producing,Jan 1981,Jan 1986,34,112,
1717,Romney,New Zealand,PEP38451,n/a,Non-Commercial,,,,,
901,Ronaldo,Norway,"PL 434, 6507/8",n/a,Non-Commercial,,,329,1086,
348,Roncador,Brazil,,Oil/Gas,Producing - Under Dev.,Oct 1996,,1900,6270,
247,Rosa,Angola,17,Oil,Producing,Apr 1996,Jun 2007,1350,4455,
783,Rose,UK,47/10,n/a,Producing,,Jan 2004,27,89,
413,Rosebank,UK,"P1026: 205/1, 213/27, 213/26",Oil,Under Development,Aug 2004,,1128,3722,
1857,Rosmari,Malaysia,SK318,Gas,Discovery (Drilled),Apr 2014,,157,518,
319,Ross,UK,"UKCS 13/28a, 13/28c and 13/29a",Oil,Producing,Oct 1981,Apr 1999,110,363,
1114,Rosscarbery,Ireland,"License 5/07; 48/17, 48/18,48/19, 48/22 and 48/24",n/a,Bright Spot,,,100,330,
1892,Rossukon,Thailand,G6/48,Oil,Discovery (Drilled),Oct 2009,,60,198,
1272,Rua Bien,Viet nam,Block 120,n/a,Bright Spot,,,1100,3630,
1290,Ruby,Egypt,West Mediterranean Deep Water Concession,Gas,Under Development,Jan 2002,,200,660,
1373,Ruby (Indonesia),Indonesia,Sebuku PSC,Gas,Producing,,Nov 2013,60,198,
1093,Ruru,New Zealand,PEP 381203,Gas,Drilled (Status Unknown),,,,,
198,Rutil,Norway,"PL050, 34/10",Gas,Under Development,,,137,452,
1204,Sabia,Brazil,BM-S-72,n/a,Drilled (Status Unknown),,,200,660,
991,Sabu,Guinea,Offshore Guinea (Deepwater),n/a,Drilled (Status Unknown),,,700,2310,
347,Sacate,US,,Oil/Gas,Producing,,Jan 1999,,,Y
602,Saffron,Egypt,WDDMC,Gas,Producing,Jan 1998,Mar 2003,850,2805,
1166,Sage,Australia,WA-254-P,Oil,Discovery (Drilled),Jan 1999,,,,
1231,Sainampueng,Thailand,G2/48,n/a,Exploratory Drilling,,,,,
1562,Sake,US,De Soto Canyon 726,n/a,Bright Spot,,,1087,3587,Y
1653,Salamat,Egypt,North Damietta Concession,Gas,Discovery (Drilled),Sep 2013,,649,2142,
1494,Saleen,US,South Timbalier 238,n/a,Bright Spot,,,49,162,Y
1219,Salina,Norway,PL 533,Gas,Discovery (Drilled),Oct 2012,,341,1125,
998,Salmon,Egypt,North El Burg Concession,Gas,Discovery (Drilled),Oct 2011,,87,287,
923,Salvador,Brazil,BM-S-58,Gas,Discovery (Drilled),May 2011,,150,495,
694,Sambuca,Italy,"Kerkouane, Pantelleria Permits",n/a,Bright Spot,,,,,
1356,Sampaguita,Philippines,SC72 (Recto Bank),n/a,Drilled (Status Unknown),,,,,
1228,Samuel,Israel,Samuel License,n/a,Bright Spot,,,,,
130,Samurai,US,"Green Canyon 432, 476",Oil/Gas,Discovery (Drilled),Jun 2009,,1037,3422,Y
121,San Jacinto,US,"DeSoto Canyon 618, 619",Gas,Producing,May 2004,Nov 2007,2392,7894,Y
1662,San Marcos,US,Mississippi Canyon 983,n/a,Non-Commercial,,,4326,14276,Y
333,Sangos,Angola,Block 15/06,Oil,Discovery (Drilled),May 2008,,1349,4452,
1134,Sangu,Bangladesh,Block 16,Gas,Abandoned (Ex-Producer),,Jan 1996,,,
546,Sankofa,Ghana,Offshore Cape Three Points,Oil/Gas,Discovery (Appraised),Sep 2009,,866,2858,
546,Sankofa East,Ghana,Offshore Cape Three Points,Oil/Gas,Discovery (Appraised),,,914,3016,
126,Santa Cruz (Galapagos),US,"Mississippi Canyon 519 (Well #1), 563",Gas,Producing,Mar 2009,Jun 2012,1981,6537,Y
790,Santa Helena,Brazil,BM-C-41,Oil,Discovery (Drilled),Sep 2010,,130,429,
126,Santiago (Galapagos),US,Mississippi Canyon 519 (Well #2),Oil/Gas,Producing,May 2011,Jun 2012,1982,6541,Y
823,Sapele,Cameroon,MLHP-5,Oil,Appraisal Drilling,Feb 2011,,70,231,
1132,Sapele (Ghana),Ghana,Deepwater Tano License,n/a,Bright Spot,,,,,
536,Sapinhoa (Guara),Brazil,BM-S-9,Oil/Gas,Producing - Under Dev.,Aug 2008,,2141,7065,
788,Sappho,Australia,WA-392-P,Gas,Discovery (Drilled),Jun 2010,,,,
1331,Sara,Israel,"Sara License, Block 348",Oil/Gas,Drilled (Status Unknown),,,,,
1000,Satis,Egypt,North El Burg Concession,Gas,Discovery (Drilled),Jan 2008,,90,297,
253,Saturno,Angola,Block 31,Oil,Producing - Under Dev.,Jul 2003,,1804,5953,
271,Satyr,Australia,WA-374-P,Gas,Discovery (Appraised),Dec 2009,,1070,3531,
1655,Savannah,Sierra Leone,SL-5-11,Oil,Discovery (Drilled),Oct 2013,,2000,6600,
578,Savonette,Trin. & Tobago,Block EM,Gas,Producing,Dec 2004,Oct 2009,88,290,
639,Saxi,Angola,Block 15,Oil,Producing,,Aug 2008,732,2416,
1028,Saxon,UK,21/23,Oil,Producing,Jan 2005,Sep 2007,86,284,
1700,Scapa,UK,14/19,Oil,Producing,Jul 1975,Jun 1984,120,396,
602,Scarab,Egypt,WDDMC,Gas,Producing,Jan 1998,Mar 2003,850,2805,
1472,Scarborough,Australia,WA-1-R,Gas,Discovery (Drilled),Jan 1979,,900,2970,
1308,Scarecrow,Norway,"PL510,",n/a,Bright Spot,,,280,924,
627,Schiehallion,UK,"P556, 204, 205",Oil,Producing - Under Dev.,Jan 1993,Jul 1998,400,1320,
1882,Schooner,UK,"43/30a, 44/26a",Gas,Producing,Jan 1987,Oct 1996,73,241,
1739,Scolty,UK,P1107: 21/8,Oil,Discovery (Drilled),Nov 2007,,104,343,
1473,Scotia,Falkland Islands (Malvinas),31/12,n/a,Exploratory Drilling,,,1800,5940,
1333,Scotney,UK,"20/5b, P1658",n/a,Non-Commercial,,,113,373,
1693,Scott,UK,"P218: 15/21a, 15/22",Oil,Producing,Dec 1983,Sep 1993,142,469,
1493,Screwdriver,US,South Timbalier 222,n/a,Bright Spot,,,46,152,Y
709,Sea Lion,Falkland Islands (Malvinas),"PL032, PL033",Oil,Discovery (Appraised),May 2010,,,,
1222,Sea Lion (3D Oil),Australia,VIC/P57,n/a,Bright Spot,,,,,
1540,Selene,UK,"P1734, 48/8c",n/a,Bright Spot,,,,,
602,Sequoia,Egypt,Rosetta and West Delta Deep Marine Concessions,Gas,Producing,,Aug 2009,570,1881,
1886,Serai,Indonesia,Semai II,n/a,Bright Spot,,,70,231,
980,Seraph,Australia,WA-3-L,Gas,Discovery (Drilled),Oct 2011,,82,271,
1374,Serdj,Tunisia,Halk el Menzel Concession,n/a,Bright Spot,,,76,251,
139,Serrano,US,"Garden Banks 472, 516",Gas,Producing,Jul 1996,Dec 2001,1036,3419,Y
1440,Serrette,Trin. & Tobago,Sammaan Block,Gas,Producing,,Aug 2011,90,297,
1343,Seth,Egypt,Ras El Barr concession,Gas,Producing,,Jun 2012,80,264,
1229,Seth South,Egypt,North El Burg Concession,Gas,Discovery (Drilled),Aug 2012,,78,257,
1159,Setu,Nigeria,OML 112,Oil/Gas,Producing,Jan 2002,Jun 2008,14,46,
1377,Seven Heads,Ireland,"40/24, EL1/11",Gas,Producing,,Jan 2003,100,330,
963,Seven Seas,UK,"Block 48/7c, P1354",Gas,Under Development,Dec 2007,,,,
1445,Severn,UK,"P1726, 43/17a, 43/18a",n/a,Bright Spot,,,,,
1775,Seychelles/Maldives,Norway,PL749: 6306/4,n/a,Bright Spot,,,,,
771,Seymour,UK,22/5,Oil,Producing,May 1983,Mar 2003,88,290,
415,Shah Deniz,Azerbaijan,,Gas,Producing - Under Dev.,Jan 1999,,600,1980,
1855,Shango,Norway,"PL627: 25/5, 25/6, 25/8, 25/9",n/a,Bright Spot,,,,,
1161,Shannon,Ireland,11/12,n/a,Drilled (Status Unknown),,,300,990,
1402,Shaw,UK,22/22a,Oil,Under Development,Jul 2009,,,,
375,Shelley,UK,22/2,Oil/Gas,Abandoned (Ex-Producer),Feb 1984,Aug 2009,,,
375,Shelley North,UK,PL 1260 - Block 22/02,Oil,Drilled (Status Unknown),,,104,343,
743,Shenandoah,US,"Walker Ridge 52, 51",Oil,Appraisal Drilling,Feb 2009,,1772,5848,Y
133,Shenzi,US,Green Canyon 609,Oil/Gas,Producing - Under Dev.,Dec 2002,,1341,4425,Y
1248,Sheryl,UK,Block 21/23a,Oil,Discovery (Appraised),May 2006,,,,
1203,Shimshon,Israel,Shimshon,Gas,Discovery (Drilled),Jul 2012,,1104,3643,
1033,Shoal Point,Canada,EL 1070,n/a,Non-Commercial,,,,,
476,Shtokman,Russian Federation,,Gas,Under Development,Jan 1988,,340,1122,
1790,Shwe,Myanmar,A1,Gas,Under Development,Jan 2004,,110,363,
1790,Shwe Phyu,Myanmar,A1,Gas,Under Development,Jan 2005,,1100,3630,
1816,Siakap North,Malaysia,Block K,Oil,Producing,Jun 2009,Feb 2014,1311,4326,
1484,Sifaka,Madagascar,Ampasindava Block,n/a,Bright Spot,,,1800,5940,
203,Sigyn,Norway,16/7,Gas,Producing,Dec 1982,Dec 2002,70,231,
1163,Silenus,Equatorial Guinea,Block R,n/a,Exploratory Drilling,,,,,
1890,Siluro,Colombia,RC-11,n/a,Bright Spot,,,90,297,
