API Well Number,Status Date,Well Name,Well Name Bp Suffix,Well Name St Suffix,Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block
177004127700,6/18/2007,014,00,00,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004127701,6/24/2007,014,00,01,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004127702,8/5/2007,014,00,02,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004127702,8/5/2007,014,00,02,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004127702,5/11/2016,014,00,02,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004127702,9/10/2017,014,00,02,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004127800,5/25/2008,019,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004127800,5/25/2008,019,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004127800,5/27/2010,019,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004127800,8/1/2010,019,00,00,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004127801,8/16/2010,019,00,01,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004127801,8/16/2010,019,00,01,03295,Fieldwood Energy LLC, 00081,WC,110, 00081,WC,110
177004127900,8/20/2007,005,00,00,01376,"Linder Oil Company, A Partnership",G05283,WC,168,G05283,WC,168
177004127901,9/21/2007,005,00,01,01376,"Linder Oil Company, A Partnership",G05283,WC,168,G05283,WC,168
177004127902,10/21/2007,005,01,01,01376,"Linder Oil Company, A Partnership",G05283,WC,168,G05283,WC,168
177004127902,10/21/2007,005,01,01,01376,"Linder Oil Company, A Partnership",G05283,WC,168,G05283,WC,168
177004128000,9/17/2007,003,00,00,02375,"Energy XXI GOM, LLC",G17753,WC,41,G17753,WC,41
177004128000,2/7/2013,003,00,00,02375,"Energy XXI GOM, LLC",G17753,WC,41,G17753,WC,41
177004128000,2/7/2013,003,00,00,02375,"Energy XXI GOM, LLC",G17753,WC,41,G17753,WC,41
177004128100,10/28/2007,001,00,00,02266,"EPL Oil & Gas, LLC",G24714,WC,141,G24714,WC,141
177004128100,1/31/2008,001,00,00,02266,"EPL Oil & Gas, LLC",G24714,WC,141,G24714,WC,141
177004128100,9/29/2008,001,00,00,02266,"EPL Oil & Gas, LLC",G24714,WC,141,G24714,WC,141
177004128200,1/27/2008,003,00,00,03520,"Sanare Energy Partners, LLC",G21534,WC,57,G21534,WC,57
177004128300,1/7/2008,008,00,00,01284,"W & T Offshore, Inc.", 00253,WC,149, 00253,WC,149
177004128300,1/7/2008,008,00,00,01284,"W & T Offshore, Inc.", 00253,WC,149, 00253,WC,149
177004128400,12/31/2007,002,00,00,02222,"PetroQuest Energy, L.L.C.",G23754,WC,230,G23754,WC,230
177004128400,8/6/2013,002,00,00,02222,"PetroQuest Energy, L.L.C.",G23754,WC,230,G23754,WC,230
177004128400,9/21/2014,002,00,00,02222,"PetroQuest Energy, L.L.C.",G23754,WC,230,G23754,WC,230
177004128500,1/5/2008,007,00,00,03026,"EnVen Energy Ventures, LLC",G00900,WC,225,G00900,WC,225
177004128500,3/14/2017,007,00,00,03026,"EnVen Energy Ventures, LLC",G00900,WC,225,G00900,WC,225
177004128500,3/14/2017,007,00,00,03026,"EnVen Energy Ventures, LLC",G00900,WC,225,G00900,WC,225
177004128500,10/11/2018,007,00,00,03026,"EnVen Energy Ventures, LLC",G00900,WC,225,G00900,WC,225
177004128600,2/6/2008,D001,00,00,03026,"EnVen Energy Ventures, LLC",G00900,WC,225,G00900,WC,225
177004128600,8/19/2018,D001,00,00,03026,"EnVen Energy Ventures, LLC",G00900,WC,225,G00900,WC,225
177004128600,10/3/2018,D001,00,00,03026,"EnVen Energy Ventures, LLC",G00900,WC,225,G00900,WC,225
177004128700,5/21/2008,B006,00,00,03026,"EnVen Energy Ventures, LLC",G09386,WC,76,G09384,WC,61
177004128700,5/21/2008,B006,00,00,03026,"EnVen Energy Ventures, LLC",G09386,WC,76,G09384,WC,61
177004128700,5/21/2008,B006,00,00,03026,"EnVen Energy Ventures, LLC",G09386,WC,76,G09384,WC,61
177004128700,3/5/2019,B006,00,00,03026,"EnVen Energy Ventures, LLC",G09386,WC,76,G09384,WC,61
177004128700,8/21/2019,B006,00,00,03026,"EnVen Energy Ventures, LLC",G09386,WC,76,G09384,WC,61
177004128800,7/17/2008,002,00,00,02579,Tana Exploration Company LLC,G24718,WC,202,G24718,WC,202
177004128801,8/15/2008,002,01,00,02579,Tana Exploration Company LLC,G24718,WC,202,G24718,WC,202
177004128802,10/20/2008,B001,00,01,02579,Tana Exploration Company LLC,G24718,WC,202,G24718,WC,202
177004128802,4/19/2012,B001,00,01,02579,Tana Exploration Company LLC,G24718,WC,202,G24718,WC,202
177004128802,7/12/2013,B001,00,01,02579,Tana Exploration Company LLC,G24718,WC,202,G24718,WC,202
177004128900,11/1/2008,003,00,00,03217,"Northstar Offshore Group, LLC",G21532,WC,44,G21532,WC,44
177004129000,1/22/2009,004,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116
177004129000,1/22/2009,004,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116
177004129000,1/22/2009,004,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116
177004129000,1/22/2009,004,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116
177004129000,8/12/2019,004,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116
177004129000,9/16/2019,004,00,00,02579,Tana Exploration Company LLC,G22513,WC,116,G22513,WC,116
177004129200,12/16/2008,D001,00,00,02477,"Tarpon Operating & Development, L.L.C.",G31290,WC,212,G31290,WC,212
177004129200,6/19/2015,D001,00,00,02477,"Tarpon Operating & Development, L.L.C.",G31290,WC,212,G31290,WC,212
177004129200,9/9/2015,D001,00,00,02477,"Tarpon Operating & Development, L.L.C.",G31290,WC,212,G31290,WC,212
177004129300,3/8/2009,001,00,00,00064,Hunt Oil Company,G31277,WC,99,G31277,WC,99
177004129301,3/25/2009,001,01,00,00064,Hunt Oil Company,G31277,WC,99,G31277,WC,99
177004129302,6/9/2009,001,02,00,00064,Hunt Oil Company,G31277,WC,99,G31277,WC,99
177004129400,3/19/2009,001,00,00,02477,"Tarpon Operating & Development, L.L.C.",G31302,WC,280,G31302,WC,280
177004129400,1/24/2017,001,00,00,02477,"Tarpon Operating & Development, L.L.C.",G31302,WC,280,G31302,WC,280
177004129500,6/28/2009,001,00,00,00105,Apache Corporation,G31288,WC,207,G31288,WC,207
177004129600,6/27/2009,E007,00,00,03295,Fieldwood Energy LLC,G02825,WC,65,G02826,WC,66
177004129600,6/27/2009,E007,00,00,03295,Fieldwood Energy LLC,G02825,WC,65,G02826,WC,66
177004129600,6/27/2009,E007,00,00,03295,Fieldwood Energy LLC,G02825,WC,65,G02826,WC,66
177004129700,6/28/2009,002,00,00,03033,"Black Elk Energy Offshore Operations, LLC",G13563,WC,269,G13563,WC,269
177004129800,7/18/2009,001,00,00,02579,Tana Exploration Company LLC,G31280,WC,117,G31280,WC,117
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004129900,9/8/2009,D003,00,00,03520,"Sanare Energy Partners, LLC", 00680,WC,20, 00680,WC,20
177004130000,11/2/2009,B001,00,00,03026,"EnVen Energy Ventures, LLC",G32113,WC,266,G32112,WC,265
177004130000,11/2/2009,B001,00,00,03026,"EnVen Energy Ventures, LLC",G32113,WC,266,G32112,WC,265
177004130000,11/2/2009,B001,00,00,03026,"EnVen Energy Ventures, LLC",G32113,WC,266,G32112,WC,265
177004130000,11/2/2009,B001,00,00,03026,"EnVen Energy Ventures, LLC",G32113,WC,266,G32112,WC,265
177004130100,5/29/2010,A004,00,00,02375,"Energy XXI GOM, LLC",G25872,WC,62,G25872,WC,62
177004130100,9/27/2014,A004,00,00,02375,"Energy XXI GOM, LLC",G25872,WC,62,G25872,WC,62
177004130200,3/20/2010,A002,00,00,02851,"Apache Shelf, Inc.",G21536,WC,112,G21536,WC,112
177004130201,4/22/2010,A002,01,00,02851,"Apache Shelf, Inc.",G21536,WC,112,G21536,WC,112
177004130201,1/14/2012,A002,01,00,02851,"Apache Shelf, Inc.",G21536,WC,112,G21536,WC,112
177004130201,1/14/2012,A002,01,00,02851,"Apache Shelf, Inc.",G21536,WC,112,G21536,WC,112
177004130201,4/5/2016,A002,01,00,02851,"Apache Shelf, Inc.",G21536,WC,112,G21536,WC,112
177004130300,9/20/2010,JA008,00,00,03520,"Sanare Energy Partners, LLC",G13563,WC,269,G13563,WC,269
177004130300,10/21/2010,JA008,00,00,03520,"Sanare Energy Partners, LLC",G13563,WC,269,G13563,WC,269
177004130301,12/23/2010,JA008,00,01,03520,"Sanare Energy Partners, LLC",G13563,WC,269,G13563,WC,269
177004130301,12/23/2010,JA008,00,01,03520,"Sanare Energy Partners, LLC",G13563,WC,269,G13563,WC,269
177004130301,12/23/2010,JA008,00,01,03520,"Sanare Energy Partners, LLC",G13563,WC,269,G13563,WC,269
177004130301,12/23/2010,JA008,00,01,03520,"Sanare Energy Partners, LLC",G13563,WC,269,G13563,WC,269
177004130301,12/23/2010,JA008,00,01,03520,"Sanare Energy Partners, LLC",G13563,WC,269,G13563,WC,269
177004130400,6/4/2010,002,00,00,03217,"Northstar Offshore Group, LLC",G27003,WC,132,G27003,WC,132
177004130400,6/4/2010,002,00,00,03217,"Northstar Offshore Group, LLC",G27003,WC,132,G27003,WC,132
177004130400,6/4/2010,002,00,00,03217,"Northstar Offshore Group, LLC",G27003,WC,132,G27003,WC,132
177004130400,8/4/2013,002,00,00,03217,"Northstar Offshore Group, LLC",G27003,WC,132,G27003,WC,132
177004130400,9/10/2013,002,00,00,03217,"Northstar Offshore Group, LLC",G27003,WC,132,G27003,WC,132
177004130600,8/15/2011,010,00,00,01071,"Conn Energy, Inc.",G01997,WC,171,G01997,WC,171
177004130800,8/21/2012,002,00,00,02970,"Castex Offshore, Inc.",G23736,WC,73,G23736,WC,73
177004130801,11/29/2012,002,01,00,00730,Walter Oil & Gas Corporation,G23736,WC,73,G23736,WC,73
177004130801,11/29/2012,002,01,00,00730,Walter Oil & Gas Corporation,G23736,WC,73,G23736,WC,73
177004130801,11/29/2012,002,01,00,00730,Walter Oil & Gas Corporation,G23736,WC,73,G23736,WC,73
177004130801,12/15/2018,002,01,00,00730,Walter Oil & Gas Corporation,G23736,WC,73,G23736,WC,73
177004130900,9/21/2012,014,00,00,01071,"Conn Energy, Inc.",G01997,WC,171,G01997,WC,171
177004130901,9/30/2012,014,01,00,00276,Exxon Mobil Corporation,G01997,WC,171,G01997,WC,171
177004130901,1/18/2019,014,01,00,00276,Exxon Mobil Corporation,G01997,WC,171,G01997,WC,171
177004131000,6/24/2013,001,00,00,03217,"Northstar Offshore Group, LLC",G32106,WC,106,G32106,WC,106
177004131100,2/1/2014,015,00,00,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004131101,6/12/2014,015,01,00,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004131101,5/24/2016,015,01,00,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004131101,2/6/2018,015,01,00,01834,Talos Petroleum LLC, 00762,WC,176, 00762,WC,176
177004131200,1/7/2014,001,00,00,00105,Apache Corporation,G34216,WC,210,G34216,WC,210
177014000400,12/26/2007,A001,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014000400,7/22/2009,A001,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014001900,7/24/2009,A002,00,00,02025,"EP Energy E&P Company, L.P.",G02838,WC,343,G02839,WC,352
177014002900,8/13/2009,A001,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014002900,5/20/2010,A001,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014003100,12/21/2007,A003,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014003100,7/22/2009,A003,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014003201,7/22/2009,A004,00,01,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014003700,7/22/2009,A005,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014003900,7/22/2009,A006,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014004100,6/30/1991,A007,00,00,02025,"EP Energy E&P Company, L.P.",G02838,WC,343,G02839,WC,352
177014004100,7/24/2009,A007,00,00,02025,"EP Energy E&P Company, L.P.",G02838,WC,343,G02839,WC,352
177014004200,3/15/1978,A008,00,00,02025,"EP Energy E&P Company, L.P.",G02838,WC,343,G02839,WC,352
177014004500,7/22/2009,A009,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014004600,7/22/2009,A010,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014005100,7/22/2009,A011,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014006900,8/4/2009,A003,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014006900,5/20/2010,A003,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014007000,8/12/2009,A002,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014007000,5/20/2010,A002,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014008300,7/24/2013,A001,00,00,03035,Fieldwood Energy Offshore LLC,G04090,WC,294,G04090,WC,294
177014008300,6/7/2016,A001,00,00,03035,Fieldwood Energy Offshore LLC,G04090,WC,294,G04090,WC,294
177014009000,5/28/2008,A001,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014009000,5/15/2011,A001,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014009300,5/27/2008,A002,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014009300,5/14/2011,A002,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014009400,7/17/1984,A003,00,00,02312,McMoRan Oil & Gas LLC,G02845,WC,426,G02845,WC,426
177014009500,7/24/2013,A003,00,00,00105,Apache Corporation,G04090,WC,294,G04090,WC,294
177014009500,6/12/2016,A003,00,00,00105,Apache Corporation,G04090,WC,294,G04090,WC,294
177014010000,7/26/2013,A004,00,00,00105,Apache Corporation,G04398,WC,293,G04090,WC,294
177014010000,6/8/2016,A004,00,00,00105,Apache Corporation,G04398,WC,293,G04090,WC,294
177014010501,3/4/1997,A006,00,01,00105,Apache Corporation,G04398,WC,293,G04090,WC,294
177014010501,3/4/1997,A006,00,01,00105,Apache Corporation,G04398,WC,293,G04090,WC,294
177014010501,3/26/1997,A006,00,01,00105,Apache Corporation,G04398,WC,293,G04090,WC,294
177014010501,1/5/2010,A006,00,01,00105,Apache Corporation,G04398,WC,293,G04090,WC,294
177014010501,6/12/2016,A006,00,01,00105,Apache Corporation,G04398,WC,293,G04090,WC,294
177014010600,1/19/1987,002,01,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014010600,1/11/2013,002,01,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014010600,1/11/2013,002,01,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014010600,8/17/2016,002,01,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014011701,5/20/2010,A004,00,01,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014012900,10/6/1993,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014012900,10/6/1993,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014012900,10/6/1993,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014012900,10/6/1993,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014012900,10/6/1993,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014012900,12/7/2014,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014012900,12/7/2014,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014012900,6/19/2016,003,00,00,00105,Apache Corporation,G04397,WC,291,G04397,WC,291
177014017000,7/19/2006,001,00,00,00048,Sabine Oil & Gas Corporation,G05303,WC,313,G05303,WC,313
177014017000,7/30/2010,001,00,00,00048,Sabine Oil & Gas Corporation,G05303,WC,313,G05303,WC,313
177014017300,8/27/2006,001,00,00,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014017300,9/20/2006,001,00,00,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014017400,8/8/2006,002,00,00,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014017400,7/16/2010,002,00,00,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014017500,4/25/2010,001,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014017500,5/17/2018,001,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014018001,8/1/2006,A001,00,01,00048,Sabine Oil & Gas Corporation,G08407,WC,315,G08407,WC,315
177014018001,7/29/2010,A001,00,01,00048,Sabine Oil & Gas Corporation,G08407,WC,315,G08407,WC,315
177014018200,5/29/2018,001,00,00,03295,Fieldwood Energy LLC,G08406,WC,314,G08406,WC,314
177014018300,5/29/2008,A004,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014018800,7/15/2006,003,00,00,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014018800,7/19/2010,003,00,00,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014019000,5/29/2009,A001,00,00,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014019000,5/24/2016,A001,00,00,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014019600,11/8/2017,002,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014019600,5/16/2018,002,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014020100,5/29/2009,A002,00,00,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014020100,5/24/2016,A002,00,00,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014020700,4/27/1989,A001,00,00,03035,Fieldwood Energy Offshore LLC,G04818,WC,290,G04818,WC,290
177014020700,5/26/2006,A001,00,00,03035,Fieldwood Energy Offshore LLC,G04818,WC,290,G04818,WC,290
177014020700,2/28/2020,A001,00,00,03035,Fieldwood Energy Offshore LLC,G04818,WC,290,G04818,WC,290
177014021101,12/29/2013,002,00,01,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014022001,1/27/2008,003,00,01,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014022100,3/14/2008,004,00,00,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014022300,1/28/2008,005,00,00,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014023501,3/21/2008,006,00,01,02714,"Century Exploration New Orleans, LLC",G05315,WC,368,G05315,WC,368
177014023900,7/20/2006,003,00,00,00048,Sabine Oil & Gas Corporation,G05303,WC,313,G05303,WC,313
177014023900,8/2/2010,003,00,00,00048,Sabine Oil & Gas Corporation,G05303,WC,313,G05303,WC,313
177014024100,8/18/2017,A001,00,00,02655,"Sojitz Energy Venture, Inc.",G10584,WC,431,G10585,WC,432
177014024200,6/8/2014,A002,00,00,03035,Fieldwood Energy Offshore LLC,G04818,WC,290,G04818,WC,290
177014024800,5/20/2008,A005,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014024800,5/14/2011,A005,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014024902,5/20/2008,A006,00,02,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014024902,5/14/2011,A006,00,02,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014025900,12/13/1992,003,00,00,00105,Apache Corporation,G04398,WC,293,G04398,WC,293
177014025900,12/13/1992,003,00,00,00105,Apache Corporation,G04398,WC,293,G04398,WC,293
177014025900,5/2/2013,003,00,00,00105,Apache Corporation,G04398,WC,293,G04398,WC,293
177014025900,8/17/2013,003,00,00,00105,Apache Corporation,G04398,WC,293,G04398,WC,293
177014026202,7/15/2006,004,00,02,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014026202,6/22/2010,004,00,02,00048,Sabine Oil & Gas Corporation,G07613,WC,312,G07613,WC,312
177014026600,6/6/2005,002,00,00,00105,Apache Corporation,G06581,WC,292,G06581,WC,292
177014026900,2/20/2009,A012,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014026900,7/22/2009,A012,00,00,02409,"Maritech Resources, Inc.",G02839,WC,352,G02839,WC,352
177014027600,12/21/1994,003,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014027600,12/21/1994,003,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014027600,12/21/1994,003,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014027600,10/4/2004,003,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014027600,11/8/2017,003,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014027600,5/15/2018,003,00,00,03295,Fieldwood Energy LLC,G05299,WC,163,G05299,WC,163
177014027800,9/4/1994,006,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014027800,7/10/2005,006,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014027800,11/29/2009,006,00,00,02899,Talos ERT LLC,G03275,WC,331,G03275,WC,331
177014027900,7/18/2006,004,00,00,00048,Sabine Oil & Gas Corporation,G05303,WC,313,G05303,WC,313
177014027900,8/3/2010,004,00,00,00048,Sabine Oil & Gas Corporation,G05303,WC,313,G05303,WC,313
177014028100,8/4/2006,002,00,00,00048,Sabine Oil & Gas Corporation,G08407,WC,315,G08407,WC,315
177014028100,8/5/2010,002,00,00,00048,Sabine Oil & Gas Corporation,G08407,WC,315,G08407,WC,315
177014028800,11/10/1997,D001,00,00,02222,"PetroQuest Energy, L.L.C.",G07619,WC,401,G07619,WC,401
177014028800,6/30/2016,D001,00,00,02222,"PetroQuest Energy, L.L.C.",G07619,WC,401,G07619,WC,401
177014028800,6/30/2016,D001,00,00,02222,"PetroQuest Energy, L.L.C.",G07619,WC,401,G07619,WC,401
177014028800,7/20/2019,D001,00,00,02222,"PetroQuest Energy, L.L.C.",G07619,WC,401,G07619,WC,401
177014029100,6/9/2014,A003,01,00,01284,"W & T Offshore, Inc.",G04818,WC,290,G04818,WC,290
177014029300,8/16/2005,B001,00,00,00105,Apache Corporation,G04090,WC,294,G04090,WC,294
177014029400,6/8/2005,001,00,00,00105,Apache Corporation,G15083,WC,364,G15083,WC,364
177014029600,10/8/1997,A007,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029600,10/8/1997,A007,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029600,10/8/1997,A007,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029600,6/17/2010,A007,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029600,5/9/2011,A007,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029700,9/25/1997,A008,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029700,6/17/2010,A008,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029700,5/15/2011,A008,00,00,02312,McMoRan Oil & Gas LLC,G02846,WC,427,G02845,WC,426
177014029800,11/8/1997,002,00,00,01819,ATP Oil & Gas Corporation,G10584,WC,431,G10584,WC,431
