SN_APD,API_WELL_NUMBER,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NAME,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,WATER_DEPTH,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,WELL_TYPE_CODE,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_LATITUDE,SURF_LONGITUDE,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,BOTM_LEASE_NUMBER,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
-15843,608174130900,1834,,006,0,0,2121,New Well,87,H,4/1/2015,Y,D,2528.0,36.0,MC,29,G13997,,1147038.003579,10502731.963472,28.93184917,-88.54282417,6558,W,812,S,MC,29,G13997,,S,7725.0,G13997,MC,   29,L,S,7725.0,G13997,MC,   29,L,N,VALARIS 8503 (ENSCO 8503),DP SEMISUBMERSIBLE,50541.0,D,2010.0,SINGAPORE,,8500.0,37500.0,9/27/2020,7/9/2021,1/19/2012,GOMR Houma District,"Need Current USCG and ABS Certs which should be completed after sea trails.

7-13-11 - ABS Certificate has been recieved and attached. (MR)
12-19-11 - USCG Certificate has been recieved and attached. (MR)

SWA Approval 19-JAN-2012 Houma District...BN",Stone Energy Corporation,2/24/2015 3:41:38 PM,6/1/2015 5:06:52 PM
-15533,608174128800,2058,,001,0,0,4927,Revised New Well,86,H,10/15/2014,Y,E,5313.0,36.0,MC,253,G24062,,1204385.700944,10434791.856578,28.746915,-88.36110472,546,W,3768,N,MC,208,G32303,,S,7666.0,G24062,MC,  253,H,S,7666.0,G32303,MC,  208,H,N,VALARIS 8503 (ENSCO 8503),DP SEMISUBMERSIBLE,50541.0,D,2010.0,SINGAPORE,,8500.0,37500.0,9/27/2020,7/9/2021,1/19/2012,GOMR Houma District,"Need Current USCG and ABS Certs which should be completed after sea trails.

7-13-11 - ABS Certificate has been recieved and attached. (MR)
12-19-11 - USCG Certificate has been recieved and attached. (MR)

SWA Approval 19-JAN-2012 Houma District...BN","LLOG Exploration Offshore, L.L.C.",11/24/2014 7:15:55 PM,11/25/2014 1:34:43 PM
-15339,608174128800,2058,,001,0,0,4927,Revised New Well,86,H,10/15/2014,Y,E,5313.0,36.0,MC,253,G24062,,1204385.700944,10434791.856578,28.746915,-88.36110472,546,W,3768,N,MC,208,G32303,,S,7666.0,G24062,MC,  253,H,S,7666.0,G32303,MC,  208,H,N,VALARIS 8503 (ENSCO 8503),DP SEMISUBMERSIBLE,50541.0,D,2010.0,SINGAPORE,,8500.0,37500.0,9/27/2020,7/9/2021,1/19/2012,GOMR Houma District,"Need Current USCG and ABS Certs which should be completed after sea trails.

7-13-11 - ABS Certificate has been recieved and attached. (MR)
12-19-11 - USCG Certificate has been recieved and attached. (MR)

SWA Approval 19-JAN-2012 Houma District...BN","LLOG Exploration Offshore, L.L.C.",10/21/2014 3:58:15 PM,10/22/2014 9:32:04 AM
-15251,608174128800,2058,,001,0,0,4927,Revised New Well,86,H,10/15/2014,Y,E,5313.0,36.0,MC,253,G24062,,1204385.700944,10434791.856578,28.746915,-88.36110472,546,W,3768,N,MC,208,G32303,,S,7666.0,G24062,MC,  253,H,S,7666.0,G32303,MC,  208,H,N,VALARIS 8503 (ENSCO 8503),DP SEMISUBMERSIBLE,50541.0,D,2010.0,SINGAPORE,,8500.0,37500.0,9/27/2020,7/9/2021,1/19/2012,GOMR Houma District,"Need Current USCG and ABS Certs which should be completed after sea trails.

7-13-11 - ABS Certificate has been recieved and attached. (MR)
12-19-11 - USCG Certificate has been recieved and attached. (MR)

SWA Approval 19-JAN-2012 Houma District...BN","LLOG Exploration Offshore, L.L.C.",9/29/2014 4:28:59 PM,10/8/2014 5:36:43 PM
-13916,608084003500,2873,,001,0,0,5633,Revised New Well,84,H,11/15/2012,Y,E,5990.0,36.0,KC,163,G32606,,1824411.990716,9725902.008449,26.80197694,-92.43574583,2812,W,142,S,KC,163,G32606,,R,5677.0,G32606,KC,  163,L,R,5677.0,G32606,KC,  163,L,N,VALARIS 8503 (ENSCO 8503),DP SEMISUBMERSIBLE,50541.0,D,2010.0,SINGAPORE,,8500.0,37500.0,9/27/2020,7/9/2021,1/19/2012,GOMR Houma District,"Need Current USCG and ABS Certs which should be completed after sea trails.

7-13-11 - ABS Certificate has been recieved and attached. (MR)
12-19-11 - USCG Certificate has been recieved and attached. (MR)

SWA Approval 19-JAN-2012 Houma District...BN","Cobalt International Energy, L.P.",11/26/2013 9:14:34 AM,12/2/2013 7:19:52 AM
-13690,608084003500,2873,,001,0,0,5633,Revised New Well,84,H,11/15/2012,Y,E,5990.0,36.0,KC,163,G32606,,1824411.990716,9725902.008449,26.80197694,-92.43574583,2812,W,142,S,KC,163,G32606,,R,5677.0,G32606,KC,  163,L,R,5677.0,G32606,KC,  163,L,N,VALARIS 8503 (ENSCO 8503),DP SEMISUBMERSIBLE,50541.0,D,2010.0,SINGAPORE,,8500.0,37500.0,9/27/2020,7/9/2021,1/19/2012,GOMR Houma District,"Need Current USCG and ABS Certs which should be completed after sea trails.

7-13-11 - ABS Certificate has been recieved and attached. (MR)
12-19-11 - USCG Certificate has been recieved and attached. (MR)

SWA Approval 19-JAN-2012 Houma District...BN","Cobalt International Energy, L.P.",10/7/2013 7:09:57 AM,10/7/2013 12:28:45 PM
-13354,608114060501,2873,27665.0,001,1,0,5510,Bypass,87,H,7/3/2013,Y,E,5874.0,36.0,GC,896,G31765,,2238041.12792,9830855.615394,27.07993392,-91.16294703,4601,W,5784,N,GC,896,G31765,,R,5615.0,G31765,GC,  896,A,R,5615.0,G31765,GC,  896,A,N,VALARIS 8503 (ENSCO 8503),DP SEMISUBMERSIBLE,50541.0,D,2010.0,SINGAPORE,,8500.0,37500.0,9/27/2020,7/9/2021,1/19/2012,GOMR Houma District,"Need Current USCG and ABS Certs which should be completed after sea trails.

7-13-11 - ABS Certificate has been recieved and attached. (MR)
12-19-11 - USCG Certificate has been recieved and attached. (MR)

SWA Approval 19-JAN-2012 Houma District...BN","Cobalt International Energy, L.P.",7/3/2013 1:19:31 PM,7/20/2013 11:02:11 AM
-14804,608084004900,3,,001,0,0,6678,New Well,85,H,9/1/2014,Y,E,7075.0,36.0,KC,814,G25810,,1690645.037859,9493270.998286,26.16276417,-92.84681361,4235,E,5111,S,KC,814,G25810,,N,9787.0,G25810,KC,  814,G,N,9787.0,G25810,KC,  814,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Union Oil Company of California,7/16/2014 1:22:40 PM,11/13/2014 8:15:03 AM
-14618,608114062101,78,14300.0,001,1,0,5228,Bypass,82,H,5/25/2014,Y,E,5628.0,36.0,GC,807,G31752,,2221117.783332,9854710.716091,27.14622094,-91.21390569,3518,W,2231,S,GC,807,G31752,,N,9743.0,G31752,GC,  807,F,N,9743.0,G31752,GC,  807,F,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,5/23/2014 11:49:11 AM,5/23/2014 3:22:30 PM
-14447,608114062100,78,,001,0,0,5230,Revised New Well,85,H,12/1/2013,Y,E,5625.0,36.0,GC,807,G31752,,2221117.023244,9854709.959994,27.14621889,-91.21390806,3517,W,2230,S,GC,807,G31752,,N,9743.0,G31752,GC,  807,F,N,9743.0,G31752,GC,  807,F,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,4/11/2014 5:38:09 PM,4/18/2014 12:17:07 PM
-14351,608114062100,78,,001,0,0,5230,Revised New Well,85,H,12/1/2013,Y,E,5625.0,36.0,GC,807,G31752,,2221117.023244,9854709.959994,27.14621889,-91.21390806,3517,W,2230,S,GC,807,G31752,,N,9743.0,G31752,GC,  807,F,N,9743.0,G31752,GC,  807,F,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,3/24/2014 9:49:08 AM,3/27/2014 1:21:39 PM
-13888,608074067800,78,,001,0,0,3931,Revised New Well,85,H,6/20/2013,Y,E,4352.0,36.0,GB,973,G32911,,1416987.937145,9793966.021292,26.98874722,-93.68630833,7228,W,4846,S,GB,973,G32911,,R,5111.0,G32911,GB,  973,G,R,5111.0,G32911,GB,  973,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,11/21/2013 4:43:24 PM,12/24/2013 7:28:00 AM
-13812,608114062100,78,,001,0,0,5230,New Well,85,H,12/1/2013,Y,E,5625.0,36.0,GC,807,G31752,,2221117.023244,9854709.959994,27.14621889,-91.21390806,3517,W,2230,S,GC,807,G31752,,N,9743.0,G31752,GC,  807,F,N,9743.0,G31752,GC,  807,F,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,11/15/2013 10:17:30 AM,3/10/2014 8:54:39 AM
-13797,608074067800,78,,001,0,0,3931,Revised New Well,85,H,6/20/2013,Y,E,4352.0,36.0,GB,973,G32911,,1416987.937145,9793966.021292,26.98874722,-93.68630833,7228,W,4846,S,GB,973,G32911,,R,5111.0,G32911,GB,  973,G,R,5111.0,G32911,GB,  973,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,10/31/2013 1:51:53 PM,10/31/2013 2:44:53 PM
-13790,608074067800,78,,001,0,0,3931,Revised New Well,85,H,6/20/2013,Y,E,4352.0,36.0,GB,973,G32911,,1416987.937145,9793966.021292,26.98874722,-93.68630833,7228,W,4846,S,GB,973,G32911,,R,5111.0,G32911,GB,  973,G,R,5111.0,G32911,GB,  973,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,10/30/2013 2:05:00 PM,10/30/2013 2:24:25 PM
-13777,608074067800,78,,001,0,0,3931,Revised New Well,85,H,6/20/2013,Y,E,4352.0,36.0,GB,973,G32911,,1416987.937145,9793966.021292,26.98874722,-93.68630833,7228,W,4846,S,GB,973,G32911,,R,5111.0,G32911,GB,  973,G,R,5111.0,G32911,GB,  973,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,10/25/2013 2:17:18 PM,10/29/2013 8:06:28 AM
-13692,608074067800,78,,001,0,0,3931,Revised New Well,85,H,6/20/2013,Y,E,4352.0,36.0,GB,973,G32911,,1416987.937145,9793966.021292,26.98874722,-93.68630833,7228,W,4846,S,GB,973,G32911,,R,5111.0,G32911,GB,  973,G,R,5111.0,G32911,GB,  973,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,10/7/2013 4:28:40 PM,10/8/2013 2:05:51 PM
-13491,608074067800,78,,001,0,0,3931,Revised New Well,85,H,6/20/2013,Y,E,4352.0,36.0,GB,973,G32911,,1416987.937145,9793966.021292,26.98874722,-93.68630833,7228,W,4846,S,GB,973,G32911,,R,5111.0,G32911,GB,  973,G,R,5111.0,G32911,GB,  973,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,8/14/2013 2:08:07 PM,8/22/2013 12:06:27 PM
-13342,608074067800,78,,001,0,0,3960,Revised New Well,82,H,6/20/2013,Y,E,4352.0,36.0,GB,973,G32911,,1416987.937145,9793966.021292,26.98874722,-93.68630833,7228,W,4846,S,GB,973,G32911,,R,5111.0,G32911,GB,  973,G,R,5111.0,G32911,GB,  973,G,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,7/1/2013 1:10:14 PM,8/12/2013 10:45:57 AM
-13096,608124007601,3,27800.0,001,0,1,6128,Revised Sidetrack,82,H,4/10/2013,Y,E,6522.0,36.0,WR,98,G21841,,2149682.187163,9744657.99324,26.84608931,-91.43774281,4558,E,3058,S,WR,98,G21841,,N,9640.0,G21841,WR,   98,Q,N,9640.0,G21841,WR,   98,Q,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Union Oil Company of California,5/7/2013 3:52:05 PM,5/10/2013 3:25:45 PM
-12907,608084003100,78,,001,0,0,6435,Revised New Well,82,H,3/25/2013,N,E,6828.0,36.0,KC,829,G25814,,1927704.012547,9495331.037199,26.16584944,-92.12382889,4776,E,7171,S,KC,829,G25814,,S,7531.0,G25814,KC,  829,E,S,7531.0,G25814,KC,  829,E,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,3/28/2013 4:07:34 PM,3/29/2013 1:33:18 PM
-12893,608124007601,3,27800.0,001,0,1,6128,Sidetrack,82,H,4/10/2013,Y,E,6522.0,36.0,WR,98,G21841,,2149682.187163,9744657.99324,26.84608931,-91.43774281,4558,E,3058,S,WR,98,G21841,,N,9640.0,G21841,WR,   98,Q,N,9640.0,G21841,WR,   98,Q,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Union Oil Company of California,4/3/2013 1:03:31 PM,5/2/2013 9:48:52 AM
-12768,608124007400,78,,A015,0,0,5187,Revised New Well,82,H,3/25/2013,N,E,5579.0,36.0,WR,29,G16942,,2448348.989345,9780915.056586,26.93269611,-90.51991889,6851,E,7635,S,WR,29,G16942,,S,7478.0,G16942,WR,   29,A-15,S,7478.0,G16942,WR,   29,A-15,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,2/21/2013 3:58:45 PM,3/15/2013 11:23:22 AM
-12760,608084003100,78,,001,0,0,6435,Revised New Well,82,H,3/25/2013,N,E,6828.0,36.0,KC,829,G25814,,1927704.012547,9495331.037199,26.16584944,-92.12382889,4776,E,7171,S,KC,829,G25814,,S,7531.0,G25814,KC,  829,E,S,7531.0,G25814,KC,  829,E,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,2/20/2013 11:00:55 AM,3/13/2013 2:09:47 PM
-12697,608124007200,78,,A013,0,0,5187,Revised New Well,82,H,3/2/2013,N,E,5589.0,36.0,WR,29,G16942,,2448289.982046,9780890.058062,26.93263056,-90.52010139,6910,E,7610,S,WR,29,G16942,,S,7478.0,G16942,WR,   29,A-13,S,7478.0,G16942,WR,   29,A-13,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,2/4/2013 2:26:21 PM,3/1/2013 4:16:38 PM
-12602,608124007600,3,,001,0,0,6127,Revised New Well,82,H,5/17/2012,Y,E,6523.0,36.0,WR,98,G21841,,2149677.233773,9744663.83903,26.84610556,-91.43775778,4563,E,3064,S,WR,98,G21841,,N,9640.0,G21841,WR,   98,Q,N,9640.0,G21841,WR,   98,Q,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Union Oil Company of California,1/8/2013 1:16:54 PM,1/14/2013 8:48:29 AM
-12533,608124005900,78,,A012,0,0,5187,Revised New Well,82,H,2/19/2013,N,E,5589.0,36.0,WR,29,G16942,,2448289.982046,9780890.058062,26.93263056,-90.52010139,6910,E,7610,S,WR,29,G16942,,S,7478.0,G16942,WR,   29,A-12,S,7478.0,G16942,WR,   29,A-12,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Chevron U.S.A. Inc.,2/4/2013 2:25:03 PM,2/22/2013 2:13:35 PM
-12478,608124007600,3,,001,0,0,6127,Revised New Well,82,H,5/17/2012,Y,E,6523.0,36.0,WR,98,G21841,,2149677.233773,9744663.83903,26.84610556,-91.43775778,4563,E,3064,S,WR,98,G21841,,N,9640.0,G21841,WR,   98,Q,N,9640.0,G21841,WR,   98,Q,N,PACIFIC SANTA ANA,DRILLSHIP,51081.0,D,2011.0,SAMSUNG KOREA,,12000.0,40000.0,12/19/2016,5/26/2018,,,,Union Oil Company of California,11/29/2012 1:22:58 PM,12/7/2012 7:07:04 AM
-20882,608104016000,2058,,001,0,0,1572,Revised New Well,86,H,6/11/2019,Y,E,1948.0,36.0,EW,877,G35295,,2613433.58,10201480.745,28.07861722,-89.98228667,166,E,521,S,EW,877,G35295,,R,6736.0,G35295,EW,  877,A,R,6736.0,G35295,EW,  877,A,N,SEADRILL WEST CAPRICORN,DP SEMISUBMERSIBLE,51181.0,D,2011.0,,,7500.0,37500.0,12/21/2021,3/21/2020,11/5/2019,GOMR Lake Jackson District,"November 2019 - Lake Jackson District approved new Safe Welding Area. The rig underwent a mooring upgrade; therefore, the deck configuration changed and Seadrill submitted for approval a revised deck layout schematic. The location of the SWA is the same; the drawing was only revised to include the addition of anchor handling winches.
The previous comment from 2015 was addressed, and a new approval was granted by New Orleans District June 2018.
Rig does not have an approved safe welding area any longer.  The approved SWA was revoked due to Mud Pit vents too close to the SWA in December 2015 during inspection.","LLOG Exploration Offshore, L.L.C.",7/16/2019 9:23:04 AM,7/17/2019 11:49:21 AM
-20836,608104016000,2058,,001,0,0,1572,Revised New Well,86,H,6/11/2019,Y,E,1948.0,36.0,EW,877,G35295,,2613433.58,10201480.745,28.07861722,-89.98228667,166,E,521,S,EW,877,G35295,,R,6736.0,G35295,EW,  877,A,R,6736.0,G35295,EW,  877,A,N,SEADRILL WEST CAPRICORN,DP SEMISUBMERSIBLE,51181.0,D,2011.0,,,7500.0,37500.0,12/21/2021,3/21/2020,11/5/2019,GOMR Lake Jackson District,"November 2019 - Lake Jackson District approved new Safe Welding Area. The rig underwent a mooring upgrade; therefore, the deck configuration changed and Seadrill submitted for approval a revised deck layout schematic. The location of the SWA is the same; the drawing was only revised to include the addition of anchor handling winches.
The previous comment from 2015 was addressed, and a new approval was granted by New Orleans District June 2018.
Rig does not have an approved safe welding area any longer.  The approved SWA was revoked due to Mud Pit vents too close to the SWA in December 2015 during inspection.","LLOG Exploration Offshore, L.L.C.",7/1/2019 3:37:21 PM,7/3/2019 10:22:54 AM
-20827,608104016000,2058,,001,0,0,1572,Revised New Well,86,H,6/11/2019,Y,E,1948.0,36.0,EW,877,G35295,,2613433.58,10201480.745,28.07861722,-89.98228667,166,E,521,S,EW,877,G35295,,R,6736.0,G35295,EW,  877,A,R,6736.0,G35295,EW,  877,A,N,SEADRILL WEST CAPRICORN,DP SEMISUBMERSIBLE,51181.0,D,2011.0,,,7500.0,37500.0,12/21/2021,3/21/2020,11/5/2019,GOMR Lake Jackson District,"November 2019 - Lake Jackson District approved new Safe Welding Area. The rig underwent a mooring upgrade; therefore, the deck configuration changed and Seadrill submitted for approval a revised deck layout schematic. The location of the SWA is the same; the drawing was only revised to include the addition of anchor handling winches.
The previous comment from 2015 was addressed, and a new approval was granted by New Orleans District June 2018.
Rig does not have an approved safe welding area any longer.  The approved SWA was revoked due to Mud Pit vents too close to the SWA in December 2015 during inspection.","LLOG Exploration Offshore, L.L.C.",6/27/2019 1:29:05 PM,6/27/2019 4:03:53 PM
-20809,608074083100,3362,,001,0,0,1888,New Well,86,H,8/24/2019,Y,E,2294.0,36.0,GB,491,G35918,,1456154.965,9965391.968,27.46101333,-93.56839361,1125,E,2032,S,GB,492,G35919,,N,10070.0,G35918,GB,  491,SL3,N,10070.0,G35919,GB,  492,SL3,N,SEADRILL WEST CAPRICORN,DP SEMISUBMERSIBLE,51181.0,D,2011.0,,,7500.0,37500.0,12/21/2021,3/21/2020,11/5/2019,GOMR Lake Jackson District,"November 2019 - Lake Jackson District approved new Safe Welding Area. The rig underwent a mooring upgrade; therefore, the deck configuration changed and Seadrill submitted for approval a revised deck layout schematic. The location of the SWA is the same; the drawing was only revised to include the addition of anchor handling winches.
The previous comment from 2015 was addressed, and a new approval was granted by New Orleans District June 2018.
Rig does not have an approved safe welding area any longer.  The approved SWA was revoked due to Mud Pit vents too close to the SWA in December 2015 during inspection.","Kosmos Energy Gulf of Mexico Operations, LLC",8/26/2019 1:22:14 PM,9/17/2019 11:00:24 AM
-20786,608104016000,2058,,001,0,0,1572,Revised New Well,86,H,6/11/2019,Y,E,1948.0,36.0,EW,877,G35295,,2613433.58,10201480.745,28.07861722,-89.98228667,166,E,521,S,EW,877,G35295,,R,6736.0,G35295,EW,  877,A,R,6736.0,G35295,EW,  877,A,N,SEADRILL WEST CAPRICORN,DP SEMISUBMERSIBLE,51181.0,D,2011.0,,,7500.0,37500.0,12/21/2021,3/21/2020,11/5/2019,GOMR Lake Jackson District,"November 2019 - Lake Jackson District approved new Safe Welding Area. The rig underwent a mooring upgrade; therefore, the deck configuration changed and Seadrill submitted for approval a revised deck layout schematic. The location of the SWA is the same; the drawing was only revised to include the addition of anchor handling winches.
The previous comment from 2015 was addressed, and a new approval was granted by New Orleans District June 2018.
Rig does not have an approved safe welding area any longer.  The approved SWA was revoked due to Mud Pit vents too close to the SWA in December 2015 during inspection.","LLOG Exploration Offshore, L.L.C.",6/17/2019 8:20:06 AM,6/17/2019 12:35:43 PM
-20769,608104016000,2058,,001,0,0,1572,Revised New Well,86,H,6/11/2019,Y,E,1948.0,36.0,EW,877,G35295,,2613433.58,10201480.745,28.07861722,-89.98228667,166,E,521,S,EW,877,G35295,,R,6736.0,G35295,EW,  877,A,R,6736.0,G35295,EW,  877,A,N,SEADRILL WEST CAPRICORN,DP SEMISUBMERSIBLE,51181.0,D,2011.0,,,7500.0,37500.0,12/21/2021,3/21/2020,11/5/2019,GOMR Lake Jackson District,"November 2019 - Lake Jackson District approved new Safe Welding Area. The rig underwent a mooring upgrade; therefore, the deck configuration changed and Seadrill submitted for approval a revised deck layout schematic. The location of the SWA is the same; the drawing was only revised to include the addition of anchor handling winches.
The previous comment from 2015 was addressed, and a new approval was granted by New Orleans District June 2018.
Rig does not have an approved safe welding area any longer.  The approved SWA was revoked due to Mud Pit vents too close to the SWA in December 2015 during inspection.","LLOG Exploration Offshore, L.L.C.",6/12/2019 10:21:26 AM,6/13/2019 2:46:20 PM
-20762,608174140900,2058,,003,0,0,5638,Revised New Well,86,H,5/21/2019,Y,E,6014.0,36.0,MC,816,G33178,,1069317.994,10227521.026,28.17199361,-88.77304194,7802,E,5119,N,MC,816,G33178,,S,7929.0,G33178,MC,  816,D,S,7929.0,G33178,MC,  816,D,N,SEADRILL WEST CAPRICORN,DP SEMISUBMERSIBLE,51181.0,D,2011.0,,,7500.0,37500.0,12/21/2021,3/21/2020,11/5/2019,GOMR Lake Jackson District,"November 2019 - Lake Jackson District approved new Safe Welding Area. The rig underwent a mooring upgrade; therefore, the deck configuration changed and Seadrill submitted for approval a revised deck layout schematic. The location of the SWA is the same; the drawing was only revised to include the addition of anchor handling winches.
The previous comment from 2015 was addressed, and a new approval was granted by New Orleans District June 2018.
Rig does not have an approved safe welding area any longer.  The approved SWA was revoked due to Mud Pit vents too close to the SWA in December 2015 during inspection.","LLOG Exploration Offshore, L.L.C.",6/7/2019 3:22:22 PM,6/7/2019 4:16:26 PM
-12859,177194044603,2375,3500.0,D045,0,2,168,Sidetrack,97,H,4/15/2013,N,D,431.0,20.0,WD,73,G01083,,2520380.931967,105805.105904,28.9474529,-89.70647047,1497,E,2813,S,WD,73,G01083,,R,5827.0,G01083,WD,   73,D045ST02,R,5827.0,G01083,WD,   73,D045ST02,N,NABORS 17,PLATFORM,92502.0,D,1955.0,NEW IBERIA,,0.0,22000.0,12/31/2016,12/31/2016,,,"CG and ABS Cert Not required - platform rig, ABS and Coast Guard Letter not Applicable","Energy XXI GOM, LLC",3/29/2013 2:50:57 PM,4/16/2013 10:41:10 AM
-12711,177190095902,2375,9091.0,D016,0,2,168,Sidetrack,97,H,2/11/2013,N,D,442.0,20.0,WD,73,G01083,,2520358.974076,105798.065922,28.9474344,-89.70653942,1519,E,2806,S,WD,73,G01083,,R,5666.0,G01083,WD,   73,D016,R,5666.0,G01083,WD,   73,D016,N,NABORS 17,PLATFORM,92502.0,D,1955.0,NEW IBERIA,,0.0,22000.0,12/31/2016,12/31/2016,,,"CG and ABS Cert Not required - platform rig, ABS and Coast Guard Letter not Applicable","Energy XXI GOM, LLC",2/8/2013 1:20:37 PM,2/8/2013 1:51:23 PM
-12682,177194043001,2375,3500.0,D046,0,1,168,Sidetrack,97,H,3/5/2013,N,D,421.0,20.0,WD,73,G01083,,2520365.973315,105796.066818,28.94742863,-89.70651763,1512,E,2804,S,WD,74,G01084,,R,5789.0,G01083,WD,   73,D046 ST1,R,5789.0,G01084,WD,   74,D046 ST1,N,NABORS 17,PLATFORM,92502.0,D,1955.0,NEW IBERIA,,0.0,22000.0,12/31/2016,12/31/2016,,,"CG and ABS Cert Not required - platform rig, ABS and Coast Guard Letter not Applicable","Energy XXI GOM, LLC",2/14/2013 3:36:51 PM,3/11/2013 12:43:23 PM
