ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
20171211711,1291341,12/10/2017,"TNT Well Servicing, Inc.",Bertonson 1-30,,WATFORD CITY,NORTH DAKOTA,58854,47.79,-103.28,213112,1.00,0.00,0.00,1282652,"An employee was operating a vacuum truck when the hose became disconnected and began spraying hot fluid. A fire and then explosion occurred, and the employee suffered serious burns.",1520,"Heat (thermal) burns, unspecified",9999,Nonclassifiable,317,"Ignition of vapors, gases, or liquids",160,"Coal, natural gas, petroleum fuels and products, unspecified",,,1
20171211716,1292290,12/10/2017,Pioneer Energy Services,"Drilling Pad Site West of Toyah, TX.",,TOYAH,TEXAS,79785,31.31,-103.79,213111,1.00,1.00,0.00,,"An employee was maneuvering a mud bucket away from a rotary table area when his right little finger was smashed between the mud bucket frame and a mast leg, resulting in an amputation.",1311,Amputations,4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,9999,Nonclassifiable,,,1
20171211723,1291290,12/10/2017,"Xtreme Drilling & Coil Services, Inc.",XTREME 16 CPEUSC KEITH 2-16-21-158N-101W,,WILLISTON,NORTH DAKOTA,58802,48.15,-103.62,213111,1.00,0.00,0.00,1286199,"An employee was caught between the forks of a forklift and a building, suffering crushing injuries to the abdomen.",1971,Crushing injuries,330,"Abdomen, except internal location of diseases or disorders",2442,Pedestrian struck by forward-moving vehicle in nonroadway area,8621,"Forklift, order picker, platform truck-powered",,,1
20171211733,1291819,12/11/2017,"JJJ Coordinating, LLC","Vin Davis 17-29 HC #1,2,3",,CASPIANA,LOUISIANA,71115,32.28,-93.55,21111,1.00,0.00,0.00,,"Two employees were spotting for a sand truck. The front spotter lost sight of the back spotter, who was then pinned between the truck and a sand silo. He suffered a hip injury and herniation, requiring hospitalization.",124,Hernias due to traumatic incidents,330,"Abdomen, except internal location of diseases or disorders",2443,Pedestrian struck by vehicle backing up in nonroadway area,8420,"Truck-motorized freight hauling and utility, unspecified",,,1
20171211736,1292016,12/11/2017,"Matheson Tri-Gas, Inc.",4900 North 4th Avenue,,SIOUX FALLS,SOUTH DAKOTA,57104,43.60,-96.72,221210,1.00,0.00,0.00,,"An employee was moving cylinders onto a delivery truck when the employee lost footing and fell between the truck and loading dock, suffering a head contusion and muscle strain. The employee was hospitalized.",143,"Bruises, contusions",10,"Head, unspecified",4321,Fall through surface or existing opening less than 6 feet,6621,Existing floor opening ,,,1
20171211737,1292028,12/11/2017,"Adams Affiliates, Inc.","Adams Affiliates, Inc--Thompson 2-59 Well site",6202 CIG Road,MASTERSON,TEXAS,79058,35.62,-101.95,213112,0.00,1.00,0.00,,"An employee was checking tags on rods and moving a rod clamp when a suitcase, which held the rods, slipped. The employee's left thumb/index and pinky fingers were caught and smashed between the clamp and bridle. The employee suffered amputations to half of the index finger and the pinky fingertip.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",640,"Caught in or compressed by equipment or objects, unspecified",3244,Oil drilling rigs and machinery,,,1
20171211740,1292244,12/11/2017,Evers and Sons,2 miles north of Balmorhea on FM 2903,,BALMORHEA,TEXAS,79718,30.98,-103.74,213112,1.00,0.00,0.00,,"Three employees were lifting a piece of pipe when it fell. One employee tried to catch it, but it fell on his hand and smashed his pinky finger. He was hospitalized and had surgery.",1971,Crushing injuries,4429,"Finger(s), fingernail(s), n.e.c.",6230,"Struck by falling object or equipment, unspecified",4120,"Pipes, ducts, tubing, unspecified",,,1
20171211748,1292211,12/11/2017,"Leader Gasket Technologies, Inc.",8622 S Choctaw,,BATON ROUGE,LOUISIANA,70815,30.47,-91.09,339991,0.00,1.00,0.00,,"An employee was running a machine when one of the rings would not enter the roller correctly. As the employee attempted to steady the ring, his glove became caught between the two rollers, causing his hand to be pulled into the machine. His left pinky finger was avulsed and amputated to at the first knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,350,"Metal, woodworking, and special material machinery, unspecified",9111,"Belts, gloves, neckties, scarves",1
20171211773,1292510,12/12/2017,"Jayhawk Pipeline, L.L.C.",Hollow Station ,,BUHLER,KANSAS,67522,38.13,-97.77,237120,1.00,0.00,0.00,,"An employee was helping to remove an abandoned 20-foot section of 10"" pipe from a trench. When the pipe was free from the trench, it swung around and hit the employee's lower leg, breaking it and requiring hospitalization.",111,Fractures,513,Lower leg(s),6269,"Struck by swinging or slipping object, other than handheld, n.e.c.",4120,"Pipes, ducts, tubing, unspecified",,,1
20171211821,1292814,12/13/2017,Titletown Oil Corp.,1511 Lawrence Drive,,DE PERE,WISCONSIN,54115,44.43,-88.10,447110,1.00,0.00,0.00,1284229,"On December 13, 2017, an employee suffered carbon monoxide poisoning while pressure-washing a car wash, requiring hospitalization.",1961,"Poisoning, including poisoning-related asphyxia",6,BODY SYSTEMS,5521,Inhalation of harmful substance-single episode,1741,Carbon monoxide,,,1
20171211828,1292487,12/13/2017,True Drilling LLC,ND State 154-94316-325A,,KEENE,NORTH DAKOTA,58847,47.78,-102.79,213111,1.00,0.00,0.00,,"An employee was removing a drill collar when his glove became caught on it. His left hand was then crushed between the drill collar and drill stump, injuring his ring finger and requiring hospitalization.",1978,Multiple nonspecified injuries and disorders,448,Hand(s) and finger(s),640,"Caught in or compressed by equipment or objects, unspecified",3241,"Drilling machines, drilling augers",9111,"Belts, gloves, neckties, scarves",1
20171211840,1292791,12/13/2017,Helmerich Payne Drilling,Rig 425 near Hennessey,,HENNESSEY,OKLAHOMA,73742,36.10,-97.89,213111,1.00,0.00,0.00,,"An employee was using an air hose to blow air through a waterline to a well when the hose came loose from the strap that secured it to the water pump. The end of the hose struck the employee's left shoulder area, fracturing his collarbone.",111,Fractures,41,"Shoulder(s), including clavicle(s), scapula(e)",6269,"Struck by swinging or slipping object, other than handheld, n.e.c.",2122,Hoses,,,1
20171211863,1293689,12/14/2017,"Veolia Environmental Services, Inc.",12501 Strange Road,,LA PORTE,TEXAS,77571,29.70,-95.03,213112,1.00,0.00,0.00,,"On 12/14/2017, an employee was using a water jet ""gun"" with hot water coming out at 3,000 psi to spray columns in a sand pit. The high-pressure water then cut his leg, causing an abrasion and requiring hospitalization.",181,Cuts and abrasions or bruises,510,"Leg(s), unspecified",6242,Struck by discharged object or substance,9254,Pressurized water-blast,7290,"Other handtools-powered, unspecified",1
20171211945,1293994,12/16/2017,"Swift Water Energy, LLC",JOhn Braun A Unit 2 #0108BH,,MIDLAND,TEXAS,79707,32.05,-102.23,213112,1.00,0.00,0.00,,"An employee was rolling out liner to build a containment for a frac tank to sit in. Employees were pushing liner and using a skid steer when the employee slipped and the skid steer came up and caught the employee's ankle, fracturing it.",111,Fractures,52,Ankle(s),2442,Pedestrian struck by forward-moving vehicle in nonroadway area,3222,"Skid steer loaders, mini loaders",,,1
20171211956,1294073,12/16/2017,"PLANTERS COTTON OIL MILL, INC.",2901 PLANTERS DRIVE,,PINE BLUFF,ARKANSAS,71601,34.22,-91.97,311223,1.00,0.00,0.00,1285786,An employee was making adjustments on a saw gummer when it caught his jacket and pulled his left hand into the machine. He suffered a traumatic left hand injury.,1972,"Soreness, pain, hurt-nonspecified injury",440,"Hand(s), unspecified",6410,"Caught in running equipment or machinery, unspecified",3549,"Grinding, polishing machinery, n.e.c.",9115,"Suits, coats, jackets",1
20171211973,1295636,12/17/2017,Trinidad Drilling,Rig 125 GPS N 31.5673/W-101.87,,RANKIN,TEXAS,79778,31.22,-101.93,213112,1.00,0.00,0.00,1286386,"An employee was standing between an excavator and a cutting box when he was struck by the excavator arm, fracturing his left arm and ribs.",111,Fractures,899,"Multiple body parts, n.e.c.",6213,Struck by swinging part of powered vehicle,3210,"Excavating machinery, unspecified",,,1
20171211991,1295682,12/18/2017,Danos LLC,Cornell Field (WELL sTATION #42),,DENVER CITY,TEXAS,79323,32.96,-102.82,213112,0.00,1.00,0.00,,An employee was using a pry bar to loosen a stuffing box when the tip of the bar slipped and amputated the employee's fingertip.,1311,Amputations,4422,Fingertip(s),6252,Injured by slipping or swinging object held by injured worker,7192,Crowbars,,,1
20171211996,1294442,12/18/2017,ExxonMobil Baton Rouge Refinery,4045 Scenic Highway,,BATON ROUGE,LOUISIANA,70805,30.48,-91.16,324110,1.00,0.00,0.00,,An employee stepped into an area where hot condensate was present and sustained a condensate burn to the lower right leg.,1520,"Heat (thermal) burns, unspecified",513,Lower leg(s),533,Contact with hot objects or substances,950,"Steam, vapors, liquids, ice, unspecified",,,1
20171212048,1295154,12/19/2017,Halliburton Energy Service Inc.,Colo Hwy 14 and WCR 390,,BRIGGSDALE,COLORADO,80611,40.63,-104.32,213112,1.00,0.00,0.00,,An employee was riding a crew bus to a job site when the bus stopped. The crew exited the bus and was standing on the side of the road when a private vehicle struck employee. He suffered multiple blunt force trauma.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,2432,Pedestrian struck by forward-moving vehicle on side of road,840,"Highway vehicle, motorized, unspecified",,,1
20171212096,1294989,12/20/2017,"Stewart Welding &  Machine, Inc.",Ajax Field,,RANKIN,TEXAS,79778,31.22,-101.93,213112,1.00,0.00,0.00,1286376,"An employee was lowering a standpipe in an articulating lift when four of the employee's left-hand fingers were crushed between the rail of the lift and the pipe, requiring hospitalization.",1971,Crushing injuries,4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,4123,"Metal pipes, tubing",3467,"Aerial lifts, scissor lifts-except truck-mounted",1
20171212126,1295651,12/21/2017,Double H Oil Tools Inc,University 4108 JH,,BIG LAKE,TEXAS,76932,31.19,-101.46,213112,1.00,0.00,0.00,1286564,A workover crew was making up their last joint of tubing when an equipment operator picked up the slips before the injured employee moved the tongs out of the way. The tongs then struck the employee in the head.,1972,"Soreness, pain, hurt-nonspecified injury",10,"Head, unspecified",6241,"Struck by dislodged flying object, particle",7141,"Pliers, tongs",,,1
20171212130,1295630,12/21/2017,Keystone Clearwater Solutions,XTO Well site,,BUTLER,PENNSYLVANIA,16001,40.86,-79.89,213112,1.00,0.00,0.00,,"An employee was attempting to adjust a glycol wrap on a pipe when it shifted. High-pressure water then exited the pipe and struck the employee, knocking him to the ground and breaking his ulna.",111,Fractures,423,Forearm(s),40,"Fall, slip, trip, unspecified ",9999,Nonclassifiable,9254,Pressurized water-blast,1
20171212164,1295297,12/22/2017,Arnett & Burgess Pipeliners (Rockies) LLC,"48 degrees 9'26.2"" N / 102 degrees 42'2.3"" W",,STANLEY,NORTH DAKOTA,58784,48.31,-102.39,213112,1.00,0.00,0.00,,"An employee was loading a pig into a pig launcher and closing the end hatch on a vertical pipe. The hinged pig launcher hatch began to fall and the employee attempted to catch it with his right hand, which was crushed between the pipe flange and hatch. He suffered soft tissue damage to his right middle and ring fingers, requiring hospitalization.",1972,"Soreness, pain, hurt-nonspecified injury",4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,3244,Oil drilling rigs and machinery,,,1
20171212165,1295272,12/22/2017,UGI Penn Natural Gas,51 Spring St,,WILKES BARRE,PENNSYLVANIA,18702,41.24,-75.86,221210,1.00,0.00,0.00,,"Equipment was being used in an excavation to stop off a high-pressure gas main. The equipment failed, causing an uncontrolled release of gas. This high-pressure stream shot dirt, gravel, and debris from the excavation area, which struck an employee and caused a shoulder separation, requiring hospitalization.",1212,Dislocation of joints,41,"Shoulder(s), including clavicle(s), scapula(e)",6241,"Struck by dislodged flying object, particle",9213,Pressurized air-blast,949,"Scrap, waste, debris, n.e.c.",1
20171212168,1295326,12/22/2017,Colter Energy Services USA Inc,CO Hwy 392 & WCR 21,,WINDSOR,COLORADO,80528,40.48,-104.70,213112,1.00,0.00,0.00,1285090,"An employee was working in a flow back trailer when a generator stopped working. The employee tried to restart it and a fire started, causing third degree burns to the employee's hands and second degree burns to the face.",1523,Third or fourth degree heat (thermal) burns,899,"Multiple body parts, n.e.c.",313,Vehicle or machinery fire,4412,Generators,,,1
20171212174,1295501,12/23/2017,Savage Services Corporation,14872 42nd Street NW,,WILLISTON,NORTH DAKOTA,58801,48.02,-103.89,213112,1.00,0.00,0.00,,"An employee opened an access panel on a pipe rattler unit to adjust the pipe by hand. His right hand made contact with the pipe cleaning brush, which was still energized at the time, rubbing the skin on his hand away to the muscle layer.",1312,"Avulsions, enucleations",440,"Hand(s), unspecified",6311,Struck against moving part of machinery or equipment,3244,Oil drilling rigs and machinery,,,1
